observable,role,validation_status,target,prediction,units,scale,normalized_residual
opening_3h_energy,fit,development_or_control,0.7719163228888833,0.8033639374682762,eV/cell,0.07719163228888834,0.4073966782008272
saddle_Haa,fit,development_or_control,12.717337762538286,22.50459574524542,eV/L0^2,1.2717337762538286,7.695995943064165
saddle_Hxx,fit,development_or_control,-0.18642463121762062,-0.06980899043102115,eV/L0^2,0.018642463121762064,6.255377308509709
fault_Haa,fit,development_or_control,14.140554350039636,24.68003533036153,eV/L0^2,1.4140554350039638,7.453371854755009
fault_Hxx,fit,development_or_control,2.4858929774856264,2.6531585029490703,eV/L0^2,0.24858929774856264,0.67285891620574
saddle_normal_path_coupling,fit,development_or_control,1.2055891043737141,0.5927183075408129,eV/L0^2,0.12055891043737142,-5.083579426933181
opening_1.1h_normal_force,fit,development_or_control,1.2761663221727821,1.2106306337225503,eV/L0,0.03173805605024358,-2.06489295836154
opening_1.3h_normal_force,fit,development_or_control,1.4139711872929317,1.1697732427278016,eV/L0,0.03173805605024358,-7.694168293689681
opening_1.5h_normal_force,fit,development_or_control,0.6379256757978651,0.8088821289933503,eV/L0,0.03173805605024358,5.38648154521024
opening_2h_normal_force,fit,development_or_control,0.5548811295393773,0.36065467500436166,eV/L0,0.03173805605024358,-6.119670789778096
opening_2.5h_normal_force,fit,development_or_control,0.0005156382639574782,0.17340948497595463,eV/L0,0.03173805605024358,5.447524777141171
opening_3h_normal_force,fit,development_or_control,0.0,0.08397630232907229,eV/L0,0.03173805605024358,2.64591826910041
shockley_0.15_energy,fit,development_or_control,0.013715574532912111,0.01222767414298573,eV/cell,0.004433026104653031,-0.33563988905110187
shockley_0.35_energy,fit,development_or_control,0.04820527408303389,0.04941659957049851,eV/cell,0.004820527408303389,0.2512848460062898
shockley_0.75_energy,fit,development_or_control,0.08334161260537679,0.09944371398167652,eV/cell,0.00833416126053768,1.9320602125307216
new_direct_017_energy,fit,development_or_control,0.05826439239193282,0.050749908616390976,eV/cell,0.0058264392391932825,-1.2897214691596581
new_direct_017_normal_force,fit,development_or_control,-0.44118804525591643,-0.4484370378603608,eV/L0,0.03173805605024358,-0.22840064914400324
new_direct_017_Haa,fit,development_or_control,26.109437232644353,27.039608480062697,eV/L0^2,2.6109437232644357,0.356258635193929
new_direct_039_energy,fit,development_or_control,0.2262381941113307,0.22890823433604182,eV/cell,0.022623819411133072,0.11801898592760202
new_direct_039_normal_force,fit,development_or_control,-1.9685101248020884,-1.9579388543785765,eV/L0,0.03173805605024358,0.3330786991735363
new_direct_039_Haa,fit,development_or_control,36.31678531793335,46.6607623059469,eV/L0^2,3.6316785317933356,2.8482633849493446
new_raised_direct_energy,fit,development_or_control,0.11960599647825673,0.11934418133728436,eV/cell,0.011960599647825674,-0.021889800568650152
new_raised_direct_normal_force,fit,development_or_control,0.08783049166112324,0.1634976754179989,eV/L0,0.03173805605024358,2.384115260149808
new_raised_direct_Haa,fit,development_or_control,20.00400949091716,17.600310835667802,eV/L0^2,2.000400949091716,-1.2016084357192287
new_off_path_positive_energy,fit,development_or_control,0.05360470506556986,0.05329632472318811,eV/cell,0.0053604705065569865,-0.05752859604479322
new_off_path_positive_normal_force,fit,development_or_control,0.35206897342006,0.4142841599338543,eV/L0,0.03173805605024358,1.9602708626925132
new_off_path_positive_Haa,fit,development_or_control,13.446420569551602,18.393947717454004,eV/L0^2,1.3446420569551603,3.679438049934048
new_off_path_negative_energy,fit,development_or_control,0.21544733160917068,0.22695928528986925,eV/cell,0.021544733160917068,0.5343279768060287
new_off_path_negative_normal_force,fit,development_or_control,-0.05312860042135701,-0.06925246903474369,eV/L0,0.03173805605024358,-0.5080294958160468
new_off_path_negative_Haa,fit,development_or_control,13.5831841481301,14.555367561141562,eV/L0^2,1.35831841481301,0.7157257108564608
new_shockley_058_energy,fit,development_or_control,0.07969505412787091,0.09228751963073448,eV/cell,0.007969505412787091,1.5800811782697237
new_shockley_058_normal_force,fit,development_or_control,-0.6123357455328253,-0.7990053354016196,eV/L0,0.03173805605024358,-5.881569733612012
new_shockley_058_Haa,fit,development_or_control,23.107568998056017,35.0762860167648,eV/L0^2,2.3107568998056016,5.1795656305151265
new_opening_1.17h_energy,fit,development_or_control,0.14263027381623705,0.13132738243717546,eV/cell,0.014263027381623706,-0.7924608904294814
new_opening_1.17h_normal_force,fit,development_or_control,1.6398229617729339,1.2990804254743742,eV/L0,0.03173805605024358,-10.736087168008659
new_opening_1.42h_energy,fit,development_or_control,0.4226003973463561,0.36831917680647186,eV/cell,0.042260039734635615,-1.2844573947571634
new_opening_1.42h_normal_force,fit,development_or_control,0.8686291067124379,0.9394775532458991,eV/L0,0.03173805605024358,2.232286893100924
new_opening_1.78h_energy,fit,development_or_control,0.5953584311886578,0.57188805354491,eV/cell,0.05953584311886578,-0.39422264663134504
new_opening_1.78h_normal_force,fit,development_or_control,0.5989965116849877,0.5049925533141704,eV/L0,0.03173805605024358,-2.9618688120659447
new_opening_2.23h_energy,fit,development_or_control,0.7765619947928292,0.7061913381449828,eV/cell,0.07765619947928293,-0.9061820835903746
new_opening_2.23h_normal_force,fit,development_or_control,0.15664558956102492,0.25683509926600273,eV/L0,0.03173805605024358,3.156762643130088
new_opening_3.4h_energy,fit,development_or_control,0.7719163228888833,0.8241502593269487,eV/cell,0.07719163228888834,0.6766787395113087
new_opening_3.4h_normal_force,fit,development_or_control,0.0,0.046876278871170914,eV/L0,0.03173805605024358,1.476973851106774
new_opening_5.5h_energy,fit,development_or_control,0.7719163228888833,0.8497589488855861,eV/cell,0.07719163228888834,1.0084334750867567
new_opening_5.5h_normal_force,fit,development_or_control,0.0,0.002897588311681377,eV/L0,0.03173805605024358,0.09129696875871321
v16_direct011_energy,fit,development_or_control,0.025339211626875774,0.02285436986902794,eV/cell,0.004433026104653031,-0.560529466596119
v16_direct011_normal_force,fit,development_or_control,-0.1684646879274777,-0.26089973496455393,eV/L0,0.03173805605024358,-2.9124356857504137
v16_direct011_Haa,fit,development_or_control,23.17866876533168,25.599552188161347,eV/L0^2,2.317866876533168,1.0444445482781919
v16_direct031_energy,fit,development_or_control,0.16617323878813156,0.16048572492623758,eV/cell,0.016617323878813157,-0.34226412768818176
v16_direct031_normal_force,fit,development_or_control,-1.4977500080753077,-1.3677047312049921,eV/L0,0.03173805605024358,4.097455643296007
v16_direct031_Haa,fit,development_or_control,34.460781638400974,40.18137624101943,eV/L0^2,3.4460781638400975,1.660030426078257
v16_raised043_energy,fit,development_or_control,0.1726273519698645,0.18714909533325386,eV/cell,0.017262735196986453,0.8412191461944225
v16_raised043_normal_force,fit,development_or_control,-0.17083895700384927,-0.0442250440337395,eV/L0,0.03173805605024358,3.989340518199067
v16_raised043_Haa,fit,development_or_control,18.238440853611248,16.683472018065473,eV/L0^2,1.8238440853611249,-0.8525777219810368
v16_off_plus_energy,fit,development_or_control,0.0652424878354941,0.06589512953855775,eV/cell,0.006524248783549411,0.1000332336665717
v16_off_plus_normal_force,fit,development_or_control,-0.08042066717244803,-0.07478438249701444,eV/L0,0.03173805605024358,0.1775875833891954
v16_off_plus_Haa,fit,development_or_control,20.981095919956758,24.035486975572457,eV/L0^2,2.098109591995676,1.4557824182627321
v16_off_minus_energy,fit,development_or_control,0.21182429891635463,0.2195272892413421,eV/cell,0.021182429891635463,0.3636499855962813
v16_off_minus_normal_force,fit,development_or_control,0.3481661631135443,0.46750313491157314,eV/L0,0.03173805605024358,3.760059267937204
v16_off_minus_Haa,fit,development_or_control,5.497617912510364,8.610537083146124,eV/L0^2,0.5497617912510364,5.66230542059318
v16_shockley043_energy,fit,development_or_control,0.061697611386283796,0.06673059443891045,eV/cell,0.00616976113862838,0.8157500654467083
v16_shockley043_normal_force,fit,development_or_control,-0.43484281773712713,-0.5785317129023153,eV/L0,0.03173805605024358,-4.527337620732616
v16_shockley043_Haa,fit,development_or_control,25.03469226049791,31.853703686293592,eV/L0^2,2.5034692260497913,2.7238247448143627
v16_opening1.21_energy,fit,development_or_control,0.19627832926906572,0.1738267041099974,eV/cell,0.019627832926906574,-1.143866734686272
v16_opening1.21_normal_force,fit,development_or_control,1.631864707518524,1.296011504025768,eV/L0,0.03173805605024358,-10.582034481288854
v16_opening1.21_Haa,fit,development_or_control,-1.3832350292334812,-0.7556053445559129,eV/L0^2,0.13832350292334814,4.537404500415008
v16_opening1.62_energy,fit,development_or_control,0.5246331923940108,0.49664571026297877,eV/cell,0.05246331923940109,-0.5334676215075023
v16_opening1.62_normal_force,fit,development_or_control,0.5093642313524578,0.6551795889570668,eV/L0,0.03173805605024358,4.59433802038074
v16_opening1.62_Haa,fit,development_or_control,-0.15582859326870177,-1.3564461337931482,eV/L0^2,0.1,-12.006175405244463
v16_opening1.93_energy,fit,development_or_control,0.6719836252695317,0.6270621020928839,eV/cell,0.06719836252695317,-0.6684913365058532
v16_opening1.93_normal_force,fit,development_or_control,0.6270410192299789,0.4007040280848551,eV/L0,0.03173805605024358,-7.131406875922595
v16_opening1.93_Haa,fit,development_or_control,-0.6638075680371565,-0.743074492684689,eV/L0^2,0.1,-0.7926692464753249
v16_opening2.71_energy,fit,development_or_control,0.7719163228888833,0.778638040605458,eV/cell,0.07719163228888834,0.08707832076174776
v16_opening2.71_normal_force,fit,development_or_control,0.0,0.1279172924835968,eV/L0,0.03173805605024358,4.030407290260459
v16_opening2.71_Haa,fit,development_or_control,0.0,-0.22699654542153352,eV/L0^2,0.1,-2.269965454215335
v16_opening4.3_energy,fit,development_or_control,0.7719163228888833,0.8433974030878554,eV/cell,0.07719163228888834,0.9260210994302509
v16_opening4.3_normal_force,fit,development_or_control,0.0,0.012889762383282455,eV/L0,0.03173805605024358,0.40612954879394797
v16_opening4.3_Haa,fit,development_or_control,0.0,-0.02188093196393779,eV/L0^2,0.1,-0.21880931963937789
v16_opening6.2_energy,fit,development_or_control,0.7719163228888833,0.8509533130860758,eV/cell,0.07719163228888834,1.0239061910415095
v16_opening6.2_normal_force,fit,development_or_control,0.0,0.0014932395420705275,eV/L0,0.03173805605024358,0.04704886586962428
v16_opening6.2_Haa,fit,development_or_control,0.0,-0.001520183286181454,eV/L0^2,0.1,-0.01520183286181454
v17_near_0.985_normal_force,fit,development_or_control,-0.24821900083247345,-0.38877615719134323,eV/L0,0.03173805605024358,-4.428663057887285
v17_near_0.985_Haa,fit,development_or_control,20.878110673451364,35.40197958836292,eV/L0^2,2.0878110673451364,6.956505376408474
v17_near_1.015_normal_force,fit,development_or_control,0.2329580444899274,0.2899939913545475,eV/L0,0.03173805605024358,1.7970838155408189
v17_near_1.015_Haa,fit,development_or_control,18.39295935022696,20.223327892876235,eV/L0^2,1.839295935022696,0.995146299079212
v17_near_1.065_normal_force,fit,development_or_control,0.9078686582498847,0.9398997528914879,eV/L0,0.03173805605024358,1.009233035284066
v17_near_1.065_Haa,fit,development_or_control,14.605604041867348,15.220116743032612,eV/L0^2,1.4605604041867348,0.42073761509879853
v17_near_1.095_normal_force,fit,development_or_control,1.2303804278835464,1.1944139987097957,eV/L0,0.03173805605024358,-1.1332272246546327
v17_near_1.095_Haa,fit,development_or_control,11.545874277606002,4.626416162088642,eV/L0^2,1.1545874277606003,-5.9930135641075815
v17_direct023_energy,heldout,retrospective,0.10138618519039871,0.09109298974709067,eV/cell,0.010138618519039872,-1.015246349784035
v17_direct023_normal_force,heldout,retrospective,-0.8610948380753036,-0.7717445715908259,eV/L0,0.03173805605024358,2.8152406796128275
v17_direct023_Haa,heldout,retrospective,29.67272464413389,32.28752283679743,eV/L0^2,2.967272464413389,0.8812127042672733
v17_direct023_Hxx,heldout,retrospective,1.5318476269016676,3.1423886946340702,eV/L0^2,0.1531847626901668,10.513715851686248
v17_direct047_energy,heldout,retrospective,0.26395051027571553,0.26910742877394367,eV/cell,0.026395051027571555,0.19537444700680284
v17_direct047_normal_force,heldout,retrospective,-2.2580600813748397,-2.301443160748538,eV/L0,0.03173805605024358,-1.3669104152131988
v17_direct047_Haa,heldout,retrospective,35.337517734960244,50.05530082641629,eV/L0^2,3.5337517734960247,4.16491707251282
v17_direct047_Hxx,heldout,retrospective,-7.290154929569364,-7.534165124627319,eV/L0^2,0.7290154929569365,-0.3347119470235578
v17_off_plus_energy,heldout,retrospective,0.08014986299727256,0.08980595168446584,eV/cell,0.008014986299727257,1.2047542348914395
v17_off_plus_normal_force,heldout,retrospective,0.496288954541943,0.6149319271991317,eV/L0,0.03173805605024358,3.7381928013917585
v17_off_plus_Haa,heldout,retrospective,13.145916399036436,13.80038890984859,eV/L0^2,1.3145916399036437,0.49785232991450096
v17_off_plus_Hxx,heldout,retrospective,0.5867789207029961,0.275909264981708,eV/L0^2,0.1,-3.108696557212881
v17_off_minus_energy,heldout,retrospective,0.21284911087573022,0.22958548270639212,eV/cell,0.021284911087573022,0.7863021725485742
v17_off_minus_normal_force,heldout,retrospective,0.06702268289699899,0.08811913217235334,eV/L0,0.03173805605024358,0.6647051489844616
v17_off_minus_Haa,heldout,retrospective,11.464221151869252,13.730065374813368,eV/L0^2,1.1464221151869252,1.9764484590169198
v17_off_minus_Hxx,heldout,retrospective,-2.835312235036081,-3.0662067499232144,eV/L0^2,0.2835312235036081,-0.8143530438516069
v17_shockley067_energy,heldout,retrospective,0.07506981596967024,0.0876499223619065,eV/cell,0.007506981596967025,1.6757875625163212
v17_shockley067_normal_force,heldout,retrospective,-0.08375074170661885,-0.004276081244770746,eV/L0,0.03173805605024358,2.5040809158580513
v17_shockley067_Haa,heldout,retrospective,14.560238367523052,24.077368634116382,eV/L0^2,1.4560238367523053,6.536383557992779
v17_shockley067_Hxx,heldout,retrospective,0.4530475235373633,-0.19203747439531782,eV/L0^2,0.1,-6.4508499793268115
v17_compression_energy,heldout,retrospective,0.025317916775100896,0.026805843006075875,eV/cell,0.004433026104653031,0.3356457182630189
v17_compression_normal_force,heldout,retrospective,-0.6769543589544016,-0.798858744322114,eV/L0,0.03173805605024358,-3.8409531187016994
v17_compression_Haa,heldout,retrospective,26.962376342241654,27.981831696877414,eV/L0^2,2.6962376342241656,0.378102931913531
v17_compression_Hxx,heldout,retrospective,5.568444170552721,3.1675966425312914,eV/L0^2,0.5568444170552721,-4.311523029570255
v17_opening1.045_energy,heldout,retrospective,0.012439540042104347,0.014161806168470743,eV/cell,0.004433026104653031,0.38850800462434837
v17_opening1.045_normal_force,heldout,retrospective,0.6560493060873362,0.6913974359054684,eV/L0,0.03173805605024358,1.1137459005735448
v17_opening1.045_Haa,heldout,retrospective,16.173163667497242,14.744588427616115,eV/L0^2,1.6173163667497243,-0.8832998102604346
v17_opening1.045_Hxx,heldout,retrospective,3.5468340021412335,2.6289728858711987,eV/L0^2,0.35468340021412337,-2.5878321785454843
v17_opening1.255_energy,heldout,retrospective,0.2548812728796389,0.2206630547177022,eV/cell,0.02548812728796389,-1.3425159791200265
v17_opening1.255_normal_force,heldout,retrospective,1.5479287243761108,1.2469664148060637,eV/L0,0.03173805605024358,-9.482695130842373
v17_opening1.255_Haa,heldout,retrospective,-3.07660296796585,-1.8122255310003812,eV/L0^2,0.307660296796585,4.109654219703994
v17_opening1.255_Hxx,heldout,retrospective,-0.8591645505462155,0.7099256339574698,eV/L0^2,0.1,15.690901845036853
v17_opening1.555_energy,heldout,retrospective,0.4970497627048889,0.4598644410818513,eV/cell,0.04970497627048889,-0.7481206996393927
v17_opening1.555_normal_force,heldout,retrospective,0.5361595264738468,0.7328798392938056,eV/L0,0.03173805605024358,6.198247066818985
v17_opening1.555_Haa,heldout,retrospective,-0.9598397042596563,-1.5801511205059526,eV/L0^2,0.1,-6.203114162462963
v17_opening1.555_Hxx,heldout,retrospective,-0.8905810007935903,0.06490231188326297,eV/L0^2,0.1,9.554833126768532
v17_opening1.855_energy,heldout,retrospective,0.6331364785570511,0.601068264605877,eV/cell,0.06331364785570512,-0.5064976515688863
v17_opening1.855_normal_force,heldout,retrospective,0.6294361584094642,0.4493201265446206,eV/L0,0.03173805605024358,-5.67508077935546
v17_opening1.855_Haa,heldout,retrospective,0.33758173393615254,-0.8478929167843762,eV/L0^2,0.1,-11.854746507205286
v17_opening1.855_Hxx,heldout,retrospective,-0.0764657682265532,0.0017170834598121214,eV/L0^2,0.1,0.7818285168636532
v17_opening2.455_energy,heldout,retrospective,0.7722611869157332,0.7464185890148869,eV/cell,0.07722611869157332,-0.33463546192262766
v17_opening2.455_normal_force,heldout,retrospective,-0.03892592855831557,0.1851048417068935,eV/L0,0.03173805605024358,7.05874266245395
v17_opening2.455_Haa,heldout,retrospective,1.5212189106347462,-0.32893149646318753,eV/L0^2,0.15212189106347462,-12.162289031273856
v17_opening2.455_Hxx,heldout,retrospective,0.04446583977668427,-0.00010074508560302102,eV/L0^2,0.1,-0.44566584862287295
v17_opening3.75_energy,heldout,retrospective,0.7719163228888833,0.8346444052645117,eV/cell,0.07719163228888834,0.8126280079279781
v17_opening3.75_normal_force,heldout,retrospective,0.0,0.02817166546992816,eV/L0,0.03173805605024358,0.8876304656255704
v17_opening3.75_Haa,heldout,retrospective,0.0,-0.04994629199496804,eV/L0^2,0.1,-0.4994629199496804
v17_opening3.75_Hxx,heldout,retrospective,0.0,-2.2685202139241992e-08,eV/L0^2,0.1,-2.268520213924199e-07
v19_new_0_energy,heldout,retrospective,0.00042417681882149505,0.000620808968402661,eV/cell,0.004433026104653031,0.04435619031766479
v19_new_0_force,heldout,retrospective,-0.13054663793646185,-0.19508446507951274,eV/L0,0.03173805605024358,-2.033452428242075
v19_new_0_Haa,heldout,retrospective,20.302032153219432,32.14162492383067,eV/L0^2,2.030203215321943,5.831727918297949
v19_new_0_Hxx,heldout,retrospective,4.57090105595751,5.228374359647908,eV/L0^2,0.45709010559575103,1.4383888332771433
v19_new_1_energy,heldout,retrospective,0.004931943136885955,0.0059991756145553535,eV/cell,0.004433026104653031,0.24074581391460806
v19_new_1_force,heldout,retrospective,0.42285939529142164,0.4813455743178213,eV/L0,0.03173805605024358,1.842777608490323
v19_new_1_Haa,heldout,retrospective,17.415188636660293,16.226997024589934,eV/L0^2,1.7415188636660295,-0.6822731793838426
v19_new_1_Hxx,heldout,retrospective,3.8361643120715834,2.9519240648445146,eV/L0^2,0.3836164312071584,-2.305011400175313
v19_new_2_energy,heldout,retrospective,0.10968805888528045,0.10499213888879368,eV/cell,0.010968805888528046,-0.4281158810001461
v19_new_2_force,heldout,retrospective,1.574309479391436,1.2786908614233286,eV/L0,0.03173805605024358,-9.314326545397815
v19_new_2_Haa,heldout,retrospective,5.20946471789603,1.3419162176071722,eV/L0^2,0.5209464717896031,-7.424080418478891
v19_new_2_Hxx,heldout,retrospective,0.9642979846199059,1.1985893126083793,eV/L0^2,0.1,2.342913279884734
v19_new_3_energy,heldout,retrospective,0.3373623063206088,0.28850530043791167,eV/cell,0.03373623063206088,-1.4482058299739744
v19_new_3_force,heldout,retrospective,1.321138459506241,1.1214858324650008,eV/L0,0.03173805605024358,-6.2906381766159845
v19_new_3_Haa,heldout,retrospective,-4.940080180276789,-2.405193773420413,eV/L0^2,0.4940080180276789,5.131265717056333
v19_new_3_Hxx,heldout,retrospective,-1.007259835979608,0.4543164617022357,eV/L0^2,0.10072598359796081,14.510419709730522
v19_new_4_energy,heldout,retrospective,0.5605338261337047,0.5390444720187927,eV/cell,0.05605338261337048,-0.3833730118151007
v19_new_4_force,heldout,retrospective,0.5382315998098468,0.5692607065432093,eV/L0,0.03173805605024358,0.9776624845655698
v19_new_4_Haa,heldout,retrospective,0.9032785116339533,-1.1301205867912383,eV/L0^2,0.1,-20.333990984251916
v19_new_4_Hxx,heldout,retrospective,0.6453579543796875,0.01342279721063817,eV/L0^2,0.1,-6.319351571690492
v19_new_5_energy,heldout,retrospective,0.7666938699728523,0.6941805251000919,eV/cell,0.07666938699728523,-0.9457926783127666
v19_new_5_force,heldout,retrospective,0.27979903523926664,0.2783823528884217,eV/L0,0.03173805605024358,-0.044636708329023146
v19_new_5_Haa,heldout,retrospective,-2.478203100860398,-0.5003070250391269,eV/L0^2,0.2478203100860398,7.981170208101881
v19_new_5_Hxx,heldout,retrospective,0.0933444416558671,-0.00036834968044440755,eV/L0^2,0.1,-0.9371279133631151
v19_new_6_energy,heldout,retrospective,0.07503741336914271,0.06486794968007487,eV/cell,0.007503741336914272,-1.3552524310825709
v19_new_6_force,heldout,retrospective,0.3995055633266556,0.4730290236762417,eV/L0,0.03173805605024358,2.316571003378194
v19_new_6_Haa,heldout,retrospective,16.75498366183509,17.76101489499633,eV/L0^2,1.6754983661835092,0.6004370123337096
v19_new_6_Hxx,heldout,retrospective,1.866294182504276,3.218503260660037,eV/L0^2,0.18662941825042761,7.245422992967308
v19_new_7_energy,heldout,retrospective,0.1746163283222475,0.19565594252533697,eV/cell,0.01746163283222475,1.2049053147115603
v19_new_7_force,heldout,retrospective,1.0346608991752084,1.003843865672826,eV/L0,0.03173805605024358,-0.970980499044963
v19_new_7_Haa,heldout,retrospective,3.3869832062735408,1.4227676666143683,eV/L0^2,0.3386983206273541,-5.799306993967237
v19_new_7_Hxx,heldout,retrospective,-0.5656137494473082,-0.629322761118989,eV/L0^2,0.1,-0.6370901167168075
v19_new_8_energy,heldout,retrospective,0.17183161394321733,0.16689819808195577,eV/cell,0.017183161394321734,-0.2871075786375278
v19_new_8_force,heldout,retrospective,-1.5479121827267546,-1.423198661762883,eV/L0,0.03173805605024358,3.9294631267410134
v19_new_8_Haa,heldout,retrospective,34.71656366870985,40.834136659747514,eV/L0^2,3.4716563668709854,1.7621481922623146
v19_new_8_Hxx,heldout,retrospective,-0.974896485841256,-0.4155317558489698,eV/L0^2,0.1,5.5936472999228615
v19_new_9_energy,heldout,retrospective,0.07736533900036079,0.08990507022216607,eV/cell,0.007736533900036079,1.6208461545999044
v19_new_9_force,heldout,retrospective,-0.22650351113925563,-0.4315345157692073,eV/L0,0.03173805605024358,-6.460099645213719
v19_new_9_Haa,heldout,retrospective,14.396252629283666,32.33912711806773,eV/L0^2,1.4396252629283666,12.463572952509985
v19_new_9_Hxx,heldout,retrospective,-0.11946413441426519,0.313229408551641,eV/L0^2,0.1,4.326935429659062
v19_power_new_0_energy,heldout,new_predeclared,0.0021758842211834217,0.0033398333569397984,eV/cell,0.004433026104653031,0.2625631133853831
v19_power_new_0_force,heldout,new_predeclared,-0.2996693004614922,-0.47659679160981067,eV/L0,0.03173805605024358,-5.574616506701916
v19_power_new_0_Haa,heldout,new_predeclared,21.133296310436656,36.22858667940953,eV/L0^2,2.1133296310436656,7.142894391500148
v19_power_new_0_Hxx,heldout,new_predeclared,4.803281906544594,6.100774340984433,eV/L0^2,0.4803281906544594,2.7012623029099587
v19_power_new_1_energy,heldout,new_predeclared,0.01645069708691336,0.018356006508281106,eV/cell,0.004433026104653031,0.4297988273445717
v19_power_new_1_force,heldout,new_predeclared,0.747061714559844,0.7766462807999743,eV/L0,0.03173805605024358,0.932148024229834
v19_power_new_1_Haa,heldout,new_predeclared,15.66515497295868,15.134040622943013,eV/L0^2,1.5665154972958681,-0.3390418741036911
v19_power_new_1_Hxx,heldout,new_predeclared,3.4372637547611467,2.5584218441622606,eV/L0^2,0.3437263754761147,-2.5568067314635163
v19_power_new_2_energy,heldout,new_predeclared,0.13995417796875365,0.1292068254640009,eV/cell,0.013995417796875366,-0.7679193762370011
v19_power_new_2_force,heldout,new_predeclared,1.6376288066594074,1.2980420699273214,eV/L0,0.03173805605024358,-10.699670332502286
v19_power_new_2_Haa,heldout,new_predeclared,1.5124016664736504,0.670294658035268,eV/L0^2,0.15124016664736506,-5.568011640729396
v19_power_new_2_Hxx,heldout,new_predeclared,0.07390822082095283,1.0877123309199481,eV/L0^2,0.1,10.138041100989952
v19_power_new_3_energy,heldout,new_predeclared,0.39535837061576956,0.3405569401305805,eV/cell,0.039535837061576956,-1.386120405136129
v19_power_new_3_force,heldout,new_predeclared,1.0383826381800587,1.0041583701262675,eV/L0,0.03173805605024358,-1.0783353586499365
v19_power_new_3_Haa,heldout,new_predeclared,-6.006053628734572,-2.3316732152665613,eV/L0^2,0.6006053628734572,6.1177948793010914
v19_power_new_3_Hxx,heldout,new_predeclared,-1.4153601110072371,0.290955114849893,eV/L0^2,0.14153601110072372,12.05569672754756
v19_power_new_4_energy,heldout,new_predeclared,0.5880885299154484,0.5656293903330702,eV/cell,0.05880885299154484,-0.38190065678728913
v19_power_new_4_force,heldout,new_predeclared,0.5878736415051682,0.5171010645525442,eV/L0,0.03173805605024358,-2.2298964007305924
v19_power_new_4_Haa,heldout,new_predeclared,0.9838769358246306,-1.0030097843331016,eV/L0^2,0.1,-19.86886720157732
v19_power_new_4_Hxx,heldout,new_predeclared,0.5300888191539206,0.006496705178798317,eV/L0^2,0.1,-5.235921139751222
v19_power_new_5_energy,heldout,new_predeclared,0.7807571272106231,0.7172739068881434,eV/cell,0.07807571272106231,-0.8130981852100844
v19_power_new_5_force,heldout,new_predeclared,0.03287588986152218,0.23701441036704657,eV/L0,0.03173805605024358,6.431979330503378
v19_power_new_5_Haa,heldout,new_predeclared,-2.5224317074829634,-0.42332914137883576,eV/L0^2,0.25224317074829633,8.32174191228646
v19_power_new_5_Hxx,heldout,new_predeclared,-0.10536285587305545,-0.0002407082641507462,eV/L0^2,0.1,1.051221476089047
