case,opening_A,energy_eV,energy_derivative_eV_A,tilted_energy_eV,tilted_derivative_eV_A,new_evaluation
P_04_bulk_spread,0.0,-1164.719054612494,0.32623990398965413,-1164.719054612494,0.2291657313777435,False
P_04_bulk_spread,0.03,-1164.6762167658558,2.486355278894918,-1164.679128991034,2.3892811062830073,False
P_04_bulk_spread,0.1,-1164.3496804562535,6.668627717802304,-1164.3593878735146,6.571553545190393,False
P_04_bulk_spread,0.2,-1163.4435372096732,11.238948921748989,-1163.4629520441956,11.141874749137077,False
P_04_bulk_spread,0.35,-1161.3667126231976,16.06907331809702,-1161.4006885836118,15.971999145485107,False
P_04_bulk_spread,0.5,-1158.7574821559651,18.20173734406145,-1158.806019242271,18.104663171449538,False
P_04_bulk_spread,0.7,-1155.2205242825282,16.41726093869246,-1155.2884762033566,16.32018676608055,False
P_04_bulk_spread,0.9,-1152.3533422697128,12.197900559407525,-1152.4407090250636,12.100826386795614,False
P_04_bulk_spread,1.1,-1150.2761672328527,8.839295432384882,-1150.382948822726,8.742221259772972,False
P_04_bulk_spread,1.4,-1148.0882233918526,5.9797146066110916,-1148.2241272335093,5.882640433999181,False
P_04_bulk_spread,1.8,-1146.302408506876,3.0810478559500076,-1146.4771420175773,2.983973683338097,False
P_04_bulk_spread,10.0,-1144.4203162263345,5.551115123125783e-17,-1145.3910579524536,-0.09707417261191059,False
P_04_bulk_spread,2.3,-1145.32610310901,1.2656390347462616,-1145.5493737060174,1.168564862134351,False
P_04_bulk_spread,3.0,-1144.5886488063775,0.6919363266965889,-1144.8798713242131,0.5948621540846782,False
P_04_bulk_spread,4.0,-1144.4203162263345,1.6653345369377348e-16,-1144.808612916782,-0.09707417261191048,False
P_04_bulk_spread,6.0,-1144.4203162263345,1.942890293094024e-16,-1145.002761262006,-0.09707417261191045,False
P_04_bulk_spread,8.0,-1144.4203162263345,8.326672684688674e-17,-1145.1969096072298,-0.09707417261191056,False
P_04_bulk_spread,-0.25,-1161.2680238113328,-33.97298097421539,-1161.2437552681797,-34.0700551468273,True
P_04_bulk_spread,-0.1,-1164.3093808294414,-9.201722485048498,-1164.2996734121803,-9.298796657660407,True
P_04_bulk_spread,-0.03,-1164.6929651994096,-2.11663299812436,-1164.6900529742313,-2.2137071707362708,True
P_04_bulk_spread,-0.0028142978438963563,-1164.7196688057752,0.10982336955467986,-1164.7193956101405,0.012749196942769214,True
P_04_bulk_spread,-0.002979140055620109,-1164.7196858582176,0.09706931433992869,-1164.7193966606617,-4.858271981961204e-06,True
P_04_bulk_spread,-0.0029790400556186196,-1164.7196858485104,0.0970770540957796,-1164.719396660662,2.881483868955037e-06,True
P_04_bulk_spread,-0.0030790400556186194,-1164.7196951691747,0.08933570489643392,-1164.7193962739088,-0.007738467715476732,True
P_04_bulk_spread,-0.0028790400556186198,-1164.7196757538704,0.10481521385009665,-1164.719396273439,0.007741041238186003,True
P_04_bulk_spread,3.8597064948514013,-1144.4203162263345,8.326672684688674e-17,-1144.794994040847,-0.09707417261191056,True
P_04_bulk_spread,3.429853247425701,-1144.4273735297738,0.10090435883981536,-1144.760323695948,0.0038301862279047083,True
P_04_bulk_spread,3.446169866521648,-1144.4258475002616,0.08630617651707143,-1144.7603815887344,-0.010767996094839222,True
P_04_bulk_spread,3.43413430710598,-1144.4269499698685,0.09698255763418462,-1144.760315716369,-9.161497772602889e-05,True
P_04_bulk_spread,3.4340342996944138,-1144.4269596733877,0.09707343753924158,-1144.7603157117514,-7.350726690669163e-07,True
P_04_bulk_spread,3.4340334909500676,-1144.4269597518958,0.09707417261476028,-1144.7603157117514,2.849637192881005e-12,True
P_04_bulk_spread,3.4340335909517847,-1144.4269597421878,0.09707408172212223,-1144.760315711751,-9.088978841775841e-08,True
P_04_bulk_spread,3.4339334909500674,-1144.4269694638576,0.09716508136547347,-1144.760315716296,9.090875356282391e-05,True
P_04_bulk_spread,3.434133490950068,-1144.4269500490225,0.09698329915804349,-1144.7603157162953,-9.08734538671574e-05,True
