profile,target,prediction,reference,scale,residual,selected_in_profile,exact
K_only,new_off_path_positive_Haa,8.712454493593864e+57,13.446420569551602,1.3446420569551603,6.479385683742895e+57,False,False
K_only,new_off_path_negative_energy,8.120810940904478e+55,0.21544733160917068,0.021544733160917068,3.7692789603149626e+57,False,False
K_only,new_off_path_negative_normal_force,-2.4438730171161105e+57,-0.05312860042135701,0.03173805605024358,-7.700134542730932e+58,False,False
K_only,new_off_path_negative_Haa,7.35865428864332e+58,13.5831841481301,1.35831841481301,5.417473700123791e+58,False,False
K_only,new_shockley_058_energy,6.09548186801575e+55,0.07969505412787091,0.007969505412787091,7.64850709334551e+57,False,False
K_only,new_shockley_058_normal_force,-1.507988124168365e+57,-0.6123357455328253,0.03173805605024358,-4.7513562953607284e+58,False,False
K_only,new_shockley_058_Haa,3.995647321373956e+58,23.107568998056017,2.3107568998056016,1.7291508776670105e+58,False,False
K_only,new_opening_1.17h_energy,3.7244830782777357e+53,0.14263027381623705,0.014263027381623706,2.611285093006489e+55,False,False
K_only,new_opening_1.17h_normal_force,5.909928114823669e+54,1.6398229617729339,0.03173805605024358,1.8620951785666508e+56,False,False
K_only,new_opening_1.42h_energy,2.134502297531501e+54,0.4226003973463561,0.042260039734635615,5.050876220028962e+55,False,False
K_only,new_opening_1.42h_normal_force,9.85087198234414e+54,0.8686291067124379,0.03173805605024358,3.1038044569426416e+56,False,False
K_only,new_opening_1.78h_energy,4.115020363807307e+54,0.5953584311886578,0.05953584311886578,6.911836883860867e+55,False,False
K_only,new_opening_1.78h_normal_force,3.22253051514625e+54,0.5989965116849877,0.03173805605024358,1.0153522036903447e+56,False,False
K_only,new_opening_2.23h_energy,4.564270482857759e+54,0.7765619947928292,0.07765619947928293,5.877535230236721e+55,False,False
K_only,new_opening_2.23h_normal_force,2.5181022052598033e+53,0.15664558956102492,0.03173805605024358,7.934015244265339e+54,False,False
K_only,new_opening_3.4h_energy,4.596434938873592e+54,0.7719163228888833,0.07719163228888834,5.954576684777845e+55,False,False
K_only,new_opening_3.4h_normal_force,9.422176235233723e+49,0.0,0.03173805605024358,2.9687313615924534e+51,False,False
K_only,new_opening_5.5h_energy,4.596445697860622e+54,0.7719163228888833,0.07719163228888834,5.954590622800284e+55,False,False
K_only,new_opening_5.5h_normal_force,1.6850005934543525e+43,0.0,0.03173805605024358,5.309085694432191e+44,False,False
K_only,v16_direct011_energy,8.172916405271246e+54,0.025339211626875774,0.004433026104653031,1.8436427425258606e+57,False,False
K_only,v16_direct011_normal_force,-2.250187419577042e+56,-0.1684646879274777,0.03173805605024358,-7.089871591425879e+57,False,False
K_only,v16_direct011_Haa,7.132411945616177e+57,23.17866876533168,2.317866876533168,3.0771447738552275e+57,False,False
K_only,v16_direct031_energy,3.505179508652146e+56,0.16617323878813156,0.016617323878813157,2.1093525854191227e+58,False,False
K_only,v16_direct031_normal_force,-9.672198946527884e+57,-1.4977500080753077,0.03173805605024358,-3.047508307130125e+59,False,False
K_only,v16_direct031_Haa,2.635744683629088e+59,34.460781638400974,3.4460781638400975,7.648534241869826e+58,False,False
K_only,v16_raised043_energy,9.381555668327724e+55,0.1726273519698645,0.017262735196986453,5.434570803105094e+57,False,False
K_only,v16_raised043_normal_force,-2.6531258786788093e+57,-0.17083895700384927,0.03173805605024358,-8.359446698558739e+58,False,False
K_only,v16_raised043_Haa,7.555345369717439e+58,18.238440853611248,1.8238440853611249,4.1425390637059115e+58,False,False
K_only,v16_off_plus_energy,3.7169733373649654e+55,0.0652424878354941,0.006524248783549411,5.6971667707355675e+57,False,False
K_only,v16_off_plus_normal_force,-9.671368597101702e+56,-0.08042066717244803,0.03173805605024358,-3.047246681331473e+58,False,False
K_only,v16_off_plus_Haa,2.666865386670349e+58,20.981095919956758,2.098109591995676,1.2710801174755055e+58,False,False
K_only,v16_off_minus_energy,2.6260400525860736e+55,0.21182429891635463,0.021182429891635463,1.2397255961758413e+57,False,False
K_only,v16_off_minus_normal_force,-7.69417291256989e+56,0.3481661631135443,0.03173805605024358,-2.4242735284068664e+58,False,False
K_only,v16_off_minus_Haa,2.3689490994274297e+58,5.497617912510364,0.5497617912510364,4.3090464581699204e+58,False,False
K_only,v16_shockley043_energy,4.4846661734802163e+55,0.061697611386283796,0.00616976113862838,7.268784111271473e+57,False,False
K_only,v16_shockley043_normal_force,-1.1693975202445759e+57,-0.43484281773712713,0.03173805605024358,-3.684527868982704e+58,False,False
K_only,v16_shockley043_Haa,3.256274813666217e+58,25.03469226049791,2.5034692260497913,1.3007049496686937e+58,False,False
K_only,v16_opening1.21_energy,5.844380214779368e+53,0.19627832926906572,0.019627832926906574,2.9775983097796144e+55,False,False
K_only,v16_opening1.21_normal_force,7.04853039000284e+54,1.631864707518524,0.03173805605024358,2.2208450255568645e+56,False,False
K_only,v16_opening1.21_Haa,3.288150748064555e+55,-1.3832350292334812,0.13832350292334814,2.3771453719522134e+56,False,False
K_only,v16_opening1.62_energy,3.502483262730202e+54,0.5246331923940108,0.05246331923940109,6.676061129010231e+55,False,False
K_only,v16_opening1.62_normal_force,6.346939025796359e+54,0.5093642313524578,0.03173805605024358,1.9997882087512567e+56,False,False
K_only,v16_opening1.62_Haa,-2.746297279120546e+55,-0.15582859326870177,0.1,-2.7462972791205458e+56,False,False
K_only,v16_opening1.93_energy,4.3915885520760926e+54,0.6719836252695317,0.06719836252695317,6.535261257764477e+55,False,False
K_only,v16_opening1.93_normal_force,1.4793345734379796e+54,0.6270410192299789,0.03173805605024358,4.6610749287734845e+55,False,False
K_only,v16_opening1.93_Haa,-9.974068134479264e+54,-0.6638075680371565,0.1,-9.974068134479264e+55,False,False
K_only,v16_opening2.71_energy,4.595103990819302e+54,0.7719163228888833,0.07719163228888834,5.952852471913283e+55,False,False
K_only,v16_opening2.71_normal_force,1.1185804326131461e+52,0.0,0.03173805605024358,3.5244138167830896e+53,False,False
K_only,v16_opening2.71_Haa,-9.19401590678152e+52,0.0,0.1,-9.194015906781518e+53,False,False
K_only,v16_opening4.3_energy,4.5964456827033536e+54,0.7719163228888833,0.07719163228888834,5.954590603164389e+55,False,False
K_only,v16_opening4.3_normal_force,1.3767706026715233e+47,0.0,0.03173805605024358,4.337917232523625e+48,False,False
K_only,v16_opening4.3_Haa,-1.2452163760095512e+48,0.0,0.1,-1.245216376009551e+49,False,False
K_only,v16_opening6.2_energy,4.596445697862416e+54,0.7719163228888833,0.07719163228888834,5.954590622802609e+55,False,False
K_only,v16_opening6.2_normal_force,7.930838056990159e+40,0.0,0.03173805605024358,2.4988417830112478e+42,False,False
K_only,v16_opening6.2_Haa,-7.477073253455627e+41,0.0,0.1,-7.477073253455626e+42,False,False
K_only,v17_near_0.985_normal_force,-1.0810326569326844e+53,-0.24821900083247345,0.03173805605024358,-3.406108601047693e+54,False,False
K_only,v17_near_0.985_Haa,2.9326206078882807e+55,20.878110673451364,2.0878110673451364,1.4046388841196273e+55,False,False
K_only,v17_near_1.015_normal_force,5.726059740546493e+52,0.2329580444899274,0.03173805605024358,1.804162085882556e+54,False,False
K_only,v17_near_1.015_Haa,1.2566794991195657e+55,18.39295935022696,1.839295935022696,6.832394261253337e+54,False,False
K_only,v17_near_1.065_normal_force,1.7227798589297305e+54,0.9078686582498847,0.03173805605024358,5.428120286265953e+55,False,False
K_only,v17_near_1.065_Haa,5.768412766260024e+55,14.605604041867348,1.4605604041867348,3.949451696571205e+55,False,False
K_only,v17_near_1.095_normal_force,3.133392350805688e+54,1.2303804278835464,0.03173805605024358,9.872666258592861e+55,False,False
K_only,v17_near_1.095_Haa,5.534788643363131e+55,11.545874277606002,1.1545874277606003,4.793737148254095e+55,False,False
K_only,v17_direct023_energy,1.3230353025543995e+56,0.10138618519039871,0.010138618519039872,1.3049463297882234e+58,False,False
K_only,v17_direct023_normal_force,-3.647397445633481e+57,-0.8610948380753036,0.03173805605024358,-1.1492189187199724e+59,False,False
K_only,v17_direct023_Haa,1.0122302930173344e+59,29.67272464413389,2.967272464413389,3.4113156279278383e+58,False,False
K_only,v17_direct023_Hxx,1.898140027683533e+58,1.5318476269016676,0.1531847626901668,1.2391180391242517e+59,False,False
K_only,v17_direct047_energy,8.096131469212925e+56,0.26395051027571553,0.026395051027571555,3.067291463371647e+58,False,False
K_only,v17_direct047_normal_force,-2.2364489485028322e+58,-2.2580600813748397,0.03173805605024358,-7.046584532343052e+59,False,False
K_only,v17_direct047_Haa,6.0335913039232075e+59,35.337517734960244,3.5337517734960247,1.7074179768869369e+59,False,False
K_only,v17_direct047_Hxx,-3.5532526187101957e+58,-7.290154929569364,0.7290154929569365,-4.8740426685555903e+58,False,False
K_only,v17_off_plus_energy,1.664355436458688e+55,0.08014986299727256,0.008014986299727257,2.0765543124076515e+57,False,False
K_only,v17_off_plus_normal_force,-3.8766945969570015e+56,0.496288954541943,0.03173805605024358,-1.2214656722579103e+58,False,False
K_only,v17_off_plus_Haa,1.0181880739391867e+58,13.145916399036436,1.3145916399036437,7.745280306314875e+57,False,False
K_only,v17_off_plus_Hxx,7.479951205105647e+56,0.5867789207029961,0.1,7.479951205105647e+57,False,False
K_only,v17_off_minus_energy,5.632528638490869e+55,0.21284911087573022,0.021284911087573022,2.646254248052445e+57,False,False
K_only,v17_off_minus_normal_force,-1.6770511753156366e+57,0.06702268289699899,0.03173805605024358,-5.284038734636887e+58,False,False
K_only,v17_off_minus_Haa,5.068269864548986e+58,11.464221151869252,1.1464221151869252,4.420945651177184e+58,False,False
K_only,v17_off_minus_Hxx,-1.601544979030316e+57,-2.835312235036081,0.2835312235036081,-5.648566529075537e+57,False,False
K_only,v17_shockley067_energy,2.983934038721914e+55,0.07506981596967024,0.007506981596967025,3.9748785849261774e+57,False,False
K_only,v17_shockley067_normal_force,-6.565542868804434e+56,-0.08375074170661885,0.03173805605024358,-2.0686657237011355e+58,False,False
K_only,v17_shockley067_Haa,1.6176373970553597e+58,14.560238367523052,1.4560238367523053,1.1109965072162123e+58,False,False
K_only,v17_shockley067_Hxx,5.598910660439412e+56,0.4530475235373633,0.1,5.598910660439412e+57,False,False
K_only,v17_compression_energy,6.970470850995788e+54,0.025317916775100896,0.004433026104653031,1.5723956246680754e+57,False,False
K_only,v17_compression_normal_force,-2.1765852563779267e+56,-0.6769543589544016,0.03173805605024358,-6.857966514811867e+57,False,False
K_only,v17_compression_Haa,7.748678262986312e+57,26.962376342241654,2.6962376342241656,2.8738855079500333e+57,False,False
K_only,v17_compression_Hxx,1.0662242958156353e+58,5.568444170552721,0.5568444170552721,1.9147615800012635e+58,False,False
K_only,v17_opening1.045_energy,9.357289091941897e+51,0.012439540042104347,0.004433026104653031,2.110812991180047e+54,False,False
K_only,v17_opening1.045_normal_force,8.407727602501095e+53,0.6560493060873362,0.03173805605024358,2.6490997398174195e+55,False,False
K_only,v17_opening1.045_Haa,4.832389213666685e+55,16.173163667497242,1.6173163667497243,2.9879059613909693e+55,False,False
K_only,v17_opening1.045_Hxx,5.567974317886272e+55,3.5468340021412335,0.35468340021412337,1.569843503960115e+56,False,False
K_only,v17_opening1.255_energy,8.646860341039889e+53,0.2548812728796389,0.02548812728796389,3.3925051626382706e+55,False,False
K_only,v17_opening1.255_normal_force,8.179107895725646e+54,1.5479287243761108,0.03173805605024358,2.5770664349377734e+56,False,False
K_only,v17_opening1.255_Haa,2.8397257832975137e+55,-3.07660296796585,0.307660296796585,9.230069049744979e+55,False,False
K_only,v17_opening1.255_Hxx,3.202684282269602e+55,-0.8591645505462155,0.1,3.202684282269602e+56,False,False
K_only,v17_opening1.555_energy,3.126954919853253e+54,0.4970497627048889,0.04970497627048889,6.291029901788335e+55,False,False
K_only,v17_opening1.555_normal_force,7.795346534506376e+54,0.5361595264738468,0.03173805605024358,2.4561512280921657e+56,False,False
K_only,v17_opening1.555_Haa,-2.6380200758516953e+55,-0.9598397042596563,0.1,-2.638020075851695e+56,False,False
K_only,v17_opening1.555_Hxx,-3.3223158740126664e+54,-0.8905810007935903,0.1,-3.322315874012666e+55,False,False
K_only,v17_opening1.855_energy,4.279867665602676e+54,0.6331364785570511,0.06331364785570512,6.75978688727066e+55,False,False
K_only,v17_opening1.855_normal_force,2.2115845454309895e+54,0.6294361584094642,0.03173805605024358,6.968241980321338e+55,False,False
K_only,v17_opening1.855_Haa,-1.409940694160104e+55,0.33758173393615254,0.1,-1.409940694160104e+56,False,False
K_only,v17_opening1.855_Hxx,-6.263250488970832e+53,-0.0764657682265532,0.1,-6.263250488970832e+54,False,False
K_only,v17_opening2.455_energy,4.589007968489444e+54,0.7722611869157332,0.07722611869157332,5.942300411104543e+55,False,False
K_only,v17_opening2.455_normal_force,6.027232759815553e+52,-0.03892592855831557,0.03173805605024358,1.8990554274256805e+54,False,False
K_only,v17_opening2.455_Haa,-4.788381220115901e+53,1.5212189106347462,0.15212189106347462,-3.147726593878519e+54,False,False
K_only,v17_opening2.455_Hxx,-4.843299664762074e+51,0.04446583977668427,0.1,-4.843299664762073e+52,False,False
K_only,v17_opening3.75_energy,4.59644483596921e+54,0.7719163228888833,0.07719163228888834,5.954589506239608e+55,False,False
K_only,v17_opening3.75_normal_force,7.674348038954645e+48,0.0,0.03173805605024358,2.418027123906269e+50,False,False
K_only,v17_opening3.75_Haa,-6.793636275094908e+49,0.0,0.1,-6.7936362750949074e+50,False,False
K_only,v17_opening3.75_Hxx,-4.739345305374676e+46,0.0,0.1,-4.7393453053746756e+47,False,False
K_only,v19_new_0_energy,2.2283898793493854e+49,0.00042417681882149505,0.004433026104653031,5.026791692046216e+51,False,False
K_only,v19_new_0_force,-1.4114641100411508e+52,-0.13054663793646185,0.03173805605024358,-4.4472292436773805e+53,False,False
K_only,v19_new_0_Haa,6.851965571361509e+54,20.302032153219432,2.030203215321943,3.375014638756222e+54,False,False
K_only,v19_new_0_Hxx,4.978311954501689e+54,4.57090105595751,0.45709010559575103,1.0891314192883649e+55,False,False
K_only,v19_new_1_energy,1.8354708346485583e+51,0.004931943136885955,0.004433026104653031,4.1404467091271935e+53,False,False
K_only,v19_new_1_force,2.849226519461772e+53,0.42285939529142164,0.03173805605024358,8.977318947799593e+54,False,False
K_only,v19_new_1_Haa,3.027281480548686e+55,17.415188636660293,1.7415188636660295,1.7382995635063227e+55,False,False
K_only,v19_new_1_Hxx,3.004220499663721e+55,3.8361643120715834,0.3836164312071584,7.831313403886495e+55,False,False
K_only,v19_new_2_energy,2.5984546547846978e+53,0.10968805888528045,0.010968805888528046,2.3689494382450012e+55,False,False
K_only,v19_new_2_force,5.107476189795171e+54,1.574309479391436,0.03173805605024358,1.609259301108321e+56,False,False
K_only,v19_new_2_Haa,4.173887109153733e+55,5.20946471789603,0.5209464717896031,8.012122809499436e+55,False,False
K_only,v19_new_2_Hxx,8.537537191014157e+55,0.9642979846199059,0.1,8.537537191014157e+56,False,False
K_only,v19_new_3_energy,1.3728673599789843e+54,0.3373623063206088,0.03373623063206088,4.0694153859450254e+55,False,False
K_only,v19_new_3_force,9.486466727240918e+54,1.321138459506241,0.03173805605024358,2.9889879557283446e+56,False,False
K_only,v19_new_3_Haa,1.614112116499666e+55,-4.940080180276789,0.4940080180276789,3.2673804019294855e+55,False,False
K_only,v19_new_3_Hxx,1.1027452382825913e+55,-1.007259835979608,0.10072598359796081,1.0947971902504372e+56,False,False
K_only,v19_new_4_energy,3.878866819228065e+54,0.5605338261337047,0.05605338261337048,6.919951372038758e+55,False,False
K_only,v19_new_4_force,4.540914947841037e+54,0.5382315998098468,0.03173805605024358,1.4307476616250373e+56,False,False
K_only,v19_new_4_Haa,-2.3949203631653547e+55,0.9032785116339533,0.1,-2.3949203631653546e+56,False,False
K_only,v19_new_4_Hxx,-1.7092637212375224e+54,0.6453579543796875,0.1,-1.7092637212375224e+55,False,False
K_only,v19_new_5_energy,4.55080543790036e+54,0.7666938699728523,0.07666938699728523,5.935622568707245e+55,False,False
K_only,v19_new_5_force,3.5334513063944005e+53,0.27979903523926664,0.03173805605024358,1.1133168650281221e+55,False,False
K_only,v19_new_5_Haa,-2.6455707070890672e+54,-2.478203100860398,0.2478203100860398,-1.0675358715234282e+55,False,False
K_only,v19_new_5_Hxx,-5.090432418844494e+52,0.0933444416558671,0.1,-5.090432418844494e+53,False,False
K_only,v19_new_6_energy,2.2270549760779763e+55,0.07503741336914271,0.007503741336914272,2.9679260999071132e+57,False,False
K_only,v19_new_6_force,-5.933746107194352e+56,0.3995055633266556,0.03173805605024358,-1.8695997315654158e+58,False,False
K_only,v19_new_6_Haa,1.6794714178457966e+58,16.75498366183509,1.6754983661835092,1.0023712656141452e+58,False,False
K_only,v19_new_6_Hxx,6.285931771339085e+57,1.866294182504276,0.18662941825042761,3.3681355438317574e+58,False,False
K_only,v19_new_7_energy,5.0803517987978234e+54,0.1746163283222475,0.01746163283222475,2.9094368479803538e+56,False,False
K_only,v19_new_7_force,-8.403306144971061e+55,1.0346608991752084,0.03173805605024358,-2.6477066306985012e+57,False,False
K_only,v19_new_7_Haa,2.1419896919757856e+57,3.3869832062735408,0.3386983206273541,6.324181613916137e+57,False,False
K_only,v19_new_7_Hxx,-5.916491056220761e+55,-0.5656137494473082,0.1,-5.916491056220761e+56,False,False
K_only,v19_new_8_energy,3.7398428295355698e+56,0.17183161394321733,0.017183161394321734,2.1764579542222193e+58,False,False
K_only,v19_new_8_force,-1.0320488671067082e+58,-1.5479121827267546,0.03173805605024358,-3.251770888150497e+59,False,False
K_only,v19_new_8_Haa,2.809785159167381e+59,34.71656366870985,3.4716563668709854,8.09350022652112e+58,False,False
K_only,v19_new_8_Hxx,8.581011724437293e+57,-0.974896485841256,0.1,8.581011724437292e+58,False,False
K_only,v19_new_9_energy,3.1549022808729673e+55,0.07736533900036079,0.007736533900036079,4.0779273013438934e+57,False,False
K_only,v19_new_9_force,-6.355719447375361e+56,-0.22650351113925563,0.03173805605024358,-2.0025547365956532e+58,False,False
K_only,v19_new_9_Haa,1.4785274635146018e+58,14.396252629283666,1.4396252629283666,1.0270224492359239e+58,False,False
K_only,v19_new_9_Hxx,1.3371169751074723e+57,-0.11946413441426519,0.1,1.337116975107472e+58,False,False
K_only,v19_power_new_0_energy,6.789337357403913e+50,0.0021758842211834217,0.004433026104653031,1.5315356140758185e+53,False,False
K_only,v19_power_new_0_force,-1.992626773592872e+53,-0.2996693004614922,0.03173805605024358,-6.278351674842352e+54,False,False
K_only,v19_power_new_0_Haa,4.5933230457329525e+55,21.133296310436656,2.1133296310436656,2.1735005170322363e+55,False,False
K_only,v19_power_new_0_Hxx,3.0707407698580367e+55,4.803281906544594,0.4803281906544594,6.39300551082391e+55,False,False
K_only,v19_power_new_1_energy,1.4979679703864293e+52,0.01645069708691336,0.004433026104653031,3.379109292440483e+54,False,False
K_only,v19_power_new_1_force,1.1311073571835737e+54,0.747061714559844,0.03173805605024358,3.563883545334191e+55,False,False
K_only,v19_power_new_1_Haa,5.300050429783643e+55,15.66515497295868,1.5665154972958681,3.3833373745313297e+55,False,False
K_only,v19_power_new_1_Hxx,6.488826503662213e+55,3.4372637547611467,0.3437263754761147,1.8877883591779e+56,False,False
K_only,v19_power_new_2_energy,3.628471792016615e+53,0.13995417796875365,0.013995417796875366,2.592614128909186e+55,False,False
K_only,v19_power_new_2_force,5.848925111890737e+54,1.6376288066594074,0.03173805605024358,1.8428744037226087e+56,False,False
K_only,v19_power_new_2_Haa,3.750407790441466e+55,1.5124016664736504,0.15124016664736506,2.4797696759922253e+56,False,False
K_only,v19_power_new_2_Hxx,7.429957614305119e+55,0.07390822082095283,0.1,7.429957614305119e+56,False,False
K_only,v19_power_new_3_energy,1.8513266957489948e+54,0.39535837061576956,0.039535837061576956,4.682654607427582e+55,False,False
K_only,v19_power_new_3_force,9.9271489077239e+54,1.0383826381800587,0.03173805605024358,3.12783772642172e+56,False,False
K_only,v19_power_new_3_Haa,1.596450323765344e+54,-6.006053628734572,0.6006053628734572,2.6580687127525754e+54,False,False
K_only,v19_power_new_3_Hxx,1.803391443262299e+54,-1.4153601110072371,0.14153601110072372,1.2741573181534136e+55,False,False
K_only,v19_power_new_4_energy,4.074101355946223e+54,0.5880885299154484,0.05880885299154484,6.927700760516398e+55,False,False
K_only,v19_power_new_4_force,3.461605280831963e+54,0.5878736415051682,0.03173805605024358,1.0906796797358973e+56,False,False
K_only,v19_power_new_4_Haa,-2.003215237964617e+55,0.9838769358246306,0.1,-2.0032152379646166e+56,False,False
K_only,v19_power_new_4_Hxx,-1.1715635513667622e+54,0.5300888191539206,0.1,-1.1715635513667622e+55,False,False
K_only,v19_power_new_5_energy,4.573844669509883e+54,0.7807571272106231,0.07807571272106231,5.858216992332377e+55,False,False
K_only,v19_power_new_5_force,1.7861253665088317e+53,0.03287588986152218,0.03173805605024358,5.627708778638708e+54,False,False
K_only,v19_power_new_5_Haa,-1.3746749501749472e+54,-2.5224317074829634,0.25224317074829633,-5.4498004687178704e+54,False,False
K_only,v19_power_new_5_Hxx,-2.0419963920824803e+52,-0.10536285587305545,0.1,-2.0419963920824803e+53,False,False
K_only,v19_power_new_6_energy,5.857232351645929e+55,0.09299247367372732,0.009299247367372731,6.298609038185788e+57,False,False
K_only,v19_power_new_6_force,-1.6281875685613272e+57,-0.03946790499084763,0.03173805605024358,-5.130079693550832e+58,False,False
K_only,v19_power_new_6_Haa,4.600056337128626e+58,22.032873653678617,2.2032873653678617,2.0878149665967876e+58,False,False
K_only,v19_power_new_6_Hxx,1.2219190125255078e+58,1.976588687531336,0.19765886875313363,6.181958948938565e+58,False,False
K_only,v19_power_new_7_energy,6.475538930794484e+54,0.16640726473220147,0.01664072647322015,3.8913799473932477e+56,False,False
K_only,v19_power_new_7_force,-1.2517381379132924e+56,0.9556810535854069,0.03173805605024358,-3.943965994425439e+57,False,False
K_only,v19_power_new_7_Haa,3.3003953368249835e+57,3.6257942400934606,0.36257942400934606,9.102544486197625e+57,False,False
K_only,v19_power_new_7_Hxx,-3.1923379074461504e+55,-0.7324824081355719,0.1,-3.1923379074461503e+56,False,False
K_only,v19_power_new_8_energy,4.4303959648398216e+56,0.18770167030691334,0.018770167030691336,2.3603391262292048e+58,False,False
K_only,v19_power_new_8_force,-1.2228585817273755e+58,-1.6817465699911935,0.03173805605024358,-3.852972531750225e+59,False,False
K_only,v19_power_new_8_Haa,3.3216070933918327e+59,35.390692237109825,3.5390692237109826,9.385538635802313e+58,False,False
