source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
183,24,Si8O16,SiO2_stoichiometry,0.0869692929602426,0.09069776209512836,5.160567664136511,-14183.18212900917,-180.7930038025534,-175.63243613841686
184,24,Si8O16,SiO2_stoichiometry,0.02745521930917194,0.04313490973268115,5.197022739474992,-14188.313760350906,-185.88853205457664,-180.69150931510165
185,24,Si8O16,SiO2_stoichiometry,0.042488435087344685,0.04524925206564803,5.134835559606743,-14186.973257542084,-184.50097565184691,-179.36614009224016
186,24,Si8O16,SiO2_stoichiometry,0.18957745880523225,0.19382806610580816,5.287042935251269,-14181.776028392345,-179.49016973612544,-174.20312680087417
187,24,Si8O16,SiO2_stoichiometry,0.1002932216297552,0.12148261239013035,5.29259274332677,-14177.571317812843,-175.18127859805745,-169.88868585473068
188,24,Si8O16,SiO2_stoichiometry,0.11482269594043026,0.10349789372335232,5.2168068480565015,-14182.213111960644,-179.7219864545685,-174.505179606512
189,24,Si8O16,SiO2_stoichiometry,0.02175068001875731,0.04213790353581991,5.144859168782693,-14189.442913821104,-186.98239867963397,-181.8375395108513
190,24,Si8O16,SiO2_stoichiometry,0.07666038587890693,0.08302394908879335,5.175743709868295,-14182.945527096144,-180.5527387675049,-175.3769950576366
191,24,Si8O16,SiO2_stoichiometry,0.024628802036615202,0.03325937585480883,5.144419031857512,-14189.698478260592,-187.2286196688232,-182.08420063696568
192,24,Si8O16,SiO2_stoichiometry,0.19903458068069982,0.195071327630292,5.161977696766735,-14177.080729312542,-174.66173631760157,-169.49975862083483
193,24,Si8O16,SiO2_stoichiometry,0.09230571843636672,0.09618729006509835,5.177347198008567,-14184.007933077279,-181.5822136041652,-176.40486640615663
194,24,Si8O16,SiO2_stoichiometry,0.07001888716551818,0.07355201449656065,5.156640585599763,-14185.29891578947,-182.84883468581194,-177.69219410021216
195,24,Si8O16,SiO2_stoichiometry,0.1707001909954661,0.165760989753373,5.290200102572851,-14179.776446085754,-177.42466038317895,-172.1344602806061
196,24,Si8O16,SiO2_stoichiometry,0.02253610696162463,0.0390427393148383,5.177208799238888,-14189.373496759012,-186.90790929661244,-181.73070049737356
197,24,Si8O16,SiO2_stoichiometry,0.017182234213923175,0.03622983634557251,5.120418452834186,-14189.869380186861,-187.39967362479118,-182.279255171957
198,24,Si8O16,SiO2_stoichiometry,0.026693940208000432,0.053198128907555854,5.165991627210511,-14187.397113383522,-184.91616140840748,-179.75016978119697
199,24,Si8O16,SiO2_stoichiometry,0.020499487879860022,0.04334836617514383,5.131292940794482,-14189.590840357809,-187.11604486567782,-181.98475192488334
200,24,Si8O16,SiO2_stoichiometry,0.03715684841836434,0.05022021247242501,5.111637489943026,-14186.270659146763,-183.78207792310923,-178.6704404331662
201,24,Si8O16,SiO2_stoichiometry,0.06609037517017295,0.09209398052485188,5.157038884737992,-14182.220664616892,-179.75304043996195,-174.59600155522395
202,24,Si8O16,SiO2_stoichiometry,0.08607607924991367,0.11528087458547394,5.1389881874745145,-14181.278311869475,-178.88581186188964,-173.7468236744151
203,24,Si8O16,SiO2_stoichiometry,0.09172869003000075,0.09007329029652579,5.19718432238366,-14182.297069154742,-179.822829315402,-174.62564499301834
204,24,Si8O16,SiO2_stoichiometry,0.06654104316207068,0.08616154817868298,5.137552279732337,-14185.257881019346,-182.78195535698563,-177.6444030772533
205,24,Si8O16,SiO2_stoichiometry,0.1039726356112031,0.10809601952715626,5.258452622075889,-14183.402683687575,-180.98326251363486,-175.72480989155898
206,24,Si8O16,SiO2_stoichiometry,0.08254728943914659,0.09262183061357865,5.263176434656661,-14181.443892201034,-179.01777160180097,-173.75459516714432
207,24,Si8O16,SiO2_stoichiometry,0.04180168341932081,0.04898501042178275,5.141930977202595,-14186.72153480607,-184.24877482036274,-179.10684384316014
208,24,Si8O16,SiO2_stoichiometry,0.12362631323698901,0.14239132240257468,5.339495338111885,-14176.916343968998,-174.61460438651625,-169.27510904840437
209,24,Si8O16,SiO2_stoichiometry,0.1915679727459654,0.18707398764473707,5.145207689067992,-14177.898144110337,-175.56139803781176,-170.41619034874375
210,24,Si8O16,SiO2_stoichiometry,0.06017287155005707,0.07465220189108378,5.2167657416204625,-14182.422980863814,-179.99017496688924,-174.77340922526878
211,24,Si8O16,SiO2_stoichiometry,0.10668265123382573,0.099723726957695,5.189295612899795,-14181.184932324795,-178.75419224637864,-173.56489663347884
212,24,Si8O16,SiO2_stoichiometry,0.05342634600880401,0.05438232648940111,5.107575630420039,-14186.243621505439,-183.79699664249628,-178.68942101207625
213,24,Si8O16,SiO2_stoichiometry,0.05432052403985776,0.0679027346717462,5.19304580300272,-14185.613471248496,-183.15782296062605,-177.96477715762333
214,24,Si8O16,SiO2_stoichiometry,0.041973184912527814,0.062395431692230004,5.229588180761385,-14186.442344760948,-184.015191637447,-178.7856034566856
215,24,Si8O16,SiO2_stoichiometry,0.0874412109296963,0.09257344203910715,5.147823280674566,-14184.419863392737,-181.960243949308,-176.81242066863342
216,24,Si8O16,SiO2_stoichiometry,0.03996346944786325,0.05327198603742999,5.150569189322747,-14186.592218136266,-184.1471497393243,-178.99658055000157
217,24,Si8O16,SiO2_stoichiometry,0.10873858013897388,0.11842933513442781,5.195259374566679,-14180.086149754652,-177.54553730678057,-172.35027793221388
218,24,Si8O16,SiO2_stoichiometry,0.07345996690559921,0.0810336133288241,5.229363028454229,-14181.272837210721,-178.85102668481161,-173.62166365635738
219,24,Si8O16,SiO2_stoichiometry,0.07142132916611077,0.08330303900642734,5.137524674991986,-14185.434843193398,-182.97479998931595,-177.83727531432396
220,24,Si8O16,SiO2_stoichiometry,0.021815581893683628,0.04053547037146763,5.112797786930463,-14189.857789360927,-187.38288918487677,-182.27009139794632
221,24,Si8O16,SiO2_stoichiometry,0.10631289476276724,0.10395055143446746,5.284069993677376,-14178.424817221474,-175.93765500077058,-170.6535850070932
222,24,Si8O16,SiO2_stoichiometry,0.08408603810940252,0.0939657176948845,5.127393158387638,-14181.660780281229,-179.18638736279104,-174.0589942044034
223,24,Si8O16,SiO2_stoichiometry,0.05662053798757227,0.07362708414033392,5.212986835700785,-14186.360692507302,-183.92385062573396,-178.7108637900332
224,24,Si8O16,SiO2_stoichiometry,0.019041829903563692,0.037085756829741134,5.1250697364267435,-14189.367591207962,-186.90586991671515,-181.7808001802884
225,24,Si8O16,SiO2_stoichiometry,0.05214254098685825,0.06906037766448864,5.1330877626748865,-14182.52021857486,-180.04375745755462,-174.91066969487974
226,24,Si8O16,SiO2_stoichiometry,0.10676701629908371,0.12278240609359346,5.357322730257176,-14177.656063048677,-175.28700749651625,-169.92968476625907
227,24,Si8O16,SiO2_stoichiometry,0.025261820749568228,0.045037130644243015,5.130520163818905,-14188.750947866702,-186.29459163228216,-181.16407146846325
228,24,Si8O16,SiO2_stoichiometry,0.17067806967355112,0.19286171551186176,5.27314936728698,-14174.917389973316,-172.56485890831777,-167.2917095410308
229,24,Si8O16,SiO2_stoichiometry,0.016735588886829238,0.04262198059275442,5.132323899044992,-14189.628975890808,-187.15673488736167,-182.02441098831667
230,12,Si4O8,SiO2_stoichiometry,0.17351338979760625,0.1993857615215102,2.710263788952738,-7084.019324231289,-82.82708791392423,-80.11682412497149
231,12,Si4O8,SiO2_stoichiometry,0.1732339362024844,0.1957205558490554,2.695044829417149,-7085.63744521952,-84.32497221060557,-81.62992738118842
232,12,Si4O8,SiO2_stoichiometry,0.09633630460469059,0.10351776752494495,2.8280166259562365,-7088.976306094673,-87.765308149131,-84.93729152317476
233,12,Si4O8,SiO2_stoichiometry,0.16751004973739003,0.17824265468012426,2.794392782725719,-7087.49211968451,-86.31349667694597,-83.51910389422025
234,12,Si4O8,SiO2_stoichiometry,0.10029821924173028,0.14515552081131677,2.682541670545364,-7086.067902407152,-84.79925814632297,-82.11671647577761
235,12,Si4O8,SiO2_stoichiometry,0.20852673475923073,0.2077966235902764,2.8170294331320376,-7086.461873343892,-85.38983072213522,-82.57280128900318
236,12,Si4O8,SiO2_stoichiometry,0.10655622389524365,0.12157533034057064,2.7237203817076123,-7087.01018957513,-85.87630247012436,-83.15258208841675
237,12,Si4O8,SiO2_stoichiometry,0.09424067772005194,0.12254848406983546,2.679026988143782,-7087.539729813954,-86.41581980230576,-83.73679281416199
238,18,Si6O12,SiO2_stoichiometry,0.17206598763506878,0.18976821567873803,4.037553586989564,-10631.057233809888,-129.45876180979883,-125.42120822280927
239,18,Si6O12,SiO2_stoichiometry,0.1080298662844537,0.12669050454918068,4.156396835934879,-10634.411568983931,-132.70446454440673,-128.54806770847185
240,18,Si6O12,SiO2_stoichiometry,0.12233051264029536,0.1602804953252078,4.118603027324665,-10634.144685560252,-132.35753471870635,-128.23893169138168
241,18,Si6O12,SiO2_stoichiometry,0.06688194388781155,0.1115427988542549,4.061463202850096,-10637.067495227646,-135.25915671487013,-131.19769351202004
242,18,Si6O12,SiO2_stoichiometry,0.11355349689390011,0.14817166190169526,4.423813400558621,-10634.434970367742,-132.80845592017283,-128.3846425196142
243,18,Si6O12,SiO2_stoichiometry,0.1516018351715583,0.15131621037967563,4.170159076447055,-10633.278824155006,-131.55974891655535,-127.3895898401083
244,18,Si6O12,SiO2_stoichiometry,0.09804674934588499,0.13475784163234655,4.035560727591896,-10634.853824892487,-133.08977469461445,-129.05421396702255
245,18,Si6O12,SiO2_stoichiometry,0.11464000480519582,0.16034740934851008,4.233916542175805,-10633.359327407876,-131.65167869270277,-127.41776215052697
246,18,Si6O12,SiO2_stoichiometry,0.11741484021320785,0.16175760305277054,4.673570275992041,-10633.257755739376,-131.58563344421424,-126.9120631682222
247,18,Si6O12,SiO2_stoichiometry,0.10625585758552095,0.1540362688676661,4.18512987361334,-10634.882754269369,-133.0819476088331,-128.89681773521977
248,18,Si6O12,SiO2_stoichiometry,0.14540281034921035,0.175245382873534,4.628572624586813,-10632.699220000004,-131.35841699918817,-126.72984437460136
249,18,Si6O12,SiO2_stoichiometry,0.09531047384346279,0.14911741355950062,4.198642451684502,-10634.879636796928,-133.33586932068835,-129.13722686900385
250,18,Si6O12,SiO2_stoichiometry,0.14649515998493087,0.1559423389722225,3.976516603507687,-10635.599679595487,-133.80299260216344,-129.82647599865575
251,18,Si6O12,SiO2_stoichiometry,0.0919693468236871,0.15461475678396722,4.223461898111385,-10634.16829402271,-132.58602374220658,-128.36256184409518
252,18,Si6O12,SiO2_stoichiometry,0.18187976209125156,0.20180725077958866,4.282713878764842,-10634.747035440718,-133.21399592251174,-128.9312820437469
253,18,Si6O12,SiO2_stoichiometry,0.0785840960932027,0.14454521074744311,4.228087045906297,-10634.99188458062,-133.21767256822278,-128.98958552231647
254,18,Si6O12,SiO2_stoichiometry,0.08756291450654648,0.11708482332070912,4.126739190068254,-10636.941908014354,-135.12591812132712,-130.99917893125885
255,18,Si6O12,SiO2_stoichiometry,0.13834361989383687,0.15962295780413732,4.332605800349718,-10631.10917054971,-129.81575127589366,-125.48314547554395
256,18,Si6O12,SiO2_stoichiometry,0.11446013498309175,0.14509695658193483,3.9874600631499626,-10634.319661711292,-132.4680857863866,-128.48062572323664
257,18,Si6O12,SiO2_stoichiometry,0.14162427343484416,0.17708557636058989,4.042441273569241,-10634.41465366665,-132.6426445285024,-128.60020325493315
258,18,Si6O12,SiO2_stoichiometry,0.21216276329459913,0.189546675694037,4.113986205528945,-10632.567108312684,-130.952441237492,-126.83845503196305
259,3,Si1O2,SiO2_stoichiometry,0.11540130673613551,0.054404057975197706,0.6578306148589017,-1769.352099465522,-19.06840085166585,-18.410570236806947
260,3,Si1O2,SiO2_stoichiometry,0.1182587511172349,0.12743505810057001,0.6429588508352665,-1769.102803849086,-18.746522663616854,-18.103563812781587
261,3,Si1O2,SiO2_stoichiometry,0.20665140705471538,0.22145209988413642,0.6619760128786144,-1768.642654277307,-18.53346961065504,-17.871493597776425
262,3,Si1O2,SiO2_stoichiometry,0.17236530185229273,0.1732619369242302,0.6320200493906223,-1769.551049527934,-19.354958937525154,-18.722938888134532
263,3,Si1O2,SiO2_stoichiometry,0.174232278991789,0.12184766526743122,0.6298284373363237,-1769.276182011481,-19.200492899471122,-18.570664462134797
264,3,Si1O2,SiO2_stoichiometry,0.11859485928727062,0.09960297361703378,0.692645423535033,-1768.637151318711,-18.451677528998978,-17.759032105463945
265,3,Si1O2,SiO2_stoichiometry,0.1685184334347519,0.15348024491381673,0.6829021352831202,-1768.687941234669,-18.477186265695938,-17.79428413041282
266,3,Si1O2,SiO2_stoichiometry,0.13366681774265238,0.1659724459346695,0.7066172002868514,-1769.09714401685,-18.945880141696815,-18.239262941409965
267,3,Si1O2,SiO2_stoichiometry,0.27969525988895483,0.3388896602992727,0.6888262724351489,-1768.513806595741,-18.338220749919024,-17.649394477483874
268,3,Si1O2,SiO2_stoichiometry,0.1059395600987527,0.11262073038780138,0.6337060525275948,-1769.460307718958,-19.110749098049833,-18.477043045522237
269,3,Si1O2,SiO2_stoichiometry,0.4426554376175197,0.46874140034799483,0.6558678405706081,-1768.604666366076,-18.276825093628872,-17.620957253058265
270,3,Si1O2,SiO2_stoichiometry,0.21894496889114665,0.22770801938134874,0.645141153148639,-1769.524016240431,-19.309178873915574,-18.664037720766935
271,3,Si1O2,SiO2_stoichiometry,0.22245661457180033,0.1440703495498508,0.6346382624582957,-1769.059909588897,-18.94392290248637,-18.309284640028075
272,3,Si1O2,SiO2_stoichiometry,0.2625409423628425,0.2866536322972216,0.6489379770457405,-1769.27016298895,-18.961374044721346,-18.312436067675605
273,3,Si1O2,SiO2_stoichiometry,0.15442078473037674,0.1645008721259589,0.6537367494949479,-1769.519569899954,-19.162062466723853,-18.508325717228907
274,3,Si1O2,SiO2_stoichiometry,0.2143074133925239,0.22223415140983496,0.6565104314294143,-1769.10496157594,-18.697321283742163,-18.04081085231275
275,3,Si1O2,SiO2_stoichiometry,0.18138469450528175,0.20580249057153074,0.6549790352012976,-1769.844029895322,-19.538900178835675,-18.883921143634378
276,3,Si1O2,SiO2_stoichiometry,0.3700499759571444,0.4942966215269613,0.6309566537129523,-1768.865974448872,-18.61177644944602,-17.980819795733066
277,3,Si1O2,SiO2_stoichiometry,0.07174066321914184,0.0728436290471697,0.6570530734280322,-1769.79619146235,-19.46293571179654,-18.80588263836851
278,3,Si1O2,SiO2_stoichiometry,0.20318994713738092,0.18655400546001272,0.6769866795602102,-1768.930353186782,-18.57912226987658,-17.90213559031637
279,3,Si1O2,SiO2_stoichiometry,0.12674112237449917,0.13273225760771443,0.6553332854539513,-1769.650776672632,-19.25322815020786,-18.597894864753908
280,3,Si1O2,SiO2_stoichiometry,0.1659473671408077,0.13001155439252762,0.6557863654963081,-1769.68521513067,-19.49681728824515,-18.841030922748843
281,3,Si1O2,SiO2_stoichiometry,0.11732838961083741,0.13040384694615761,0.6773542622101424,-1769.340586872322,-19.229647652972844,-18.552293390762703
282,3,Si1O2,SiO2_stoichiometry,0.13302577075515956,0.117066366839555,0.7593759028844334,-1768.318024891061,-18.201753897632916,-17.442377994748483
283,3,Si1O2,SiO2_stoichiometry,0.26475480534882045,0.28928120363154264,0.6439028848840753,-1769.053993425404,-18.871827301854193,-18.22792441697012
284,3,Si1O2,SiO2_stoichiometry,0.18466472840031237,0.17695182279679947,0.6669289242485589,-1769.289662396061,-19.117122827377305,-18.450193903128746
285,3,Si1O2,SiO2_stoichiometry,0.1591269840420935,0.1715698719482175,0.6507151059922437,-1769.363757231465,-19.020327329429335,-18.36961222343709
286,3,Si1O2,SiO2_stoichiometry,0.19121496685213082,0.22309032152822927,0.5906323984539874,-1769.003493582822,-18.82342544225113,-18.23279304379714
287,3,Si1O2,SiO2_stoichiometry,0.3108645664137856,0.23401456621052621,0.6548275557452953,-1769.438672490158,-19.198270591470568,-18.54344303572527
288,3,Si1O2,SiO2_stoichiometry,0.27908778904128617,0.3668428292202204,0.6376911597568613,-1768.772172039254,-18.516778786700797,-17.879087626943935
289,3,Si1O2,SiO2_stoichiometry,0.3566185811570048,0.35692268547295963,0.6549269922922321,-1769.153230356983,-18.8548904131266,-18.19996342083437
290,3,Si1O2,SiO2_stoichiometry,0.13146534284871583,0.2535321878507323,0.627636395431779,-1769.390569834627,-19.10250311482285,-18.47486671939107
291,3,Si1O2,SiO2_stoichiometry,0.3407161040349021,0.45248207667644885,0.6063903771138961,-1768.763369155875,-18.599017339812914,-17.992626962699017
292,3,Si1O2,SiO2_stoichiometry,0.14328988521312466,0.18751740617126653,0.6348348520637818,-1769.553548213456,-19.253302566051236,-18.618467713987453
293,3,Si1O2,SiO2_stoichiometry,0.20804499920227204,0.24961054897167928,0.6208455612996735,-1768.093789872698,-17.949153144620507,-17.328307583320832
294,3,Si1O2,SiO2_stoichiometry,0.2235124560693472,0.25608130552473407,0.6354719725316362,-1769.093184079898,-18.999161940953805,-18.363689968422168
295,9,Si3O6,SiO2_stoichiometry,0.11312580897938206,0.11156199229527006,1.9896528911862432,-5317.384159753291,-66.51749585762,-64.52784296643377
296,9,Si3O6,SiO2_stoichiometry,0.029025541094497717,0.028513402384174474,1.932641170541297,-5320.21132493629,-69.28696705659941,-67.3543258860581
297,9,Si3O6,SiO2_stoichiometry,0.0648143963175132,0.06877458574203994,1.9153117914577227,-5317.197428963773,-66.24214811570617,-64.32683632424845
298,9,Si3O6,SiO2_stoichiometry,0.04603853354529416,0.06212092180363458,1.9728885670802605,-5317.337327461316,-66.44911005291944,-64.47622148583918
299,9,Si3O6,SiO2_stoichiometry,0.045415129050138635,0.05428007390045524,1.9270489098655286,-5319.742698065366,-68.83436371909708,-66.90731480923155
300,9,Si3O6,SiO2_stoichiometry,0.038956080130855004,0.02249876726077366,1.9321050668009616,-5320.093730387357,-69.151023170001,-67.21891810320004
301,9,Si3O6,SiO2_stoichiometry,0.06952376400116328,0.07050538856248705,1.916990533687328,-5317.867088656595,-66.93650325290369,-65.01951271921637
302,9,Si3O6,SiO2_stoichiometry,0.06576436167426883,0.061473923082156684,1.9538094939080433,-5317.208621551072,-66.27417488677222,-64.32036539286418
303,9,Si3O6,SiO2_stoichiometry,0.054330349988810415,0.06260782233645397,1.940208066998513,-5317.275801973287,-66.34523651912863,-64.40502845213013
304,9,Si3O6,SiO2_stoichiometry,0.10442227893404585,0.11537228245625344,1.9290439895906641,-5316.914074488133,-65.9992425495737,-64.07019855998303
305,9,Si3O6,SiO2_stoichiometry,0.04153005531624291,0.05449855560046813,1.9270342346280445,-5320.408906265984,-69.49209954492262,-67.56506531029459
306,9,Si3O6,SiO2_stoichiometry,0.11721314418529533,0.09782086460739389,1.915775232599277,-5317.853647864582,-66.97105657986444,-65.05528134726516
307,9,Si3O6,SiO2_stoichiometry,0.0525047369750768,0.07896974716992806,1.9553405505975099,-5317.776780324998,-66.87936652129247,-64.92402597069496
308,9,Si3O6,SiO2_stoichiometry,0.04426384069999149,0.03444978749384548,1.91470067617339,-5320.17787044197,-69.22354923107483,-67.30884855490143
309,9,Si3O6,SiO2_stoichiometry,0.039832216933537404,0.03567368373838353,1.9300708123175963,-5320.624765483672,-69.6892105960851,-67.75913978376751
310,9,Si3O6,SiO2_stoichiometry,0.10311826890847149,0.11638062119001247,1.897631009279065,-5316.783414800372,-65.79998807969574,-63.90235707041667
311,9,Si3O6,SiO2_stoichiometry,0.04560330615760587,0.05283167761789866,1.9122146009117311,-5318.661348877852,-67.7360543105014,-65.82383970958968
312,9,Si3O6,SiO2_stoichiometry,0.04824598399568909,0.048267592997926434,1.9461198194600575,-5318.970571041274,-68.03866036920485,-66.0925405497448
313,9,Si3O6,SiO2_stoichiometry,0.08050974306885687,0.10453178952353592,1.9570518376433284,-5318.550873643845,-67.70433992167779,-65.74728808403445
314,9,Si3O6,SiO2_stoichiometry,0.0576569949948248,0.05324300670755035,1.9270968960251202,-5319.691993865275,-68.75769456895165,-66.83059767292653
315,9,Si3O6,SiO2_stoichiometry,0.06574193283079469,0.06579645586180201,1.9940714173480496,-5318.704637975251,-67.79635284746178,-65.80228143011372
316,9,Si3O6,SiO2_stoichiometry,0.058863242980113986,0.036991622753610336,1.9384387881810898,-5319.559142164312,-68.65617359030139,-66.7177348021203
317,9,Si3O6,SiO2_stoichiometry,0.05635563823923053,0.09988319642502819,1.8869766691802345,-5317.626802457958,-66.70361643765281,-64.81663976847258
318,9,Si3O6,SiO2_stoichiometry,0.050533558337025025,0.05574329825030772,1.9176512966015553,-5319.877038365201,-68.94438032201893,-67.02672902541737
319,9,Si3O6,SiO2_stoichiometry,0.07481155434688502,0.09998467553016283,1.9707716010065741,-5316.22740128437,-65.3222312588209,-63.35145965781433
320,9,Si3O6,SiO2_stoichiometry,0.029507162295112323,0.05172544234983786,1.9402994789128234,-5319.712790711272,-68.81165374199841,-66.87135426308559
321,9,Si3O6,SiO2_stoichiometry,0.0415627137497898,0.060737335039196254,1.9487010792100088,-5319.378284680354,-68.4823889979154,-66.53368791870538
322,9,Si3O6,SiO2_stoichiometry,0.022594409092566475,0.050721067643249754,1.9247422554134257,-5320.22957234753,-69.30334418193308,-67.37860192651966
323,9,Si3O6,SiO2_stoichiometry,0.06585753791557286,0.07656658009057679,1.9221061064195866,-5319.683640105822,-68.7715022395175,-66.84939613309791
324,9,Si3O6,SiO2_stoichiometry,0.04274038364816281,0.040335782638943,1.9119727199188217,-5319.999110411646,-69.07504839448524,-67.16307567456641
325,9,Si3O6,SiO2_stoichiometry,0.03814075377162677,0.0421600666344514,1.902456604836272,-5320.209125303901,-69.25653722821374,-67.35408062337747
326,9,Si3O6,SiO2_stoichiometry,0.040732748210474366,0.055686402767266344,1.9195691225338427,-5319.721052224126,-68.79155759864419,-66.87198847611035
327,3,Si1O2,SiO2_stoichiometry,0.41165019775402484,0.40510676445541244,0.658241545769457,-1768.915431687199,-18.70056352103517,-18.042321975265715
328,3,Si1O2,SiO2_stoichiometry,0.43497101164913016,0.3833570673521206,0.6257810852192006,-1768.370866681582,-18.0672687992992,-17.441487714079997
329,3,Si1O2,SiO2_stoichiometry,0.12920984078018904,0.19317199611520286,0.632077082495348,-1769.458698301532,-19.31748848062781,-18.685411398132462
330,3,Si1O2,SiO2_stoichiometry,0.405073258572042,0.39867975744243683,0.6571351429660525,-1768.981449639004,-18.786354464404077,-18.129219321438026
331,3,Si1O2,SiO2_stoichiometry,0.16565227562174617,0.16496687608142063,0.6579143102037494,-1769.237525788609,-18.873551831401908,-18.215637521198158
332,3,Si1O2,SiO2_stoichiometry,0.06305965581326603,0.1342290822328514,0.6748106244534215,-1768.686614135372,-18.524045521059392,-17.84923489660597
333,3,Si1O2,SiO2_stoichiometry,0.1910932259264689,0.15942874128219492,0.685947992144543,-1768.891798190266,-18.656099025658737,-17.970151033514192
334,3,Si1O2,SiO2_stoichiometry,0.11250401205554841,0.11343299974281097,0.6568194435919782,-1769.413728764988,-19.067678199104677,-18.4108587555127
335,3,Si1O2,SiO2_stoichiometry,0.2691537153480453,0.2610522149645636,0.6547752803735601,-1769.21446740432,-18.895936128788904,-18.241160848415344
336,3,Si1O2,SiO2_stoichiometry,0.17087061764367817,0.15602179337221264,0.6677134453504354,-1769.317634612438,-19.009199016115996,-18.34148557076556
337,3,Si1O2,SiO2_stoichiometry,0.30322252503253017,0.24316891966957513,0.6520542685535602,-1769.065623707848,-18.76817749081286,-18.1161232222593
338,3,Si1O2,SiO2_stoichiometry,0.28872676922587287,0.35825668517284714,0.6464368016008971,-1769.260341311278,-18.926075423272504,-18.27963862167161
339,3,Si1O2,SiO2_stoichiometry,0.07092676950408883,0.11346820629525552,0.6301491047306489,-1768.906762683839,-18.549161077820738,-17.91901197309009
340,3,Si1O2,SiO2_stoichiometry,0.3113230782972491,0.39826098184677833,0.6340672049720667,-1769.377213125797,-19.07286323468133,-18.438796029709263
341,3,Si1O2,SiO2_stoichiometry,0.18087406326746072,0.18912329627921898,0.6591825309777978,-1768.778460182393,-18.4558977616257,-17.7967152306479
342,3,Si1O2,SiO2_stoichiometry,0.18413158151738016,0.2173518509167785,0.6512021021222177,-1769.183096621885,-18.80990686315302,-18.158704761030805
343,3,Si1O2,SiO2_stoichiometry,0.11236715797916937,0.11220935017041486,0.657837325862382,-1769.416353439227,-19.04321516065192,-18.385377834789537
344,3,Si1O2,SiO2_stoichiometry,0.31642899736406466,0.24113623398701947,0.6169701527990448,-1768.071800351652,-18.076264222057418,-17.459294069258373
345,3,Si1O2,SiO2_stoichiometry,0.33186242538126576,0.3491818351991814,0.6556486123196452,-1768.904662509066,-18.60933787086401,-17.953689258544365
346,3,Si1O2,SiO2_stoichiometry,0.21220486481947823,0.2103858807915696,0.6429185121454624,-1769.004150873851,-18.79792350251874,-18.155004990373275
347,3,Si1O2,SiO2_stoichiometry,0.4851239655400223,0.5373475066088772,0.6415245892481493,-1768.708361202969,-18.464988071178876,-17.823463481930727
348,3,Si1O2,SiO2_stoichiometry,0.14596822550313987,0.13188595130501976,0.6489734973490255,-1768.943582546326,-18.788326221582924,-18.1393527242339
349,3,Si1O2,SiO2_stoichiometry,0.3028874294397274,0.35500164048407806,0.6344558232903114,-1769.304655053419,-19.066269858133737,-18.431814034843427
350,3,Si1O2,SiO2_stoichiometry,0.14568253961227573,0.16551715686221172,0.6520892827596759,-1769.717545930804,-19.361922516201393,-18.709833233441717
351,3,Si1O2,SiO2_stoichiometry,0.10670756617617498,0.10789412574009263,0.6577753358957246,-1769.499871305498,-19.093589263130838,-18.435813927235113
352,3,Si1O2,SiO2_stoichiometry,0.1674871079430151,0.13853758866915708,0.6533594738576443,-1769.128297924538,-19.063941500099837,-18.410582026242192
353,3,Si1O2,SiO2_stoichiometry,0.09862489018467153,0.08938276909053762,0.6545882932784444,-1769.735207208789,-19.36761583050514,-18.713027537226697
354,3,Si1O2,SiO2_stoichiometry,0.20411854664185813,0.20836517690755374,0.6569149615591049,-1769.473449593896,-19.127150884867874,-18.470235923308767
355,3,Si1O2,SiO2_stoichiometry,0.1341261490983401,0.13711496547170612,0.6579796602794363,-1769.744816365536,-19.388470279872234,-18.730490619592796
356,3,Si1O2,SiO2_stoichiometry,0.21356269298595587,0.28347061683380526,0.6070843912887638,-1769.118400463156,-18.85606277696061,-18.248978385671844
357,3,Si1O2,SiO2_stoichiometry,0.15528044028640023,0.14379313160589996,0.6329092513327116,-1768.891589751049,-18.63008153100882,-17.997172279676107
358,3,Si1O2,SiO2_stoichiometry,0.13849015227166456,0.20109815645184115,0.6899766338475466,-1768.492298988342,-18.45401085192187,-17.764034218074322
359,3,Si1O2,SiO2_stoichiometry,0.20879045970290389,0.2130958279048843,0.6650900690947642,-1768.995921198319,-18.748942367226455,-18.083852298131692
360,3,Si1O2,SiO2_stoichiometry,0.2013969503073606,0.2514849774490125,0.6143320460359946,-1768.786696116544,-18.608179920915703,-17.99384787487971
361,3,Si1O2,SiO2_stoichiometry,0.3725542094072266,0.31956508581094445,0.6337305385579305,-1768.81809125317,-18.51837555582763,-17.8846450172697
362,3,Si1O2,SiO2_stoichiometry,0.1227267765834792,0.11864805703862527,0.691580061919154,-1769.083454376711,-18.841297863581964,-18.14971780166281
363,3,Si1O2,SiO2_stoichiometry,0.4375743496893396,0.3752289792056162,0.6128854222074921,-1768.281062032741,-17.91809237746707,-17.305206955259578
364,3,Si1O2,SiO2_stoichiometry,0.1685194263619534,0.17912972756608947,0.657151042310578,-1769.047570449847,-18.626004183573656,-17.96885314126308
365,3,Si1O2,SiO2_stoichiometry,0.2250644562845805,0.22947215639654278,0.6493411709862265,-1769.158813725224,-18.93291747113905,-18.283576300152824
366,3,Si1O2,SiO2_stoichiometry,0.38362981093447074,0.4079139153332786,0.653576877593144,-1768.879090336936,-18.534096075288883,-17.88051919769574
