j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
-19,0,-16.310145104606928,0.9932887519059838,0.0,0.0,0.9918657710858573,0.0,0.0,False
-18,0,-15.444119700822489,0.9928370252745796,0.0,0.0,0.9914140444544531,0.0,0.0,False
-17,0,-14.57809429703805,0.9923321879699234,0.0,0.0,0.9909092071497969,0.0,0.0,False
-16,0,-13.712068893253612,0.9917642909453737,0.0,0.0,0.9903413101252472,0.0,0.0,False
-15,0,-12.84604348946917,0.99112073545191,0.0,0.0,0.9896977546317836,0.0,0.0,False
-14,0,-11.980018085684733,0.9903853283183617,0.0,0.0,0.9889623474982352,0.0,0.0,False
-13,0,-11.113992681900296,0.989536902169377,0.0,0.0,0.9881139213492505,0.0,0.0,False
-12,0,-10.247967278115857,0.9885472475159947,0.0,0.0,0.9871242666958682,0.0,0.0,False
-11,0,-9.381941874331417,0.9873779202759846,0.0,0.0,0.9859549394558581,0.0,0.0,False
-10,0,-8.51591647054698,0.9859751406320516,0.0,0.0,0.9845521598119251,0.0,0.0,False
-9,0,-7.649891066762541,0.9845934471835016,0.00034291831042859467,0.00018093944214655572,0.9831704663633751,0.00034291831042859467,0.00018093944214655572,True
-8,0,-6.783865662978103,0.9829052044875299,0.001090257342009772,3.4384969011666197e-06,0.9814822236674035,0.001090257342009772,3.4384969011666197e-06,True
-7,0,-5.917840259193664,0.9807881290900107,0.0020706572753387033,-4.6561157739507034e-05,0.9793651482698842,0.0020706572753387033,-4.6561157739507034e-05,True
-6,0,-5.0518148554092255,0.9780526642761911,0.003340947361232108,0.00010509474046070867,0.9766296834560646,0.003340947361232108,0.00010509474046070867,True
-5,0,-4.185789451624787,0.9743981113803519,0.004980052729080088,0.0004967329827321543,0.9729751305602254,0.004980052729080088,0.0004967329827321543,True
-4,0,-3.319764047840348,0.9691879191815718,0.007186781113502423,0.0012663424140373133,0.9677649383614453,0.007186781113502423,0.0012663424140373133,True
-3,0,-2.4537386440559095,0.9608464892742041,0.010027378498520322,0.0027068093562865195,0.9594235084540776,0.010027378498520322,0.0027068093562865195,True
-2,0,-1.5877132402714706,0.9447680712170715,0.014532304331661154,0.00528661671145503,0.943345090396945,0.014532304331661154,0.00528661671145503,True
-1,0,-0.7216878364870323,0.9011711558279699,0.021887531486632195,0.009346084542942727,0.8997481750078434,0.021887531486632195,0.009346084542942727,True
0,0,0.14433756729740643,0.7526342638374297,0.028036601076637482,0.020876054109387962,0.7512112830173032,0.028036601076637482,0.020876054109387962,True
1,0,1.010362971081845,0.25225899510214256,0.028147854887009428,0.021510358887574434,0.25083601428201613,0.028147854887009428,0.021510358887574434,True
2,0,1.8763883748662837,0.10236598577224679,0.02213764631403006,0.009598266712843757,0.10094300495212034,0.02213764631403006,0.009598266712843757,True
3,0,2.7424137786507226,0.05779950501587352,0.014612296408653231,0.0053852094755494715,0.05637652419574707,0.014612296408653231,0.0053852094755494715,True
4,0,3.608439182435161,0.04109120098034848,0.00996498521406741,0.0027134484559280356,0.03966822016022203,0.00996498521406741,0.0027134484559280356,True
5,0,4.474464586219599,0.03240898986512968,0.007054066691725772,0.0012104285135215408,0.030986009045003236,0.007054066691725772,0.0012104285135215408,True
6,0,5.340489990004038,0.02707714074199459,0.004767032628175924,0.00040026266402712926,0.025654159921868144,0.004767032628175924,0.00040026266402712926,True
7,0,6.206515393788477,0.023399225088237476,0.003007713227833819,4.0514116209685984e-05,0.02197624426811103,0.003007713227833819,4.0514116209685984e-05,True
8,0,7.072540797572915,0.020675303657178817,0.0016220618052338424,6.526913817653896e-07,0.01925232283705237,0.0016220618052338424,6.526913817653896e-07,True
9,0,7.938566201357354,0.01856905023144558,0.0005517776234513857,0.00019827840437923233,0.017146069411319135,0.0005517776234513857,0.00019827840437923233,True
10,0,8.804591605141791,0.016870821008201344,0.0,0.0,0.015447840188074897,0.0,0.0,False
11,0,9.670617008926232,0.01546804136426834,0.0,0.0,0.014045060544141893,0.0,0.0,False
12,0,10.53664241271067,0.014298714124258281,0.0,0.0,0.012875733304131835,0.0,0.0,False
13,0,11.402667816495107,0.013309059470875986,0.0,0.0,0.011886078650749539,0.0,0.0,False
14,0,12.268693220279548,0.01246063332189121,0.0,0.0,0.011037652501764764,0.0,0.0,False
15,0,13.134718624063986,0.011725226188342958,0.0,0.0,0.010302245368216511,0.0,0.0,False
16,0,14.000744027848423,0.01108167069487925,0.0,0.0,0.009658689874752803,0.0,0.0,False
17,0,14.866769431632862,0.010513773670329634,0.0,0.0,0.009090792850203188,0.0,0.0,False
18,0,15.732794835417302,0.0100089363656733,0.0,0.0,0.008585955545546854,0.0,0.0,False
19,0,16.59882023920174,0.009557209734269146,0.0,0.0,0.0081342289141427,0.0,0.0,False
