radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09811178752877327,-2.6888578521093502e-05,0.09813867610729436,2,True
1.0,0.14815883396352258,-4.723158057996049e-05,0.14820606554410254,4,True
1.5,0.286832631031434,-9.39435013974303e-05,0.28692657453283144,10,True
2.0,0.3701776465565929,-0.00011920525435218128,0.3702968518109452,18,True
2.5,0.4380644812963342,-0.00015177716089919107,0.43821625845723333,30,True
3.0,0.48058482532388486,-0.00013892196764547332,0.48072374729153033,40,True
3.5,0.533553244412245,-0.00013073042697843803,0.5336839748392236,56,True
4.0,0.5731659685625448,-0.00011412441211141768,0.5732800929746562,72,True
4.5,0.6078343729286781,-9.928656126165873e-05,0.6079336594899398,90,True
5.0,0.6441232213066446,-8.676224198113464e-05,0.6442099835486258,112,True
5.5,0.6763518386316734,-7.640953880241197e-05,0.6764282481704758,136,True
6.0,0.700639194209048,-7.355393383987918e-05,0.7007127481428876,158,True
6.5,0.7302888755343551,-6.048268277970448e-05,0.7303493582171348,188,True
7.0,0.7569153616359239,-5.0352810996476485e-05,0.7569657144469202,220,True
7.5,0.7812362645791818,-3.820469800958115e-05,0.7812744692771914,254,True
8.0,0.801499898368472,-2.4330963796249067e-05,0.8015242293322684,286,True
8.5,0.8211959862292422,-2.9236236708458284e-06,0.821198909852913,320,True
9.0,0.8414457526919247,1.5387796647311033e-05,0.8414303648952774,360,True
9.5,0.8592813210913481,2.635172570657493e-05,0.8592549693656416,400,True
10.0,0.8774732506520035,4.8839552617598496e-05,0.8774244110993858,444,True
