j,l,ux,uy,uz
-9,0,-0.4915547062565029,-0.00039599671165805954,0.00041222294380800014
-9,1,0.4914930669355571,1.74377214589785e-05,0.0006190256329421695
-9,2,0.4741551219634357,0.00023141680427645107,0.0004972341507336849
-9,3,0.456592467389373,0.00032311240532327334,0.0003447719269689511
-9,4,0.439058586140809,0.00027508010630256053,0.00022331715041636025
-9,5,0.4218144201464643,8.649203121231076e-05,0.00016504421226282127
-9,6,0.40512923575898663,-9.640300076286424e-05,0.0001645104768048317
-9,7,0.3892201946624353,-0.00018200265815583342,0.00017813392960709098
-8,-2,-0.4563658984498792,-0.0012008638510485352,7.39914412863691e-05
-8,-1,-0.47283435934322127,-0.0013594672900369771,0.0004527481023880367
-8,0,-0.49066204378425204,-0.001338876737387538,0.0009299366472568158
-8,1,0.4906101940592144,-0.00012133446204991711,0.0009346383112310141
-8,2,0.4716473338041969,0.0004615170359530443,0.0005625652003644015
-8,3,0.45249334502640076,0.0005900855839024832,0.00033174577225807735
-8,4,0.4333269791179221,0.0004207200304332881,0.00021068274671796688
-8,5,0.41442377981195566,-5.1745964152236334e-05,0.0002872730202799072
-8,6,0.39615537529914846,-0.00047679951169797937,0.00045175798647167226
-8,7,0.3790085238654618,-0.0005414887776150397,0.00049877536385798
-8,8,0.3633644771911916,-0.00035339800186285535,0.0003748078003102974
-7,-3,-0.4352602529900952,-0.00186702938584057,-0.0001714737419334016
-7,-2,-0.45147995568867905,-0.00314008946557278,-8.735690239370332e-05
-7,-1,-0.4697036662326714,-0.0032215402361966293,0.00017716098329822652
-7,0,-0.48956669969791966,-0.0024672673350463544,0.0005883822047878045
-7,1,0.48950257155880533,-0.0002572752030830621,0.00058143734639531
-7,2,0.46847585495722893,0.0006849030987617972,0.0001509724476383632
-7,3,0.447254006326843,0.0007451542636494538,-1.6457867436325374e-05
-7,4,0.4258946496405389,0.00029383439222997396,0.00019092335700849158
-7,5,0.4047647469665459,-0.0005584474429212678,0.0006378546995008307
-7,6,0.3846262526019467,-0.0010823449873761594,0.0010565598441763606
