observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
normal_strain_force_ev,exact,exact,development_or_control,0.0,0.0,-1.1102230246251565e-15,eV/strain,0.1,-1.1102230246251565e-14,-1.1102230246251565e-14
cohesive_ev_atom,exact,exact,development_or_control,3.36,3.36,3.3599999999999968,eV/atom,0.0672,-4.625929269271486e-14,-4.625929269271486e-14
C11_GPa,exact,exact,development_or_control,113.99999999999996,113.99999999999996,113.99999999999991,GPa,5.699999999999998,-7.479397218527373e-15,-7.479397218527373e-15
C12_GPa,exact,exact,development_or_control,62.000000000000014,62.000000000000014,62.000000000000085,GPa,3.100000000000001,2.2920733411616127e-14,2.2920733411616127e-14
C44_GPa,exact,exact,development_or_control,32.0,32.0,32.00000000000001,GPa,1.6,4.440892098500626e-15,4.440892098500626e-15
perfect_Haa,fit,fit,development_or_control,19.66091286328976,19.66091286328976,27.71607277494428,eV/L0^2,1.9660912863289761,4.097042679383856,4.097042679383856
perfect_Hxx,exact,fit,development_or_control,4.393593035123306,4.393593035123306,4.393593035123306,eV/L0^2,0.43935930351233066,0.0,0.0
saddle_energy_at_source_state,fit,fit,development_or_control,0.07624909750742465,0.07624909750742465,0.08710772111635443,eV/cell,0.007624909750742465,1.4240986403638989,1.4240986403638989
saddle_normal_force_at_source_state,fit,fit,development_or_control,1.4903612010162394e-15,1.4903612010162394e-15,0.11767496737936393,eV/L0,0.03173805605024358,3.7076929725334997,3.7076929725334997
fault_energy_at_source_state,fit,fit,development_or_control,0.06670794504308616,0.06670794504308616,0.07682019066260244,eV/cell,0.006670794504308616,1.5158982356576647,1.5158982356576647
fault_normal_force_at_source_state,fit,fit,development_or_control,5.29078226360765e-15,5.29078226360765e-15,-0.09142624180997486,eV/L0,0.03173805605024358,-2.880650335522943,-2.880650335522943
saddle_path_force_at_source_state,fit,fit,development_or_control,2.296700476743968e-16,2.296700476743968e-16,-0.022603128211868738,eV/L0,0.03173805605024358,-0.7121774621636127,-0.7121774621636127
opening_1.1h_energy,fit,fit,development_or_control,0.05670265774764735,0.05670265774764735,0.05918447484210405,eV/cell,0.005670265774764736,0.43768972973046744,0.43768972973046744
opening_1.5h_energy,fit,fit,development_or_control,0.4710312483934004,0.4710312483934004,0.42271414411769664,eV/cell,0.04710312483934004,-1.0257728004353077,-1.0257728004353077
opening_2h_energy,fit,fit,development_or_control,0.7060534019484034,0.7060534019484034,0.6555904361852526,eV/cell,0.07060534019484034,-0.7147188247219648,-0.7147188247219648
opening_40h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8428974299770973,eV/cell,0.07719163228888834,0.9195440617522942,0.9195440617522942
direct_quarter_energy,fit,fit,development_or_control,0.117221996542065,0.117221996542065,0.10575986101640977,eV/cell,0.0117221996542065,-0.9778143918186932,-0.9778143918186932
direct_half_energy,fit,fit,development_or_control,0.26732847628894163,0.26732847628894163,0.27254825586238635,eV/cell,0.026732847628894163,0.19525714753272017,0.19525714753272017
oblique_energy,fit,fit,development_or_control,0.13339289745734875,0.13339289745734875,0.1198511349556177,eV/cell,0.013339289745734876,-1.015178675915704,-1.015178675915704
opening_1.25h_energy,fit,fit,development_or_control,0.24853683654490819,0.24853683654490819,0.21479768230351004,eV/cell,0.02485368365449082,-1.3575112128419566,-1.3575112128419566
opening_3h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8095860415795683,eV/cell,0.07719163228888834,0.48800261859610183,0.48800261859610183
saddle_Haa,fit,fit,development_or_control,12.717337762538286,12.717337762538286,22.642846541601912,eV/L0^2,1.2717337762538286,7.804706428653169,7.804706428653169
saddle_Hxx,fit,fit,development_or_control,-0.18642463121762062,-0.18642463121762062,-0.07741025233500147,eV/L0^2,0.018642463121762064,5.847638167263557,5.847638167263557
fault_Haa,fit,fit,development_or_control,14.140554350039636,14.140554350039636,24.886699610466433,eV/L0^2,1.4140554350039638,7.599521910112862,7.599521910112862
fault_Hxx,fit,fit,development_or_control,2.4858929774856264,2.4858929774856264,2.6472841191108225,eV/L0^2,0.24858929774856264,0.6492280363108642,0.6492280363108642
saddle_normal_path_coupling,fit,fit,development_or_control,1.2055891043737141,1.2055891043737141,0.5899889770076093,eV/L0^2,0.12055891043737142,-5.106218405033612,-5.106218405033612
opening_1.1h_normal_force,fit,fit,development_or_control,1.2761663221727821,1.2761663221727821,1.2145427763891523,eV/L0,0.03173805605024358,-1.9416294963395178,-1.9416294963395178
opening_1.3h_normal_force,fit,fit,development_or_control,1.4139711872929317,1.4139711872929317,1.1550414840879142,eV/L0,0.03173805605024358,-8.158335305574909,-8.158335305574909
opening_1.5h_normal_force,fit,fit,development_or_control,0.6379256757978651,0.6379256757978651,0.8128897787533249,eV/L0,0.03173805605024358,5.512754236695509,5.512754236695509
opening_2h_normal_force,fit,fit,development_or_control,0.5548811295393773,0.5548811295393773,0.38503978810602374,eV/L0,0.03173805605024358,-5.351346697620129,-5.351346697620129
opening_2.5h_normal_force,fit,fit,development_or_control,0.0005156382639574782,0.0005156382639574782,0.16927048545054857,eV/L0,0.03173805605024358,5.317113528296764,5.317113528296764
opening_3h_normal_force,fit,fit,development_or_control,0.0,0.0,0.06936799846788212,eV/L0,0.03173805605024358,2.1856410599964815,2.1856410599964815
shockley_0.15_energy,fit,fit,development_or_control,0.013715574532912111,0.013715574532912111,0.011852792025730143,eV/cell,0.004433026104653031,-0.4202056255041537,-0.4202056255041537
shockley_0.35_energy,fit,fit,development_or_control,0.04820527408303389,0.04820527408303389,0.048193470062669615,eV/cell,0.004820527408303389,-0.0024486989419341154,-0.0024486989419341154
shockley_0.75_energy,fit,fit,development_or_control,0.08334161260537679,0.08334161260537679,0.09789315897134523,eV/cell,0.00833416126053768,1.7460120954066651,1.7460120954066651
new_direct_017_energy,fit,fit,development_or_control,0.05826439239193282,0.05826439239193282,0.04967562466318342,eV/cell,0.0058264392391932825,-1.4741023421259574,-1.4741023421259574
new_direct_017_normal_force,fit,fit,development_or_control,-0.44118804525591643,-0.44118804525591643,-0.4504559926146257,eV/L0,0.03173805605024358,-0.29201370569254365,-0.29201370569254365
new_direct_017_Haa,fit,fit,development_or_control,26.109437232644353,26.109437232644353,27.31014461149165,eV/L0^2,2.6109437232644357,0.45987485986333937,0.45987485986333937
new_direct_039_energy,fit,fit,development_or_control,0.2262381941113307,0.2262381941113307,0.22829456039118218,eV/cell,0.022623819411133072,0.09089386024888227,0.09089386024888227
new_direct_039_normal_force,fit,fit,development_or_control,-1.9685101248020884,-1.9685101248020884,-1.9693686046744774,eV/L0,0.03173805605024358,-0.027048911597796908,-0.027048911597796908
new_direct_039_Haa,fit,fit,development_or_control,36.31678531793335,36.31678531793335,47.14009571737347,eV/L0^2,3.6316785317933356,2.9802501253037748,2.9802501253037748
new_raised_direct_energy,fit,fit,development_or_control,0.11960599647825673,0.11960599647825673,0.11817570721007091,eV/cell,0.011960599647825674,-0.11958340804809359,-0.11958340804809359
new_raised_direct_normal_force,fit,fit,development_or_control,0.08783049166112324,0.08783049166112324,0.1728332676414463,eV/L0,0.03173805605024358,2.6782603145497528,2.6782603145497528
new_raised_direct_Haa,fit,fit,development_or_control,20.00400949091716,20.00400949091716,17.75137266311503,eV/L0^2,2.000400949091716,-1.126092660986259,-1.126092660986259
new_off_path_positive_energy,fit,fit,development_or_control,0.05360470506556986,0.05360470506556986,0.05228811860550943,eV/cell,0.0053604705065569865,-0.24561024231920794,-0.24561024231920794
new_off_path_positive_normal_force,fit,fit,development_or_control,0.35206897342006,0.35206897342006,0.4241971299123095,eV/L0,0.03173805605024358,2.2726078868241193,2.2726078868241193
new_off_path_positive_Haa,fit,fit,development_or_control,13.446420569551602,13.446420569551602,18.444322095997755,eV/L0^2,1.3446420569551603,3.716901089471737,3.716901089471737
