cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.004849787809994512,0.018402761045854147,0.0001262441542579408,0.0004044435024954725,-3.5026440314907466e-06,-3.502644031485756e-06,0.024837052553456678,1.8523650615254887e-06,0.999999999999968,-3.197442310920451e-14,-3.5026440314907466e-06,0.0015700962013825482,0.018394506605963354,0.00034239036343804613,0.00034668020875192496,-4.289845313878651e-06,-3.502644031485756e-06,0.024837052553456678,0.0015700962013825482,6.722079248369639e-12,0.0007867994227070194,0.9984299037985855,0.0007832967786755287
2,cyclic,40.0,0.0027640573072627572,0.018402328934264054,0.00012603865703184058,0.0004619681521676185,-1.170132671161628e-08,-1.170132670294012e-08,0.02480350690452601,1.551887233783808e-06,0.9999999999999366,-6.339373470609644e-14,-3.514345358202363e-06,0.002952071032909749,0.01839449725017931,0.0003427256399238183,0.0003470298163775761,-4.304176453757181e-06,-3.514345358188696e-06,0.04964055945798269,0.002952071032909749,6.7219904950198985e-12,0.0014777926891339755,0.9970479289670269,0.0014742783437757733
3,cyclic,40.0,0.0027582782966326476,0.01840232710263525,0.0001260374733372139,0.00046204331493903,-2.9920576751624444e-12,-2.992041944066548e-12,0.024786396733994916,1.5516172449774656e-06,0.9999999999999029,-9.71445146547012e-14,-3.514348350260038e-06,0.004331161432466277,0.01839449718259901,0.00034272424967106196,0.0003470284297893274,-4.304180118264474e-06,-3.51434835023064e-06,0.0744269561919776,0.004331161432466277,6.721989853866147e-12,0.0021673378904082685,0.9956688385674369,0.0021638235420580088
4,cyclic,40.0,0.0027525470875318127,0.018402327088766362,0.0001260374648379553,0.0004620449477592333,1.7541846339647304e-11,1.7541869432730062e-11,0.02476926914766199,1.5516217221528381e-06,0.9999999999998721,-1.2789769243681803e-13,-3.5143308084136984e-06,0.005707386299183102,0.018394497181015188,0.0003427225404302785,0.0003470266990642571,-4.304158633978135e-06,-3.5143308083612074e-06,0.0991962253396396,0.005707386299183102,6.721989833994571e-12,0.0028554503149957576,0.9942926137006891,0.0028519359841873444
5,cyclic,40.0,0.0027468277453427037,0.018402327087883155,0.00012603746477710467,0.0004620465119191137,1.5937754048742168e-11,1.593777800706908e-11,0.024752176064687784,1.551626444572678e-06,0.999999999999842,-1.5798473640415978e-13,-3.5143148706596497e-06,0.007080751595666825,0.018394497179901558,0.0003427208340006248,0.0003470249731149191,-4.304139114295601e-06,-3.5143148705832003e-06,0.12394840140432738,0.007080751595666825,6.721989818550131e-12,0.003542132955268742,0.9929192484041752,0.003538618640398083
6,cyclic,40.0,0.0027411202865087548,0.018402327087093717,0.000126037464776017,0.0004620480732086743,1.4238301827676264e-11,1.4238337939231904e-11,0.024735118488050614,1.5516311564281049e-06,0.999999999999809,-1.9095836023552692e-13,-3.514300632357822e-06,0.008451263263662976,0.018394497178793642,0.00034271912909992683,0.0003470232507759348,-4.3041216760084605e-06,-3.514300632245261e-06,0.148683519892378,0.008451263263662976,6.721989803168803e-12,0.004227388782147666,0.991548736736146,0.004223874481515309
7,cyclic,40.0,0.002735424686832168,0.018402327086306583,0.00012603746477513403,0.0004620496312606137,1.2542860735790764e-11,1.2542894674283378e-11,0.024718096354176267,1.5516358584780874e-06,0.9999999999997773,-2.227107387398064e-13,-3.5142880894970862e-06,0.009818927232545072,0.01839449717768804,0.00034271742570136135,0.00034702153201556483,-4.304106314204102e-06,-3.5142880893505868e-06,0.17340161624655426,0.009818927232545072,6.7219897878196584e-12,0.004911220760317284,0.990181072767232,0.004907706472227788
8,cyclic,40.0,0.002729740921680178,0.018402327085521114,0.0001260374647741834,0.0004620511860748858,1.0852080412204345e-11,1.0852129958549561e-11,0.02470110958951166,1.5516405507575543e-06,0.9999999999997469,-2.531308496145357e-13,-3.514277237416674e-06,0.011183749419366135,0.018394497176584746,0.00034271572380289116,0.0003470198168260632,-4.3040930231742734e-06,-3.5142772372206282e-06,0.19810272583606592,0.011183749419366135,6.721989772502417e-12,0.005593631848301776,0.9888162505803807,0.00559011757106436
9,cyclic,40.0,0.002724068966464295,0.018402327084737248,0.00012603746477336808,0.00046205273765818065,9.16596475369208e-12,9.166031648966122e-12,0.024684158120565847,1.5516452332875575e-06,0.9999999999997161,-2.8388402739665253e-13,-3.5142680714519203e-06,0.012545735728884577,0.018394497175483766,0.0003427140234027628,0.00034701810519996825,-4.30408179720595e-06,-3.5142680711889793e-06,0.22278688395663176,0.012545735728884577,6.721989757217e-12,0.006274624998478014,0.9874542642708315,0.006271110730406563
10,cyclic,40.0,0.0027184087966437634,0.018402327083954985,0.00012603746477268633,0.000462054286017153,7.484512032730273e-12,7.48457806148961e-12,0.024667241874000323,1.55164990608772e-06,0.9999999999996849,-3.1508129438861943e-13,-3.5142605869398876e-06,0.013904892053589649,0.018394497174385366,0.0003427123244993291,0.00034701639712991723,-4.304072630588223e-06,-3.5142605866109178e-06,0.2474541258306321,0.013904892053589649,6.721989741963335e-12,0.006954203157088294,0.9860951079460951,0.006950688896501355
11,cyclic,40.0,0.0027127603877297192,0.018402327083174422,0.00012603746477200632,0.0004620558311585715,5.807684952764192e-12,5.807777002375669e-12,0.024650360776628855,1.5516545691787385e-06,0.9999999999996539,-3.460565167756613e-13,-3.514254779254935e-06,0.015261224273726968,0.018394497173289007,0.0003427106270908375,0.00034701469260849235,-4.304065517655862e-06,-3.5142547788339154e-06,0.27210448660726094,0.015261224273726968,6.72198972674137e-12,0.0076323692642531115,0.984738775725927,0.007628855009473858
12,cyclic,40.0,0.002707123715285998,0.01840232708239543,0.00012603746477112335,0.0004620573730890504,4.135508668131271e-12,4.135607654942586e-12,0.02463351475541692,1.5516592225803844e-06,0.9999999999996233,-3.766986722553156e-13,-3.5142506437462667e-06,0.01661473825732398,0.018394497172194553,0.00034270893117563535,0.00034701299162835035,-4.30406045271283e-06,-3.5142506432262605e-06,0.29673800136267786,0.01661473825732398,6.7219897115510315e-12,0.008309126253983862,0.9833852617422993,0.008305612003340117
13,cyclic,40.0,0.0027014987549258142,0.01840232708161807,0.000126037464770511,0.0004620589118153219,2.4679875105580013e-12,2.4680604782112425e-12,0.024616703737482204,1.5516638663134555e-06,0.9999999999995922,-4.0778491694482e-13,-3.514248175758756e-06,0.017965439860215243,0.01839449717110309,0.00034270723675207794,0.0003470112941821347,-4.3040574300577845e-06,-3.5142481751657823e-06,0.32135470510016007,0.017965439860215243,6.721989696392254e-12,0.0089844770541955,0.9820345601393772,0.008980962806019743
14,cyclic,40.0,0.0026958854823141126,0.018402327080842315,0.00012603746476976332,0.00046206044734399413,8.050399526996941e-13,8.051129207764518e-13,0.024599927650093056,1.5516685003970293e-06,0.9999999999995609,-4.390932062392494e-13,-3.5142473707188034e-06,0.019313334926068015,0.01839449717001326,0.00034270554381837635,0.0003470096002624674,-4.304056444089231e-06,-3.5142473700528615e-06,0.3459546327502531,0.019313334926068015,6.721989681264964e-12,0.009658424586719366,0.9806866650734928,0.009654910339348649
15,cyclic,40.0,0.002690283873164251,0.01840232708006816,0.000126037464768948,0.00046206197968177206,-8.532863035126768e-13,-8.532133333183367e-13,0.024583186420670422,1.5516731248522795e-06,0.9999999999995292,-4.708455847435289e-13,-3.514248224005107e-06,0.020658429286407234,0.018394497168925876,0.0003427038523728868,0.00034700790986203465,-4.304057489147255e-06,-3.514248223266195e-06,0.37053781917092354,0.020658429286407234,6.721989666169103e-12,0.010330971767315619,0.9793415707131219,0.010327457519091615
16,cyclic,40.0,0.00268469390324435,0.018402327079295643,0.00012603746476833565,0.00046206350883522425,-2.5070450378949984e-12,-2.5069547132661185e-12,0.024566479976784517,1.5516777396984724e-06,0.9999999999994953,-5.047073869945962e-13,-3.514250731050145e-06,0.022000728760641027,0.018394497167840803,0.00034270216241388216,0.0003470062229735202,-4.304060559637807e-06,-3.514250730220908e-06,0.39510429914770806,0.022000728760641027,6.721989651104598e-12,0.011002121505686038,0.9779992712388542,0.01099860725495499
17,zero_stress_hold,40.0,0.0043383596068820515,0.018401714844768075,1.997461419284835e-06,0.0001615268028427054,3.4631651792752016e-06,3.463165180217151e-06,0.02452395487055814,0.0,0.9999999999993475,-6.524780715722045e-13,-5.108555177494314e-08,0.02333931490948478,0.01840215552790964,2.927633474730248e-07,3.553301150124512e-07,-6.25667675385711e-08,-5.108555000375714e-08,0.4196282540182662,0.02333931490948478,6.7792632139411e-12,0.011669682997518277,0.9766606850898629,0.011669631911966502
18,zero_stress_hold,40.0,0.002673326407364366,0.018402163184076826,4.549370352657789e-09,1.6159380638342891e-07,1.1626542267136379e-08,1.1626543275009005e-08,0.024530588098992223,0.0,0.9999999999991988,-8.012479568719755e-13,-3.945900950780676e-08,0.02467592969706234,0.018402164989041167,-4.7945799896091405e-08,3.8141962748792193e-10,-4.8327219524878286e-08,-3.9459006728748136e-08,0.4441588421172584,0.02467592969706234,6.7793525275734906e-12,0.012337984578035924,0.9753240703021364,0.012337945119026417
19,zero_stress_hold,40.0,0.00266777023989344,0.018402165043130074,3.215213859042443e-11,1.622242400474766e-10,4.935502526936184e-11,4.935604876188382e-11,0.02451421347404681,0.0,0.9999999999990538,-9.46243083888021e-13,-3.94096544825374e-08,0.02600976756600131,0.018402165055899717,-4.827825873316045e-08,-1.1486520215600873e-11,-4.826677221080223e-08,-3.940965067998625e-08,0.46867305559130523,0.02600976756600131,6.779353160083703e-12,0.013004903487827898,0.9739902324330525,0.013004864078173415
20,zero_stress_hold,40.0,0.0026622276127658464,0.018402165056282532,2.2782470354698603e-13,1.7029945645269487e-11,2.7377509975636465e-11,2.7378623673746105e-11,0.02449765009322813,0.0,0.99999999999891,-1.0900169655769787e-12,-3.9382276972561764e-08,0.02734083417317914,0.018402165056372634,-4.8243919838408374e-08,-1.0678090572917034e-11,-4.8233241745868097e-08,-3.9382272056312506e-08,0.49317070568453336,0.02734083417317914,6.779353164561353e-12,0.013670436777728055,0.9726591658257306,0.013670397395451082
21,zero_stress_hold,40.0,0.0026566964121316865,0.018402165056375652,1.7676832220203664e-15,1.6576701682305187e-11,2.7259673679175024e-11,2.7260830745556852e-11,0.02448111948017373,0.0,0.9999999999987612,-1.2387868508767497e-12,-3.935501729888259e-08,0.028669135277755685,0.01840216505637617,-4.821050473253891e-08,-1.0649129795176185e-11,-4.819985560033372e-08,-3.935501122556695e-08,0.5176518251647071,0.028669135277755685,6.779353164592062e-12,0.014334587316386491,0.9713308647210055,0.014334547961369192
