index,eigenvalue
0,-0.017365216337517652
1,0.2514659870648567
2,0.5991802398931966
3,0.6104830177974022
4,0.6460015250179385
5,0.6596857331743744
6,0.8399908586950388
7,0.9112955441192112
8,1.10199968151014
9,1.168093901186522
10,1.3068430734545096
11,1.3313306675052687
12,1.3384504552166778
13,1.417469036626951
14,1.6830817905409257
15,1.7364019495674199
16,1.7913382975827559
17,2.1206286116328723
18,2.1459136324136874
19,2.15456746758816
20,2.1917643846519597
21,2.210806589141803
22,2.3430671078029834
23,2.3882688664827514
24,2.4808820035834493
25,2.546543945938223
26,2.6475818571594227
27,2.822380495756165
28,2.9392006168368248
29,2.99484142857769
30,3.0563245941295505
31,3.0749335290231823
32,3.102126775867457
33,3.1364948491490714
34,3.177972098578605
35,3.443185620389916
36,3.594713046568922
37,3.7021082749775815
38,3.7275429902574664
39,3.8864251217909422
40,3.894089623725808
41,3.92298687390741
42,3.9517529827811106
43,3.957739090528522
44,3.9723947153946835
45,4.12759389862745
46,4.400507691656396
47,4.530233752241577
48,4.5340003937985065
49,4.690958043540839
50,4.822612493854625
51,4.837586825066658
52,4.860257601451439
53,4.874770015445302
54,4.886532167211393
55,4.893196049827705
56,4.939330023071418
57,4.951175435716117
58,5.0707260175600455
59,5.127075002015949
60,5.187995656567724
61,5.202416993033499
62,5.384385443322386
63,5.395881562436533
64,5.7209478935129905
65,5.769010054326566
66,5.773167858244316
67,5.856705854287904
68,5.906483612271502
69,5.997741913204486
70,6.0268336418902155
71,6.157063803651553
72,6.284687574734012
73,6.3252122580043215
74,6.400024512310928
75,6.451792060717
76,6.575805137278549
77,6.582806972535611
78,6.667978932631668
79,6.7292152460358565
80,6.761593039493096
81,6.782626086671804
82,6.812373771473818
83,6.981188844901785
84,6.996718332799969
85,7.072892820338631
86,7.18251073602939
87,7.276727185672056
88,7.359336821179788
89,7.450363207990062
90,7.4741555115644065
91,7.537297162646973
92,7.603889509711067
93,7.621011918533943
94,7.705215906602371
95,7.760436366826491
96,7.790646054631477
97,7.812201311993851
98,7.949996458024563
99,7.977995614207944
100,7.992782942492577
101,8.076632245605401
102,8.110186482330805
103,8.213829807610256
104,8.25370809734856
105,8.361498505604313
106,8.423335184647458
107,8.455145874539577
108,8.551825111530398
109,8.690211915965115
110,8.703251655198429
111,8.771886012342867
112,8.801457391169363
113,8.83326303504227
114,8.85823544882913
115,8.993168845555271
116,9.079907797883529
117,9.175267286201088
118,9.184252110241301
119,9.231674545668639
120,9.282297135752088
121,9.29546561361555
122,9.37665019332099
123,9.458392655030906
124,9.551478513677571
125,9.551853060748003
126,9.674460275200522
127,9.686839160116058
128,9.736233188565318
129,9.897076642954458
130,9.919481033503947
131,9.939018970961882
132,10.008021350118431
133,10.0406338659682
134,10.125469414893676
135,10.169743959133859
136,10.212182712980123
137,10.217648060411502
