j,l,ux,uy,uz
-9,0,-0.49172464091228163,-0.0004595260128258377,0.0007830361765475886
-9,1,0.4910294308433393,6.390799190718831e-05,0.0011928392923735791
-9,2,0.4730486026614324,0.0007438789627922947,0.0012125180707787124
-9,3,0.4547919325984956,0.00127058058470335,0.0008345071490468588
-9,4,0.43675455079965186,0.001455871941402517,0.00023237178443815277
-9,5,0.41936392340284695,0.0013147913993089679,-0.00034403103142271476
-9,6,0.40294221388701873,0.0009866533191947233,-0.0006842942674256409
-9,7,0.3876988862679944,0.0006283464684876471,-0.0006449417992265988
-8,-2,-0.4564767602801485,-0.00096589088937861,0.0005002099495174657
-8,-1,-0.47287410672421293,-0.0011792464240863057,0.0012290728832969628
-8,0,-0.4909419070102696,-0.000995817251929014,0.001815234852248242
-8,1,0.4895637414187686,0.0002285617812992093,0.001989716370246756
-8,2,0.46918022973261125,0.0017848953614627982,0.0015486940134701466
-8,3,0.448650936969606,0.002885650185610257,0.0005728689006229954
-8,4,0.4286649730391304,0.0031410179661952877,-0.0005347848057481939
-8,5,0.4097421500770163,0.0026692167761291252,-0.0013604753817048894
-8,6,0.39222061290963817,0.0018188554288246412,-0.0016652159171452552
-8,7,0.3762623952350694,0.0008534276609814007,-0.0013822468276388986
-8,8,0.36189612181263264,0.00019621219045109632,-0.0008724209478072002
-7,-3,-0.4352558592450119,-0.0014676287875828404,0.00045901694233602613
-7,-2,-0.45119247688710357,-0.002366494894452693,0.0010144262264403564
-7,-1,-0.46941569456358856,-0.0025308004393039926,0.0016498630975729793
-7,0,-0.48988381402654185,-0.001709222004799234,0.002144270716150279
-7,1,0.4876708659536509,0.0006667752115193486,0.0020503104745031504
-7,2,0.46416970533374824,0.0033917982558083655,0.0009978993320472302
-7,3,0.4408448265186955,0.004956946383097754,-0.0006321590106966101
-7,4,0.4186100887103314,0.004941511577741564,-0.0020870305951979813
-7,5,0.3980612490767246,0.0038161912085574097,-0.002866563692094362
-7,6,0.37950764555489314,0.002263317981869909,-0.002870451225150897
-7,7,0.36301896041871584,0.0008505765209743961,-0.0023365623275159717
-7,8,0.34849776121788123,-9.654183944848155e-05,-0.0015092971348289698
-7,9,0.3357476722912431,-0.0002831397060132075,-0.0007477299150808315
-6,-4,-0.4124170421171293,-0.001655041365798745,7.058668626711633e-05
-6,-3,-0.4269883523919934,-0.0031226394099011395,0.00029314193228363816
-6,-2,-0.4443176363728826,-0.004089849044109455,0.0006924106098472603
-6,-1,-0.464738683852205,-0.004190019731294197,0.001254368664507997
-6,0,-0.4883469588995645,-0.0027276036217411064,0.0017400996464878053
-6,1,0.4850384732921059,0.001630919215319248,0.001358809420013317
-6,2,0.4573655320350283,0.005867636321175293,-0.0005278166417593794
-6,3,0.4306117637124191,0.007510321391505349,-0.0028148024845737873
-6,4,0.40586249863115564,0.006649329609446305,-0.0042897988114827075
