cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.003138242195285827,0.018402165056376322,4.0766001685454967e-16,1.2347433947210844e-15,-5.702903427274627e-17,2.5587171270657905e-17,0.024811297454697272,0.0,0.9999999999998467,-1.5332179970073412e-13,-5.702903427274627e-17,0.0015691210975660823,0.01840216505637617,-2.7181255214526166e-15,-2.6489555643356355e-15,-6.984601724596116e-17,2.5587171270657905e-17,0.024811297454697272,0.0015691210975660823,6.779353164599652e-12,0.0007845605487830697,0.9984308789022803,0.0007845605487830126
2,cyclic,40.0,0.0027637987336115093,0.018402165056376377,3.400058012914542e-16,6.385831082234384e-17,-1.363926332987263e-16,8.456776945386935e-18,0.024800897151952887,0.0,0.9999999999996971,-3.028688411177427e-13,-1.9342166757147256e-16,0.0029509801775681813,0.018402165056376305,-2.8507911859327414e-15,-2.6131903171904164e-15,-2.3689219537416983e-16,3.404394821604484e-17,0.04961219460665016,0.0029509801775681813,6.779353164598639e-12,0.0014754900887841873,0.9970490198221289,0.001475490088783994
3,cyclic,40.0,0.0027580474794617,0.018402165056376332,3.400058012914542e-16,1.0707652600635872e-16,-1.8995222061957594e-16,8.456776945386935e-18,0.0247840162864036,0.0,0.9999999999995458,-4.5419223937415154e-13,-3.833738881910485e-16,0.004329955096064911,0.018402165056376305,-3.070509236590363e-15,-2.6006731874180893e-15,-4.695352033874391e-16,4.2500725161431774e-17,0.07439621089305376,0.004329955096064911,6.779353164597613e-12,0.0021649775480326473,0.995670044903481,0.002164977548032264
4,cyclic,40.0,0.002752317324110028,0.01840216505637633,3.400058012914542e-16,1.884799490365035e-16,-2.5847379792075824e-16,6.5052130349130266e-18,0.024766893453046473,0.0,0.9999999999993954,-6.046274592108603e-13,-6.418476861118067e-16,0.005706064961970514,0.018402165056376034,-3.4490076626005147e-15,-2.662771582818088e-15,-7.860996617799938e-16,4.90059381963448e-17,0.09916310434610023,0.005706064961970514,6.779353164596588e-12,0.002853032480985578,0.9942939350374247,0.002853032480984936
5,cyclic,40.0,0.002746598948236881,0.018402165056376325,2.723515857283587e-16,1.810515543931131e-16,-3.1398494915213656e-16,6.071532165918825e-18,0.02474980345456268,0.0,0.999999999999244,-7.559508574672691e-13,-9.558326352639433e-16,0.007079315740690205,0.018402165056376305,-3.818335219819806e-15,-2.6459144284122577e-15,-1.1706511179482219e-15,5.5077470362263625e-17,0.12391290780066291,0.007079315740690205,6.7793531645955676e-12,0.00353965787034558,0.9929206842585538,0.0035396578703446244
6,cyclic,40.0,0.002740892452069143,0.01840216505637635,4.753142324176451e-16,2.261593274882541e-16,-3.599551212656543e-16,4.7704895589362195e-18,0.024732748940617055,0.0,0.9999999999990961,-9.039435866498025e-13,-1.3157877565295976e-15,0.0084497133724948,0.018402165056376305,-4.2659968598520295e-15,-2.654614577290288e-15,-1.6115043066494696e-15,5.984795992119984e-17,0.14864565674127997,0.0084497133724948,6.779353164594558e-12,0.0042248566862480574,0.9915502866266013,0.004224856686246742
7,cyclic,40.0,0.002735197812049495,0.018402165056376332,3.400058012914542e-16,2.1489372266423882e-16,-3.7903707950152676e-16,8.673617379884035e-18,0.024715729859952518,0.0,0.9999999999989475,-1.0524914273446484e-12,-1.6948248360311243e-15,0.009817263785251334,0.018402165056376443,-4.6989869512025025e-15,-2.6224197990414363e-15,-2.0757280258362106e-15,6.852157730108388e-17,0.1733613866012325,0.009817263785251334,6.779353164593553e-12,0.0049086318926265145,0.9901827362136961,0.00490863189262482
8,cyclic,40.0,0.002729515003552522,0.018402165056376336,2.723515857283587e-16,2.686454305647808e-16,-4.631711680866222e-16,1.3877787807814457e-17,0.02469874613913342,0.0,0.9999999999987959,-1.2041478925084448e-12,-2.1579960041177465e-15,0.011181972894510185,0.018402165056376443,-5.239465156714976e-15,-2.5983555078026476e-15,-2.6429945385267525e-15,8.239936510889834e-17,0.1980601327403659,0.011181972894510185,6.779353164592533e-12,0.005590986447256171,0.9888180271042858,0.005590986447254013
9,cyclic,40.0,0.0027238440019896784,0.01840216505637632,2.723515857283587e-16,3.169448273148219e-16,-5.100087019381958e-16,1.474514954580286e-17,0.024681797704695585,0.0,0.9999999999986457,-1.354250045437766e-12,-2.6680047060559423e-15,0.012543846603531316,0.018402165056376305,-5.881119161254052e-15,-2.6140502563406343e-15,-3.2676250805906394e-15,9.71445146547012e-17,0.2227419304450615,0.012543846603531316,6.7793531645915076e-12,0.006271923301766992,0.9874561533951145,0.006271923301764324
10,cyclic,40.0,0.0027181847828348926,0.01840216505637634,3.400058012914542e-16,3.39391942785713e-16,-5.62050406217728e-16,1.3877787807814457e-17,0.024664884483325933,0.0,0.9999999999984968,-1.503241975342462e-12,-3.2300551122736702e-15,0.013902890803309684,0.018402165056376305,-6.568474428520222e-15,-2.6121027985838474e-15,-3.955993433069361e-15,1.1102230246251565e-16,0.24740681492838743,0.013902890803309684,6.779353164590498e-12,0.006951445401656457,0.986097109195187,0.006951445401653227
