cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,4.0,0.0007152503831716152,0.01840341260250229,3.9907617447107815e-05,2.5854619265467505e-05,4.728765587344038e-08,4.728765587360285e-08,0.0008661683104210233,4.5469976175375785e-08,0.9999999999999964,-3.552713678800501e-15,4.728765587344038e-08,0.0002903303072157227,0.01839781125258499,-1.1851409636372739e-05,-1.1909324950379981e-05,5.791531401112646e-08,4.728765587360285e-08,0.0008661683104210233,0.0002903303072157227,2.348688336889753e-11,0.00014514150977992462,0.9997096696927807,0.00014518879743579807
2,cyclic,4.0,0.0003361460882193442,0.01840315297224842,3.9856871640859756e-05,2.4539749766170624e-05,5.3677004887393637e-08,5.367700488782693e-08,0.0008661884867391219,4.622484086675767e-08,0.9999999999999944,-5.551115123125783e-15,1.0096466076083402e-07,0.00045083227931302255,0.01839771862622899,-1.7439141272228982e-05,-1.7562797222686326e-05,1.236559504586231e-07,1.0096466076142977e-07,0.0017323567971601452,0.00045083227931302255,2.3486485682465973e-11,0.00022536565732613086,0.9995491677206814,0.0002254666219868917
3,cyclic,4.0,0.000293200603894846,0.018403096422320617,3.9842910309079854e-05,2.393740675935218e-05,4.3365186923480005e-08,4.336518692450936e-08,0.0008661845859049113,4.640576376941802e-08,0.9999999999999918,-8.215650382226158e-15,1.4432984768431402e-07,0.0005974325812591939,0.018397686161501368,-2.015585607922991e-05,-2.033262331997239e-05,1.7676724074009282e-07,1.4432984768593914e-07,0.0025985413830650565,0.0005974325812591939,2.3486190420464166e-11,0.0002986441257057548,0.9994025674187327,0.00029878845555343913
4,cyclic,4.0,0.0002846850655496054,0.018403075300844986,3.983835831986894e-05,2.364719550540961e-05,2.8667463025667255e-08,2.866746302745537e-08,0.0008661695253398645,4.64879791382629e-08,0.9999999999999883,-1.1657341758564144e-14,1.7299731070998128e-07,0.0007397751140322359,0.01839767301091644,-2.1500471213488735e-05,-2.17123487825474e-05,2.118775690565868e-07,1.729973107133945e-07,0.003464710908404921,0.0007397751140322359,2.348599347211444e-11,0.000369801058360763,0.9992602248859561,0.000369974055671473
5,cyclic,4.0,0.00028154600300092365,0.01840306624277721,3.983666370179807e-05,2.3505287348731157e-05,1.703251602681551e-08,1.7032516029091144e-08,0.0008661540545253973,4.652698680931402e-08,0.9999999999999831,-1.687538997430238e-14,1.900298267367968e-07,0.0008805481155300188,0.018397666964110982,-2.2173616458203212e-05,-2.240635451391028e-05,2.3273805570732414e-07,1.9002982674248565e-07,0.004330864962930318,0.0008805481155300188,2.3485868232747218e-11,0.00044017904285164103,0.9991194518844531,0.0004403690726783778
6,cyclic,4.0,0.0002802762970538598,0.018403061872654447,3.9835948778470937e-05,2.3435436276234643e-05,9.547237170380716e-09,9.547237171518043e-09,0.0008661394340406499,4.65459811683068e-08,0.9999999999999786,-2.142730437526552e-14,1.995770639071775e-07,0.001020686264054764,0.018397663882653337,-2.251316255718446e-05,-2.275759354265233e-05,2.444309854677071e-07,1.995770639140037e-07,0.005197004396970968,0.001020686264054764,2.3485790380357043e-11,0.0005102433434954283,0.9989793137359239,0.0005104429205593355
7,cyclic,4.0,0.0002797210839539181,0.018403059565773303,3.983561020859394e-05,2.340030431172128e-05,5.178717509079165e-09,5.178717511137958e-09,0.0008661225417136102,4.6555388784220306e-08,0.9999999999999732,-2.6756374893466273e-14,2.0475578141625667e-07,0.0011605468060290462,0.01839766219347178,-2.2685297299991643e-05,-2.293607089316963e-05,2.507735931773376e-07,2.0475578142514165e-07,0.006063126938684578,0.0011605468060290462,2.3485742524916976e-11,0.000580171025123815,0.9988394531939442,0.0005803757809052313
8,cyclic,4.0,0.00027945329370749277,0.01840305827231368,3.983543414688186e-05,2.338252785275635e-05,2.757709067071623e-09,2.757709069130601e-09,0.0008661000612575926,4.656010190191709e-08,0.9999999999999687,-3.1308289294429414e-14,2.075134904833283e-07,0.0013002734528804894,0.018397661223986162,-2.2772850418573118e-05,-2.30270015017889e-05,2.5415108321402367e-07,2.0751349049427225e-07,0.006929226999942171,0.0013002734528804894,2.348571327437076e-11,0.000650032969695003,0.9986997265470882,0.0006502404831854864
9,cyclic,4.0,0.00027930484806731437,0.018403057520161168,3.9835336419651035e-05,2.33734967895795e-05,1.4548140447324145e-09,1.4548140471167328e-09,0.0008660702664499038,4.6562481513039685e-08,0.9999999999999645,-3.552713678800501e-14,2.089683045280607e-07,0.0014399258769120802,0.01839766065259148,-2.2817476386590883e-05,-2.3073409245844923e-05,2.5593285925413814e-07,2.0896830454138898e-07,0.007795297266392075,0.0014399258769120802,2.3485695447105026e-11,0.0007198584543037761,0.9985600741230525,0.0007200674226083042
10,cyclic,4.0,0.0002792083747130723,0.018403057073701344,3.983527993523667e-05,2.3368896389535153e-05,7.655798688151967e-10,7.655798705489408e-10,0.0008660330833192287,4.6563689256757275e-08,0.99999999999996,-3.9968028886505635e-14,2.097338843968759e-07,0.0015795294053795915,0.018397660310885158,-2.284025021044888e-05,-2.309712070972301e-05,2.568704992721102e-07,2.0973388441193792e-07,0.008661330349711303,0.0015795294053795915,2.3485684597997856e-11,0.0007896598357475974,0.9984204705945807,0.0007898695696319943
