model,polarization_plane_axis,analytic_H,central_4e4,central_2e4,fourth_order_richardson,absolute_richardson_error,quadrupole_saturation,rank1_decay,resolved_from_two_amplitudes_only,density_truncation
separate_range,0,13.90126460127852,13.901341111566268,13.901283724138125,13.90126459499541,6.28310914407848e-09,485.2569646247867,6.331001989463463,False,2.857661158351991e-09
separate_range,1,13.901264601278516,13.901341100464037,13.901283724138125,13.901264598696153,2.5823627680665595e-09,485.2569646247867,6.331001989463463,False,2.857661158351991e-09
separate_range,2,99.89118866653885,99.88518649972633,99.88968785457075,99.89118830618555,3.6035329742389877e-07,485.2569646247867,6.331001989463463,False,2.857661158351991e-09
