model,stretch,radius,qx,qy,qz,minimum_H,tail_bound,robust_margin,normalized_density,normalized_density_truncation
separate_range,0.99,12.0,0.16,0.16,0.08,3.6887395685379962,0.00025799917822438536,3.6884815693597717,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.16,0.16,0.16,5.389518552923953,0.00025801314561386355,5.389260539778339,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.0,0.0,5.176849209345523,0.0002579968966876026,5.176591212448836,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.08,0.0,4.989985064021118,0.00025800236151157454,4.9897270616596066,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.08,0.08,5.224067020311374,0.0002580072845724041,5.223809013026801,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.16,0.0,4.990009514563873,0.00025801484450228065,4.989751499719371,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.16,0.08,5.513157899522205,0.0002580185317505474,5.512899880990454,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.16,0.16,6.808212263392032,0.00025802690078816114,6.807954236491244,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.24,0.0,5.855146860358756,0.0002580270558055894,5.854888833302951,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.24,0.08,6.419231601475768,0.0002580294345405706,6.418973572041227,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.24,0.16,8.05132238944815,0.0002580346998585778,8.051064354748291,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.24,0.24,0.24,10.597814282423823,0.00025803910303250603,10.59755624332079,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.0,0.0,9.12989254774895,0.00025802061436284025,9.129634527134588,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.08,0.0,8.705372861628934,0.0002580231870304733,8.705114838441904,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.08,0.08,9.095060145747993,0.00025802555919730874,9.094802120188795,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.16,0.0,7.962395288278393,0.00025802894072077053,7.9621372593376725,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.16,0.08,8.605596493141062,0.0002580308287335751,8.605338462312329,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.16,0.16,9.975795314502085,0.0002580349294532429,9.975537279572631,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.24,0.0,7.754616900310667,0.00025803390199730873,7.75435886640867,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.24,0.08,8.350759548307433,0.0002580352506617022,8.350501513056772,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.24,0.16,10.030092215692395,0.00025803805648174304,10.029834177635914,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.24,0.24,12.167332191465523,0.00025803977743269835,12.16707415168809,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.32,0.0,8.487500652062215,0.0002580350065755045,8.487242617055639,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.32,0.08,9.015698807009281,0.00025803592579414224,9.015440771083487,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.32,0.16,10.522600387227852,0.00025803772029605546,10.522342349507555,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.32,0.24,12.802989294743261,0.00025803840423389835,12.802731256339028,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.32,0.32,0.32,15.592018404476404,0.00025803638523832324,15.591760368091165,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.375,0.375,0.0,10.286648062647432,0.0002580294763084107,10.286390033171124,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.0,0.0,14.228428944924298,0.00025803100781294206,14.228170913916484,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.08,0.0,13.581186687430922,0.00025803186407326187,13.580928655566849,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.08,0.08,14.732315391657428,0.0002580326866000422,14.732057358970827,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.16,0.0,12.167174089389604,0.00025803347601043795,12.166916055913594,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.16,0.08,13.22971559563048,0.0002580342195237286,13.229457561410957,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.16,0.16,16.264009132075415,0.0002580355720239392,16.26375109650339,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.24,0.0,10.935513262666037,0.0002580338094035345,10.935255228856633,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.24,0.08,11.748611426765011,0.0002580344801058407,11.748353392284905,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.24,0.16,14.11813495235721,0.000258035681300699,14.11787691667591,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.24,0.24,17.717495957470618,0.0002580357149609201,17.717237921755657,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.32,0.0,10.480067651188833,0.0002580311899546294,10.479809619998878,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.32,0.08,11.054910681117612,0.000258031838907446,11.054652649278705,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.32,0.16,12.701403290840368,0.00025803302987257405,12.701145257810495,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.32,0.24,15.24076223856105,0.00025803319281742925,15.240504205368232,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.32,0.32,18.607930814635694,0.0002580310436964989,18.607672783591998,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.0,11.185460443491257,0.00025802500873785966,11.185202418482518,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.08,11.64587357571902,0.00025802569947420127,11.645615550019546,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.16,12.939716717627396,0.00025802704931624,12.93945869057808,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.24,14.832675873386547,0.00025802757150937474,14.832417845815037,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.32,17.013898469262063,0.0002580260475684261,17.013640443214495,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.4,0.4,0.4,19.177565623100215,0.0002580219314062149,19.17730760116881,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.0,0.0,20.515345747357998,0.0002580307764496027,20.515087716581547,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.08,0.0,19.734809636646844,0.0002580306844549137,19.734551605962388,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.08,0.08,20.86532285992402,0.000258030637405005,20.865064829286617,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.16,0.0,17.928428735464216,0.00025802997251749303,17.9281707054917,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.16,0.08,19.312554803695818,0.0002580300512078954,19.31229677364461,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.16,0.16,21.585755307160685,0.0002580298132677113,21.585497277347418,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.24,0.0,16.0249790476307,0.00025802768216233197,16.02472101994854,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.24,0.08,17.062666251195242,0.00025802794987964556,17.062408223245363,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.24,0.16,19.806587567686655,0.0002580282274061115,19.80632953945925,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.24,0.24,22.00151548471812,0.0002580273873399429,22.00125745733078,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.32,0.0,14.582425010829365,0.0002580229932325766,14.582166987836132,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.32,0.08,15.252162883664184,0.00025802349833555974,15.251904860165848,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.32,0.16,17.146965858017165,0.00025802441168930876,17.146707833605475,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.32,0.24,19.87565397630175,0.00025802446993714305,19.875395951831813,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.32,0.32,21.736277438996932,0.00025802261156820645,21.736019416385364,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.0,13.945252358851402,0.0002580156249702743,13.944994343226432,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.08,14.381630325047178,0.00025801640283562474,14.381372308644343,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.16,15.60957206641328,0.0002580180310952883,15.609314048382185,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.24,17.414233417057808,0.0002580190750495876,17.41397539798276,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.32,19.516504862416728,0.0002580183579750506,19.516246844058752,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.4,0.4,21.08519465703519,0.00025801531302229613,21.084936641722166,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.0,14.938922015536434,0.00025800585102131674,14.938664009685413,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.08,15.276801195006211,0.0002580069245899656,15.276543188081622,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.16,16.208129678426705,0.00025800930588289184,16.20787166912082,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.24,17.511177658732805,0.00025801136386534724,17.51091964736894,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.32,18.889538223247992,0.0002580118131633762,18.88928021143483,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.4,20.05072718457586,0.0002580099875835094,20.050469174588276,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.48,0.48,0.48,20.77310783308654,0.0002580057927775076,20.772849827293765,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.0,0.0,27.913048365538753,0.0002580237216529987,27.9127903418171,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.08,0.0,27.19797413640634,0.00025802311956965677,27.19771611328677,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.08,0.08,27.901316796022776,0.00025802259538994167,27.901058773427387,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.16,0.0,25.60268006450236,0.0002580211522511188,25.602422043350106,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.16,0.08,26.666783160173157,0.00025802084717673976,26.66652513932598,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.16,0.16,27.61468792135336,0.0002580197070738497,27.614429901646286,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.24,0.0,23.896859966597397,0.0002580174600772282,23.89660194913732,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.24,0.08,24.65863520644873,0.00025801748173086324,24.658377188967,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.24,0.16,26.19287143465146,0.0002580172275416937,26.19261341742392,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.24,0.24,26.593265383043025,0.00025801599090695155,26.593007367052117,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.32,0.0,22.232777510084652,0.0002580117414521801,22.2325194983432,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.32,0.08,22.64945689882985,0.0002580121638750754,22.649198886665975,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.32,0.16,23.72057628680535,0.00025801296270809375,23.720318273842643,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.32,0.24,24.81798580993614,0.00025801313870748763,24.81772779679743,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.32,0.32,24.743922255513375,0.00025801182286123753,24.743664243690514,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.0,20.567936954139757,0.0002580039440485598,20.56767895019571,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.08,20.780596012208328,0.000258004820545513,20.780338007387783,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.16,21.383424243856524,0.0002580067626508624,21.383166237093874,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.24,22.219704046982102,0.0002580083952063896,22.219446038586895,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.32,22.88608427551993,0.00025800860122072544,22.88582626691871,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.4,0.4,22.5946040193426,0.00025800683854687215,22.594346012504054,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.0,19.48883937574042,0.0002579943068241087,19.488581381433594,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.08,19.65489659288284,0.0002579956904407982,19.6546385971924,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.16,20.11246549798404,0.00025799883304820307,20.11220749915099,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.24,20.73060029657593,0.00025800191117959537,20.730342294664748,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.32,21.284026389492052,0.00025800360909165204,21.28376838588296,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.48,0.4,21.459221745319716,0.0002580033515766528,21.45896374196814,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.56,0.0,20.873657191037957,0.00025798329360609363,20.87339920774435,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.56,0.08,21.004200667251695,0.00025798526893295345,21.00394268198276,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.56,0.16,21.339780824194772,0.0002579896915245987,21.33952283450325,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.56,0.24,21.729945720418304,0.0002579942685736458,21.72968772614973,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.56,0.56,0.32,21.975351930393135,0.00025799780778334395,21.975093932585352,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.0,0.0,36.09209238590274,0.0002580132072626253,36.09183437269547,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.08,0.0,35.80316879546054,0.0002580123152049392,35.802910783145336,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.08,0.08,35.62660609304745,0.0002580115087736368,35.62634808153867,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.16,0.0,35.47822485309692,0.00025800963081632747,35.4779668434661,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.16,0.08,35.08085735008739,0.0002580090721543182,35.08059934101524,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.16,0.16,34.084740470982766,0.00025800734229488063,34.08448246364047,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.24,0.0,35.51837158265886,0.0002580051476949379,35.518113577511166,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.24,0.08,34.78646463836203,0.0002580049764370101,34.78620663338559,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.24,0.16,33.09809841609038,0.0002580043207602495,33.09784041176962,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.24,0.24,31.294962873592635,0.00025800285044588354,31.294704870742187,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.32,0.0,35.19731471535671,0.00025799890512596605,35.197056716451584,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.32,0.08,34.30639788764318,0.00025799923770899026,34.30613988840547,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.32,0.16,32.17152935734606,0.0002579999189787618,32.17127135742708,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.32,0.24,29.73265159603687,0.00025800025194899697,29.73239359578492,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.32,0.32,27.539085027678897,0.00025799960582265676,27.538827028073076,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.0,33.55843642296914,0.0002579910329569844,33.55817843193618,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.08,32.7485638530499,0.0002579919796815761,32.74830586107022,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.16,30.726014172390023,0.0002579941863256336,30.7257561782037,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.24,28.2464945630165,0.00025799641521563247,28.246236566601286,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.32,25.793252333789496,0.00025799772295282243,25.792994336066542,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.4,0.4,23.65987605879831,0.0002579979217305287,23.659618060876582,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.48,0.0,30.613503437425678,0.0002579817761883871,30.61324545564949,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.48,0.08,30.061494998816922,0.0002579834833512214,30.06123701533357,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.48,0.16,28.63895927595273,0.00025798739482283084,28.638701288557908,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.48,0.24,26.782384597505654,0.00025799158226917537,26.782126605923384,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.48,0.32,24.7323705389022,0.0002579950558464702,24.732112543846352,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.56,0.0,28.038709162755797,0.0002579714928539335,28.038451191262943,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.56,0.08,27.78606821556944,0.00025797423548328007,27.785810241333955,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.56,0.16,27.09569937690526,0.0002579801162462647,27.095441396789013,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.56,0.24,26.08443710076464,0.00025798654356478767,26.084179114221072,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.64,0.0,29.327871986437394,0.0002579606318271385,29.327614025805566,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.64,0.08,29.1472941933405,0.00025796504829479506,29.147036228292205,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.64,0.64,0.16,28.59996054074994,0.0002579733086476586,28.59970256744129,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.0,0.0,44.40597826393688,0.0002580016823513978,44.405720262254526,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.08,0.0,45.15920966572839,0.000258000601324282,45.15895166512706,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.08,0.08,43.44031135593056,0.000257999597368481,43.440053356333195,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.16,0.0,47.8091159940518,0.0002579974375346939,47.808857996614265,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.16,0.08,44.143920646392964,0.0002579966650240934,44.143662649727936,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.16,0.16,40.52030554612155,0.0002579944201204881,40.52004755170143,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.24,0.0,51.95553406716212,0.0002579924043898969,51.95527607475773,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.24,0.08,47.46180583850116,0.00025799201987365976,47.46154784648128,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.24,0.16,40.291726901630284,0.00025799089792787695,40.291468910732355,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.24,0.24,35.80479355325885,0.0002579891127293829,35.804535564146114,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.32,0.0,55.394794186719274,0.0002579857910414241,55.39453620092823,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.32,0.08,51.03264207551271,0.00025798596238496595,51.03238408955033,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.32,0.16,42.26934395431521,0.00025798637182776257,42.26908596794338,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.32,0.24,34.5865112789132,0.0002579867621915774,34.58625329215101,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.32,0.32,30.00184634205954,0.00025798690192563577,30.001588355157615,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.4,0.0,55.68143835490836,0.000257977905500847,55.68118037700286,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.4,0.08,52.07078338447709,0.00025797884316458184,52.07052540563392,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.4,0.16,43.80236482524772,0.0002579811848733216,43.80210684406285,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.4,0.24,35.0830760900376,0.0002579840401555369,35.08281810599745,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.4,0.32,28.327263990052817,0.00025798693247156674,28.327006003120346,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.48,0.0,51.84692656765355,0.00025796905023358263,51.846668598603316,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.48,0.08,49.235117097966445,0.0002579710994581044,49.234859126866986,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.48,0.16,42.81871117825607,0.00025797582972757015,42.81845320242635,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.48,0.24,35.24598216486162,0.00025798146185081227,35.24572418339977,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.56,0.0,45.16718493818544,0.00025795953448334245,45.16692697865096,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.56,0.08,43.56043010423565,0.0002579634473363367,43.56017214078831,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.56,0.16,39.446621578149426,0.00025797111700393287,39.446363607032424,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.64,0.0,39.2363307734025,0.00025794970228632484,39.23607282370021,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.64,0.08,38.423082086423406,0.0002579574380581924,38.42282412898535,1.0364826916127057,4.3938694284752e-09
separate_range,0.99,12.0,0.72,0.72,0.0,39.36685178718401,0.00025794809156083615,39.36659383909245,1.0364826916127057,4.3938694284752e-09
