c11_GPa,c12_GPa,c44_GPa,E100_GPa,E110_GPa,E111_GPa,H_GPa_inv
192.72319239152404,94.90629639644371,74.83453670276774,130.09258289703317,169.03468840459203,187.77052348993294,0.005513605778338675
165.5,63.700000000000024,79.6,130.09258289703314,169.03468840459203,187.77052348993294,0.00568863221964944
149.84638812896702,43.725130519092914,85.01367053998632,130.0925828970332,169.03468840459203,187.77052348993294,0.0058082208589394875
