j,l,ux,uy,uz
-9,0,-0.49153839654045306,-0.0002339590756634,0.0009107145142365752
-9,1,0.4912571725315653,0.0009002918318948151,0.0011573911331217112
-9,2,0.4738495825798148,0.001066434117782397,0.00041539266069677046
-9,3,0.4561117328326407,0.0009483287794369124,1.145105798884274e-05
-9,4,0.43828088536457754,0.0005852495649390436,-0.00025931314853323573
-9,5,0.42076182038192256,0.00014282381739639608,-0.00030379148904953126
-9,6,0.4039744393831969,-0.00017249157442718031,-0.00014577848082080556
-9,7,0.38836712332787965,-0.0003153711857671588,3.39499657459885e-05
-8,-2,-0.4556798170299364,-0.0013950157907542638,5.7850921851414624e-05
-8,-1,-0.47204940275729573,-0.0015230135406782462,0.0006877770358410658
-8,0,-0.49037833596442054,-0.001074672092069893,0.0018645874052525926
-8,1,0.49010741573808647,0.002056356034071219,0.0015418252166024193
-8,2,0.4708607440872276,0.0025141931319852128,0.00013608384977052446
-8,3,0.4512709413076587,0.0020638439839015983,-0.00046706269843552255
-8,4,0.4314600374453485,0.0010990713868220883,-0.0006219061132845488
-8,5,0.4119909292234409,4.455140559410803e-05,-0.00034345458609991186
-8,6,0.3935454995527158,-0.0007293626455908152,8.868260868919939e-05
-8,7,0.376827538163477,-0.0008269846609758602,0.00032748102668562037
-8,8,0.3622204562849144,-0.0004810500417337093,0.000281305458333073
-7,-3,-0.43420862698175844,-0.002001291832524835,-0.00023043847492201642
-7,-2,-0.44967128010560264,-0.003669008400629762,-1.525538959039415e-05
-7,-1,-0.46790970071408217,-0.0037826627234861993,0.00039296218791953465
-7,0,-0.4888309485602341,-0.001927584198175291,0.0013914015717669485
-7,1,0.48864300673534095,0.003651438295299371,0.0008258484530270862
-7,2,0.46693333794943354,0.004221609030829165,-0.0008573548427758866
-7,3,0.4448381909292581,0.003002876131388002,-0.0011630884773207659
-7,4,0.42234108134426096,0.0012331810658536627,-0.0007011836944353158
-7,5,0.40044711521511167,-0.0005318594249361854,0.00011361247620120535
-7,6,0.38032771743122173,-0.0014635789091388275,0.0008643402592628046
-7,7,0.36283731231905986,-0.0015380588903411833,0.0010594775468076641
-7,8,0.34809945096674516,-0.0009097752723794692,0.0008508745819803088
-7,9,0.33585127858001956,-0.00035346708679343913,0.00044329079629261983
-6,-4,-0.4112595564371418,-0.0021528691543140277,-0.0007140256994527675
-6,-3,-0.42523945561193827,-0.004656880302342157,-0.0011723266317831586
-6,-2,-0.4421560596871597,-0.006775380428045845,-0.0014777216200470356
