radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07536380588226388,-0.010323029801381743,0.08568683568364562,2,True
1.0,0.13356615485788925,-0.05100720585492442,0.18457336071281366,4,True
1.5,0.31967646723079746,-0.010019140647935732,0.3296956078787332,10,True
2.0,0.512564692807413,-0.01186844051869855,0.5244331333261115,18,True
2.5,0.6169782790720211,-0.01688754196676147,0.6338658210387824,30,True
3.0,0.6972806631362807,0.003321011992576641,0.6939596511437041,40,True
3.5,0.7570864272431099,-0.0065546342824895475,0.7636410615255994,56,True
4.0,0.8113917404485815,0.0019850067042722092,0.8094067337443094,72,True
4.5,0.8544627885064391,0.0004565327938888396,0.8540062557125503,90,True
5.0,0.8943733941880541,0.0013357795369168621,0.8930376146511371,112,True
5.5,0.9275951509480529,-0.0002733535759348281,0.9278685045239876,136,True
6.0,0.9537725509710167,-0.00025544234183891637,0.9540279933128556,158,True
6.5,0.9837535778642175,-0.0002895249876907046,0.9840431028519082,188,True
7.0,1.0116021722487774,-0.0002904282837683878,1.0118926005325457,220,True
7.5,1.036797813936964,-4.475580875402171e-05,1.036842569745718,254,True
8.0,1.0568529338954584,-0.0002720311485174343,1.0571249650439758,286,True
8.5,1.076689889857974,-0.00010619761726316955,1.0767960874752371,320,True
9.0,1.0966756743523218,-0.00017078106694950156,1.0968464554192714,360,True
9.5,1.1146114917007606,-0.0001518341520663994,1.114763325852827,400,True
10.0,1.132682488806965,-0.00012422706304391923,1.132806715870009,444,True
10.5,1.1502284146005644,-0.0001364492756721807,1.1503648638762365,492,True
11.0,1.1648556255257687,-0.00015305937750083147,1.1650086849032695,536,True
11.5,1.1805493644569127,-0.0001300756815227795,1.1806794401384355,588,True
12.0,1.1961099162939877,-0.00013960389847879513,1.1962495201924663,644,True
12.5,1.2098082664769292,-0.00013063379949559452,1.2099389002764247,698,True
13.0,1.2214326454929312,-0.0001520229317337092,1.2215846684246647,748,True
13.5,1.235918358818385,-0.00015798416630077167,1.2360763429846857,814,True
14.0,1.2476493993405233,-8.63038879583642e-05,1.2477357032284817,872,True
14.5,1.259501014096108,-0.00018509534519459917,1.2596861094413028,936,True
15.0,1.2708114477901762,-0.0001741673711858436,1.2709856151613619,1000,True
15.5,1.2837140808333505,0.00154372707617223,1.2821703537571782,1068,True
16.0,1.2965305476935347,0.0033482141087691794,1.2931823335847654,1140,True
