radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.08124875145612395,0.0007565554970121373,0.08049219595911182,2,True
1.0,0.12461220715779074,0.0012862962212306234,0.12332591093656012,4,True
1.5,0.23717088483248566,0.0013500685536154686,0.2358208162788702,10,True
2.0,0.3073924441581072,0.0008858004177030696,0.3065066437404041,18,True
2.5,0.36711751170710605,0.0004206759179146067,0.36669683578919143,30,True
3.0,0.40536438758393956,0.00012691359015740925,0.4052374739937822,40,True
3.5,0.45397185748596725,-6.249790524959383e-05,0.45403435539121684,56,True
4.0,0.491138153728904,-0.00010923237174038924,0.49124738610064445,72,True
4.5,0.523664964518692,-5.8316112594568965e-05,0.5237232806312866,90,True
5.0,0.558627007414298,-6.051333259255104e-05,0.5586875207468907,112,True
5.5,0.5898856051702459,-4.3456872507428054e-05,0.5899290620427534,136,True
6.0,0.6133340279121153,-1.416764582435801e-05,0.6133481955579396,158,True
6.5,0.6426016521910554,-7.174409910357831e-05,0.6426733962901588,188,True
7.0,0.6687261496075452,-0.0001855145648569157,0.6689116641724022,220,True
7.5,0.6924624475683256,-0.00035748853299552303,0.6928199361013212,254,True
8.0,0.7121810170221904,-0.0005183180682074458,0.7126993350903977,286,True
