j,l,ux,uy,uz,gx,gy,gz
-12,3,0.4669350202178394,7.382606256436116e-05,0.0001191277791528644,5.43835809718729e-16,-1.0470736690887383e-14,-1.1882286604300574e-14
-12,4,0.4535275941800367,0.00013603619759431588,0.00011948318753974104,-4.952635523913784e-16,-1.0511340062246965e-14,2.6793420726447387e-14
-12,5,0.4401151548128885,0.00011964047580186145,7.383241070489931e-05,-1.6740081543176188e-16,-2.7662551069229657e-14,-2.3246396567953593e-14
-12,6,0.42677869257638107,5.5928477227647174e-05,2.9927622332773066e-05,-3.0357660829594124e-18,3.134699531198715e-14,9.845545060650773e-15
-11,0,-0.4929865324978581,-0.0004334416987421112,0.00034500111448073815,2.8622937353617317e-16,4.469948716723238e-15,1.9733889002060412e-14
-11,1,0.49307305157892434,-0.00017662153826874098,0.0005539711984523187,8.062127354602211e-16,-3.6698075134289354e-15,1.0791406424058916e-14
-11,2,0.478762403991894,2.220057105362541e-05,0.0005797774509209879,-1.3092825434934952e-15,1.863743534502582e-15,-2.3912512595036794e-14
-11,3,0.4643326535678459,0.00025583583914948595,0.000496882736101388,-1.1535911115245767e-15,-4.854637200048251e-15,-1.2083135056753513e-14
-11,4,0.4498581006003821,0.0003551107276537168,0.0003398508958866112,6.006480035569695e-16,3.6359126430116073e-14,-8.197815256488772e-15
-11,5,0.4354498559317425,0.0002625058855524394,0.000218096480071044,1.1960918366860085e-15,-4.282517266154806e-15,3.1401855941914913e-14
-11,6,0.4212437474881326,7.268983715069391e-05,0.00017284146190888828,6.57677037829707e-16,-1.458967495426844e-14,1.1381778223899797e-14
-11,7,0.40740124005702694,-0.00010589030575259612,0.00018406161101195955,-1.3559032369103718e-15,2.446697358604588e-14,-1.2643532054656959e-14
-11,8,0.3943725111767069,-0.0001910875762446802,0.0002084878831372691,-5.694229809893869e-16,1.902731444625161e-14,1.0686167662560253e-15
-11,9,0.38214292044345105,-0.00019707855135616865,0.00018602958942339962,8.608565249534905e-17,-2.8288786244057285e-14,7.666556191970875e-15
-10,-2,-0.4640563906809589,-0.0009403021515123948,4.711242542324153e-05,-1.1148200418364951e-14,5.854084578205132e-14,1.968911145233676e-15
