radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07642758120212756,-0.010091753508961472,0.08651933471108902,2,True
1.0,0.13548816385078277,-0.051361109562736845,0.18684927341351965,4,True
1.5,0.3238541190735238,-0.009948879174319056,0.3338029982478428,10,True
2.0,0.5172400517889688,-0.011731268073391822,0.5289713198623607,18,True
2.5,0.6209897908409445,-0.016626592284973738,0.6376163831259183,30,True
3.0,0.7008345556883389,0.0034353337236666948,0.6973992219646722,40,True
3.5,0.7603791327222784,-0.00643668547177936,0.7668158181940578,56,True
4.0,0.8143995895055869,0.0018810675719304407,0.8125185219336565,72,True
4.5,0.8571218567085297,0.0003127539007276355,0.8568091028078022,90,True
5.0,0.8971862625090954,0.0011801573773116206,0.8960061051317838,112,True
5.5,0.930495209466236,-0.0004083231641526224,0.9309035326303886,136,True
6.0,0.9567438908742081,-0.0003845391839298641,0.957128430058138,158,True
6.5,0.9869285867343902,-0.00044886031274954646,0.9873774470471397,188,True
7.0,1.0148648252321064,-0.00042977215319832743,1.0152945973853047,220,True
7.5,1.0400120246587674,-0.0002851311100836827,1.040297155768851,254,True
8.0,1.0603235491508083,-0.0004258827305814068,1.0607494318813897,286,True
8.5,1.0800048800557032,-0.00044378214517172467,1.080448662200875,320,True
9.0,1.1003265082342124,-0.0003907726201120114,1.1007172808543246,360,True
9.5,1.1196088413650664,0.0008154250835498856,1.1187934162815165,400,True
10.0,1.1418746775115092,0.004907160067396553,1.1369675174441127,444,True
