observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
normal_strain_force_ev,exact,exact,development_or_control,0.0,0.0,2.220446049250313e-16,eV/strain,0.1,2.220446049250313e-15,2.220446049250313e-15
cohesive_ev_atom,exact,exact,development_or_control,3.36,3.36,3.359999999999995,eV/atom,0.0672,-7.269317423140907e-14,-7.269317423140907e-14
C11_GPa,exact,exact,development_or_control,113.99999999999996,113.99999999999996,114.00000000000004,GPa,5.699999999999998,1.4958794437054746e-14,1.4958794437054746e-14
C12_GPa,exact,exact,development_or_control,62.000000000000014,62.000000000000014,61.99999999999981,GPa,3.100000000000001,-6.647012689368677e-14,-6.647012689368677e-14
C44_GPa,exact,exact,development_or_control,32.0,32.0,32.0000000000001,GPa,1.6,6.217248937900877e-14,6.217248937900877e-14
perfect_Haa,exact,fit,development_or_control,19.66091286328976,27.783267821917494,27.78326782191749,eV/L0^2,1.9660912863289761,-1.806993247721481e-15,4.131219651450436
perfect_Hxx,exact,fit,development_or_control,4.393593035123306,4.393593035123306,4.39359303512331,eV/L0^2,0.43935930351233066,8.086123704219668e-15,8.086123704219668e-15
saddle_energy_at_source_state,fit,fit,development_or_control,0.07624909750742465,0.07624909750742465,0.08724183710761982,eV/cell,0.007624909750742465,1.4416878310100352,1.4416878310100352
saddle_normal_force_at_source_state,fit,fit,development_or_control,1.4903612010162394e-15,1.4903612010162394e-15,0.11835806353148967,eV/L0,0.03173805605024358,3.7292159086277694,3.7292159086277694
fault_energy_at_source_state,fit,fit,development_or_control,0.06670794504308616,0.06670794504308616,0.07698768889632371,eV/cell,0.006670794504308616,1.5410074237181095,1.5410074237181095
fault_normal_force_at_source_state,fit,fit,development_or_control,5.29078226360765e-15,5.29078226360765e-15,-0.09148509826391474,eV/L0,0.03173805605024358,-2.8825047797222574,-2.8825047797222574
saddle_path_force_at_source_state,fit,fit,development_or_control,2.296700476743968e-16,2.296700476743968e-16,-0.02211499622084914,eV/L0,0.03173805605024358,-0.696797440455703,-0.696797440455703
opening_1.1h_energy,fit,fit,development_or_control,0.05670265774764735,0.05670265774764735,0.059321226499739366,eV/cell,0.005670265774764736,0.46180705739505873,0.46180705739505873
opening_1.5h_energy,fit,fit,development_or_control,0.4710312483934004,0.4710312483934004,0.42327756088565155,eV/cell,0.04710312483934004,-1.013811454561194,-1.013811454561194
opening_2h_energy,fit,fit,development_or_control,0.7060534019484034,0.7060534019484034,0.6557536440218883,eV/cell,0.07060534019484034,-0.7124072738366448,-0.7124072738366448
opening_40h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8426750956430805,eV/cell,0.07719163228888834,0.9166637711375722,0.9166637711375722
direct_quarter_energy,fit,fit,development_or_control,0.117221996542065,0.117221996542065,0.10573863096865802,eV/cell,0.0117221996542065,-0.9796254894264822,-0.9796254894264822
direct_half_energy,fit,fit,development_or_control,0.26732847628894163,0.26732847628894163,0.2726320533017326,eV/cell,0.026732847628894163,0.19839177204072453,0.19839177204072453
oblique_energy,fit,fit,development_or_control,0.13339289745734875,0.13339289745734875,0.11988004410884565,eV/cell,0.013339289745734876,-1.0130114575870672,-1.0130114575870672
opening_1.25h_energy,fit,fit,development_or_control,0.24853683654490819,0.24853683654490819,0.21523575223127764,eV/cell,0.02485368365449082,-1.3398852571141244,-1.3398852571141244
opening_3h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8093596372402707,eV/cell,0.07719163228888834,0.48506960199074967,0.48506960199074967
saddle_Haa,fit,fit,development_or_control,12.717337762538286,12.717337762538286,22.695342040002537,eV/L0^2,1.2717337762538286,7.8459851140044865,7.8459851140044865
saddle_Hxx,fit,fit,development_or_control,-0.18642463121762062,-0.18642463121762062,-0.08001568910014761,eV/L0^2,0.018642463121762064,5.707879984660276,5.707879984660276
fault_Haa,fit,fit,development_or_control,14.140554350039636,14.140554350039636,24.947880657424026,eV/L0^2,1.4140554350039638,7.642788281036588,7.642788281036588
