held_composition,source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
H32O48Si192,860,272,H32O48Si192,Si_O_H_vacuum1,0.3679580458495267,0.35541987808820164,14.825554710392906,-42002.161713535155,-1470.4866017507873,-1455.6610470403944
H32O48Si192,861,272,H32O48Si192,Si_O_H_vacuum1,0.3790419955205442,0.3760011429740982,14.472719029835345,-42001.65916203893,-1471.2479101621254,-1456.77519113229
H32O48Si192,862,272,H32O48Si192,Si_O_H_vacuum1,0.3775209584292744,0.3586024977033223,15.461577961822805,-42001.649746548464,-1470.579235462836,-1455.1176575010134
H32O48Si192,863,272,H32O48Si192,Si_O_H_vacuum1,0.3503204947357296,0.3513304789689821,14.431513581972949,-42000.86661837912,-1471.2694771579927,-1456.8379635760198
H32O48Si192,864,272,H32O48Si192,Si_O_H_vacuum1,0.3427356801058294,0.3463231652694044,15.54100562416041,-42001.31911541654,-1471.9019624736388,-1456.3609568494785
H32O48Si192,865,272,H32O48Si192,Si_O_H_vacuum1,0.33296216058742534,0.33199854905035686,15.870127449781878,-42000.47525473092,-1470.6119471888028,-1454.741819739021
H32O48Si192,866,272,H32O48Si192,Si_O_H_vacuum1,0.3605348132159612,0.35771600565580447,16.600642727000807,-42002.33827678956,-1474.6232919250738,-1458.022649198073
H32O48Si192,867,272,H32O48Si192,Si_O_H_vacuum1,0.3701567619202619,0.3626557532221418,16.09314435492285,-42001.81570884004,-1474.2081638346174,-1458.1150194796946
H32O48Si192,868,272,H32O48Si192,Si_O_H_vacuum1,0.33199340633542723,0.3237876886139991,15.644435608866385,-42006.922250196425,-1478.4016059242144,-1462.757170315348
H32O48Si192,869,272,H32O48Si192,Si_O_H_vacuum1,0.33428659878705685,0.3294172218616806,15.555283823199975,-42010.884067086154,-1481.6643345320088,-1466.1090507088088
H32O48Si192,870,272,H32O48Si192,Si_O_H_vacuum1,0.33705956563207584,0.3267908834284124,15.067858485675668,-42010.34874679299,-1481.8615970949386,-1466.7937386092628
H32O48Si192,871,272,H32O48Si192,Si_O_H_vacuum1,0.34926994528843397,0.33500063380361933,15.585980064177706,-42011.69494672968,-1481.70167673379,-1466.1156966696124
H32O48Si192,872,272,H32O48Si192,Si_O_H_vacuum1,0.349616993870446,0.33973786928251287,15.390731273149429,-42011.3815983228,-1482.2682737940672,-1466.8775425209178
H32O48Si192,873,272,H32O48Si192,Si_O_H_vacuum1,0.34821002697183645,0.3429696952817484,15.518948371535238,-42007.90245368715,-1478.1428882856414,-1462.6239399141061
H32O48Si192,874,272,H32O48Si192,Si_O_H_vacuum1,0.3895203952887037,0.3770136068309561,16.494182150304038,-42005.55267701743,-1476.2152205363573,-1459.7210383860531
H32O48Si192,875,272,H32O48Si192,Si_O_H_vacuum1,0.3614762652806845,0.3574809414580642,15.536310735197725,-42007.819222378304,-1477.1186361132711,-1461.5823253780734
H32O48Si192,876,272,H32O48Si192,Si_O_H_vacuum1,0.35337154800071463,0.35468677752804767,15.064305574007111,-42011.30354796096,-1480.3530951280418,-1465.2887895540346
H32O48Si192,877,272,H32O48Si192,Si_O_H_vacuum1,0.356153310112108,0.3440601306680996,15.458020401480981,-42010.34843790035,-1479.7843654147973,-1464.3263450133163
H32O48Si192,878,272,H32O48Si192,Si_O_H_vacuum1,0.35368927881877216,0.3399073853435978,15.51459832167716,-42011.63534317184,-1481.4832786142613,-1465.9686802925842
H32O48Si192,879,272,H32O48Si192,Si_O_H_vacuum1,0.3599899230228006,0.3505383575450665,15.56623632155639,-42008.75190296162,-1480.2989904039623,-1464.732754082406
H32O48Si192,880,272,H32O48Si192,Si_O_H_vacuum1,0.3300364457064651,0.32136323773378445,15.73289913395299,-42006.46419324305,-1477.68063841901,-1461.947739285057
H32O48Si192,881,272,H32O48Si192,Si_O_H_vacuum1,0.33530820371396586,0.3291643632648548,15.500030776461397,-42009.47019676908,-1479.8388409585345,-1464.338810182073
H32O48Si192,882,272,H32O48Si192,Si_O_H_vacuum1,0.3488365469252942,0.3469841742748589,15.914110514838942,-42008.03326162255,-1479.3352688606399,-1463.421158345801
H32O48Si192,883,272,H32O48Si192,Si_O_H_vacuum1,0.3447690203300267,0.3321766615821225,15.945760604809898,-42007.1206785712,-1477.7953925158372,-1461.8496319110272
H32O48Si192,884,272,H32O48Si192,Si_O_H_vacuum1,0.36040744792035406,0.35006561163849015,15.29079440592113,-42010.74918935831,-1479.5128746110327,-1464.2220802051115
H32O48Si192,885,272,H32O48Si192,Si_O_H_vacuum1,0.3901304636680822,0.3773320509161689,15.171233388259749,-42009.340091447775,-1479.2926814222437,-1464.121448033984
H32O48Si192,886,272,H32O48Si192,Si_O_H_vacuum1,0.34270047220418715,0.3341962455978254,15.341172187339918,-42009.47013989737,-1478.7627656949644,-1463.4215935076245
H32O48Si192,887,272,H32O48Si192,Si_O_H_vacuum1,0.34202636684283805,0.32895479094228874,15.842520609747421,-42004.57331378283,-1474.7465951310792,-1458.9040745213317
H32O48Si192,888,272,H32O48Si192,Si_O_H_vacuum1,0.33213275370583456,0.3148490918088944,15.333532349183065,-42007.50377175012,-1479.192064832498,-1463.858532483315
H32O48Si192,889,272,H32O48Si192,Si_O_H_vacuum1,0.33437951288193285,0.32636992470730436,15.19065900438453,-42010.4393151711,-1481.1058653901857,-1465.9152063858012
H32O48Si192,890,272,H32O48Si192,Si_O_H_vacuum1,0.35543336552193955,0.3404918641447537,15.132421512936514,-42003.172231175085,-1475.506879787714,-1460.3744582747775
H32O48Si192,891,272,H32O48Si192,Si_O_H_vacuum1,0.343201934035211,0.33415782699813,15.494893086509267,-42005.47549137602,-1476.5998289570896,-1461.1049358705802
H32O48Si192,892,272,H32O48Si192,Si_O_H_vacuum1,0.36232808909353037,0.352675415274694,15.971533859974471,-42006.73187815094,-1476.7020422364203,-1460.7305083764459
H32O48Si192,893,272,H32O48Si192,Si_O_H_vacuum1,0.3441065797876966,0.33849330683968537,14.692512956128658,-42009.64833824164,-1479.549285367115,-1464.8567724109864
H32O48Si192,894,272,H32O48Si192,Si_O_H_vacuum1,0.3573168232129169,0.34080774847343365,15.676232416162422,-42009.36855189904,-1479.2403784205646,-1463.5641460044021
H32O48Si192,895,272,H32O48Si192,Si_O_H_vacuum1,0.35158675463705785,0.3418936903795926,15.14467501073145,-42010.90957236901,-1479.560252984651,-1464.4155779739197
H32O48Si192,896,272,H32O48Si192,Si_O_H_vacuum1,0.3624936480552657,0.35539663547406913,15.468345523175053,-42007.89962804014,-1478.6510691152666,-1463.1827235920916
H32O48Si192,897,272,H32O48Si192,Si_O_H_vacuum1,0.3639073163821936,0.3476937954358991,15.417811065830197,-42007.58132924016,-1477.8647824353764,-1462.4469713695462
H32O48Si192,898,272,H32O48Si192,Si_O_H_vacuum1,0.348065562632759,0.34063388363876396,14.810692197282966,-42013.187635444854,-1481.3656211576758,-1466.5549289603928
H32O48Si192,899,272,H32O48Si192,Si_O_H_vacuum1,0.38589518608875933,0.3587802679815738,16.302433769892723,-42005.47273583789,-1476.5247387932443,-1460.2223050233515
H32O48Si192,900,272,H32O48Si192,Si_O_H_vacuum1,0.3367673505235609,0.33298240163798076,15.077491408116641,-42008.75676991385,-1479.4972603896094,-1464.4197689814928
H32O48Si192,901,272,H32O48Si192,Si_O_H_vacuum1,0.36434952333917503,0.351971720242924,15.453814371343192,-42003.58779052835,-1475.355135129469,-1459.9013207581258
H32O48Si192,902,272,H32O48Si192,Si_O_H_vacuum1,0.3654840524160085,0.3605101177479485,15.695908050014793,-42010.08087850683,-1479.8264697330942,-1464.1305616830793
H32O48Si192,903,272,H32O48Si192,Si_O_H_vacuum1,0.3774601236513832,0.379400602197224,14.971730053163803,-42007.93840366388,-1478.1738955727656,-1463.2021655196017
H32O48Si192,904,272,H32O48Si192,Si_O_H_vacuum1,0.3438869209993953,0.3402300156591063,15.50612511489499,-42004.862327992036,-1475.8085844557804,-1460.3024593408854
H32O48Si192,905,272,H32O48Si192,Si_O_H_vacuum1,0.3590591820665162,0.3454725537889742,15.7096022995033,-42008.76250009132,-1477.9059272085044,-1462.196324909001
H32O48Si192,906,272,H32O48Si192,Si_O_H_vacuum1,0.3568016684415363,0.3564518508384567,15.835713832576303,-42008.58313031617,-1478.9125682632377,-1463.0768544306613
H32O48Si192,907,272,H32O48Si192,Si_O_H_vacuum1,0.37282421429276397,0.3588651187503292,15.666927341712485,-42008.24370234451,-1477.8406069664306,-1462.1736796247183
H32O48Si192,908,272,H32O48Si192,Si_O_H_vacuum1,0.3712950714087151,0.36148166571944756,15.67117968346423,-42010.46671091584,-1480.6282291814055,-1464.9570494979412
H32O48Si192,909,272,H32O48Si192,Si_O_H_vacuum1,0.3733059645034297,0.3691411272831136,15.979503862319657,-42008.942988876,-1480.380333214068,-1464.4008293517484
H32O48Si192,910,272,H32O48Si192,Si_O_H_vacuum1,0.3370713447204417,0.3265680687798141,15.661946509287644,-42007.66907884739,-1478.253489504507,-1462.5915429952192
H32O48Si192,911,272,H32O48Si192,Si_O_H_vacuum1,0.37513069956232087,0.3528160225445181,16.386339908527386,-42003.009563959844,-1476.3766759149237,-1459.9903360063963
H32O48Si192,912,272,H32O48Si192,Si_O_H_vacuum1,0.3605989053281787,0.34686844042922893,15.521393880212608,-42007.974431136616,-1478.310241415941,-1462.7888475357283
H32O48Si192,913,272,H32O48Si192,Si_O_H_vacuum1,0.36309795207262396,0.35066480874479417,15.798612329163232,-42008.91534729863,-1480.5089650490074,-1464.7103527198442
H32O48Si192,914,272,H32O48Si192,Si_O_H_vacuum1,0.3538739868927459,0.3431334098097215,15.682195409543988,-42005.27217522227,-1477.0581889389193,-1461.3759935293754
H32O48Si192,915,272,H32O48Si192,Si_O_H_vacuum1,0.34554183168303637,0.34087048775333995,14.92341428407756,-42006.253785982866,-1477.1037216574173,-1462.1803073733397
H32O48Si192,916,272,H32O48Si192,Si_O_H_vacuum1,0.35052124996289796,0.3385671274012015,16.079230511017375,-42010.34868163533,-1479.83473312905,-1463.7555026180326
H32O48Si192,917,272,H32O48Si192,Si_O_H_vacuum1,0.36922895515998605,0.362385828770136,16.86108832117,-42005.016216164804,-1474.315308548263,-1457.454220227093
H32O48Si192,918,272,H32O48Si192,Si_O_H_vacuum1,0.3712708410656356,0.3631256603875297,16.355597713256522,-42006.53500529639,-1475.5293693294018,-1459.1737716161454
H32O48Si192,919,272,H32O48Si192,Si_O_H_vacuum1,0.3504817168943435,0.3508528543720606,16.323727930067342,-42014.01767944593,-1481.8203468084641,-1465.4966188783967
H32O48Si192,920,272,H32O48Si192,Si_O_H_vacuum1,0.3541458993379888,0.3494255171920035,15.355459974524127,-42010.55739106273,-1478.6719750083687,-1463.3165150338446
H32O48Si192,921,272,H32O48Si192,Si_O_H_vacuum1,0.3655031233281882,0.36159722992399407,15.369010312977167,-42011.93812701033,-1480.2956517328403,-1464.926641419863
H32O48Si192,922,272,H32O48Si192,Si_O_H_vacuum1,0.3328511466601018,0.32180445074095937,15.515185986135894,-42008.40059994025,-1477.1325746034563,-1461.6173886173203
H32O48Si192,923,272,H32O48Si192,Si_O_H_vacuum1,0.35263727161710495,0.34377891559850715,15.720339817403573,-42008.634428515186,-1477.9263834558699,-1462.2060436384663
H32O48Si192,924,272,H32O48Si192,Si_O_H_vacuum1,0.34982728581564676,0.3453204565239109,15.820826057232921,-42009.95189322573,-1478.7940349554735,-1462.9732088982405
H32O48Si192,925,272,H32O48Si192,Si_O_H_vacuum1,0.3647359291090121,0.35533977711681497,15.711162487538104,-42007.03328951618,-1476.9495382870882,-1461.23837579955
H32O48Si192,926,272,H32O48Si192,Si_O_H_vacuum1,0.36952339508269216,0.37107280144855204,15.756650622094458,-42008.78785780109,-1478.980462671876,-1463.2238120497816
H32O48Si192,927,272,H32O48Si192,Si_O_H_vacuum1,0.3540333210759931,0.35821071367670887,15.727001966853834,-42011.64722566678,-1479.5666525853155,-1463.8396506184617
H32O48Si192,928,272,H32O48Si192,Si_O_H_vacuum1,0.37375937276527227,0.3632107195615584,15.79782580062083,-42007.4514219283,-1476.86531534818,-1461.0674895475593
