case,seed,axis,sign,parts,block,save_stride,mean_temperature_K,loss_lstsq_A2_eV,duration_ps,cycles,work_eV,endpoint_work_eV,corrected_work_eV,loss_native_A2_eV,loss_coordinate_A2_eV,loss_uncorrected_work_A2_eV,work_coordinate_discrepancy_eV,loss_discrepancy_A2_eV,production_clock_calibrated,confidence_interval
seed49277_axis0_sign-1,49277,0,-1,4,0,4,300.199354385043,-0.00015154543437122763,475.0,95,0.06532402717704523,0.06291425664754266,0.0024097705295025723,7.387094019656997e-07,-0.0001515454343712246,2.0024924555744796e-05,0.4967715867683054,0.0001522841437731903,False,False
seed49277_axis0_sign-1,49277,0,-1,4,1,1,300.34119413401544,1.4565176376924732e-05,475.0,95,0.01658093474323037,-0.030988009749332024,0.047568944492562396,1.4582146352953323e-05,1.4565176377000262e-05,5.082845954935115e-06,5.5358369379400474e-05,1.6969975953061184e-08,False,False
seed49277_axis0_sign-1,49277,0,-1,4,1,2,300.34119413401544,1.4242503234382136e-05,475.0,95,0.01658093474323037,-0.030988009749332024,0.047568944492562396,1.4582146352953323e-05,1.4242503234421536e-05,5.082845954935115e-06,0.001107962042189159,3.396431185317868e-07,False,False
seed49277_axis0_sign-1,49277,0,-1,4,1,4,300.34119413401544,6.626405164546105e-05,475.0,95,0.01658093474323037,-0.030988009749332024,0.047568944492562396,1.4582146352953323e-05,6.626405164544396e-05,5.082845954935115e-06,-0.16859340351020707,-5.168190529249064e-05,False,False
seed49277_axis0_sign-1,49277,0,-1,4,2,1,300.45506252760146,-8.87752121821526e-06,475.0,95,0.005592109855088803,0.03460306226110831,-0.02901095240601951,-8.893238190081854e-06,-8.877521218107592e-06,1.7142479236941536e-06,-5.127089999912293e-05,-1.571697197426191e-08,False,False
seed49277_axis0_sign-1,49277,0,-1,4,2,2,300.45506252760146,-9.132747127178294e-06,475.0,95,0.005592109855088803,0.03460306226110831,-0.02901095240601951,-8.893238190081854e-06,-9.132747127168355e-06,1.7142479236941536e-06,0.0007813107246336798,2.395089370865004e-07,False,False
seed49277_axis0_sign-1,49277,0,-1,4,2,4,300.45506252760146,-2.858509514531355e-05,475.0,95,0.005592109855088803,0.03460306226110831,-0.02901095240601951,-8.893238190081854e-06,-2.8585095145333403e-05,1.7142479236941536e-06,0.06423751536893096,1.969185695525155e-05,False,False
seed49277_axis0_sign-1,49277,0,-1,4,3,1,300.41292663419506,8.304774234588893e-06,475.0000000000002,95,0.004087203077805565,-0.023016128100189735,0.0271033311779953,8.30846145749324e-06,8.304774234663842e-06,1.2529223444115041e-06,1.2028222310899589e-05,3.6872228293986575e-09,False,False
seed49277_axis0_sign-1,49277,0,-1,4,3,2,300.41292663419506,8.0071830742654e-06,475.0000000000002,95,0.004087203077805565,-0.023016128100189735,0.0271033311779953,8.30846145749324e-06,8.007183074296965e-06,1.2529223444115041e-06,0.0009828110581382304,3.0127838319627534e-07,False,False
seed49277_axis0_sign-1,49277,0,-1,4,3,4,300.41292663419506,7.697872373909184e-05,475.0000000000002,95,0.004087203077805565,-0.023016128100189735,0.0271033311779953,8.30846145749324e-06,7.697872373906639e-05,1.2529223444115041e-06,-0.2240117343288272,-6.867026228157315e-05,False,False
seed49277_axis0_sign+1,49277,0,1,1,0,1,299.91872930555326,-5.533525202971109e-06,1900.0000000000002,380,-0.1168512845928033,-0.04471309858993116,-0.07213818600287214,-5.52844716837749e-06,-5.5335252029454076e-06,-8.955120570991837e-06,6.626095737782833e-05,5.078034567917703e-09,False,False
seed49277_axis0_sign+1,49277,0,1,1,0,2,299.91872930555326,-5.096147120907398e-06,1900.0000000000002,380,-0.1168512845928033,-0.04471309858993116,-0.07213818600287214,-5.52844716837749e-06,-5.096147120897538e-06,-8.955120570991837e-06,-0.005640886180940316,-4.3230004747995167e-07,False,False
seed49277_axis0_sign+1,49277,0,1,1,0,4,299.91872930555326,1.555059448391352e-05,1900.0000000000002,380,-0.1168512845928033,-0.04471309858993116,-0.07213818600287214,-5.52844716837749e-06,1.5550594483914273e-05,-8.955120570991837e-06,-0.27505080199972054,-2.1079041652291763e-05,False,False
seed49277_axis0_sign+1,49277,0,1,2,0,1,300.02879043888356,-1.045434745936804e-05,950.0,190,-0.10189201786370321,-0.03372144608856448,-0.06817057177513873,-1.0448763002771793e-05,-1.045434745930188e-05,-1.5617377393338697e-05,3.6434513311145444e-05,5.584456530087557e-09,False,False
seed49277_axis0_sign+1,49277,0,1,2,0,2,300.02879043888356,-1.0265280096389019e-05,950.0,190,-0.10189201786370321,-0.03372144608856448,-0.06817057177513873,-1.0448763002771793e-05,-1.0265280096373015e-05,-1.5617377393338697e-05,-0.0011970923866156113,-1.8348290639877766e-07,False,False
seed49277_axis0_sign+1,49277,0,1,2,0,4,300.02879043888356,3.137893916005514e-06,950.0,190,-0.10189201786370321,-0.03372144608856448,-0.06817057177513873,-1.0448763002771793e-05,3.1378939159975754e-06,-1.5617377393338697e-05,-0.08864304515467068,-1.3586656918769368e-05,False,False
seed49277_axis0_sign+1,49277,0,1,2,1,1,299.8083951193139,-6.127029465740543e-07,950.0000000000002,190,-0.014959266729100099,-0.010991652501366685,-0.003967614227733413,-6.081313339831892e-07,-6.127029465889377e-07,-2.2928637486449774e-06,2.9826444066694165e-05,4.571612605748589e-09,False,False
seed49277_axis0_sign+1,49277,0,1,2,1,2,299.8083951193139,7.298585457420006e-08,950.0000000000002,190,-0.014959266729100099,-0.010991652501366685,-0.003967614227733413,-6.081313339831892e-07,7.29858545779368e-08,-2.2928637486449774e-06,-0.004443793794324713,-6.81117188561126e-07,False,False
seed49277_axis0_sign+1,49277,0,1,2,1,4,299.8083951193139,2.7963295051821544e-05,950.0000000000002,190,-0.014959266729100099,-0.010991652501366685,-0.003967614227733413,-6.081313339831892e-07,2.7963295051830976e-05,-2.2928637486449774e-06,-0.1864077568450499,-2.8571426385814166e-05,False,False
seed49277_axis0_sign+1,49277,0,1,4,0,1,300.12255163111905,-9.622088756809716e-06,475.0,95,-0.03708653598899013,-0.00569148456638947,-0.031395051422600656,-9.624078051057835e-06,-9.62208875676492e-06,-1.1368789055222386e-05,-6.489348516235116e-06,-1.989294292914647e-09,False,False
seed49277_axis0_sign+1,49277,0,1,4,0,2,300.12255163111905,-9.366723806792497e-06,475.0,95,-0.03708653598899013,-0.00569148456638947,-0.031395051422600656,-9.624078051057835e-06,-9.36672380677179e-06,-1.1368789055222386e-05,-0.0008395245435791968,-2.573542442860446e-07,False,False
seed49277_axis0_sign+1,49277,0,1,4,0,4,300.12255163111905,5.460103151958268e-06,475.0,95,-0.03708653598899013,-0.00569148456638947,-0.031395051422600656,-9.624078051057835e-06,5.4601031519539706e-06,-1.1368789055222386e-05,-0.049206650447346414,-1.5084181203011805e-05,False,False
seed49277_axis0_sign+1,49277,0,1,4,1,1,299.93494997164277,-1.1286606161926429e-05,475.0,95,-0.06480548187471308,-0.028029961522175004,-0.036775520352538074,-1.1273447954485751e-05,-1.128660616183884e-05,-1.9865965731455007e-05,4.292386182737362e-05,1.3158207353089761e-08,False,False
seed49277_axis0_sign+1,49277,0,1,4,1,2,299.93494997164277,-1.116383638598554e-05,475.0,95,-0.06480548187471308,-0.028029961522175004,-0.036775520352538074,-1.1273447954485751e-05,-1.1163836385974245e-05,-1.9865965731455007e-05,-0.0003575678430363938,-1.0961156851150563e-07,False,False
seed49277_axis0_sign+1,49277,0,1,4,1,4,299.93494997164277,8.156846800526312e-07,475.0,95,-0.06480548187471308,-0.028029961522175004,-0.036775520352538074,-1.1273447954485751e-05,8.156846800411781e-07,-1.9865965731455007e-05,-0.039436394707324254,-1.208913263452693e-05,False,False
seed49277_axis0_sign+1,49277,0,1,4,2,1,299.8044043334465,-7.542027494040373e-07,475.0,95,-0.012457280771761545,-0.009984585834015628,-0.0024726949377459166,-7.579987290669327e-07,-7.542027494475653e-07,-3.818749676105605e-06,-1.2383001750083077e-05,-3.795979619367425e-09,False,False
seed49277_axis0_sign+1,49277,0,1,4,2,2,299.8044043334465,1.6918350792085356e-07,475.0,95,-0.012457280771761545,-0.009984585834015628,-0.0024726949377459166,-7.579987290669327e-07,1.691835078917692e-07,-3.818749676105605e-06,-0.0030245945484867337,-9.271822369587019e-07,False,False
seed49277_axis0_sign+1,49277,0,1,4,2,4,299.8044043334465,6.35021910779947e-05,475.0,95,-0.012457280771761545,-0.009984585834015628,-0.0024726949377459166,-7.579987290669327e-07,6.350219107799813e-05,-3.818749676105605e-06,-0.2096254781721286,-6.426018980706506e-05,False,False
seed49277_axis0_sign+1,49277,0,1,4,3,1,299.8123427918222,-4.712031437440323e-07,475.0000000000002,95,-0.002501985957338554,-0.0010070666673510573,-0.0014949192899874966,-4.582639388994456e-07,-4.712031437303103e-07,-7.669778211843502e-07,4.2209445816777024e-05,1.2939204830864656e-08,False,False
seed49277_axis0_sign+1,49277,0,1,4,3,2,299.8123427918222,-2.3211798772429844e-08,475.0000000000002,95,-0.002501985957338554,-0.0010070666673510573,-0.0014949192899874966,-4.582639388994456e-07,-2.3211798735896654e-08,-7.669778211843502e-07,-0.001419199245837976,-4.35052140163549e-07,False,False
seed49277_axis0_sign+1,49277,0,1,4,3,4,299.8123427918222,-7.575600974351911e-06,475.0000000000002,95,-0.002501985957338554,-0.0010070666673510573,-0.0014949192899874966,-4.582639388994456e-07,-7.575600974336155e-06,-7.669778211843502e-07,0.023217721327078722,7.117337035436709e-06,False,False
seed49277_axis1_sign-1,49277,1,-1,1,0,1,300.7256802973101,6.23430028735929e-05,1900.0000000000002,380,0.20063238090467006,0.03975228083643499,0.16088010006823505,6.233468073239309e-05,6.234300287363062e-05,7.773711853093137e-05,-2.1478684086362332e-05,-8.322141237531062e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,1,0,2,300.7256802973101,6.23925450462153e-05,1900.0000000000002,380,0.20063238090467006,0.03975228083643499,0.16088010006823505,6.233468073239309e-05,6.239254504616392e-05,7.773711853093137e-05,-0.00014934249250100895,-5.7864313770825755e-08,False,False
seed49277_axis1_sign-1,49277,1,-1,1,0,4,300.7256802973101,6.142408747732683e-05,1900.0000000000002,380,0.20063238090467006,0.03975228083643499,0.16088010006823505,6.233468073239309e-05,6.142408747731241e-05,7.773711853093137e-05,0.002350157765750982,9.105932550806841e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,2,0,1,300.5521495886365,8.96156244852327e-05,950.0,190,0.11226051278212909,-0.0033773989796146014,0.11563791176174369,8.961024150496748e-05,8.961562448526419e-05,8.699302424800538e-05,-6.946489487277829e-06,-5.382980296711058e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,2,0,2,300.5521495886365,9.00173181183e-05,950.0,190,0.11226051278212909,-0.0033773989796146014,0.11563791176174369,8.961024150496748e-05,9.001731811838682e-05,8.699302424800538e-05,-0.0005253137220955495,-4.0707661341934194e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,2,0,4,300.5521495886365,8.738209254893748e-05,950.0,190,0.11226051278212909,-0.0033773989796146014,0.11563791176174369,8.961024150496748e-05,8.738209254902855e-05,8.699302424800538e-05,0.002875324159734613,2.2281489559389256e-06,False,False
seed49277_axis1_sign-1,49277,1,-1,2,1,1,300.8991831632733,3.5070381261951875e-05,950.0000000000002,190,0.08837186812254097,0.04312967981604959,0.04524218830649138,3.505911995981874e-05,3.507038126199706e-05,6.848121281385738e-05,-1.4532194599049808e-05,-1.1261302178317185e-08,False,False
seed49277_axis1_sign-1,49277,1,-1,2,1,2,300.8991831632733,3.476777197413007e-05,950.0000000000002,190,0.08837186812254097,0.04312967981604959,0.04524218830649138,3.505911995981874e-05,3.476777197394102e-05,6.848121281385738e-05,0.0003759712295945822,2.913479858777243e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,2,1,4,300.8991831632733,3.5466082405716334e-05,950.0000000000002,190,0.08837186812254097,0.04312967981604959,0.04524218830649138,3.505911995981874e-05,3.5466082405596265e-05,6.848121281385738e-05,-0.0005251663939836101,-4.069624457775234e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,4,0,1,300.38135150538074,0.00012778825998365696,475.0,95,0.08542801226450605,0.0029781449986911526,0.08244986726581491,0.00012778426045888635,0.0001277882599836774,0.00013239991441706882,-2.580601765542201e-06,-3.999524791052384e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,4,0,2,300.38135150538074,0.00012863672884381658,475.0,95,0.08542801226450605,0.0029781449986911526,0.08244986726581491,0.00012778426045888635,0.00012863672884388797,0.00013239991441706882,-0.0005500357003224293,-8.524683850016262e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,4,0,4,300.38135150538074,0.0001277909423256801,475.0,95,0.08542801226450605,0.0029781449986911526,0.08244986726581491,0.00012778426045888635,0.0001277909423256897,0.00013239991441706882,-4.3113215121015624e-06,-6.6818668033492845e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,4,1,1,300.72296714643653,5.1442988986808294e-05,475.0,95,0.026832500517623037,-0.006355543978305754,0.03318804449592879,5.1436222551048615e-05,5.1442988986850964e-05,4.158613407894194e-05,-4.365887721714812e-06,-6.766435802349404e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,4,1,2,300.72296714643653,5.139790739278376e-05,475.0,95,0.026832500517623037,-0.006355543978305754,0.03318804449592879,5.1436222551048615e-05,5.1397907392885625e-05,4.158613407894194e-05,2.472197822691452e-05,3.831515816298973e-08,False,False
seed49277_axis1_sign-1,49277,1,-1,4,1,4,300.72296714643653,4.697324277219485e-05,475.0,95,0.026832500517623037,-0.006355543978305754,0.03318804449592879,5.1436222551048615e-05,4.697324277236743e-05,4.158613407894194e-05,0.002879635481246711,4.462979778681187e-06,False,False
seed49277_axis1_sign-1,49277,1,-1,4,2,1,300.8713152414259,1.0705596876389188e-05,475.0,95,0.023142304927679325,0.016237216021847377,0.006905088905831948,1.070179623685626e-05,1.070559687646277e-05,3.586691426638181e-05,-2.452275655520121e-06,-3.80063960650964e-09,False,False
seed49277_axis1_sign-1,49277,1,-1,4,2,2,300.8713152414259,1.0219773608075208e-05,475.0,95,0.023142304927679325,0.016237216021847377,0.006905088905831948,1.070179623685626e-05,1.0219773608329896e-05,3.586691426638181e-05,0.00031101406071763326,4.82022628526365e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,4,2,4,300.8713152414259,1.0276858173219696e-05,475.0,95,0.023142304927679325,0.016237216021847377,0.006905088905831948,1.070179623685626e-05,1.0276858173139669e-05,3.586691426638181e-05,0.0002741815527499804,4.2493806371659205e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,4,3,1,300.9266916735338,5.943516564751428e-05,475.0000000000002,95,0.06522956319486165,0.026892463794202216,0.03833709940065943,5.941644368278121e-05,5.943516564753133e-05,0.00010109551136133292,-1.2079918943537493e-05,-1.8721964750121342e-08,False,False
seed49277_axis1_sign-1,49277,1,-1,4,3,2,300.9266916735338,5.931577034018529e-05,475.0000000000002,95,0.06522956319486165,0.026892463794202216,0.03833709940065943,5.941644368278121e-05,5.9315770339552114e-05,0.00010109551136133292,6.495716887695846e-05,1.0067334322909712e-07,False,False
seed49277_axis1_sign-1,49277,1,-1,4,3,4,300.9266916735338,6.065530663821286e-05,475.0000000000002,95,0.06522956319486165,0.026892463794202216,0.03833709940065943,5.941644368278121e-05,6.0655306638052875e-05,0.00010109551136133292,-0.000799347946733614,-1.2388629552716643e-06,False,False
seed49277_axis1_sign+1,49277,1,1,1,0,1,300.35419701868955,5.3361014706677865e-05,1900.0000000000002,380,0.15732213787575802,0.01961705569780812,0.1377050821779499,5.335527718561688e-05,5.336101470667941e-05,6.095611099485617e-05,-1.4808016209261199e-05,-5.737521062529512e-09,False,False
seed49277_axis1_sign+1,49277,1,1,1,0,2,300.35419701868955,5.360988371325127e-05,1900.0000000000002,380,0.15732213787575802,0.01961705569780812,0.1377050821779499,5.335527718561688e-05,5.360988371300747e-05,6.095611099485617e-05,-0.0006571161209676102,-2.546065273905895e-07,False,False
seed49277_axis1_sign+1,49277,1,1,1,0,4,300.35419701868955,6.350083455633071e-05,1900.0000000000002,380,0.15732213787575802,0.01961705569780812,0.1377050821779499,5.335527718561688e-05,6.350083455634336e-05,6.095611099485617e-05,-0.026184754070654764,-1.0145557370726476e-05,False,False
seed49277_axis1_sign+1,49277,1,1,2,0,1,300.15143669686927,4.5986716666411345e-05,950.0,190,0.08120544520553573,0.021871651603320375,0.05933379360221536,4.5979000252574594e-05,4.5986716666419436e-05,6.292780149281323e-05,-9.957678590313823e-06,-7.716413844841756e-09,False,False
seed49277_axis1_sign+1,49277,1,1,2,0,2,300.15143669686927,4.647396977664084e-05,950.0,190,0.08120544520553573,0.021871651603320375,0.05933379360221536,4.5979000252574594e-05,4.647396977653925e-05,6.292780149281323e-05,-0.0006387354969220119,-4.94969523964657e-07,False,False
seed49277_axis1_sign+1,49277,1,1,2,0,4,300.15143669686927,6.291882983636642e-05,950.0,190,0.08120544520553573,0.021871651603320375,0.05933379360221536,4.5979000252574594e-05,6.291882983639351e-05,6.292780149281323e-05,-0.021860074091687817,-1.693982958381892e-05,False,False
seed49277_axis1_sign+1,49277,1,1,2,1,1,300.5571164788785,6.07353127469435e-05,950.0000000000002,190,0.0761166926702223,-0.0022545959055122536,0.07837128857573455,6.0731554118659166e-05,6.0735312746939376e-05,5.898442049689912e-05,-4.85033761891962e-06,-3.758628280210491e-09,False,False
seed49277_axis1_sign+1,49277,1,1,2,1,2,300.5571164788785,6.074579764986133e-05,950.0000000000002,190,0.0761166926702223,-0.0022545959055122536,0.07837128857573455,6.0731554118659166e-05,6.0745797649475674e-05,5.898442049689912e-05,-1.838062404556362e-05,-1.4243530816508362e-08,False,False
seed49277_axis1_sign+1,49277,1,1,2,1,4,300.5571164788785,6.408283927629533e-05,950.0000000000002,190,0.0761166926702223,-0.0022545959055122536,0.07837128857573455,6.0731554118659166e-05,6.408283927629318e-05,5.898442049689912e-05,-0.004324679978966919,-3.3512851576340192e-06,False,False
seed49277_axis1_sign+1,49277,1,1,4,0,1,300.1208893186203,-3.693338696086384e-06,475.0,95,0.01824033813062796,0.020630444318941624,-0.0023901061883136628,-3.704286760186217e-06,-3.6933386961066665e-06,2.8269640641480085e-05,-7.063987590764237e-06,-1.0948064079550416e-08,False,False
seed49277_axis1_sign+1,49277,1,1,4,0,2,300.1208893186203,-3.3559725925318095e-06,475.0,95,0.01824033813062796,0.020630444318941624,-0.0023901061883136628,-3.704286760186217e-06,-3.3559725930046415e-06,2.8269640641480085e-05,-0.00022474173851922633,-3.4831416718157544e-07,False,False
seed49277_axis1_sign+1,49277,1,1,4,0,4,300.1208893186203,2.190403303506742e-05,475.0,95,0.01824033813062796,0.020630444318941624,-0.0023901061883136628,-3.704286760186217e-06,2.190403303478014e-05,2.8269640641480085e-05,-0.016523181809819567,-2.560831979496636e-05,False,False
seed49277_axis1_sign+1,49277,1,1,4,1,1,300.18246294596366,9.566677202890893e-05,475.0,95,0.06296510707490777,0.0012412072843787508,0.061723899790529016,9.56622872653354e-05,9.566677202894555e-05,9.758596234414638e-05,-2.8936909995599946e-06,-4.484763610148766e-09,False,False
seed49277_axis1_sign+1,49277,1,1,4,1,2,300.18246294596366,9.63039121458137e-05,475.0,95,0.06296510707490777,0.0012412072843787508,0.061723899790529016,9.56622872653354e-05,9.630391214608311e-05,9.758596234414638e-05,-0.0004139937584027725,-6.416248807477145e-07,False,False
seed49277_axis1_sign+1,49277,1,1,4,1,4,300.18246294596366,0.00010393362663766564,475.0,95,0.06296510707490777,0.0012412072843787508,0.061723899790529016,9.56622872653354e-05,0.00010393362663800687,9.758596234414638e-05,-0.005336892281868233,-8.271339372671474e-06,False,False
seed49277_axis1_sign+1,49277,1,1,4,2,1,300.52247177650884,1.0719497759379913e-05,475.0,95,-0.007190135139552745,-0.014107446352832433,0.006917311213279688,1.0720738881278906e-05,1.0719497759402698e-05,-1.1143572838571969e-05,8.008054637282866e-07,1.2411218762077992e-09,False,False
seed49277_axis1_sign+1,49277,1,1,4,2,2,300.52247177650884,1.0668542320814465e-05,475.0,95,-0.007190135139552745,-0.014107446352832433,0.006917311213279688,1.0720738881278906e-05,1.0668542320033255e-05,-1.1143572838571969e-05,3.3678635623676616e-05,5.219656124565038e-08,False,False
seed49277_axis1_sign+1,49277,1,1,4,2,4,300.52247177650884,1.9805737269000642e-05,475.0,95,-0.007190135139552745,-0.014107446352832433,0.006917311213279688,1.0720738881278906e-05,1.9805737268847838e-05,-1.1143572838571969e-05,-0.005861887125028239,-9.084998387568932e-06,False,False
seed49277_axis1_sign+1,49277,1,1,4,3,1,300.5918431950079,0.00011075112773450673,475.0000000000002,95,0.08330682780977504,0.011852850447320179,0.07145397736245486,0.00011074236935603938,0.00011075112773447603,0.00012911241383237017,-5.651143082666121e-06,-8.758378436645722e-09,False,False
seed49277_axis1_sign+1,49277,1,1,4,3,2,300.5918431950079,0.0001108230529789083,475.0000000000002,95,0.08330682780977504,0.011852850447320179,0.07145397736245486,0.00011074236935603938,0.00011082305297891817,0.00012911241383237017,-5.20592596693209e-05,-8.068362287879077e-08,False,False
seed49277_axis1_sign+1,49277,1,1,4,3,4,300.5918431950079,0.00010835994128358958,475.0000000000002,95,0.08330682780977504,0.011852850447320179,0.07145397736245486,0.00011074236935603938,0.00010835994128373852,0.00012911241383237017,0.0015372071460612868,2.382428072300865e-06,False,False
