layer,additional_slip_x_over_L0,additional_slip_y_over_L0,opening_change_over_L0,x_phase_dispersion,transverse_row_dispersion,minimum_scalar_x_partition_margin,distance_to_perfect_extra_registry,distance_to_extra_tau,distance_to_extra_2tau,closest_extra_registry_class,scalar_x_partition_is_not_vector_plastic_strain
0,3.874068201653591e-10,-0.03355468618958818,-0.007086494621573372,8.503391789336801e-11,4.260105393449898e-10,0.49999999960168656,0.03355468618958818,0.5437955830000376,0.5613256121068022,0,True
1,4.1053136584645595e-10,-0.03638096240873306,-0.004105626150004901,1.2588619895286989e-10,4.1064964102777157e-10,0.4999999995712422,0.03638096240873306,0.5409693067808927,0.5600467381464943,0,True
2,2.9054686781493366e-10,-0.04148196294766236,0.006957078794773364,1.0059385514202636e-10,7.899004089706452e-10,0.4999999996934431,0.04148196294766236,0.5358683062419634,0.5577673922150977,0,True
3,-0.49999999839688397,0.25579048421192574,0.015531863984589073,3.0027780942582425e-11,5.76021341736066e-10,1.5983370182937051e-09,0.5616304569823963,0.03288465038288717,0.5444656188067386,1,True
4,2.905360708960192e-10,-0.04148196294627189,0.006957078791413655,1.0371152999732742e-10,3.9831836440296087e-10,0.49999999969308906,0.04148196294627189,0.5358683062433538,0.5577673922157237,0,True
5,4.1051665539137977e-10,-0.036380962408813305,-0.00410562615320681,8.890023102299946e-11,2.9506365406550827e-10,0.4999999995753344,0.036380962408813305,0.5409693067808125,0.5600467381464713,0,True
6,3.8740042423990317e-10,-0.033554686189563636,-0.007086494622961884,8.519968974332476e-11,5.338163661106066e-10,0.4999999996019596,0.03355468618956364,0.543795583000062,0.561325612106819,0,True
7,3.567305825735722e-10,-0.0329552611212933,-0.007061780023029126,9.382274703095145e-11,7.144441774298294e-10,0.4999999996292433,0.0329552611212933,0.5443950080683324,0.5615983024659016,0,True
