layer,additional_slip_x_over_L0,additional_slip_y_over_L0,opening_change_over_L0,x_phase_dispersion,transverse_row_dispersion,minimum_scalar_x_partition_margin,distance_to_perfect_extra_registry,distance_to_extra_tau,distance_to_extra_2tau,closest_extra_registry_class,scalar_x_partition_is_not_vector_plastic_strain
0,0.0012092076128313257,-0.03355021596633979,-0.007088527176237039,2.517277193589879e-10,1.3329323981375873e-09,0.4987907923524102,0.03357199985760411,0.5438013976340071,0.5602508176481358,0,True
1,0.0012683893114959729,-0.03637616156412092,-0.004107209160655427,2.2272558087495298e-10,1.680216715760352e-09,0.4987316106562709,0.03639826838717119,0.5409755945813607,0.5589168017623833,0,True
2,0.0013291073220193898,-0.0414750898798991,0.006958727735252227,1.4357778023940243e-10,1.4574151330215557e-09,0.4986708926551295,0.041496380647222164,0.5358768275700164,0.5565793037037124,0,True
3,-0.497129303578834,0.25575384879189755,0.015537682915352315,8.693825637355641e-11,1.4057672803602372e-09,0.0028706964073293983,0.5590595457092611,0.03304620941741622,0.5444365517206109,1,True
4,0.0013291073219403385,-0.04147508988074251,0.00695872773554323,1.4245017396043563e-10,1.7254516981868306e-09,0.498670892655388,0.04149638064806262,0.5358768275691729,0.5565793037034087,0,True
5,0.0012683893114156365,-0.03637616156476785,-0.004107209160331959,2.2084859795471574e-10,1.0822094782814151e-09,0.49873161065702065,0.036398268387814924,0.5409755945807135,0.5589168017621631,0,True
6,0.0012092076127819817,-0.03355021596655519,-0.00708852717601925,2.382223782471245e-10,1.2078353803235409e-09,0.4987907923536933,0.0335719998578176,0.5438013976337916,0.5602508176480816,0,True
7,0.0011987913841851067,-0.03295091396947217,-0.007063665712904097,2.57522508550616e-10,1.7636227339634658e-09,0.49880120857802474,0.032972713449250006,0.5444006751142965,0.5605332485509095,0,True
