cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-3,P_-2,P_-1,P_+0,P_+1,P_+2,P_+3
19,zero_stress_hold,40.0,0.002671692210240078,0.018402165043059,3.2387306378445224e-11,1.8549240190221379e-10,-1.33773709986633e-11,-1.3377020612261481e-11,0.016706224133839764,0.0,0.9999999999987309,-1.2690959394490164e-12,9.330983581716263e-07,0.026046917648820098,0.01840216505594078,1.142806960816354e-06,-4.678589503900175e-13,1.1428074286746113e-06,9.330983607052231e-07,0.31744454330238503,5.738308208849936e-07,1.057688742125184e-11,2.8686672148010255e-07,7.834230124535665e-05,0.012944370343903656,0.973953082349911,0.012945274593081639,7.83565797685629e-05,2.8696409940489103e-07
20,zero_stress_hold,40.0,0.0026661560596470558,0.018402165056329862,2.3136006999102676e-13,1.9723850761662942e-13,-8.145044203902322e-14,-8.110653130996581e-14,0.016706224474703935,0.0,0.9999999999985317,-1.4682699500667695e-12,9.330982767211843e-07,0.027379947041252444,0.018402165056421994,1.1428073540410208e-06,2.512279093880278e-14,1.1428073289186002e-06,9.330982795986918e-07,0.33415076777708896,6.777465161007269e-07,1.0576887428331705e-11,3.388197346994688e-07,8.703752547683106e-05,0.013602138176434648,0.9726200529572793,0.013603041181124802,8.705241170006089e-05,3.3892678140125804e-07
21,zero_stress_hold,40.0,0.0026606325945240806,0.01840216505642467,1.700029006457271e-15,4.218329903505263e-14,-7.199903845526794e-14,-7.169827749036779e-14,0.016706223661747288,0.0,0.9999999999983336,-1.66644475996236e-12,9.330982047221458e-07,0.028710214724495867,0.018402165056425394,1.1428072690721322e-06,2.833164423923305e-14,1.1428072407381472e-06,9.330982079004143e-07,0.35085699143883625,7.934134840021095e-07,1.0576887428380187e-11,3.9664817522593015e-07,9.617728648696556e-05,0.014258074741667352,0.9712897852738376,0.014258976504269737,9.619277858780823e-05,3.967653087761794e-07
22,zero_stress_hold,40.0,0.002655121872334994,0.018402165056425317,3.400058012914542e-16,4.649788062754663e-14,-7.87386472119055e-14,-7.856766852930454e-14,0.016706222745634325,0.0,0.9999999999981333,-1.8667289936047382e-12,9.330981259834986e-07,0.03003772707039548,0.018402165056425394,1.1428071753773716e-06,3.1074124783077264e-14,1.1428071443033928e-06,9.330981293327458e-07,0.3675632141844706,9.214408640840222e-07,1.0576887428378435e-11,4.6065661509045343e-07,0.00010575970074456904,0.014912184804550126,0.9699622729277377,0.014913085327209868,0.00010577579702683422,4.607842489935687e-07
23,zero_stress_hold,40.0,0.002649623862835597,0.018402165056425335,4.0766001685454967e-16,5.087623861289208e-14,-8.597549120187742e-14,-8.574064644681172e-14,0.016706221728805704,0.0,0.9999999999979338,-2.066236071129879e-12,9.330980400080074e-07,0.03136249043533391,0.018402165056425255,1.1428070728575384e-06,3.385496322932647e-14,1.1428070390053508e-06,9.330980435920993e-07,0.3842694359132763,1.062434759590802e-06,1.0576887428376328e-11,5.311481066771869e-07,0.0001157828909033022,0.015564473117569554,0.9686375095626,0.015565372402425469,0.00011579958967599244,5.312866529136152e-07
24,zero_stress_hold,40.0,0.0026441385352117567,0.018402165056425328,3.400058012914542e-16,5.532570977871985e-14,-9.346619371899853e-14,-9.318962147397312e-14,0.016706220606239386,0.0,0.9999999999977333,-2.266742349377182e-12,9.330979465418137e-07,0.03268451116028172,0.018402165056425255,1.1428069613745798e-06,3.683374393775845e-14,1.1428069245331094e-06,9.330979504024779e-07,0.40097565651951567,1.2169982476923057e-06,1.0576887428374211e-11,6.084241893008885e-07,0.00012624498572974145,0.016214944420905757,0.9673154888374516,0.016215842470092542,0.00012626228530598314,6.085740583914172e-07
25,zero_stress_hold,40.0,0.0026386658587125903,0.01840216505642534,3.400058012914542e-16,6.002945420020362e-14,-1.0123130357081098e-13,-1.0093151891726166e-13,0.0167062193728848,0.0,0.999999999997535,-2.465028181575235e-12,9.330978453105101e-07,0.034003795570836354,0.01840216505642512,1.1428068404160394e-06,3.9868989055895696e-14,1.1428068005505896e-06,9.330978494709589e-07,0.41768187589240047,1.3857313900578488e-06,1.0576887428372111e-11,6.927848945237129e-07,0.00013714412008483472,0.016863603442465687,0.9659962044266985,0.016864500258113913,0.0001371620187818596,6.92946495534136e-07
26,zero_stress_hold,40.0,0.002633205802675943,0.018402165056425335,2.723515857283587e-16,6.48008500843934e-14,-1.0921155396787451e-13,-1.0893711158719497e-13,0.016706218023717745,0.0,0.9999999999973348,-2.6652013929151508e-12,9.330977360989562e-07,0.03532034997726027,0.018402165056425255,1.1428067098248847e-06,4.3033629826377966e-14,1.142806666794299e-06,9.330977405338474e-07,0.4343880939161182,1.5692312434050699e-06,1.0576887428369995e-11,7.845287514300427e-07,0.00014847843490588052,0.017510454897914886,0.9646796500200745,0.017511350482151074,0.00014849693104501674,7.84702491975027e-07
27,zero_stress_hold,40.0,0.002627758336501382,0.018402165056425324,3.400058012914542e-16,6.982348261112326e-14,-1.1755332660303477e-13,-1.172692854332387e-13,0.016706216553737774,0.0,0.9999999999971363,-2.8637092697181288e-12,9.330976185456296e-07,0.03663418067451924,0.018402165056425394,1.1428065691230227e-06,4.630505911489881e-14,1.142806522821465e-06,9.330976232645619e-07,0.451094310469856,1.7680918700165646e-06,1.0576887428367894e-11,8.83952791884812e-07,0.000160246077188563,0.01815550349070948,0.9633658193226171,0.018156397845655956,0.00016026516909522517,8.841390781317525e-07
28,zero_stress_hold,40.0,0.002622323429678493,0.018402165056425328,3.400058012914542e-16,7.501614429652022e-14,-1.2617639644475846e-13,-1.2584803120550288e-13,0.01670621495796948,0.0,0.999999999996937,-3.0629943026383444e-12,9.330974923692331e-07,0.03794529394232063,0.018402165056425255,1.142806417953536e-06,4.9671097400306686e-14,1.1428063682875706e-06,9.330974974165307e-07,0.46780052542782546,1.9829043482242683e-06,1.0576887428365786e-11,9.913525557757082e-07,0.00017244519996903544,0.018798753912127833,0.9620547060546162,0.01879964703990282,0.00017246488597271584,9.9155179244856e-07
29,zero_stress_hold,40.0,0.0026169010517617494,0.01840216505642533,2.723515857283587e-16,8.033387272591988e-14,-1.350328784970758e-13,-1.347263138741793e-13,0.016706213231463207,0.0,0.9999999999967389,-3.2610580902314723e-12,9.330973573363546e-07,0.039253696045151214,0.018402165056425255,1.142806256062464e-06,5.314873429992559e-14,1.1428062029067453e-06,9.330973626902168e-07,0.48450673865928867,2.2142567828617292e-06,1.0576887428363684e-11,1.10702209623931e-06,0.00018507396230605825,0.019440210841302152,0.9607463039515877,0.019441102744019823,0.0001850942407403153,1.1072346866224195e-06
30,zero_stress_hold,40.0,0.002611491172393226,0.018402165056425293,3.400058012914542e-16,8.587917286198365e-14,-1.442328936076352e-13,-1.4386802495412211e-13,0.016706211369293678,0.0,0.999999999996538,-3.4620084576886256e-12,9.33097213103461e-07,0.04055939323231537,0.01840216505642512,1.142806083007823e-06,5.675596039168897e-14,1.1428060262582484e-06,9.330972188221919e-07,0.5012129500285823,2.462734315684353e-06,1.0576887428361568e-11,1.2312539848712114e-06,0.00019813052926318198,0.02007987894525025,0.9594406067642227,0.020080769625020624,0.00019815139846563238,1.2314803308131412e-06
31,zero_stress_hold,40.0,0.0026060937612793094,0.018402165056425335,3.400058012914542e-16,9.154738171385875e-14,-1.5368691007627453e-13,-1.5327806971900798e-13,0.016706209366561087,0.0,0.9999999999963349,-3.665068248892567e-12,9.330970594165509e-07,0.04186239173797297,0.018402165056425394,1.1428058985196883e-06,6.047959674993492e-14,1.1428058380309937e-06,9.330970655441222e-07,0.5179191593951434,2.728919135757673e-06,1.0576887428359426e-11,1.3643393169201718e-06,0.0002116130718909843,0.020717762878906948,0.9581376082583621,0.020718652337835992,0.0002116345302032932,1.3645798188375012e-06
32,zero_stress_hold,40.0,0.0026007087882053454,0.01840216505642535,3.400058012914542e-16,9.743982443319017e-14,-1.6343392169999534e-13,-1.6301225324050087e-13,0.016706207218389002,0.0,0.999999999996132,-3.868017017794045e-12,9.330968959826292e-07,0.04316269778117699,0.018402165056425255,1.1428057021439169e-06,6.4284768345756e-14,1.1428056378661362e-06,9.330969025318689e-07,0.5346253666135324,3.0133904898137957e-06,1.0576887428357277e-11,1.5065677164663318e-06,0.00022551976720935703,0.0213538672851555,0.956837302214955,0.02135475552534509,0.00022554181297722872,1.506822773347464e-06
33,zero_stress_hold,40.0,0.002595336223032958,0.018402165056425345,2.723515857283587e-16,1.0348598012728397e-13,-1.7349092430076342e-13,-1.7296053810369767e-13,0.016706204919927137,0.0,0.9999999999959309,-4.069078407553661e-12,9.330967224917049e-07,0.04446031756591115,0.01840216505642553,1.1428054935877117e-06,6.820063822290724e-14,1.1428054253840163e-06,9.330967295713308e-07,0.5513315715334596,3.3167246925760474e-06,1.057688742835515e-11,1.6582273415835481e-06,0.0002398487981898409,0.021988196794858895,0.9555396824300199,0.02198908381840682,0.00023987142976300915,1.6584973509924992e-06
34,zero_stress_hold,40.0,0.0025899760357075063,0.01840216505642533,3.400058012914542e-16,1.0967020875628556e-13,-1.837953493547101e-13,-1.8328196448532427e-13,0.016706202466347908,0.0,0.9999999999957271,-4.27291535487484e-12,9.330965386963556e-07,0.045755257281127774,0.01840216505642553,1.1428052725663196e-06,7.228468653464182e-14,1.142805200281605e-06,9.330965462893663e-07,0.5680377739998075,3.639495137051986e-06,1.0576887428353004e-11,1.8196048894859034e-06,0.0002545983537380124,0.022620756026891235,0.9542447427145992,0.02262164183589125,0.00025462156947023097,1.8198902475660827e-06
35,zero_stress_hold,40.0,0.002584628196234138,0.01840216505642535,4.0766001685454967e-16,1.1604246451177574e-13,-1.94304476225745e-13,-1.9376592547810066e-13,0.016706199852851156,0.0,0.9999999999955215,-4.478528659035419e-12,9.330963443918794e-07,0.04704752310078503,0.018402165056425394,1.1428050386878458e-06,7.637877700087109e-14,1.142804962308194e-06,9.330963525234409e-07,0.5847439738526586,3.982272304794778e-06,1.0576887428350824e-11,1.990985601658382e-06,0.0002697666286759189,0.02325154958816874,0.9529524768947364,0.023252434184710624,0.00026979042692495253,1.9912867031363965e-06
36,zero_stress_hold,40.0,0.002579292674696683,0.018402165056425335,4.0766001685454967e-16,1.2252655889773134e-13,-2.0509647144358137e-13,-2.0457649898720652e-13,0.01670619707465748,0.0,0.9999999999953186,-4.681366405634435e-12,9.330961392954079e-07,0.04833712118388429,0.018402165056425394,1.1428047917555335e-06,8.064135180478967e-14,1.1428047111173426e-06,9.330961479469419e-07,0.6014501709273161,4.345623776133168e-06,1.0576887428348675e-11,2.1726532689719007e-06,0.00028535182372456424,0.02388058207368096,0.9516628788114344,0.023881465459850454,0.0002853762028521791,2.1729705071612675e-06
37,zero_stress_hold,40.0,0.002573969441265488,0.018402165056425314,4.0766001685454967e-16,1.2929209120359875e-13,-2.1630503227680061e-13,-2.1566096610552122e-13,0.016706194127014018,0.0,0.999999999995115,-4.884981308350689e-12,9.330959229903756e-07,0.04962405767450772,0.018402165056424984,1.1428045311883845e-06,8.498368795838992e-14,1.1428044461988638e-06,9.330959322859758e-07,0.6181563650543301,4.730114240369959e-06,1.057688742834652e-11,2.3648902367825083e-06,0.00030135214548644305,0.02450785806652192,0.950375942320607,0.024508740244400584,0.00030137710385839717,2.365224003587451e-06
38,zero_stress_hold,40.0,0.002568658466171877,0.018402165056425335,3.400058012914542e-16,1.3613367256269036e-13,-2.276510365935687e-13,-2.270170550906802e-13,0.016706191005192217,0.0,0.999999999994911,-5.0890403002767925e-12,9.33095695339339e-07,0.05090833870185534,0.018402165056425255,1.1428042568317689e-06,8.944248248786375e-14,1.142804167384424e-06,9.330957052689207e-07,0.6348625560595224,5.136305505949263e-06,1.0576887428344362e-11,2.567977410015037e-06,0.0003177658064281243,0.025133382137920803,0.9490916612930557,0.02513426310958631,0.00031779134241415985,2.568328095934226e-06
39,zero_stress_hold,40.0,0.0025633597197301295,0.018402165056425328,3.400058012914542e-16,1.4313793644606018e-13,-2.3926482275331474e-13,-2.3864743282591794e-13,0.016706187704485842,0.0,0.9999999999947029,-5.297096095091547e-12,9.330954560745163e-07,0.052189970380281586,0.018402165056425394,1.1428039683555697e-06,9.40099666991927e-14,1.1428038743460595e-06,9.330954666214878e-07,0.6515687437640082,5.564756510592453e-06,1.0576887428342171e-11,2.782194258231088e-06,0.0003345910248628859,0.025757158847272685,0.9478100296144213,0.025758038614798702,0.0003346171368367168,2.7825622523613647e-06
40,zero_stress_hold,40.0,0.0025580731723158193,0.01840216505642532,3.400058012914542e-16,1.503129773123104e-13,-2.5115639410926664e-13,-2.505338402455069e-13,0.01670618422021486,0.0,0.9999999999944963,-5.5037085999742885e-12,9.330952049181222e-07,0.053468958809333396,0.018402165056425394,1.14280366541777e-06,9.866904658675194e-14,1.142803566743554e-06,9.330952160876476e-07,0.668274927984223,6.016023331403076e-06,1.057688742833999e-11,3.007818820681487e-06,0.00035182602493339353,0.02637919274216986,0.9465310411851631,0.02638007130762604,0.00035185271127269975,3.008204510721589e-06
41,zero_stress_hold,40.0,0.002552798794393605,0.018402165056425335,3.400058012914542e-16,1.5752181235793633e-13,-2.631191645136659e-13,-2.626940531828782e-13,0.016706180547721328,0.0,0.9999999999942901,-5.70987701564718e-12,9.330949417989577e-07,0.05474531007378639,0.018402165056425255,1.1428033479511859e-06,1.0345325290452306e-13,1.1428032444897066e-06,9.330949533935944e-07,0.6849811085319444,6.490659194940645e-06,1.0576887428337806e-11,3.2451277113431787e-06,0.00036946903659443515,0.02699948835843198,0.9452546899205039,0.02700036572388418,0.0003694962956808515,3.2455314835974666e-06
42,zero_stress_hold,40.0,0.002547536556492195,0.018402165056425328,4.0766001685454967e-16,1.6521038124214045e-13,-2.7582740692087777e-13,-2.7513802427516203e-13,0.016706176682372287,0.0,0.9999999999940863,-5.913713962968359e-12,9.330946659715507e-07,0.05601903024368176,0.018402165056424984,1.1428030149824062e-06,1.083089132732297e-13,1.1428029066715047e-06,9.330946782555701e-07,0.7016872852143167,6.989214487263511e-06,1.0576887428335646e-11,3.4943961239406677e-06,0.0003875182955957002,0.02761805022013719,0.9439809697504042,0.0276189263876468,0.00038754612581480585,3.494818363322843e-06
43,zero_stress_hold,40.0,0.0025422864292236162,0.01840216505642534,3.400058012914542e-16,1.7275034063096852e-13,-2.883577824676825e-13,-2.8781974608079537e-13,0.016706172619559645,0.0,0.999999999993879,-6.1209926016658756e-12,9.330943776137683e-07,0.05729012537436325,0.01840216505642512,1.1428026668155259e-06,1.133025767256019e-13,1.1428025535067895e-06,9.330943904358241e-07,0.7183934578338763,7.512236763940914e-06,1.0576887428333457e-11,3.7558978369520473e-06,0.0004059720434646049,0.028234882839651955,0.9427098746195157,0.02823575781127683,0.00040600044320591663,3.756338926988867e-06
44,zero_stress_hold,40.0,0.0025370483832578947,0.01840216505642533,3.400058012914542e-16,1.80515739321016e-13,-3.0121886011176514e-13,-3.007908545752758e-13,0.016706168354695405,0.0,0.9999999999936723,-6.32771612885108e-12,9.330940763949082e-07,0.05855860150651347,0.018402165056425394,1.1428023029976693e-06,1.1840720124550464e-13,1.1428021845905355e-06,9.330940896449695e-07,0.7350996261885717,8.060270760034132e-06,1.0576887428331269e-11,4.029905218599593e-06,0.0004248285274891721,0.028849990717662085,0.9414413984871588,0.028850864495456048,0.0004248574951461328,4.03036554143454e-06
45,zero_stress_hold,40.0,0.0025318223893505214,0.018402165056425345,3.400058012914542e-16,1.8858161627871746e-13,-3.1454293623509147e-13,-3.140367164174065e-13,0.01670616388321844,0.0,0.9999999999934661,-6.533884544523971e-12,9.330937618519719e-07,0.05982446466619106,0.018402165056425255,1.1428019229227379e-06,1.235700018838896e-13,1.1428017993556873e-06,9.330937756082531e-07,0.7518057900717902,8.633858400047182e-06,1.0576887428329085e-11,4.3166892318251195e-06,0.0004440860007009561,0.029463378343203207,0.9401755353272749,0.02946425092921592,0.00044411553467092746,4.317169168222062e-06
46,zero_stress_hold,40.0,0.0025266084183240283,0.018402165056425338,4.0766001685454967e-16,1.9672901655770213e-13,-3.280944297992064e-13,-3.2752207978998865e-13,0.016706159200589266,0.0,0.9999999999932615,-6.738498647962388e-12,9.330934337575421e-07,0.06108772086486615,0.018402165056425255,1.14280152642836e-06,1.2889868616486222e-13,1.142801397523717e-06,9.330934480861733e-07,0.7685119492723794,9.233538807846621e-06,1.0576887428326922e-11,4.616519439249847e-06,0.00046374272185801234,0.030075050193690413,0.9389122791283953,0.030075921589967615,0.00046377282054226666,4.617019368596774e-06
