observable,role,units,target,prediction,scale,normalized_residual
opening_3h_normal_force,fit,eV/L0,0.0,-0.019302445188257005,0.03173805605024358,-0.6081798191325856
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.004515401066689566,0.004433026104653031,-2.0753709202311668
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.015235300620950267,0.004820527408303389,-6.839495073774009
shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.02904316072328441,0.00833416126053768,-6.515166935777446
new_direct_017_energy,fit,eV/cell,0.05826439239193282,0.0396471207520418,0.0058264392391932825,-3.195308639735979
new_direct_017_normal_force,fit,eV/L0,-0.44118804525591643,-1.6879600200410054,0.03173805605024358,-39.28318649419993
new_direct_017_Haa,fit,eV/L0^2,26.109437232644353,77.28020887844997,2.6109437232644357,19.598573186337134
new_direct_039_energy,fit,eV/cell,0.2262381941113307,0.2702434139446618,0.022623819411133072,1.9450835879496249
new_direct_039_normal_force,fit,eV/L0,-1.9685101248020884,-8.64471859359013,0.03173805605024358,-210.3534147844194
new_direct_039_Haa,fit,eV/L0^2,36.31678531793335,232.2216525708707,3.6316785317933356,53.943339295562275
new_raised_direct_energy,fit,eV/cell,0.11960599647825673,0.03128090933321286,0.011960599647825674,-7.384670480221327
new_raised_direct_normal_force,fit,eV/L0,0.08783049166112324,-0.13036259820617438,0.03173805605024358,-6.8748095195837635
new_raised_direct_Haa,fit,eV/L0^2,20.00400949091716,52.84619792280572,2.000400949091716,16.41780286437106
new_off_path_positive_energy,fit,eV/cell,0.05360470506556986,0.012315501900443249,0.0053604705065569865,-7.702533409076909
new_off_path_positive_normal_force,fit,eV/L0,0.35206897342006,0.5485510286729237,0.03173805605024358,6.190740067438874
new_off_path_positive_Haa,fit,eV/L0^2,13.446420569551602,29.642099166364037,1.3446420569551603,12.044602140056751
new_off_path_negative_energy,fit,eV/cell,0.21544733160917068,0.04469474762475221,0.021544733160917068,-7.925490778143862
new_off_path_negative_normal_force,fit,eV/L0,-0.05312860042135701,0.642830985081269,0.03173805605024358,21.92823607094502
new_off_path_negative_Haa,fit,eV/L0^2,13.5831841481301,47.09073572409301,1.35831841481301,24.66840706166503
new_shockley_058_energy,fit,eV/cell,0.07969505412787091,0.02581997808960697,0.007969505412787091,-6.760153014241166
new_shockley_058_normal_force,fit,eV/L0,-0.6123357455328253,-1.120550681041821,0.03173805605024358,-16.012793433361377
new_shockley_058_Haa,fit,eV/L0^2,23.107568998056017,61.43235746431315,2.3107568998056016,16.585383113853865
new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.16126971939760879,0.014263027381623706,1.3068365559885657
new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.604400698525333,0.03173805605024358,-1.1160816904326136
new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.44788776860346524,0.042260039734635615,0.598375472808276
new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,1.0525552341790365,0.03173805605024358,5.795128951043209
new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5715424144618113,0.05953584311886578,-0.400028209549277
new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,-0.13053740052712104,0.03173805605024358,-22.98609313239617
new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.42531790748873466,0.07765619947928293,-4.523065636218769
new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,-0.460760139886902,0.03173805605024358,-19.4531677828828
new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.29279196059485924,0.07719163228888834,-6.20694689420363
new_opening_3.4h_normal_force,fit,eV/L0,0.0,0.07663195663577275,0.03173805605024358,2.414513242854539
new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.435259041662227,0.07719163228888834,-4.3613183352143965
new_opening_5.5h_normal_force,fit,eV/L0,0.0,0.051311376580600164,0.03173805605024358,1.6167145366234983
v16_direct011_energy,heldout,eV/cell,0.025339211626875774,0.013851155342042945,0.004433026104653031,-2.591470479448483
v16_direct011_normal_force,heldout,eV/L0,-0.1684646879274777,-0.6696432472179744,0.03173805605024358,-15.791091883418938
v16_direct011_Haa,heldout,eV/L0^2,23.17866876533168,56.300165355205316,2.317866876533168,14.289645762319811
v16_direct031_energy,heldout,eV/cell,0.16617323878813156,0.1738497231163613,0.016617323878813157,0.4619567136208458
v16_direct031_normal_force,heldout,eV/L0,-1.4977500080753077,-5.926433257653784,0.03173805605024358,-139.5385792553759
v16_direct031_Haa,heldout,eV/L0^2,34.460781638400974,171.40670525524504,3.4460781638400975,39.739645215777685
v16_raised043_energy,heldout,eV/cell,0.1726273519698645,0.041937419988281995,0.017262735196986453,-7.570638748162979
v16_raised043_normal_force,heldout,eV/L0,-0.17083895700384927,0.05611502231834283,0.03173805605024358,7.1508468875002285
v16_raised043_Haa,heldout,eV/L0^2,18.238440853611248,54.55526451079567,1.8238440853611249,19.912241374510707
v16_off_plus_energy,heldout,eV/cell,0.0652424878354941,0.016051747429957276,0.006524248783549411,-7.539678825487003
v16_off_plus_normal_force,heldout,eV/L0,-0.08042066717244803,-0.41596259151165715,0.03173805605024358,-10.57222672390592
v16_off_plus_Haa,heldout,eV/L0^2,20.981095919956758,50.70081648648894,2.098109591995676,14.164999140137114
v16_off_minus_energy,heldout,eV/cell,0.21182429891635463,0.08731896679881315,0.021182429891635463,-5.877764390321729
v16_off_minus_normal_force,heldout,eV/L0,0.3481661631135443,1.6915749059313878,0.03173805605024358,42.32800965160351
v16_off_minus_Haa,heldout,eV/L0^2,5.497617912510364,17.174791953634095,0.5497617912510364,21.240424902122037
v16_shockley043_energy,heldout,eV/cell,0.061697611386283796,0.019462735045788736,0.00616976113862838,-6.845463769426321
v16_shockley043_normal_force,heldout,eV/L0,-0.43484281773712713,-1.1089512213185149,0.03173805605024358,-21.239750869247526
v16_shockley043_Haa,heldout,eV/L0^2,25.03469226049791,62.149308019802945,2.5034692260497913,14.825273413832997
v16_opening1.21_energy,heldout,eV/cell,0.19627832926906572,0.2136391995388847,0.019627832926906574,0.8845026516411824
v16_opening1.21_normal_force,heldout,eV/L0,1.631864707518524,1.5933570553902252,0.03173805605024358,-1.2132958637207785
v16_opening1.21_Haa,heldout,eV/L0^2,-1.3832350292334812,-1.12203868146185,0.13832350292334814,1.8883005581225991
v16_opening1.62_energy,heldout,eV/cell,0.5246331923940108,0.560414764067893,0.05246331923940109,0.6820302678639792
v16_opening1.62_normal_force,heldout,eV/L0,0.5093642313524578,0.33041626180733313,0.03173805605024358,-5.638277570051468
v16_opening1.62_Haa,heldout,eV/L0^2,-0.15582859326870177,-4.150051790333183,0.1,-39.94223197064481
v16_opening1.93_energy,heldout,eV/cell,0.6719836252695317,0.5381491425439758,0.06719836252695317,-1.9916330948075562
v16_opening1.93_normal_force,heldout,eV/L0,0.6270410192299789,-0.3852964081414248,0.03173805605024358,-31.89664249659154
v16_opening1.93_Haa,heldout,eV/L0^2,-0.6638075680371565,-1.3729746798229967,0.1,-7.091671117858402
v16_opening2.71_energy,heldout,eV/cell,0.7719163228888833,0.3008063013296814,0.07719163228888834,-6.103122936901773
v16_opening2.71_normal_force,heldout,eV/L0,0.0,-0.16094510627768963,0.03173805605024358,-5.0710448687500636
v16_opening2.71_Haa,heldout,eV/L0^2,0.0,0.7383975069380909,0.1,7.3839750693809085
v16_opening4.3_energy,heldout,eV/cell,0.7719163228888833,0.36440861210593484,0.07719163228888834,-5.279169499329384
v16_opening4.3_normal_force,heldout,eV/L0,0.0,0.09491205808254698,0.03173805605024358,2.9904811413873142
v16_opening4.3_Haa,heldout,eV/L0^2,0.0,-0.04136370913815759,0.1,-0.41363709138157584
v16_opening6.2_energy,heldout,eV/cell,0.7719163228888833,0.45949592987106247,0.07719163228888834,-4.047334973415162
v16_opening6.2_normal_force,heldout,eV/L0,0.0,0.03471962181468545,0.03173805605024358,1.09394292327551
v16_opening6.2_Haa,heldout,eV/L0^2,0.0,-0.02299420472328069,0.1,-0.2299420472328069
control_pair_u,exact,eV/basis,0.5269551440966778,0.5269551440966733,0.5269551440966778,-8.427457532677352e-15
control_pair_v,exact,eV/basis,3.0730020231639874,3.073002023163975,3.0730020231639874,-4.0463682685763725e-15
