radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.08150991240519383,0.000757313995508086,0.08075259840968574,2,True
1.0,0.12520119366527427,0.0012908528931815841,0.12391034077209268,4,True
1.5,0.23796039448241624,0.0013458749729017689,0.23661451950951445,10,True
2.0,0.30835378520188433,0.0008879239899125609,0.30746586121197184,18,True
2.5,0.3682149276552671,0.00042118530519558194,0.3677937423500715,30,True
3.0,0.4065293845601616,0.00012874487454377843,0.4064006396856178,40,True
3.5,0.4552095402011146,-6.132737029648208e-05,0.4552708675714111,56,True
4.0,0.49245002324581744,-0.00010818572002614874,0.4925582089658436,72,True
4.5,0.5249897737939976,-5.7776491642834656e-05,0.5250475502856404,90,True
5.0,0.5600134957580816,-6.071396693716505e-05,0.5600742097250186,112,True
5.5,0.5913425861782813,-4.3352535256107206e-05,0.5913859387135373,136,True
6.0,0.6148625666120509,-1.4634635496815675e-05,0.6148772012475476,158,True
6.5,0.6442365103349346,-7.200884008281725e-05,0.6443085191750174,188,True
7.0,0.6704627532520568,-0.00018579432673862712,0.6706485475787953,220,True
7.5,0.6943190377182318,-0.00035764898070486434,0.6946766866989366,254,True
8.0,0.7141507802549971,-0.0005189767274293281,0.7146697569824264,286,True
