j,l,ux,uy,uz,gx,gy,gz
-9,0,-0.4914979598102024,-0.0005678763989098522,0.0004506055965393282,8.404850730323044e-11,5.257210985987193e-10,1.654305952425092e-09
-9,1,0.49145933459278074,-9.60678152291326e-05,0.0007101513021869903,-3.7818429204222737e-10,-2.5128917870154144e-10,-2.3449413325818055e-09
-9,2,0.47399819652217257,0.00017523859107067323,0.0005869106742703972,4.282181662214335e-10,-4.359860918470848e-10,1.7362124705598211e-09
-9,3,0.4563114898201351,0.00028201020468903587,0.0004162365241349355,6.840441520508667e-10,1.3513749036356097e-10,-1.0192773134039008e-09
-9,4,0.4386641022320471,0.00018921166119136156,0.0002713993371305142,6.871756080828462e-10,2.7629359662792105e-09,-2.2938117984899753e-10
-9,5,0.4213630033544117,-1.9998286203427525e-05,0.00021809655967866323,4.4458788516985037e-10,-1.0096558639063197e-09,-1.960121078577355e-09
-9,6,0.4047195214960819,-0.0002041087692876597,0.0002451687232418808,-3.8169216442021647e-10,3.5359416263036625e-10,-8.475461953896986e-10
-9,7,0.3889695363684652,-0.0002799607519787373,0.00024071205401162725,-4.6483265847552246e-10,6.427108116546787e-10,-2.0593772534710855e-09
-8,-2,-0.4561279816934288,-0.001484011241212145,-9.721655824104493e-06,1.4845589818221483e-11,1.4476661414769554e-09,1.948451476985885e-09
-8,-1,-0.4725635240066055,-0.001753136946333589,0.0003837496430352487,1.84383717929254e-10,-1.6005015958386881e-09,-2.5261508761545426e-09
-8,0,-0.49049232147447414,-0.0018109216115245628,0.0009933091537694231,-4.90059845568297e-10,1.2835206931582216e-10,-5.044176134725784e-10
-8,1,0.49049918126748027,-0.0003640874227079202,0.001074079534685403,-8.691370457537817e-10,-7.620624699854195e-10,-4.4072559967842095e-10
-8,2,0.47123875900764967,0.0003704918709545593,0.0007071282146498883,-1.336099069923491e-09,8.647281563489619e-10,-2.057030350308825e-09
-8,3,0.45182008266031515,0.000565084349661187,0.00042319027190341774,-2.6795334614332367e-10,-3.019294781883954e-09,-3.0913844110990775e-10
-8,4,0.43245357637916065,0.0002759711005449433,0.00032867489382974605,1.1735745708563172e-10,-9.631722692636166e-10,1.16433319550472e-09
-8,5,0.4134907741153651,-0.00022216908593742109,0.0004436327863190999,1.0940329154759953e-10,-1.8882051065934047e-10,1.878205321955914e-09
-8,6,0.39538411928255834,-0.0006471549555535209,0.0006139129401816093,-9.057416709007393e-11,-8.466490928477066e-10,-3.538911911752469e-09
-8,7,0.37855969496366826,-0.0006434709477002489,0.0005922689508623582,-1.3259248365059262e-10,-9.925652925436845e-10,1.2451485283376112e-09
-8,8,0.3632345278628402,-0.0003841257369887017,0.0004106156847381425,3.2674315239133306e-10,7.503852109992659e-10,9.721800946736747e-10
-7,-3,-0.43497778858638586,-0.002159727291426683,-0.00027326149455994623,6.402489649559584e-11,2.3092360012036406e-10,-3.1051865505976606e-11
-7,-2,-0.45094314054445933,-0.003787562142579092,-0.00023804784366051064,4.789466716021568e-10,-1.0481066682957452e-09,-1.3027930479206362e-09
-7,-1,-0.4691432703772395,-0.004091143712318979,5.820219730809385e-05,-1.7253233390579492e-10,1.07192506205913e-09,1.7003165650626706e-09
-7,0,-0.489288533777784,-0.003261569809889425,0.0005952156803116108,1.8754915372468095e-10,-1.6161138611441115e-09,-1.6011646523759896e-09
-7,1,0.4892191380124706,-0.0005437948432107291,0.0006615656076433314,-1.4643598182997875e-10,-1.780176396917743e-11,2.441411682194139e-10
-7,2,0.46767025665900164,0.0006391720448619972,0.00024431985895599894,-7.983850971830797e-10,-6.281202682951277e-10,1.5828097459005125e-10
-7,3,0.4460032106393243,0.0007451532792594782,0.0001347992988801526,6.880075415632847e-10,1.811905454070662e-09,1.692082829971367e-09
-7,4,0.4243945323655612,0.00013101870925558265,0.0003960808278386138,1.5333248091359275e-09,-4.955699712573536e-09,-1.5624356021221725e-09
-7,5,0.40338279890738227,-0.0007132455699188739,0.0008682562820102789,1.6085840680302166e-09,1.2003139346176972e-10,3.799868974270655e-09
-7,6,0.38369349537136704,-0.0012014791020205436,0.0012597869495475612,4.5610448447599983e-10,7.005914446668593e-10,3.614376676642009e-10
-7,7,0.3659493937823937,-0.0011882324993875949,0.0013145928737733751,-9.85056720654437e-10,2.676395637773478e-10,-4.765392360299198e-10
-7,8,0.35035261018796704,-0.0007036330380875064,0.0009902161766454929,-4.4475299300610754e-10,-5.2494417666915094e-11,-3.2094511399644726e-09
-7,9,0.33686848896769944,-0.00029418098443371836,0.0005486341925534386,1.8635025616792894e-09,-4.806992691267289e-10,2.7880990528458827e-09
-6,-4,-0.4123668989725537,-0.002356069086087663,-0.000830136778576243,-7.735348488049215e-10,-8.136698580532564e-10,-1.5515272793202757e-09
-6,-3,-0.4272685677806874,-0.00490411871341122,-0.001351320434827643,1.131356495466529e-09,4.771702139319545e-10,2.654319306647087e-09
-6,-2,-0.4446735085020722,-0.006758063119168129,-0.0016147605857861293,1.8174540431653563e-11,8.654501840925453e-10,-2.1078503924937264e-09
-6,-1,-0.4649313848081093,-0.006723465708133134,-0.0013634693258990807,1.1906477769864365e-09,5.6829039304234774e-11,4.05354946397124e-09
-6,0,-0.48784815664117975,-0.004954656608083403,-0.0006398133623454169,6.840025811374884e-10,1.811766085790291e-09,1.068157208083259e-09
-6,1,0.4874039215473923,-0.0006081310327002835,-0.0003401663406547005,1.0890310406935777e-09,-1.0330842288401587e-09,-4.488217610065792e-10
-6,2,0.4628888981446285,0.0009100093086678994,-0.0005453417051370673,1.17515390474221e-09,1.218136495847815e-09,1.584069470701114e-09
-6,3,0.4382686456771533,0.000693047585730366,-0.00016961827729705575,1.853602134629928e-09,-2.151805874543028e-09,-9.825656464672317e-10
-6,4,0.4137480989540938,-0.00041013208097776904,0.0006719633546315644,1.1198836276718471e-09,2.2943002903324378e-09,-8.496026874648538e-11
-6,5,0.39032812171516124,-0.001456113415956786,0.0016212031341839824,1.5993353464499593e-09,-6.347428650396725e-10,1.353482231023287e-09
-6,6,0.36913952146853385,-0.001877681356883932,0.002101970531429967,3.5292356016791704e-10,-9.581891355120616e-10,7.24462781729945e-10
-6,7,0.35077241555736083,-0.0015774438801451863,0.002070667390852832,-1.7576068896872849e-09,-3.3272072644230898e-09,-2.9533234760731678e-09
-6,8,0.3352287153968428,-0.0009025252478151248,0.0014574305448192063,-1.1219963789435225e-09,1.5339730679263253e-10,7.640538614934935e-10
-6,9,0.3221803187244588,-0.00035428921566848354,0.0006523117449831671,-2.8419152621472765e-10,-9.804216565391464e-11,-7.654085746287842e-10
-5,-5,-0.3890266640173382,-0.0021363496275404424,-0.001426277407311575,6.694617950275816e-10,2.6722837575578196e-09,8.601608834923891e-10
-5,-4,-0.40217065540061153,-0.0050636581446345235,-0.0026633865376697627,-2.9731656654881367e-10,4.907195912638718e-10,6.900345904479327e-10
-5,-3,-0.4178655120859826,-0.008128325068037012,-0.0036495671654986858,-4.698393828942576e-10,3.765499877919333e-09,6.119317916969402e-10
