j,l,ux,uy,uz,gx,gy,gz
-9,0,-0.491724640912373,-0.0004595260128632281,0.0007830361765565029,-4.798260801273241e-11,1.5991184765251631e-10,-1.8923100261226955e-10
-9,1,0.49102943084316764,6.390799187054564e-05,0.0011928392923855758,2.1791956260341916e-11,3.487921063083377e-11,3.124444344741739e-11
-9,2,0.4730486026612355,0.0007438789627690902,0.0012125180708032295,2.1182340278515233e-11,-5.6512142188047676e-11,-1.7479763795257008e-10
-9,3,0.45479193259829476,0.0012705805846873342,0.0008345071490652867,-6.944009863646405e-11,-1.9061541234322021e-10,-1.8903001505667788e-11
-9,4,0.4367545507994525,0.001455871941391531,0.00023237178446754584,-6.21389205281847e-11,-1.0951803353087541e-10,-1.19382443492487e-10
-9,5,0.41936392340264134,0.0013147913993070872,-0.0003440310314116237,3.008303827399528e-11,2.2240069508239202e-10,-1.165789603795129e-10
-9,6,0.40294221388681484,0.0009866533192037336,-0.0006842942674152386,8.850328369475191e-11,4.467386183204525e-11,-2.3255511822891164e-10
-9,7,0.3876988862678659,0.0006283464685098802,-0.0006449417992406709,-1.9980539792130436e-11,-6.153591525226432e-12,1.2984754113945507e-10
-8,-2,-0.456476760280116,-0.0009658908893630961,0.000500209949500446,-1.1660741166055755e-10,4.799645403341657e-11,-4.6854725177861156e-11
-8,-1,-0.4728741067242617,-0.0011792464241077607,0.0012290728832808383,-1.97573574254456e-11,6.85031475988751e-11,1.579519518651873e-10
-8,0,-0.49094190701047663,-0.0009958172520040396,0.001815234852268932,1.1181708591814429e-10,2.676800309187044e-10,-3.2701467315293664e-10
-8,1,0.48956374141846914,0.00022856178122979728,0.0019897163702569157,8.54799068442276e-11,1.1906643726522503e-10,-1.3078736878224806e-11
-8,2,0.4691802297322508,0.001784895361401202,0.001548694013481498,3.421071358058331e-11,1.0675650641278622e-10,-1.2729023813728285e-10
-8,3,0.44865093696920627,0.0028856501855473436,0.0005728689006288727,8.928517235447242e-11,3.028375744618117e-10,-3.6102364782582275e-10
