case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.0,-1165.653064384222,0.0,155.52997112368598,0.0,0.6599539093970683,0.6798450006218176,0.6796127390541596,0.00023226156765797872,8.128034800843269e-16
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.03,-1165.6038565040192,0.04920788020285727,155.52997112368598,0.0050691011706670615,2.5760910270503947,2.653734724424855,0.8612655429906406,1.792469181434214,1.7649568290564188e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.1,-1165.2912893806001,0.36177500362191495,155.52997112368598,0.037267894630247565,6.180229748802899,6.366502626306812,1.212836575456255,5.153666050850557,1.385633722751096e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.2,-1164.4747820211567,1.1782823630653638,155.52997112368598,0.1213795937026398,9.937112991175889,10.23661878726808,1.589226036749357,8.647392750518723,1.6309714660348136e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.35,-1162.6807390346942,2.972325349527864,155.52997112368598,0.3061911597651022,13.640626552512149,14.05175669850468,1.9565577722422771,12.095198926262402,1.4370425411245144e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.5,-1160.4921280134972,5.160936370724812,155.52997112368598,0.531648762164323,15.132674680193144,15.58877533851514,2.08086403254849,13.50791130596665,1.5550509406174705e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.7,-1157.5847025552541,8.068361828967909,155.52997112368598,0.8311543237380064,13.274883242495681,13.6749898405695,1.811537793723409,11.863452046846092,2.5227309107064842e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,0.9,-1155.3371774894622,10.315886894759842,155.52997112368598,1.0626808982448253,9.1313036475103,9.406522251820792,1.2706356160854488,8.135886635735345,1.827993483106351e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,1.1,-1153.87026742296,11.782796961261965,155.52997112368598,1.2137931897053593,5.811039408450256,5.986184844121208,0.8272686807903542,5.158916163330854,2.1911552885043418e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,1.4,-1152.5311052412428,13.121959142979222,155.52997112368598,1.3517456590064416,3.4908021608254427,3.596015363201905,0.5057652008140687,3.090250162387836,2.9945101590128425e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,1.8,-1151.4768587908243,14.176205593397754,155.52997112368598,1.4603478156926761,1.865374733081103,1.921597354775938,0.2630893804112063,1.6585079743647317,1.0509340232316584e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,2.3,-1150.8910782269265,14.761986157295496,155.52997112368598,1.5206914218380116,0.7221400893928673,0.7439054796582046,0.07183881409727808,0.6720666655609265,9.426933026601762e-16
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,3.0,-1150.4000006300373,15.253063754184723,155.52997112368598,1.571279295386261,0.5686381364456119,0.5857769591495257,0.02102071744473196,0.5647562417047938,2.1690979635059334e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,4.0,-1150.2480506356142,15.405013748607871,155.52997112368598,1.5869322739628204,-3.7470027081099033e-16,-3.859937826191845e-16,-0.09301023822364882,0.09301023822364843,3.1754438484948304e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,6.0,-1150.2480506356142,15.405013748607871,155.52997112368598,1.5869322739628204,-5.551115123125783e-17,-5.718426409173104e-17,-0.08760708142447494,0.08760708142447489,2.1821650446706603e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,8.0,-1150.2480506356142,15.405013748607871,155.52997112368598,1.5869322739628204,-5.412337245047638e-16,-5.575465748943776e-16,-0.0827972199463225,0.08279721994632194,3.1754438484948304e-15
P_08_interface_spread,P,8,interface_spread,1.8093721815259373e+21,10.0,-1150.2480506356142,15.405013748607871,155.52997112368598,1.5869322739628204,-2.0816681711721685e-16,-2.1444099034399139e-16,-0.07848801920661061,0.0784880192066104,3.1754438484948304e-15
