model,endpoint_angle,x_over_span,y_over_span,applied_outer_only_MPa
historical_candidate,0.35,-4.3813210433816026e-14,0.07804534543464925,9.014570136361513
historical_candidate,0.35,0.0012410023181454136,0.07804492126412206,9.014570136361513
historical_candidate,0.35,0.0024819969044429196,0.07804364876007246,9.014570136361513
historical_candidate,0.35,0.003722976027118678,0.07804152794509622,9.014570136361513
historical_candidate,0.35,0.00496393195476644,0.07803855885684949,9.014570136361513
historical_candidate,0.35,0.006204856956465613,0.07803474154805273,9.014570136361513
historical_candidate,0.35,0.007445743301943095,0.07803007608648381,9.014570136361513
historical_candidate,0.35,0.008686583261735086,0.0780245625549781,9.014570136361513
historical_candidate,0.35,0.009927369107348868,0.07801820105142601,9.014570136361513
historical_candidate,0.35,0.011168093111424504,0.07801099168876778,9.014570136361513
historical_candidate,0.35,0.012408747547896521,0.07800293459499302,9.014570136361513
historical_candidate,0.35,0.013649324692155483,0.0779940299131334,9.014570136361513
historical_candidate,0.35,0.01488981682120952,0.0779842778012578,9.014570136361513
historical_candidate,0.35,0.016130216213845767,0.0779736784324695,9.014570136361513
historical_candidate,0.35,0.017370515150791677,0.07796223199489825,9.014570136361513
historical_candidate,0.35,0.0186107059148763,0.07794993869169477,9.014570136361513
historical_candidate,0.35,0.01985078079119139,0.07793679874102304,9.014570136361513
historical_candidate,0.35,0.021090732067252416,0.07792281237605489,9.014570136361513
historical_candidate,0.35,0.022330552033159465,0.07790797984495858,9.014570136361513
historical_candidate,0.35,0.023570232981758008,0.07789230141089622,9.014570136361513
historical_candidate,0.35,0.024809767208799512,0.07787577735200922,9.014570136361513
historical_candidate,0.35,0.02604914701310186,0.07785840796141168,9.014570136361513
historical_candidate,0.35,0.027288364696709724,0.07784019354717997,9.014570136361513
historical_candidate,0.35,0.028527412565054644,0.07782113443234293,9.014570136361513
historical_candidate,0.35,0.02976628292711504,0.07780123095487004,9.014570136361513
historical_candidate,0.35,0.031004968095575985,0.0777804834676617,9.014570136361513
historical_candidate,0.35,0.03224346038698874,0.07775889233853553,9.014570136361513
historical_candidate,0.35,0.03348175212193028,0.07773645795021558,9.014570136361513
historical_candidate,0.35,0.03471983562516229,0.07771318070031712,9.014570136361513
historical_candidate,0.35,0.035957703225790345,0.07768906100133798,9.014570136361513
historical_candidate,0.35,0.037195347257422476,0.07766409928063929,9.014570136361513
historical_candidate,0.35,0.03843276005832779,0.07763829598043397,9.014570136361513
historical_candidate,0.35,0.03966993397159471,0.07761165155777275,9.014570136361513
historical_candidate,0.35,0.04090686134528908,0.0775841664845266,9.014570136361513
historical_candidate,0.35,0.04214353453261182,0.07755584124737304,9.014570136361513
historical_candidate,0.35,0.043379945892056515,0.07752667634777823,9.014570136361513
historical_candidate,0.35,0.044616087787566656,0.07749667230198115,9.014570136361513
historical_candidate,0.35,0.04585195258869264,0.07746582964097631,9.014570136361513
historical_candidate,0.35,0.04708753267074835,0.07743414891049638,9.014570136361513
historical_candidate,0.35,0.04832282041496765,0.07740163067099214,9.014570136361513
historical_candidate,0.35,0.04955780820866043,0.0773682754976162,9.014570136361513
historical_candidate,0.35,0.050792488445368336,0.07733408398020113,9.014570136361513
historical_candidate,0.35,0.05202685352502034,0.07729905672324366,9.014570136361513
historical_candidate,0.35,0.0532608958540878,0.07726319434588133,9.014570136361513
historical_candidate,0.35,0.0544946078457393,0.07722649748187219,9.014570136361513
historical_candidate,0.35,0.055727981919995125,0.0771889667795757,9.014570136361513
historical_candidate,0.35,0.05696101050388132,0.0771506029019288,9.014570136361513
historical_candidate,0.35,0.05819368603158363,0.07711140652642567,9.014570136361513
historical_candidate,0.35,0.05942600094460068,0.07707137834509392,9.014570136361513
historical_candidate,0.35,0.060657947691897286,0.07703051906447271,9.014570136361513
historical_candidate,0.35,0.061889518730056804,0.07698882940558839,9.014570136361513
historical_candidate,0.35,0.06312070652343373,0.0769463101039312,9.014570136361513
historical_candidate,0.35,0.06435150354430548,0.07690296190943105,9.014570136361513
historical_candidate,0.35,0.06558190227302386,0.07685878558643332,9.014570136361513
historical_candidate,0.35,0.06681189519816613,0.07681378191366936,9.014570136361513
historical_candidate,0.35,0.0680414748166859,0.07676795168423775,9.014570136361513
historical_candidate,0.35,0.06927063363406315,0.07672129570557198,9.014570136361513
historical_candidate,0.35,0.0704993641644543,0.07667381479941804,9.014570136361513
historical_candidate,0.35,0.07172765893084154,0.07662550980180383,9.014570136361513
historical_candidate,0.35,0.07295551046518177,0.07657638156301379,9.014570136361513
historical_candidate,0.35,0.07418291130855531,0.07652643094756117,9.014570136361513
historical_candidate,0.35,0.07540985401131374,0.0764756588341571,9.014570136361513
historical_candidate,0.35,0.07663633113322785,0.07642406611568478,9.014570136361513
historical_candidate,0.35,0.07786233524363459,0.07637165369916772,9.014570136361513
historical_candidate,0.35,0.07908785892158388,0.07631842250574099,9.014570136361513
historical_candidate,0.35,0.08031289475598487,0.07626437347062186,9.014570136361513
historical_candidate,0.35,0.08153743534575154,0.0762095075430769,9.014570136361513
historical_candidate,0.35,0.08276147329994829,0.07615382568639319,9.014570136361513
historical_candidate,0.35,0.08398500123793427,0.07609732887784426,9.014570136361513
historical_candidate,0.35,0.08520801178950813,0.07604001810866122,9.014570136361513
historical_candidate,0.35,0.08643049759505142,0.07598189438399813,9.014570136361513
historical_candidate,0.35,0.08765245130567204,0.07592295872289832,9.014570136361513
historical_candidate,0.35,0.08887386558334692,0.0758632121582641,9.014570136361513
historical_candidate,0.35,0.09009473310106444,0.07580265573682243,9.014570136361513
historical_candidate,0.35,0.09131504654296581,0.07574129051908825,9.014570136361513
historical_candidate,0.35,0.09253479860448634,0.07567911757933149,9.014570136361513
historical_candidate,0.35,0.0937539819924962,0.07561613800554258,9.014570136361513
historical_candidate,0.35,0.09497258942544044,0.07555235289939785,9.014570136361513
historical_candidate,0.35,0.09619061363347847,0.07548776337622139,9.014570136361513
historical_candidate,0.35,0.09740804735862307,0.07542237056495157,9.014570136361513
historical_candidate,0.35,0.09862488335487873,0.07535617560810134,9.014570136361513
historical_candidate,0.35,0.09984111438837973,0.07528917966172452,9.014570136361513
historical_candidate,0.35,0.10105673323752706,0.07522138389537596,9.014570136361513
historical_candidate,0.35,0.10227173269312555,0.07515278949207524,9.014570136361513
historical_candidate,0.35,0.10348610555851963,0.07508339764826791,9.014570136361513
historical_candidate,0.35,0.10469984464972912,0.07501320957378614,9.014570136361513
historical_candidate,0.35,0.10591294279558408,0.07494222649181251,9.014570136361513
historical_candidate,0.35,0.10712539283785917,0.0748704496388366,9.014570136361513
historical_candidate,0.35,0.10833718763140739,0.07479788026461706,9.014570136361513
historical_candidate,0.35,0.10954832004429332,0.07472451963214366,9.014570136361513
historical_candidate,0.35,0.11075878295792568,0.07465036901759409,9.014570136361513
historical_candidate,0.35,0.11196856926718915,0.07457542971029314,9.014570136361513
historical_candidate,0.35,0.11317767188057583,0.07449970301267295,9.014570136361513
historical_candidate,0.35,0.11438608372031582,0.07442319024023003,9.014570136361513
historical_candidate,0.35,0.1155937977225074,0.07434589272148336,9.014570136361513
historical_candidate,0.35,0.11680080683724645,0.07426781179793325,9.014570136361513
historical_candidate,0.35,0.11800710402875522,0.07418894882401707,9.014570136361513
historical_candidate,0.35,0.1192126822755108,0.07410930516706693,9.014570136361513
historical_candidate,0.35,0.12041753457037213,0.07402888220726644,9.014570136361513
historical_candidate,0.35,0.12162165392070734,0.0739476813376047,9.014570136361513
historical_candidate,0.35,0.12282503334852003,0.0738657039638355,9.014570136361513
historical_candidate,0.35,0.12402766589057447,0.07378295150443151,9.014570136361513
historical_candidate,0.35,0.12522954459852112,0.0736994253905363,9.014570136361513
historical_candidate,0.35,0.12643066253902027,0.07361512706592364,9.014570136361513
historical_candidate,0.35,0.1276310127938664,0.07353005798695009,9.014570136361513
historical_candidate,0.35,0.1288305884601106,0.07344421962250827,9.014570136361513
historical_candidate,0.35,0.13002938265018313,0.07335761345398079,9.014570136361513
historical_candidate,0.35,0.13122738849201493,0.07327024097519445,9.014570136361513
historical_candidate,0.35,0.13242459912915894,0.0731821036923738,9.014570136361513
historical_candidate,0.35,0.13362100772090973,0.07309320312408984,9.014570136361513
historical_candidate,0.35,0.13481660744242394,0.07300354080121883,9.014570136361513
historical_candidate,0.35,0.13601139148483846,0.07291311826688894,9.014570136361513
historical_candidate,0.35,0.1372053530553894,0.07282193707643532,9.014570136361513
historical_candidate,0.35,0.138398485377529,0.07272999879734754,9.014570136361513
historical_candidate,0.35,0.13959078169104291,0.07263730500922551,9.014570136361513
historical_candidate,0.35,0.1407822352521664,0.07254385730372707,9.014570136361513
historical_candidate,0.35,0.1419728393336997,0.07244965728452017,9.014570136361513
historical_candidate,0.35,0.14316258722512296,0.07235470656723045,9.014570136361513
historical_candidate,0.35,0.14435147223271022,0.0722590067793944,9.014570136361513
historical_candidate,0.35,0.14553948767964303,0.07216255956040518,9.014570136361513
historical_candidate,0.35,0.146726626906123,0.07206536656146581,9.014570136361513
historical_candidate,0.35,0.14791288326948385,0.07196742944553475,9.014570136361513
historical_candidate,0.35,0.14909825014430292,0.07186874988727658,9.014570136361513
historical_candidate,0.35,0.1502827209225117,0.07176932957300886,9.014570136361513
historical_candidate,0.35,0.1514662890135055,0.0716691702006525,9.014570136361513
historical_candidate,0.35,0.15264894784425298,0.07156827347967472,9.014570136361513
historical_candidate,0.35,0.1538306908594047,0.07146664113104294,9.014570136361513
historical_candidate,0.35,0.15501151152140047,0.07136427488716632,9.014570136361513
historical_candidate,0.35,0.15619140331057707,0.07126117649184598,9.014570136361513
historical_candidate,0.35,0.15737035972527408,0.07115734770022031,9.014570136361513
historical_candidate,0.35,0.15854837428193982,0.0710527902787115,9.014570136361513
historical_candidate,0.35,0.1597254405152363,0.07094750600497159,9.014570136361513
historical_candidate,0.35,0.16090155197814335,0.07084149666782703,9.014570136361513
historical_candidate,0.35,0.1620767022420623,0.07073476406722849,9.014570136361513
historical_candidate,0.35,0.1632508848969187,0.07062731001418984,9.014570136361513
historical_candidate,0.35,0.16442409355126436,0.07051913633073743,9.014570136361513
historical_candidate,0.35,0.16559632183237905,0.0704102448498545,9.014570136361513
historical_candidate,0.35,0.16676756338637055,0.07030063741542254,9.014570136361513
historical_candidate,0.35,0.16793781187827556,0.07019031588217062,9.014570136361513
historical_candidate,0.35,0.169107060992158,0.07007928211561443,9.014570136361513
historical_candidate,0.35,0.17027530443120806,0.06996753799200207,9.014570136361513
historical_candidate,0.35,0.17144253591783984,0.06985508539825824,9.014570136361513
historical_candidate,0.35,0.1726087491937887,0.06974192623192642,9.014570136361513
historical_candidate,0.35,0.1737739380202074,0.06962806240111201,9.014570136361513
historical_candidate,0.35,0.1749380961777617,0.06951349582442488,9.014570136361513
historical_candidate,0.35,0.17610121746672563,0.06939822843092139,9.014570136361513
historical_candidate,0.35,0.17726329570707552,0.06928226216004807,9.014570136361513
historical_candidate,0.35,0.17842432473858366,0.06916559896158347,9.014570136361513
historical_candidate,0.35,0.17958429842091114,0.06904824079557909,9.014570136361513
historical_candidate,0.35,0.18074321063369964,0.06893018963229985,9.014570136361513
historical_candidate,0.35,0.18190105527666353,0.06881144745216777,9.014570136361513
historical_candidate,0.35,0.18305782626967976,0.06869201624570273,9.014570136361513
historical_candidate,0.35,0.1842135175528783,0.06857189801346071,9.014570136361513
historical_candidate,0.35,0.18536812308673167,0.06845109476597842,9.014570136361513
historical_candidate,0.35,0.1865216368521429,0.06832960852371171,9.014570136361513
historical_candidate,0.35,0.18767405285053382,0.06820744131697339,9.014570136361513
historical_candidate,0.35,0.18882536510393247,0.06808459518588071,9.014570136361513
historical_candidate,0.35,0.18997556765505866,0.06796107218028453,9.014570136361513
historical_candidate,0.35,0.19112465456741087,0.06783687435971837,9.014570136361513
historical_candidate,0.35,0.19227261992535055,0.06771200379333298,9.014570136361513
historical_candidate,0.35,0.19341945783418693,0.06758646255983707,9.014570136361513
historical_candidate,0.35,0.19456516242026034,0.06746025274743632,9.014570136361513
historical_candidate,0.35,0.19570972783102586,0.06733337645377058,9.014570136361513
historical_candidate,0.35,0.19685314823513456,0.06720583578585497,9.014570136361513
historical_candidate,0.35,0.19799541782251628,0.06707763286001768,9.014570136361513
historical_candidate,0.35,0.19913653080445975,0.06694876980183552,9.014570136361513
historical_candidate,0.35,0.20027648141369336,0.06681924874607621,9.014570136361513
historical_candidate,0.35,0.20141526390446432,0.06668907183663379,9.014570136361513
historical_candidate,0.35,0.20255287255261775,0.0665582412264655,9.014570136361513
historical_candidate,0.35,0.20368930165567503,0.06642675907753277,9.014570136361513
historical_candidate,0.35,0.2048245455329109,0.06629462756073384,9.014570136361513
historical_candidate,0.35,0.2059585985254312,0.0661618488558463,9.014570136361513
historical_candidate,0.35,0.20709145499624776,0.06602842515145861,9.014570136361513
historical_candidate,0.35,0.20822310933035507,0.06589435864491032,9.014570136361513
historical_candidate,0.35,0.20935355593480498,0.06575965154222922,9.014570136361513
historical_candidate,0.35,0.21048278923878003,0.06562430605806394,9.014570136361513
historical_candidate,0.35,0.21161080369366828,0.06548832441562563,9.014570136361513
historical_candidate,0.35,0.21273759377313534,0.0653517088466201,9.014570136361513
historical_candidate,0.35,0.2138631539731967,0.06521446159118453,9.014570136361513
historical_candidate,0.35,0.21498747881228986,0.06507658489782406,9.014570136361513
historical_candidate,0.35,0.2161105628313444,0.06493808102334807,9.014570136361513
historical_candidate,0.35,0.2172324005938533,0.0647989522328041,9.014570136361513
historical_candidate,0.35,0.218352986685942,0.06465920079941463,9.014570136361513
historical_candidate,0.35,0.21947231571643724,0.06451882900451031,9.014570136361513
historical_candidate,0.35,0.22059038231693595,0.06437783913746765,9.014570136361513
historical_candidate,0.35,0.22170718114187327,0.0642362334956424,9.014570136361513
historical_candidate,0.35,0.22282270686858843,0.0640940143843037,9.014570136361513
historical_candidate,0.35,0.22393695419739296,0.06395118411657122,9.014570136361513
historical_candidate,0.35,0.22504991785163533,0.0638077450133469,9.014570136361513
historical_candidate,0.35,0.22616159257776675,0.0636636994032493,9.014570136361513
historical_candidate,0.35,0.2272719731454059,0.06351904962255066,9.014570136361513
historical_candidate,0.35,0.2283810543474028,0.0633737980151085,9.014570136361513
historical_candidate,0.35,0.22948883099990278,0.06322794693230034,9.014570136361513
historical_candidate,0.35,0.23059529794240838,0.06308149873295699,9.014570136361513
historical_candidate,0.35,0.23170045003784273,0.06293445578329694,9.014570136361513
historical_candidate,0.35,0.23280428217261057,0.06278682045685913,9.014570136361513
historical_candidate,0.35,0.23390678925665978,0.0626385951344372,9.014570136361513
historical_candidate,0.35,0.23500796622354145,0.062489782204011864,9.014570136361513
historical_candidate,0.35,0.2361078080304702,0.06234038406068428,9.014570136361513
historical_candidate,0.35,0.23720630965838352,0.06219040310661037,9.014570136361513
historical_candidate,0.35,0.23830346611200043,0.062039841750931156,9.014570136361513
historical_candidate,0.35,0.23939927241987963,0.06188870240970713,9.014570136361513
historical_candidate,0.35,0.24049372363447777,0.06173698750585254,9.014570136361513
historical_candidate,0.35,0.2415868148322063,0.06158469946906396,9.014570136361513
historical_candidate,0.35,0.24267854111348724,0.06143184073575572,9.014570136361513
historical_candidate,0.35,0.24376889760281042,0.06127841374899036,9.014570136361513
historical_candidate,0.35,0.24485787944878842,0.06112442095841314,9.014570136361513
historical_candidate,0.35,0.2459454818242117,0.06096986482018236,9.014570136361513
historical_candidate,0.35,0.24703169992610247,0.06081474779690046,9.014570136361513
historical_candidate,0.35,0.2481165289757696,0.06065907235754835,9.014570136361513
historical_candidate,0.35,0.24919996421886137,0.060502840977415394,9.014570136361513
historical_candidate,0.35,0.2502820009254178,0.060346056138030554,9.014570136361513
historical_candidate,0.35,0.25136263438992423,0.060188720327096046,9.014570136361513
historical_candidate,0.35,0.25244185993136226,0.06003083603841619,9.014570136361513
historical_candidate,0.35,0.2535196728932615,0.05987240577183147,9.014570136361513
historical_candidate,0.35,0.2545960686437502,0.0597134320331463,9.014570136361513
historical_candidate,0.35,0.2556710425756053,0.05955391733406225,9.014570136361513
historical_candidate,0.35,0.25674459010630324,0.05939386419211005,9.014570136361513
historical_candidate,0.35,0.25781670667806844,0.05923327513057794,9.014570136361513
historical_candidate,0.35,0.25888738775792247,0.05907215267844384,9.014570136361513
historical_candidate,0.35,0.2599566288377325,0.05891049937030537,9.014570136361513
historical_candidate,0.35,0.2610244254342596,0.05874831774631145,9.014570136361513
historical_candidate,0.35,0.2620907730892054,0.05858561035209181,9.014570136361513
historical_candidate,0.35,0.2631556673692597,0.058422379738686345,9.014570136361513
historical_candidate,0.35,0.26421910386614733,0.0582586284624778,9.014570136361513
historical_candidate,0.35,0.26528107819667385,0.05809435908512156,9.014570136361513
historical_candidate,0.35,0.266341586002771,0.057929574173472574,9.014570136361513
historical_candidate,0.35,0.2674006229515427,0.057764276299519655,9.014570136361513
historical_candidate,0.35,0.2684581847353091,0.05759846804031124,9.014570136361513
historical_candidate,0.35,0.26951426707165194,0.05743215197788947,9.014570136361513
historical_candidate,0.35,0.2705688657034573,0.057265330699215286,9.014570136361513
historical_candidate,0.35,0.2716219763989606,0.057098006796102656,9.014570136361513
historical_candidate,0.35,0.2726735949517883,0.05693018286514352,9.014570136361513
historical_candidate,0.35,0.2737237171810017,0.05676186150764059,9.014570136361513
historical_candidate,0.35,0.2747723389311391,0.05659304532953446,9.014570136361513
historical_candidate,0.35,0.2758194560722575,0.05642373694133422,9.014570136361513
historical_candidate,0.35,0.2768650644999742,0.056253938958046396,9.014570136361513
historical_candidate,0.35,0.2779091601355084,0.0560836539991029,9.014570136361513
historical_candidate,0.35,0.2789517389257217,0.05591288468829152,9.014570136361513
historical_candidate,0.35,0.2799927968431584,0.05574163365368284,9.014570136361513
historical_candidate,0.35,0.2810323298860862,0.05556990352756092,9.014570136361513
historical_candidate,0.35,0.2820703340785348,0.05539769694635031,9.014570136361513
