observable,role,validation_status,target,prediction,units,scale,normalized_residual
v19_new_6_Hxx,heldout,retrospective,1.866294182504276,3.148212908405016,eV/L0^2,0.18662941825042761,6.868792379669773
v19_new_7_energy,heldout,retrospective,0.1746163283222475,0.19409285318846686,eV/cell,0.01746163283222475,1.1153896690735712
v19_new_7_force,heldout,retrospective,1.0346608991752084,0.9992010298742083,eV/L0,0.03173805605024358,-1.1172665787994267
v19_new_7_Haa,heldout,retrospective,3.3869832062735408,1.423989827004519,eV/L0^2,0.3386983206273541,-5.795698589922343
v19_new_7_Hxx,heldout,retrospective,-0.5656137494473082,-0.599780163268799,eV/L0^2,0.1,-0.3416641382149077
v19_new_8_energy,heldout,retrospective,0.17183161394321733,0.1649006193672973,eV/cell,0.017183161394321734,-0.4033596855006212
v19_new_8_force,heldout,retrospective,-1.5479121827267546,-1.4285061341923284,eV/L0,0.03173805605024358,3.7622357319363844
v19_new_8_Haa,heldout,retrospective,34.71656366870985,40.98591758130719,eV/L0^2,3.4716563668709854,1.8058682225648752
v19_new_8_Hxx,heldout,retrospective,-0.974896485841256,-0.42017551026802835,eV/L0^2,0.1,5.547209755732276
v19_new_9_energy,heldout,retrospective,0.07736533900036079,0.08914542652640581,eV/cell,0.007736533900036079,1.5226570035439366
v19_new_9_force,heldout,retrospective,-0.22650351113925563,-0.42510987174308207,eV/L0,0.03173805605024358,-6.257672501725328
v19_new_9_Haa,heldout,retrospective,14.396252629283666,32.19787479119173,eV/L0^2,1.4396252629283666,12.365455525347949
v19_new_9_Hxx,heldout,retrospective,-0.11946413441426519,0.29702184159335365,eV/L0^2,0.1,4.164859760076188
v19_power_new_0_energy,heldout,retrospective,0.0021758842211834217,0.003391716883978024,eV/cell,0.004433026104653031,0.2742669756711853
v19_power_new_0_force,heldout,retrospective,-0.2996693004614922,-0.48350541423020066,eV/L0,0.03173805605024358,-5.792292807022677
v19_power_new_0_Haa,heldout,retrospective,21.133296310436656,36.652465299011325,eV/L0^2,2.1133296310436656,7.343468222186685
v19_power_new_0_Hxx,heldout,retrospective,4.803281906544594,6.116622019501213,eV/L0^2,0.4803281906544594,2.7342557411988646
v19_power_new_1_energy,heldout,retrospective,0.01645069708691336,0.018747149630925754,eV/cell,0.004433026104653031,0.518032713951757
v19_power_new_1_force,heldout,retrospective,0.747061714559844,0.7952527272113666,eV/L0,0.03173805605024358,1.5183983724533354
v19_power_new_1_Haa,heldout,retrospective,15.66515497295868,15.573458981983801,eV/L0^2,1.5665154972958681,-0.058535004047623566
v19_power_new_1_Hxx,heldout,retrospective,3.4372637547611467,2.574660743175616,eV/L0^2,0.3437263754761147,-2.50956305110625
v19_power_new_2_energy,heldout,retrospective,0.13995417796875365,0.12976058258213952,eV/cell,0.013995417796875366,-0.7283523460721526
v19_power_new_2_force,heldout,retrospective,1.6376288066594074,1.2936259096730136,eV/L0,0.03173805605024358,-10.838814338276197
v19_power_new_2_Haa,heldout,retrospective,1.5124016664736504,0.5605449186278355,eV/L0^2,0.15124016664736506,-6.293676930845925
v19_power_new_2_Hxx,heldout,retrospective,0.07390822082095283,1.0441926936320551,eV/L0^2,0.1,9.702844728111023
v19_power_new_3_energy,heldout,retrospective,0.39535837061576956,0.3392102383476182,eV/cell,0.039535837061576956,-1.420183217082284
v19_power_new_3_force,heldout,retrospective,1.0383826381800587,0.9959932721626263,eV/L0,0.03173805605024358,-1.3356005783822116
v19_power_new_3_Haa,heldout,retrospective,-6.006053628734572,-2.2208375610880586,eV/L0^2,0.6006053628734572,6.302334780257412
v19_power_new_3_Hxx,heldout,retrospective,-1.4153601110072371,0.2698189235974119,eV/L0^2,0.14153601110072372,11.906362356117242
v19_power_new_4_energy,heldout,retrospective,0.5880885299154484,0.5673536068151935,eV/cell,0.05880885299154484,-0.35258166152698056
v19_power_new_4_force,heldout,retrospective,0.5878736415051682,0.5402265359511889,eV/L0,0.03173805605024358,-1.501260993381277
v19_power_new_4_Haa,heldout,retrospective,0.9838769358246306,-0.9668459058446415,eV/L0^2,0.1,-19.50722841669272
v19_power_new_4_Hxx,heldout,retrospective,0.5300888191539206,0.007434112384530517,eV/L0^2,0.1,-5.2265470676939
v19_power_new_5_energy,heldout,retrospective,0.7807571272106231,0.7271644496211079,eV/cell,0.07807571272106231,-0.6864193194237413
v19_power_new_5_force,heldout,retrospective,0.03287588986152218,0.2457449915558381,eV/L0,0.03173805605024358,6.707061748121218
v19_power_new_5_Haa,heldout,retrospective,-2.5224317074829634,-0.4826098112590316,eV/L0^2,0.25224317074829633,8.086727938650085
v19_power_new_5_Hxx,heldout,retrospective,-0.10536285587305545,-0.00014287877066388057,eV/L0^2,0.1,1.0521997710239157
v19_power_new_6_energy,heldout,retrospective,0.09299247367372732,0.07770047712720524,eV/cell,0.009299247367372731,-1.64443378505829
v19_power_new_6_force,heldout,retrospective,-0.03946790499084763,0.11446687413246123,eV/L0,0.03173805605024358,4.85016407052843
v19_power_new_6_Haa,heldout,retrospective,22.032873653678617,19.227986331488875,eV/L0^2,2.2032873653678617,-1.2730465241520763
v19_power_new_6_Hxx,heldout,retrospective,1.976588687531336,3.7569560001231035,eV/L0^2,0.19765886875313363,9.007272599618892
v19_power_new_7_energy,heldout,retrospective,0.16640726473220147,0.1820591446295206,eV/cell,0.01664072647322015,0.9405767183606826
v19_power_new_7_force,heldout,retrospective,0.9556810535854069,0.9709225565234253,eV/L0,0.03173805605024358,0.4802279923474213
