case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.0,-1163.5300644728977,0.0,155.52997112368598,0.0,0.2985739634788434,0.30757301911034723,0.3082636158599886,-0.0006905967496413899,1.3458100029176469e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.03,-1163.487629429656,0.042435043241766834,155.52997112368598,0.004371404061450657,2.4870919416120003,2.562053195709487,0.5245120823538533,2.037541113355634,1.404220884729238e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.1,-1163.1586920679135,0.3713724049841858,155.52997112368598,0.03825656145109598,6.7372821310830675,6.940344635248971,0.9648485365404543,5.9754960987085175,4.990702489648186e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.2,-1162.240478111054,1.2895863618437033,155.52997112368598,0.13284546518869592,11.413565977027993,11.757572245975124,1.4839417705985172,10.273630475376608,8.812394724398103e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.35,-1160.1251074370584,3.4049570358392884,155.52997112368598,0.35075828556910227,16.40309234808329,16.897483549677652,2.0783252883670835,14.81915826131057,1.3631459894506704e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.5,-1157.4580260784483,6.072038394449464,155.52997112368598,0.6255050371353305,18.623311187936956,19.184620055831353,2.3764165249550318,16.80820353087632,5.759701486913969e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.7,-1153.8337700323093,9.696294440588417,155.52997112368598,0.9988541936229407,16.86290677568408,17.37115684014088,2.2171498849730265,15.154006955167853,8.653062368301098e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,0.9,-1150.873662252542,12.65640222035563,155.52997112368598,1.3037867725078849,12.69088942904143,13.073394382435668,1.7255719335197992,11.347822448915869,5.305241669011391e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,1.1,-1148.689594088485,14.84047038441281,155.52997112368598,1.5287763969663686,9.414364593513836,9.698114689219333,1.303372917328387,8.394741771890944,1.3363444128586023e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,1.4,-1146.324010199483,17.206054273414793,155.52997112368598,1.772464684525539,6.550280267100977,6.747706512305912,0.8887814422116107,5.858925070094301,5.850495971795943e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,1.8,-1144.3525739387555,19.17749053414218,155.52997112368598,1.9755502435041277,3.41898118943084,3.5220296989802446,0.3880146196304917,3.1340150793497528,8.517747580686372e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,2.3,-1143.2787092710737,20.251355201824026,155.52997112368598,2.0861733514625147,1.3618810190012642,1.402928278818177,0.05531349613687014,1.347614782681307,1.157698976617022e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,3.0,-1142.508263783821,21.021800689076827,155.52997112368598,2.165540032271934,0.6952000670584457,0.7161534817687926,-0.05266505050786439,0.768818532276657,4.963827566239585e-16
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,4.0,-1142.3415970840017,21.188467388896015,155.52997112368598,2.18270903771744,1.1102230246251565e-16,1.1436852818346208e-16,-0.18648250239632647,0.18648250239632658,1.058239016990989e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,6.0,-1142.3415970840017,21.188467388896015,155.52997112368598,2.18270903771744,-1.3877787807814457e-16,-1.429606602293276e-16,-0.17564934875654298,0.17564934875654284,2.5662057443033344e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,8.0,-1142.3415970840017,21.188467388896015,155.52997112368598,2.18270903771744,1.3877787807814457e-16,1.429606602293276e-16,-0.16600573293794038,0.16600573293794052,1.058239016990989e-15
B_01_bulk_spread,B,1,bulk_spread,2.2617152269074216e+20,10.0,-1142.3415970840017,21.188467388896015,155.52997112368598,2.18270903771744,1.6653345369377348e-16,1.7155279227519312e-16,-0.15736592561546806,0.15736592561546822,1.058239016990989e-15
