radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07588295074428197,-0.010089626155558092,0.08597257689984006,2,True
1.0,0.13458188493556955,-0.05122654559940385,0.1858084305349734,4,True
1.5,0.3220970323459529,-0.00998727541463004,0.3320843077605829,10,True
2.0,0.5154396569993449,-0.01185227216052816,0.5272919291598731,18,True
2.5,0.619427221882384,-0.01671953663467094,0.6361467585170548,30,True
3.0,0.6994366145468898,0.0034243949535994146,0.6960122195932903,40,True
3.5,0.7589968239716374,-0.006459076981669481,0.7654559009533068,56,True
4.0,0.8130687636110245,0.001935876693825873,0.8111328869171988,72,True
4.5,0.8558962879924819,0.0003813634976984476,0.8555149244947834,90,True
5.0,0.8958729710495894,0.0012590054798654066,0.8946139655697241,112,True
5.5,0.9291200260154024,-0.00033651139285181646,0.9294565374082543,136,True
6.0,0.9553276119800937,-0.0003123162179501631,0.955639928198044,158,True
6.5,0.985401173646328,-0.00035953318842960654,0.9857607068347577,188,True
7.0,1.0132790989512022,-0.0003620635872117915,1.013641162538414,220,True
7.5,1.0384875539557252,-0.0001278718522348607,1.03861542580796,254,True
8.0,1.058620608020755,-0.00035484530545312407,1.0589754533262083,286,True
8.5,1.0784636879425373,-0.00020292204919043245,1.078666609991728,320,True
9.0,1.0985535552501395,-0.0002581334315396658,1.0988116886816792,360,True
9.5,1.1165154947323246,-0.00027050394615821304,1.1167859986784827,400,True
10.0,1.134679801203236,-0.00020127602951276226,1.1348810772327487,444,True
10.5,1.1522404599568437,-0.000261143329699386,1.152501603286543,492,True
11.0,1.166883867674596,-0.00027595076155842793,1.1671598184361545,536,True
11.5,1.1834199730774513,0.00047551042267029216,1.1829444626547811,588,True
12.0,1.2029104536948187,0.004320387384248747,1.19859006631057,644,True
