run,state,valid,model,a_L0,ux_L0,uy_L0,energy_eV_cell,energy_J_m2,gradient_norm_eV_L0,eigenvalue_min_eV_L0sq,eigenvalue_middle_eV_L0sq,eigenvalue_max_eV_L0sq,force_a_eV_L0,traction_a_MPa,H_aa_eV_L0sq,H_ax_eV_L0sq,H_ay_eV_L0sq,force_x_eV_L0,traction_x_MPa,H_xa_eV_L0sq,H_xx_eV_L0sq,H_xy_eV_L0sq,force_y_eV_L0,traction_y_MPa,H_ya_eV_L0sq,H_yx_eV_L0sq,H_yy_eV_L0sq
nested_range,perfect,True,candidate,0.8164965809277428,-3.011694001652669e-18,-2.997895049037243e-18,1.2339526108255786e-15,2.7835446525577338e-15,5.808123699891854e-15,4.485427099187442,4.485427099187479,27.653670528656775,-5.285801702665571e-15,-4.1636148842085455e-11,27.653670528656775,2.8850734414125015e-15,5.106830657391294e-14,-1.8506799271159896e-15,-1.4577766862802124e-11,2.8850734414125015e-15,4.485427099187479,-5.289619333936052e-15,-1.5393456664158115e-15,-1.2125393439180072e-11,5.106830657391294e-14,-5.289619333936052e-15,4.485427099187442
nested_range,fault,True,candidate,0.8396886621264429,0.5000000000000011,0.28867513459481237,0.0776418671368672,0.17514416857453666,1.12202335842484e-15,2.4783826033739547,2.4783826033740053,22.888260057883727,7.216449660063518e-16,5.6843822197548644e-12,22.888260057883727,-2.880161009618101e-14,-1.0837381638669442e-15,8.351356176771421e-16,6.5783456960554185e-12,-2.880161009618101e-14,2.4783826033739684,2.2670545534182283e-14,-2.0177576657187302e-16,-1.5893834695833901e-12,-1.0837381638669442e-15,2.2670545534182283e-14,2.4783826033739915
nested_range,saddle,True,candidate,0.8448738251533043,0.35910187072813704,0.20732756173138808,0.08789382317941234,0.1982704840992397,9.385676639944773e-16,-1.8299224590458367,5.030420755751192,24.385128653116602,8.049116928532385e-16,6.340272475880426e-12,24.37866719179313,0.35638369951328575,0.20575822484877676,4.445228907190568e-16,3.5014974610869814e-12,0.35638369951328575,-0.10999055935397772,-2.9678178565213633,1.8821749714348357e-16,1.4825852664504875e-12,0.20575822484877676,-2.9678178565213633,3.3169503173828074
separate_range,perfect,True,candidate,0.8164965809277365,-2.943409368158114e-18,-2.930267596254641e-18,4.40770705764611e-16,9.94288540962945e-16,6.138107124427675e-15,4.658331110833862,4.658331110833871,27.85767905196044,6.0855384284395694e-15,4.793565821112147e-11,27.85767905196044,-7.67829773784736e-15,2.4004433768268596e-14,-1.955721389170403e-16,-1.5405176250195965e-12,-7.67829773784736e-15,4.658331110833865,-4.578117794582917e-15,-7.773883491630502e-16,-6.1234716764976845e-12,2.4004433768268596e-14,-4.578117794582917e-15,4.658331110833868
separate_range,fault,True,candidate,0.839659728633468,0.49999999999999944,0.2886751345948131,0.07834667784203744,0.17673407733783142,2.909326215750957e-15,2.477710289387311,2.4777102893873497,22.61108039840125,-6.106226635438361e-16,-4.8098618782541166e-12,22.61108039840125,4.184100014176143e-14,-2.6774980170186216e-14,8.210351455288853e-17,6.467276573501609e-13,4.184100014176143e-14,2.4777102893873333,-1.9088823953040336e-14,2.843339235005292e-15,2.2396923353655348e-11,-2.6774980170186216e-14,-1.9088823953040336e-14,2.4777102893873266
separate_range,saddle,True,candidate,0.8449938774677132,0.35936387417576926,0.20747882949240737,0.08841762309929939,0.19945206956145312,2.764054811858393e-15,-1.7830865742535933,4.9246871266740815,23.998736314768166,-2.4702462297909733e-15,-1.9458077598391652e-11,23.991240844680853,0.3806481645061822,0.219767320244146,-3.879275373153135e-16,-3.055697052626639e-12,0.3806481645061822,-0.1005215464561968,-2.9013055801658014,1.177877240188252e-15,9.278114248109503e-12,0.219767320244146,-2.9013055801658014,3.249617568963997
tied_control,perfect,True,candidate,0.8164965809277435,-2.9783137915076622e-18,-2.9646611083197523e-18,7.984919914633711e-16,1.8012345802007594e-15,1.6857264396606507e-15,4.534551270065678,4.534551270065697,27.741853571409226,-1.5677163925136793e-15,-1.2348869051966143e-11,27.741853571409226,5.2904130266242444e-14,2.5268363071718835e-14,-4.905586905806238e-16,-3.864120488381793e-12,5.2904130266242444e-14,4.534551270065694,7.0723830622946625e-15,3.78538126363373e-16,2.981736860034216e-12,2.5268363071718835e-14,7.0723830622946625e-15,4.534551270065681
tied_control,fault,True,candidate,0.8397682029437676,0.5000000000000002,0.2886751345948124,0.07820264617837665,0.1764091713700781,2.122868945551435e-15,2.4763841619803912,2.476384161980429,22.802934873642815,1.3322676295501878e-15,1.0494244098008981e-11,22.802934873642815,1.4063884150228969e-14,4.249571169437425e-14,-1.5723904932747786e-15,-1.238568684535667e-11,1.4063884150228969e-14,2.4763841619803917,-5.446672995206172e-15,-5.091401181388908e-16,-4.010486002457791e-12,4.249571169437425e-14,-5.446672995206172e-15,2.4763841619804277
tied_control,saddle,True,candidate,0.8449421560945065,0.3595985049548534,0.20761429363587172,0.08833278135389219,0.1992606839404252,1.6273395559397773e-15,-1.8158530334549592,4.996991271993134,24.269463782705074,1.5543122344752192e-15,1.2243284781010478e-11,24.26284598087068,0.35977457752290626,0.20771594918042885,2.936019483090746e-16,2.312696371859401e-12,0.35977457752290626,-0.10767860571713433,-2.9471825280202,3.8228968601838886e-16,3.0112878165348038e-12,0.20771594918042885,-2.9471825280202,3.2954346460897073
