j,l,ux,uy,uz
-4,0,-0.47405966353018314,-0.007759110712736692,-0.0007370062515614654
-4,1,0.487286532479683,-0.004182708788789588,-0.001304937244868523
-4,2,0.45731445481052213,-0.0018986253468062156,-0.0006740454664238703
-4,3,0.4352601187528787,-0.0008238223914530229,0.0003961873105903269
-4,4,0.41873082771066483,-0.00048802776180389734,0.0005880830303348055
-3,-2,-0.36764547925389834,-0.004441443829005717,-0.0023461313063976646
-3,-1,-0.4117851313686074,-0.01208530739139049,-0.004093714581294877
-3,0,-0.46035479236137145,-0.02261118856326691,-0.004786334336372303
-3,1,0.48450753619014597,-0.01144822941998371,-0.0034943911262032916
-3,2,0.4463049665744029,-0.005984236512012841,-0.0006001713251575257
-3,3,0.4212805644466824,-0.0031099376390771685,0.0014849345012848897
-3,4,0.40390007960870206,-0.0018281209814614882,0.001174274861545983
-3,5,0.39089491361887113,-0.0010690160074813186,0.00026394300979916917
-2,-3,-0.29646420055400335,-0.003593704585161611,-0.003847236160586406
-2,-2,-0.333532846404095,-0.012725108304303994,-0.00957350275422602
-2,-1,-0.38018615692862306,-0.027730973988244468,-0.013390288899298086
-2,0,-0.44139321847606,-0.04212341197486201,-0.011167337075766755
-2,1,0.47803870565386025,-0.019848303904981178,-0.00391062219725202
-2,2,0.4298826672790989,-0.010840116271545974,0.002611958643222731
-2,3,0.40247728816450856,-0.00535572033145767,0.004730831374583003
-2,4,0.38489372743824074,-0.002381757816787145,0.002131120740064132
-2,5,0.372262730137148,-0.0014391906545368977,0.0003280921872351061
-1,-3,-0.25744608448793915,-0.00799098635610938,-0.010331881785925624
-1,-2,-0.29078384623946163,-0.021526945089893494,-0.022403844461402166
-1,-1,-0.3365765453694187,-0.04174886146806441,-0.030249297188089504
-1,0,-0.41110757441299667,-0.0600601632434454,-0.022458072794016383
-1,1,0.45951829847302395,-0.022233708674686554,-0.0031414903852288304
-1,2,0.4015556461557503,-0.01017870407901346,0.009979156349890682
-1,3,0.37407884884803516,-0.0022281163250612935,0.00857845887211577
-1,4,0.3585750489880698,-0.00011130697778368485,0.0034857428923030813
-1,5,0.3484092448249247,-0.0007369419184768878,0.0005410909382127549
0,-4,-0.2017840405551989,-0.0036866088425161984,-0.006966662542842221
0,-3,-0.2153793526496665,-0.01275353340730504,-0.019463307288963234
0,-2,-0.23513392885655923,-0.02497696413540622,-0.03565102783123971
0,-1,-0.26620764022980814,-0.04096405309296783,-0.0489764716279245
0,0,-0.33880209693485364,-0.05469907282682734,-0.038544570591791956
0,1,0.4016863766668818,-0.0045321470780891986,0.001333896261477104
0,2,0.3432211672683888,0.00534630970658534,0.01648002816633679
0,3,0.3255222862177942,0.006004184368134943,0.013923123916240622
0,4,0.3197282284030782,0.003630827349631202,0.006160273242899373
0,5,0.3173074874378865,-4.558573061793221e-05,0.0009335437325864523
1,-4,-0.16920586157419837,-0.003303386585017491,-0.003094300079772334
1,-3,-0.16681503441157486,-0.008223683082842888,-0.00833586488574754
1,-2,-0.16192571618281557,-0.011278327401588873,-0.014852566908532247
1,-1,-0.14644763684046752,-0.010977619294567047,-0.015599491676920015
1,0,-0.09453252918015122,-0.0018896156454772663,0.0007697958107510903
1,1,0.14138709164453725,0.04947438188844772,0.03587410544735064
1,2,0.21389059486941547,0.03436044175497962,0.04492204133459491
1,3,0.24527747700560887,0.01880394366644198,0.03059687028590104
1,4,0.26467187631527506,0.007544882473961145,0.013164144352797356
2,-4,-0.14342637209614212,-0.001910454760246169,-0.0006967281754664082
2,-3,-0.13324635067795892,-0.0036047548755421314,-0.0030659983957748087
2,-2,-0.11875498586587739,-0.002370771599608309,-0.006742599446351386
2,-1,-0.0941301521488601,0.004413332413068404,-0.006799807547483164
2,0,-0.043093312528349234,0.01657500155954092,0.004015925001395096
2,1,0.07053849897035745,0.053068508309614945,0.01972847085913466
2,2,0.13954102760617773,0.0334936259594858,0.02575524746698319
2,3,0.1839969694773856,0.015580532754120052,0.017964576500498864
2,4,0.2154498416280795,0.004743574213599624,0.006973143846236285
3,-4,-0.12415379577366281,-0.00045616116645971164,7.613935344864504e-05
3,-3,-0.11105479336114829,-0.00047625241275968616,-0.0009335430973808164
3,-2,-0.09404139771747175,0.0016494531525233804,-0.0025179759823016888
3,-1,-0.06924481440432637,0.006368667662647667,-0.0006988043273616182
3,0,-0.027613480777480926,0.01434090807560603,0.003763127362997509
3,1,0.04076795931186263,0.03280090966718974,0.00804548304265381
3,2,0.09427250187618638,0.016644935292818692,0.008541243650795291
3,3,0.1389440501365245,0.006036717678312494,0.004967736103067347
4,-3,-0.09530704535690049,0.00013439622446316166,-0.00041539737477355965
4,-2,-0.0777485592989479,0.0007890795809179399,-0.000476150668887531
4,-1,-0.054603724858888314,0.0025358040602144554,0.0006844762788084508
4,0,-0.022067864684475982,0.005757310087401702,0.0016764251317645262
4,1,0.022279242993834936,0.012000468309103266,0.001098472671051643
