observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
v17_direct047_normal_force,heldout,heldout,retrospective,-2.2580600813748397,-2.2580600813748397,-2.333173943455641,eV/L0,0.03173805605024358,-2.366681247329416,-2.366681247329416
v17_direct047_Haa,heldout,heldout,retrospective,35.337517734960244,35.337517734960244,50.134476516328206,eV/L0^2,3.5337517734960247,4.187322633227568,4.187322633227568
v17_direct047_Hxx,heldout,heldout,retrospective,-7.290154929569364,-7.290154929569364,-7.5981306221584335,eV/L0^2,0.7290154929569365,-0.422454249003542,-0.422454249003542
v17_off_plus_energy,heldout,heldout,retrospective,0.08014986299727256,0.08014986299727256,0.08762072794986465,eV/cell,0.008014986299727257,0.9321120053375915,0.9321120053375915
v17_off_plus_normal_force,heldout,heldout,retrospective,0.496288954541943,0.496288954541943,0.6239606007704726,eV/L0,0.03173805605024358,4.022667488721311,4.022667488721311
v17_off_plus_Haa,heldout,heldout,retrospective,13.145916399036436,13.145916399036436,13.641801868915437,eV/L0^2,1.3145916399036437,0.37721635740460674,0.37721635740460674
v17_off_plus_Hxx,heldout,heldout,retrospective,0.5867789207029961,0.5867789207029961,0.29445444661758624,eV/L0^2,0.1,-2.9232447408540985,-2.9232447408540985
v17_off_minus_energy,heldout,heldout,retrospective,0.21284911087573022,0.21284911087573022,0.22373452733541582,eV/cell,0.021284911087573022,0.5114147019407069,0.5114147019407069
v17_off_minus_normal_force,heldout,heldout,retrospective,0.06702268289699899,0.06702268289699899,0.08519841379038351,eV/L0,0.03173805605024358,0.5726793999169658,0.5726793999169658
v17_off_minus_Haa,heldout,heldout,retrospective,11.464221151869252,11.464221151869252,13.824079731558056,eV/L0^2,1.1464221151869252,2.0584552133347738,2.0584552133347738
v17_off_minus_Hxx,heldout,heldout,retrospective,-2.835312235036081,-2.835312235036081,-2.967237835679363,eV/L0^2,0.2835312235036081,-0.465294788394278,-0.465294788394278
v17_shockley067_energy,heldout,heldout,retrospective,0.07506981596967024,0.07506981596967024,0.08524195053825043,eV/cell,0.007506981596967025,1.3550232456530777,1.3550232456530777
v17_shockley067_normal_force,heldout,heldout,retrospective,-0.08375074170661885,-0.08375074170661885,0.0015882868271041295,eV/L0,0.03173805605024358,2.6888549317143204,2.6888549317143204
v17_shockley067_Haa,heldout,heldout,retrospective,14.560238367523052,14.560238367523052,24.173757748606167,eV/L0^2,1.4560238367523053,6.602583789099423,6.602583789099423
v17_shockley067_Hxx,heldout,heldout,retrospective,0.4530475235373633,0.4530475235373633,-0.20455064817337099,eV/L0^2,0.1,-6.575981717107342,-6.575981717107342
v17_compression_energy,heldout,heldout,retrospective,0.025317916775100896,0.025317916775100896,0.025568164632267687,eV/cell,0.004433026104653031,0.0564507970986509,0.0564507970986509
v17_compression_normal_force,heldout,heldout,retrospective,-0.6769543589544016,-0.6769543589544016,-0.789106656162406,eV/L0,0.03173805605024358,-3.533685145380658,-3.533685145380658
v17_compression_Haa,heldout,heldout,retrospective,26.962376342241654,26.962376342241654,28.861577602834423,eV/L0^2,2.6962376342241656,0.7043894189761423,0.7043894189761423
v17_compression_Hxx,heldout,heldout,retrospective,5.568444170552721,5.568444170552721,3.124857647077966,eV/L0^2,0.5568444170552721,-4.388275160227036,-4.388275160227036
v17_opening1.045_energy,heldout,heldout,retrospective,0.012439540042104347,0.012439540042104347,0.014348591814845059,eV/cell,0.004433026104653031,0.43064302525467124,0.43064302525467124
v17_opening1.045_normal_force,heldout,heldout,retrospective,0.6560493060873362,0.6560493060873362,0.702373434076567,eV/L0,0.03173805605024358,1.4595767275694655,1.4595767275694655
v17_opening1.045_Haa,heldout,heldout,retrospective,16.173163667497242,16.173163667497242,15.18857537598128,eV/L0^2,1.6173163667497243,-0.6087790315846873,-0.6087790315846873
v17_opening1.045_Hxx,heldout,heldout,retrospective,3.5468340021412335,3.5468340021412335,2.515356884216154,eV/L0^2,0.35468340021412337,-2.9081629343306554,-2.9081629343306554
v17_opening1.255_energy,heldout,heldout,retrospective,0.2548812728796389,0.2548812728796389,0.2201413009533346,eV/cell,0.02548812728796389,-1.3629864420329292,-1.3629864420329292
v17_opening1.255_normal_force,heldout,heldout,retrospective,1.5479287243761108,1.5479287243761108,1.2362476284298065,eV/L0,0.03173805605024358,-9.820421750244916,-9.820421750244916
v17_opening1.255_Haa,heldout,heldout,retrospective,-3.07660296796585,-3.07660296796585,-1.845069306866205,eV/L0^2,0.307660296796585,4.002900842008532,4.002900842008532
v17_opening1.255_Hxx,heldout,heldout,retrospective,-0.8591645505462155,-0.8591645505462155,0.6393007052387512,eV/L0^2,0.1,14.984652557849666,14.984652557849666
v17_opening1.555_energy,heldout,heldout,retrospective,0.4970497627048889,0.4970497627048889,0.45874762959227494,eV/cell,0.04970497627048889,-0.7705895060522318,-0.7705895060522318
v17_opening1.555_normal_force,heldout,heldout,retrospective,0.5361595264738468,0.5361595264738468,0.743819813305167,eV/L0,0.03173805605024358,6.542942847620513,6.542942847620513
v17_opening1.555_Haa,heldout,heldout,retrospective,-0.9598397042596563,-0.9598397042596563,-1.473808290192191,eV/L0^2,0.1,-5.139685859325347,-5.139685859325347
v17_opening1.555_Hxx,heldout,heldout,retrospective,-0.8905810007935903,-0.8905810007935903,0.057998634456070404,eV/L0^2,0.1,9.485796352496607,9.485796352496607
v17_opening1.855_energy,heldout,heldout,retrospective,0.6331364785570511,0.6331364785570511,0.6047404550953616,eV/cell,0.06331364785570512,-0.44849766872389796,-0.44849766872389796
v17_opening1.855_normal_force,heldout,heldout,retrospective,0.6294361584094642,0.6294361584094642,0.47277544664775767,eV/L0,0.03173805605024358,-4.936052526774216,-4.936052526774216
v17_opening1.855_Haa,heldout,heldout,retrospective,0.33758173393615254,0.33758173393615254,-0.8531184331917958,eV/L0^2,0.1,-11.907001671279485,-11.907001671279485
v17_opening1.855_Hxx,heldout,heldout,retrospective,-0.0764657682265532,-0.0764657682265532,0.002111771558003403,eV/L0^2,0.1,0.7857753978455659,0.7857753978455659
v17_opening2.455_energy,heldout,heldout,retrospective,0.7722611869157332,0.7722611869157332,0.7566092336526856,eV/cell,0.07722611869157332,-0.20267693790955046,-0.20267693790955046
v17_opening2.455_normal_force,heldout,heldout,retrospective,-0.03892592855831557,-0.03892592855831557,0.1854875075644292,eV/L0,0.03173805605024358,7.070799666100611,7.070799666100611
v17_opening2.455_Haa,heldout,heldout,retrospective,1.5212189106347462,1.5212189106347462,-0.3754304282729381,eV/L0^2,0.15212189106347462,-12.46795793589159,-12.46795793589159
v17_opening2.455_Hxx,heldout,heldout,retrospective,0.04446583977668427,0.04446583977668427,-6.853330125290137e-05,eV/L0^2,0.1,-0.4453437307793717,-0.4453437307793717
v17_opening3.75_energy,heldout,heldout,retrospective,0.7719163228888833,0.7719163228888833,0.8356234460834377,eV/cell,0.07719163228888834,0.8253112585588501,0.8253112585588501
v17_opening3.75_normal_force,heldout,heldout,retrospective,0.0,0.0,0.019718605004516332,eV/L0,0.03173805605024358,0.6212921476129599,0.6212921476129599
v17_opening3.75_Haa,heldout,heldout,retrospective,0.0,0.0,-0.04223786071907661,eV/L0^2,0.1,-0.4223786071907661,-0.4223786071907661
v17_opening3.75_Hxx,heldout,heldout,retrospective,0.0,0.0,-1.9086953062407732e-08,eV/L0^2,0.1,-1.908695306240773e-07,-1.908695306240773e-07
v19_new_0_energy,heldout,heldout,retrospective,0.00042417681882149505,0.00042417681882149505,0.0006267397790465781,eV/cell,0.004433026104653031,0.04569405986860018,0.04569405986860018
v19_new_0_force,heldout,heldout,retrospective,-0.13054663793646185,-0.13054663793646185,-0.19686533987039007,eV/L0,0.03173805605024358,-2.0895640813331804,-2.0895640813331804
v19_new_0_Haa,heldout,heldout,retrospective,20.302032153219432,20.302032153219432,32.39492457378624,eV/L0^2,2.030203215321943,5.956493581185249,5.956493581185249
v19_new_0_Hxx,heldout,heldout,retrospective,4.57090105595751,4.57090105595751,5.0994926759151,eV/L0^2,0.45709010559575103,1.1564276134760056,1.1564276134760056
v19_new_1_energy,heldout,heldout,retrospective,0.004931943136885955,0.004931943136885955,0.006070650289481776,eV/cell,0.004433026104653031,0.2568690383755244,0.2568690383755244
v19_new_1_force,heldout,heldout,retrospective,0.42285939529142164,0.42285939529142164,0.48742551147337304,eV/L0,0.03173805605024358,2.0343437568998772,2.0343437568998772
v19_new_1_Haa,heldout,heldout,retrospective,17.415188636660293,17.415188636660293,16.494428564450978,eV/L0^2,1.7415188636660295,-0.5287109381468573,-0.5287109381468573
v19_new_1_Hxx,heldout,heldout,retrospective,3.8361643120715834,3.8361643120715834,2.8254701292964124,eV/L0^2,0.3836164312071584,-2.6346477902282075,-2.6346477902282075
v19_new_2_energy,heldout,heldout,retrospective,0.10968805888528045,0.10968805888528045,0.10516455915343956,eV/cell,0.010968805888528046,-0.4123967346866709,-0.4123967346866709
