radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09825683945187377,-2.8168534200372287e-05,0.09828500798607415,2,True
1.0,0.1490947246523045,-5.00950519140099e-05,0.1491448197042185,4,True
1.5,0.2891651148318849,-9.844336551453841e-05,0.2892635581973994,10,True
2.0,0.3730288845666356,-0.0001240630947494284,0.37315294766138496,18,True
2.5,0.44165755835511944,-0.00015969330204923892,0.44181725165716873,30,True
3.0,0.48466681427469976,-0.0001480349990301391,0.48481484927372986,40,True
3.5,0.538274215743735,-0.0001425946391087258,0.5384168103828436,56,True
4.0,0.5785051870095549,-0.0001276695172951468,0.5786328565268499,72,True
4.5,0.6134891347431295,-0.00011379739842069099,0.61360293214155,90,True
5.0,0.6505262278295638,-9.835205059572035e-05,0.6506245798801595,112,True
5.5,0.6834682321257024,-8.187279597375489e-05,0.6835501049216761,136,True
6.0,0.7081996643801539,-7.11568615087223e-05,0.7082708212416626,158,True
6.5,0.7387441833307933,-3.903136251873217e-05,0.738783214693312,188,True
7.0,0.7659808609424696,-1.4968886386865975e-05,0.7659958298288565,220,True
7.5,0.790755945362931,1.0602212209918852e-05,0.790745343150721,254,True
8.0,0.8112811013220325,3.267467353938843e-05,0.8112484266484931,286,True
