case,j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
radial_joint_escape_plus_newton_R8r5,-6,0,-5.0518148554092255,0.9715410350117333,0.005367680372707474,0.0009529120057865921,0.9715410350117333,0.005367680372707474,0.0009529120057865921,True
radial_joint_escape_plus_newton_R8r5,-5,0,-4.185789451624787,0.9638821072009301,0.008549506978840658,0.0014285852496495523,0.9638821072009301,0.008549506978840658,0.0014285852496495523,True
radial_joint_escape_plus_newton_R8r5,-4,0,-3.319764047840348,0.9514528807272252,0.01400867583262142,0.002279042112549698,0.9514528807272252,0.01400867583262142,0.002279042112549698,True
radial_joint_escape_plus_newton_R8r5,-3,0,-2.4537386440559095,0.9299312858631968,0.025206724145848163,0.003925833896773678,0.9299312858631968,0.025206724145848163,0.003925833896773678,True
radial_joint_escape_plus_newton_R8r5,-2,0,-1.5877132402714706,0.8842685340190388,0.04438421885717291,0.008196876031352364,0.8842685340190388,0.04438421885717291,0.008196876031352364,True
radial_joint_escape_plus_newton_R8r5,-1,0,-0.7216878364870323,0.7539754372483279,0.058380409872056976,0.02384352103716453,0.7539754372483279,0.058380409872056976,0.02384352103716453,True
radial_joint_escape_plus_newton_R8r5,0,0,0.14433756729740643,0.25406091857747826,0.058461776594430165,0.025413465592435312,0.25406091857747826,0.058461776594430165,0.025413465592435312,True
radial_joint_escape_plus_newton_R8r5,1,0,1.010362971081845,0.12147686219323706,0.045514742588588335,0.009096682032208432,0.12147686219323706,0.045514742588588335,0.009096682032208432,True
radial_joint_escape_plus_newton_R8r5,2,0,1.8763883748662837,0.07453141374422789,0.026475463439012355,0.004376078310396225,0.07453141374422789,0.026475463439012355,0.004376078310396225,True
radial_joint_escape_plus_newton_R8r5,3,0,2.7424137786507226,0.05205593768131173,0.01489273438531636,0.0025707679493142607,0.05205593768131173,0.01489273438531636,0.0025707679493142607,True
radial_joint_escape_plus_newton_R8r5,4,0,3.608439182435161,0.03891277542521,0.009194498348874262,0.0016189376798065032,0.03891277542521,0.009194498348874262,0.0016189376798065032,True
radial_joint_escape_plus_newton_R8r5,5,0,4.474464586219599,0.030736563427899665,0.005953247343448597,0.001084131998831269,0.030736563427899665,0.005953247343448597,0.001084131998831269,True
radial_joint_escape_plus_newton_R8r5,6,0,5.340489990004038,0.025559151433894742,0.003798077439787293,0.0007351666630044265,0.025559151433894742,0.003798077439787293,0.0007351666630044265,True
radial_joint_escape_plus_newton_R8r5,7,0,6.206515393788477,0.022138365463280935,0.002241020405566462,0.0005446700288219929,0.022138365463280935,0.002241020405566462,0.0005446700288219929,True
radial_joint_escape_plus_newton_R8r5,8,0,7.072540797572915,0.019729884063026927,0.0011034211795518916,0.0005014441085671852,0.019729884063026927,0.0011034211795518916,0.0005014441085671852,True
radial_joint_escape_plus_newton_R8r5,9,0,7.938566201357354,0.0177836024021963,0.00031696616126048756,0.0004900485757147983,0.0177836024021963,0.00031696616126048756,0.0004900485757147983,True
radial_joint_escape_plus_newton_R8r5,10,0,8.804591605141791,0.015447840188074897,0.0,0.0,0.015447840188074897,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,11,0,9.670617008926232,0.014045060544141893,0.0,0.0,0.014045060544141893,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,12,0,10.53664241271067,0.012875733304131833,0.0,0.0,0.012875733304131833,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,13,0,11.402667816495107,0.011886078650749539,0.0,0.0,0.011886078650749539,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,14,0,12.268693220279548,0.011037652501764764,0.0,0.0,0.011037652501764764,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,15,0,13.134718624063986,0.010302245368216511,0.0,0.0,0.010302245368216511,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,16,0,14.000744027848423,0.009658689874752801,0.0,0.0,0.009658689874752801,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,17,0,14.866769431632862,0.009090792850203186,0.0,0.0,0.009090792850203186,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,18,0,15.732794835417302,0.008585955545546852,0.0,0.0,0.008585955545546852,0.0,0.0,False
radial_joint_escape_plus_newton_R8r5,19,0,16.59882023920174,0.0081342289141427,0.0,0.0,0.0081342289141427,0.0,0.0,False
radial_joint_stable_R10r7,-26,0,-22.372322931097997,0.994055261445902,0.0,0.0,0.994055261445902,0.0,0.0,False
radial_joint_stable_R10r7,-25,0,-21.50629752731356,0.9938175199864763,0.0,0.0,0.9938175199864763,0.0,0.0,False
radial_joint_stable_R10r7,-24,0,-20.640272123529122,0.9935599731280738,0.0,0.0,0.9935599731280738,0.0,0.0,False
radial_joint_stable_R10r7,-23,0,-19.77424671974468,0.993280038741893,0.0,0.0,0.993280038741893,0.0,0.0,False
radial_joint_stable_R10r7,-22,0,-18.908221315960244,0.9929746655086994,0.0,0.0,0.9929746655086994,0.0,0.0,False
radial_joint_stable_R10r7,-21,0,-18.042195912175806,0.9926402212948431,0.0,0.0,0.9926402212948431,0.0,0.0,False
radial_joint_stable_R10r7,-20,0,-17.176170508391365,0.9922723480741953,0.0,0.0,0.9922723480741953,0.0,0.0,False
radial_joint_stable_R10r7,-19,0,-16.310145104606928,0.9918657710858574,0.0,0.0,0.9918657710858574,0.0,0.0,False
radial_joint_stable_R10r7,-18,0,-15.444119700822489,0.9914140444544532,0.0,0.0,0.9914140444544532,0.0,0.0,False
radial_joint_stable_R10r7,-17,0,-14.57809429703805,0.9909092071497969,0.0,0.0,0.9909092071497969,0.0,0.0,False
radial_joint_stable_R10r7,-16,0,-13.712068893253612,0.9903413101252472,0.0,0.0,0.9903413101252472,0.0,0.0,False
radial_joint_stable_R10r7,-15,0,-12.84604348946917,0.9896977546317836,0.0,0.0,0.9896977546317836,0.0,0.0,False
radial_joint_stable_R10r7,-14,0,-11.980018085684733,0.9889623474982352,0.0,0.0,0.9889623474982352,0.0,0.0,False
radial_joint_stable_R10r7,-13,0,-11.113992681900296,0.9881139213492505,0.0,0.0,0.9881139213492505,0.0,0.0,False
radial_joint_stable_R10r7,-12,0,-10.247967278115857,0.9871242666958682,0.0,0.0,0.9871242666958682,0.0,0.0,False
radial_joint_stable_R10r7,-11,0,-9.381941874331417,0.98531128258708,0.00024308603042811876,0.0003859532276334225,0.98531128258708,0.00024308603042811876,0.0003859532276334225,True
radial_joint_stable_R10r7,-10,0,-8.51591647054698,0.9837644578658213,0.0007525660984449194,0.00044917387205777623,0.9837644578658213,0.0007525660984449194,0.00044917387205777623,True
radial_joint_stable_R10r7,-9,0,-7.649891066762541,0.9819794688340624,0.0016232099658516398,0.00046544338360241183,0.9819794688340624,0.0016232099658516398,0.00046544338360241183,True
radial_joint_stable_R10r7,-8,0,-6.783865662978103,0.9796217069797643,0.0027552546243346755,0.0006325783573206237,0.9796217069797643,0.0027552546243346755,0.0006325783573206237,True
radial_joint_stable_R10r7,-7,0,-5.917840259193664,0.9763163360370297,0.0042643003491267956,0.0008950317048311096,0.9763163360370297,0.0042643003491267956,0.0008950317048311096,True
radial_joint_stable_R10r7,-6,0,-5.0518148554092255,0.9713518131909253,0.0063628611529865375,0.0012585608238087154,0.9713518131909253,0.0063628611529865375,0.0012585608238087154,True
radial_joint_stable_R10r7,-5,0,-4.185789451624787,0.9635019179358316,0.009494795956255651,0.001762944048636271,0.9635019179358316,0.009494795956255651,0.001762944048636271,True
radial_joint_stable_R10r7,-4,0,-3.319764047840348,0.950843263164458,0.014956578243288601,0.002611962213428228,0.950843263164458,0.014956578243288601,0.002611962213428228,True
radial_joint_stable_R10r7,-3,0,-2.4537386440559095,0.9290758533484742,0.026200401972946753,0.004239446389434217,0.9290758533484742,0.026200401972946753,0.004239446389434217,True
radial_joint_stable_R10r7,-2,0,-1.5877132402714706,0.883170543406142,0.045327787455558516,0.00849843989137855,0.883170543406142,0.045327787455558516,0.00849843989137855,True
radial_joint_stable_R10r7,-1,0,-0.7216878364870323,0.7525732201364204,0.0591157663541472,0.024059703136598026,0.7525732201364204,0.0591157663541472,0.024059703136598026,True
radial_joint_stable_R10r7,0,0,0.14433756729740643,0.2529578682635227,0.059200533367664766,0.02513601287690085,0.2529578682635227,0.059200533367664766,0.02513601287690085,True
radial_joint_stable_R10r7,1,0,1.010362971081845,0.12081101438700148,0.04613037683526059,0.009113666336026682,0.12081101438700148,0.04613037683526059,0.009113666336026682,True
radial_joint_stable_R10r7,2,0,1.8763883748662837,0.07402962206088526,0.027074095281949616,0.004551531946857625,0.07402962206088526,0.027074095281949616,0.004551531946857625,True
radial_joint_stable_R10r7,3,0,2.7424137786507226,0.05160873786160629,0.015543057650924341,0.002806384474620085,0.05160873786160629,0.015543057650924341,0.002806384474620085,True
radial_joint_stable_R10r7,4,0,3.608439182435161,0.03845971777165896,0.009892719122080597,0.0018876015737227152,0.03845971777165896,0.009892719122080597,0.0018876015737227152,True
radial_joint_stable_R10r7,5,0,4.474464586219599,0.030255132776300455,0.006697133910888535,0.0013567573737926844,0.030255132776300455,0.006697133910888535,0.0013567573737926844,True
radial_joint_stable_R10r7,6,0,5.340489990004038,0.02504167792090392,0.0045925525960939986,0.0009763320574367312,0.02504167792090392,0.0045925525960939986,0.0009763320574367312,True
radial_joint_stable_R10r7,7,0,6.206515393788477,0.021574019111058673,0.003104014344615117,0.0006925122515500064,0.021574019111058673,0.003104014344615117,0.0006925122515500064,True
radial_joint_stable_R10r7,8,0,7.072540797572915,0.01910449668844599,0.002013117587462489,0.0004900926126243479,0.01910449668844599,0.002013117587462489,0.0004900926126243479,True
radial_joint_stable_R10r7,9,0,7.938566201357354,0.017245825119312934,0.0011788664133976993,0.00037168204984056974,0.017245825119312934,0.0011788664133976993,0.00037168204984056974,True
radial_joint_stable_R10r7,10,0,8.804591605141791,0.015790721115508763,0.0005301554513013382,0.00038485208044304717,0.015790721115508763,0.0005301554513013382,0.00038485208044304717,True
radial_joint_stable_R10r7,11,0,9.670617008926232,0.014492262297674084,0.00017120235226630783,0.00032895835876781777,0.014492262297674084,0.00017120235226630783,0.00032895835876781777,True
radial_joint_stable_R10r7,12,0,10.53664241271067,0.012875733304131833,0.0,0.0,0.012875733304131833,0.0,0.0,False
radial_joint_stable_R10r7,13,0,11.402667816495107,0.011886078650749539,0.0,0.0,0.011886078650749539,0.0,0.0,False
radial_joint_stable_R10r7,14,0,12.268693220279548,0.011037652501764764,0.0,0.0,0.011037652501764764,0.0,0.0,False
radial_joint_stable_R10r7,15,0,13.134718624063986,0.010302245368216511,0.0,0.0,0.010302245368216511,0.0,0.0,False
radial_joint_stable_R10r7,16,0,14.000744027848423,0.009658689874752801,0.0,0.0,0.009658689874752801,0.0,0.0,False
radial_joint_stable_R10r7,17,0,14.866769431632862,0.009090792850203186,0.0,0.0,0.009090792850203186,0.0,0.0,False
radial_joint_stable_R10r7,18,0,15.732794835417302,0.008585955545546852,0.0,0.0,0.008585955545546852,0.0,0.0,False
radial_joint_stable_R10r7,19,0,16.59882023920174,0.0081342289141427,0.0,0.0,0.0081342289141427,0.0,0.0,False
radial_joint_stable_R10r7,20,0,17.464845642986177,0.0077276519258047596,0.0,0.0,0.0077276519258047596,0.0,0.0,False
radial_joint_stable_R10r7,21,0,18.330871046770618,0.0073597787051570655,0.0,0.0,0.0073597787051570655,0.0,0.0,False
radial_joint_stable_R10r7,22,0,19.196896450555055,0.007025334491300672,0.0,0.0,0.007025334491300672,0.0,0.0,False
radial_joint_stable_R10r7,23,0,20.062921854339493,0.006719961258107067,0.0,0.0,0.006719961258107067,0.0,0.0,False
radial_joint_stable_R10r7,24,0,20.928947258123934,0.006440026871926239,0.0,0.0,0.006440026871926239,0.0,0.0,False
radial_joint_stable_R10r7,25,0,21.79497266190837,0.006182480013523806,0.0,0.0,0.006182480013523806,0.0,0.0,False
radial_joint_stable_R10r7,26,0,22.66099806569281,0.005944738554098154,0.0,0.0,0.005944738554098154,0.0,0.0,False
radial_joint_stable_R8r7,-23,0,-19.77424671974468,0.993280038741893,0.0,0.0,0.993280038741893,0.0,0.0,False
radial_joint_stable_R8r7,-22,0,-18.908221315960244,0.9929746655086994,0.0,0.0,0.9929746655086994,0.0,0.0,False
radial_joint_stable_R8r7,-21,0,-18.042195912175806,0.9926402212948431,0.0,0.0,0.9926402212948431,0.0,0.0,False
radial_joint_stable_R8r7,-20,0,-17.176170508391365,0.9922723480741953,0.0,0.0,0.9922723480741953,0.0,0.0,False
radial_joint_stable_R8r7,-19,0,-16.310145104606928,0.9918657710858574,0.0,0.0,0.9918657710858574,0.0,0.0,False
radial_joint_stable_R8r7,-18,0,-15.444119700822489,0.9914140444544532,0.0,0.0,0.9914140444544532,0.0,0.0,False
radial_joint_stable_R8r7,-17,0,-14.57809429703805,0.9909092071497969,0.0,0.0,0.9909092071497969,0.0,0.0,False
radial_joint_stable_R8r7,-16,0,-13.712068893253612,0.9903413101252472,0.0,0.0,0.9903413101252472,0.0,0.0,False
radial_joint_stable_R8r7,-15,0,-12.84604348946917,0.9896977546317836,0.0,0.0,0.9896977546317836,0.0,0.0,False
radial_joint_stable_R8r7,-14,0,-11.980018085684733,0.9889623474982352,0.0,0.0,0.9889623474982352,0.0,0.0,False
radial_joint_stable_R8r7,-13,0,-11.113992681900296,0.9881139213492505,0.0,0.0,0.9881139213492505,0.0,0.0,False
radial_joint_stable_R8r7,-12,0,-10.247967278115857,0.9871242666958682,0.0,0.0,0.9871242666958682,0.0,0.0,False
radial_joint_stable_R8r7,-11,0,-9.381941874331417,0.9859549394558582,0.0,0.0,0.9859549394558582,0.0,0.0,False
radial_joint_stable_R8r7,-10,0,-8.51591647054698,0.9845521598119251,0.0,0.0,0.9845521598119251,0.0,0.0,False
radial_joint_stable_R8r7,-9,0,-7.649891066762541,0.9819193591208826,0.000487655128695282,0.0005976485352606705,0.9819193591208826,0.000487655128695282,0.0005976485352606705,True
radial_joint_stable_R8r7,-8,0,-6.783865662978103,0.979517730565197,0.0015915381376379757,0.0006150447071830226,0.979517730565197,0.0015915381376379757,0.0006150447071830226,True
radial_joint_stable_R8r7,-7,0,-5.917840259193664,0.9763445213200529,0.0031857815932625133,0.000688482777556429,0.9763445213200529,0.0031857815932625133,0.000688482777556429,True
radial_joint_stable_R8r7,-6,0,-5.0518148554092255,0.971536598360093,0.005374683549484591,0.0009547668235172628,0.971536598360093,0.005374683549484591,0.0009547668235172628,True
radial_joint_stable_R8r7,-5,0,-4.185789451624787,0.9638773932496241,0.008555152265680196,0.0014299496375710283,0.9638773932496241,0.008555152265680196,0.0014299496375710283,True
radial_joint_stable_R8r7,-4,0,-3.319764047840348,0.9514483334272041,0.014013570095256557,0.0022794048061890375,0.9514483334272041,0.014013570095256557,0.0022794048061890375,True
radial_joint_stable_R8r7,-3,0,-2.4537386440559095,0.9299268295420691,0.02521262960633502,0.0039247310115370915,0.9299268295420691,0.02521262960633502,0.0039247310115370915,True
radial_joint_stable_R8r7,-2,0,-1.5877132402714706,0.884264116853191,0.04439244003065502,0.008195268304012172,0.884264116853191,0.04439244003065502,0.008195268304012172,True
radial_joint_stable_R8r7,-1,0,-0.7216878364870323,0.753973673157862,0.05839053399605392,0.02384104869599019,0.753973673157862,0.05839053399605392,0.02384104869599019,True
radial_joint_stable_R8r7,0,0,0.14433756729740643,0.254064290540554,0.05847189713670056,0.02541144800045348,0.254064290540554,0.05847189713670056,0.02541144800045348,True
radial_joint_stable_R8r7,1,0,1.010362971081845,0.12148264500539047,0.045523422030747954,0.009095386392122162,0.12148264500539047,0.045523422030747954,0.009095386392122162,True
radial_joint_stable_R8r7,2,0,1.8763883748662837,0.0745368915968896,0.02648221210636159,0.00437491246363198,0.0745368915968896,0.02648221210636159,0.00437491246363198,True
radial_joint_stable_R8r7,3,0,2.7424137786507226,0.05206119132262798,0.014898646178995103,0.002570614671712711,0.05206119132262798,0.014898646178995103,0.002570614671712711,True
radial_joint_stable_R8r7,4,0,3.608439182435161,0.038917999921822266,0.00920134397522503,0.0016195236218317713,0.038917999921822266,0.00920134397522503,0.0016195236218317713,True
radial_joint_stable_R8r7,5,0,4.474464586219599,0.03074146521520181,0.00596175245464067,0.0010850177553735167,0.03074146521520181,0.00596175245464067,0.0010850177553735167,True
radial_joint_stable_R8r7,6,0,5.340489990004038,0.025563331861556484,0.003807442708381917,0.0007366780237478465,0.025563331861556484,0.003807442708381917,0.0007366780237478465,True
radial_joint_stable_R8r7,7,0,6.206515393788477,0.02214158877797985,0.0022497252000959053,0.0005473929800890438,0.02214158877797985,0.0022497252000959053,0.0005473929800890438,True
radial_joint_stable_R8r7,8,0,7.072540797572915,0.019732064728197052,0.0011102659052902092,0.0005055652544199252,0.019732064728197052,0.0011102659052902092,0.0005055652544199252,True
radial_joint_stable_R8r7,9,0,7.938566201357354,0.017784606302079023,0.00032074088022160727,0.0004936670615485905,0.017784606302079023,0.00032074088022160727,0.0004936670615485905,True
radial_joint_stable_R8r7,10,0,8.804591605141791,0.015447840188074897,0.0,0.0,0.015447840188074897,0.0,0.0,False
radial_joint_stable_R8r7,11,0,9.670617008926232,0.014045060544141893,0.0,0.0,0.014045060544141893,0.0,0.0,False
radial_joint_stable_R8r7,12,0,10.53664241271067,0.012875733304131833,0.0,0.0,0.012875733304131833,0.0,0.0,False
radial_joint_stable_R8r7,13,0,11.402667816495107,0.011886078650749539,0.0,0.0,0.011886078650749539,0.0,0.0,False
radial_joint_stable_R8r7,14,0,12.268693220279548,0.011037652501764764,0.0,0.0,0.011037652501764764,0.0,0.0,False
radial_joint_stable_R8r7,15,0,13.134718624063986,0.010302245368216511,0.0,0.0,0.010302245368216511,0.0,0.0,False
radial_joint_stable_R8r7,16,0,14.000744027848423,0.009658689874752801,0.0,0.0,0.009658689874752801,0.0,0.0,False
radial_joint_stable_R8r7,17,0,14.866769431632862,0.009090792850203186,0.0,0.0,0.009090792850203186,0.0,0.0,False
radial_joint_stable_R8r7,18,0,15.732794835417302,0.008585955545546852,0.0,0.0,0.008585955545546852,0.0,0.0,False
radial_joint_stable_R8r7,19,0,16.59882023920174,0.0081342289141427,0.0,0.0,0.0081342289141427,0.0,0.0,False
radial_joint_stable_R8r7,20,0,17.464845642986177,0.0077276519258047596,0.0,0.0,0.0077276519258047596,0.0,0.0,False
radial_joint_stable_R8r7,21,0,18.330871046770618,0.0073597787051570655,0.0,0.0,0.0073597787051570655,0.0,0.0,False
radial_joint_stable_R8r7,22,0,19.196896450555055,0.007025334491300672,0.0,0.0,0.007025334491300672,0.0,0.0,False
radial_joint_stable_R8r7,23,0,20.062921854339493,0.006719961258107067,0.0,0.0,0.006719961258107067,0.0,0.0,False
