case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
radial_joint_core_R8r5,8.0,0.5,0.6406117231457877,0.5990627441588987,0.04154897898688903,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_core_R8r5,8.0,0.75,0.6928946951969415,0.6540734798927342,0.038821215304207235,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,2.0,0.5,0.2651835766343294,0.13260002644692123,0.13258355018740817,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,2.0,0.75,0.2962126021441315,0.1876107621807567,0.10860183996337477,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,2.5,0.5,0.31606454783446647,0.20768375347142046,0.10838079436304601,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,2.5,0.75,0.35606442156187645,0.26269448920525595,0.0933699323566205,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,3.0,0.5,0.3602818513126951,0.2690316253699138,0.09125022594278126,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,3.0,0.75,0.40120737303417114,0.3240423611037493,0.07716501193042186,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,3.5,0.5,0.3993991668263255,0.32090051199748715,0.07849865482883833,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,3.5,0.75,0.4408438319450663,0.3759112477313227,0.06493258421374365,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,4.0,0.5,0.43387365332160205,0.36583138530291,0.06804226801869206,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,4.0,0.75,0.4774349934357712,0.4208421210367455,0.05659287239902572,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,4.5,0.5,0.46570786691001,0.4054632242929064,0.060244642617103605,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,4.5,0.75,0.5105042316917237,0.4604739600267419,0.05003027166498175,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,5.0,0.5,0.4948581453411539,0.4409151123274092,0.0539430330137447,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,5.0,0.75,0.5410470723154255,0.4959258480612447,0.0451212242541808,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,5.5,0.5,0.5218764980158985,0.47298524601909325,0.048891251996805274,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,5.5,0.75,0.5691799047890438,0.5279959817529287,0.04118392303611507,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,6.0,0.5,0.5473471515155637,0.5022629842259025,0.04508416728966114,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,6.0,0.75,0.5960808767855059,0.5572737199597381,0.03880715682576785,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,6.5,0.5,0.5712549351481098,0.5291958925616627,0.042059042586447104,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,6.5,0.75,0.6208857268572296,0.5842066282954982,0.03667909856173146,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,7.0,0.5,0.5937932605997578,0.5541318708534759,0.03966138974628186,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,7.0,0.75,0.6445355499286584,0.6091426065873113,0.035392943341347016,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,7.5,0.5,0.6152538731226816,0.5773467112504017,0.03790716187227994,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,7.5,0.75,0.666709387096088,0.6323574469842372,0.03435194011185072,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,8.0,0.5,0.6355820876910546,0.5990627441588987,0.03651934353215591,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_escape_plus_newton_R8r5,8.0,0.75,0.6878429807605133,0.6540734798927342,0.03376950086777908,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R10r7,2.0,0.5,0.26386254011330446,0.13260002644692123,0.13126251366638322,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R10r7,2.0,0.75,0.29474744811074444,0.1876107621807567,0.10713668592998773,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R10r7,2.5,0.5,0.31449957224288194,0.20768375347142046,0.10681581877146148,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R10r7,2.5,0.75,0.3542995731246962,0.26269448920525595,0.09160508391944022,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R10r7,3.0,0.5,0.35846254552665036,0.2690316253699138,0.08943092015673654,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R10r7,3.0,0.75,0.3991148668595177,0.3240423611037493,0.0750725057557684,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R10r7,3.5,0.5,0.3972876411668159,0.32090051199748715,0.07638712916932877,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R10r7,3.5,0.75,0.4383723962885792,0.3759112477313227,0.06246114855725654,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R10r7,4.0,0.5,0.43144339026818823,0.36583138530291,0.06561200496527825,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R10r7,4.0,0.75,0.4745573654592398,0.4208421210367455,0.05371524442249431,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
