observable,role,units,target,prediction,scale,normalized_residual
normal_strain_force_ev,exact,eV/strain,0.0,-1.0658141036401503e-14,0.1,-1.0658141036401503e-13
cohesive_ev_atom,exact,eV/atom,3.36,3.3599999999999923,0.0672,-1.1234399653945037e-13
C11_GPa,exact,GPa,113.99999999999996,113.99999999999991,5.699999999999998,-7.479397218527373e-15
C12_GPa,exact,GPa,62.000000000000014,62.00000000000044,3.100000000000001,1.3752440046969676e-13
C44_GPa,exact,GPa,32.0,31.999999999999886,1.6,-7.105427357601002e-14
perfect_Haa,fit,eV/L0^2,19.66091286328976,30.24640189917683,1.9660912863289761,5.384027236930573
perfect_Hxx,fit,eV/L0^2,4.393593035123306,4.759195677383178,0.43935930351233066,0.8321267794653887
saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.09891757387744979,0.007624909750742465,2.9729501215168916
saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.265168682768518,0.03173805605024358,8.354912548794287
fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.10828898431060557,0.006670794504308616,6.2332963848103144
fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.2778681615510308,0.03173805605024358,8.755046657903074
saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.2153516451250381,0.03173805605024358,6.78528151768719
opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.04884718007709681,0.005670265774764736,-1.385380859132034
opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.42764357465723934,0.04710312483934004,-0.9211209210460726
opening_2h_energy,fit,eV/cell,0.7060534019484034,0.5839419937180228,0.07060534019484034,-1.7294925269590893
opening_40h_energy,fit,eV/cell,0.7719163228888833,0.8203319632707453,0.07719163228888834,0.6272135845070264
direct_quarter_energy,fit,eV/cell,0.117221996542065,0.21535588249690776,0.0117221996542065,8.371627241447598
direct_half_energy,fit,eV/cell,0.26732847628894163,0.6378855559447018,0.026732847628894163,13.861489236008063
oblique_energy,fit,eV/cell,0.13339289745734875,0.09959185329539176,0.013339289745734876,-2.5339463199503998
opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.18892225021978054,0.02485368365449082,-2.3986217557877327
opening_3h_energy,fit,eV/cell,0.7719163228888833,0.7198058118735657,0.07719163228888834,-0.6750797912951876
saddle_Haa,fit,eV/L0^2,12.717337762538286,27.62609843473283,1.2717337762538286,11.72317740597531
saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,-0.03216753413373989,0.018642463121762064,8.27450193015592
fault_Haa,fit,eV/L0^2,14.140554350039636,22.37885403282516,1.4140554350039638,5.82600899430964
fault_Hxx,fit,eV/L0^2,2.4858929774856264,0.20089687941884954,0.24858929774856264,-9.191852258973562
saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,2.0176361387430664,0.12055891043737142,6.735686573670543
opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,0.8745384412127184,0.03173805605024358,-12.654457485494968
opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.4208126626834376,0.03173805605024358,0.21556063105047799
opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.6727736197667209,0.03173805605024358,1.0979860869137374
opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.5030377164761797,0.03173805605024358,-1.6334778973584847
opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.12921811320643473,0.03173805605024358,4.05514675311973
opening_3h_normal_force,fit,eV/L0,0.0,-0.1258390780889651,0.03173805605024358,-3.964927085948584
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.013101615852942576,0.004433026104653031,-0.13849651806135463
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.05130198600362043,0.004820527408303389,0.6424010607744775
shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.1109884340938253,0.00833416126053768,3.3172890017567145
new_direct_017_energy,heldout,eV/cell,0.05826439239193282,0.087395268404454,0.0058264392391932825,4.999773415049735
new_direct_017_normal_force,heldout,eV/L0,-0.44118804525591643,-2.656683027510845,0.03173805605024358,-69.80562951768829
new_direct_017_Haa,heldout,eV/L0^2,26.109437232644353,101.44955334962069,2.6109437232644357,28.855511302549015
new_direct_039_energy,heldout,eV/cell,0.2262381941113307,0.5211535743089082,0.022623819411133072,13.035614139160385
new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-13.494155743881471,0.03173805605024358,-363.14907254664473
new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,369.20089216315847,3.6316785317933356,91.66122605043618
new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.10545058736449155,0.011960599647825674,-1.1835032967045684
new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,-0.6186467888527496,0.03173805605024358,-22.259626720536048
new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,73.03803025464873,2.000400949091716,26.51169546175817
new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.03882464451092699,0.0053604705065569865,-2.757231951293033
