radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07561580871980444,-0.011291518196056482,0.08690732691586092,2,True
1.0,0.13336710150468312,-0.05050978113970718,0.1838768826443903,4,True
1.5,0.31707285672285623,-0.009963634652977265,0.32703649137583346,10,True
2.0,0.5080912493982215,-0.011374868435018112,0.5194661178332396,18,True
2.5,0.6131912906188082,-0.017161293573226818,0.630352584192035,30,True
3.0,0.6939050205680704,0.002944462110772074,0.6909605584572982,40,True
3.5,0.7546836362501557,-0.006851559289015893,0.7615351955391716,56,True
4.0,0.809672866421038,0.0019970562970825032,0.8076758101239554,72,True
4.5,0.853327458360488,0.000527705553243666,0.8527997528072442,90,True
5.0,0.8932890177254889,0.0013777206554152419,0.8919112970700735,112,True
5.5,0.926633199983804,-0.0002464256236679209,0.9268796256074718,136,True
6.0,0.9528455359303272,-0.0002722638690314085,0.9531177997993585,158,True
6.5,0.9828714158845591,-0.00028265344245617663,0.9831540693270152,188,True
7.0,1.010790024271849,-0.0002928025110722045,1.0110828267829213,220,True
7.5,1.0360477759266549,-4.25008175743858e-05,1.0360902767442293,254,True
8.0,1.0561171847683704,-0.000271647374215935,1.0563888321425865,286,True
8.5,1.0759981835706993,-0.00010549505305050121,1.07610367862375,320,True
9.0,1.0959929380636932,-0.0001705242892886304,1.096163462352982,360,True
9.5,1.1139524000372054,-0.00015209188706233334,1.1141044919242677,400,True
10.0,1.1320487903259138,-0.00012385406938296602,1.1321726443952966,444,True
10.5,1.1496113736875788,-0.00013664257418849555,1.1497480162617673,492,True
11.0,1.1642706444952027,-0.00015295178702075425,1.1644235962822234,536,True
11.5,1.1799755070923248,-0.00012992242651157105,1.1801054295188365,588,True
12.0,1.1955537789452397,-0.0001397574601025393,1.1956935364053423,644,True
12.5,1.209271053689919,-0.00013065746160554302,1.2094017111515245,698,True
13.0,1.220900738302082,-0.0001521566806253925,1.2210528949827073,748,True
13.5,1.235415006061705,-0.00015815393027981094,1.235573159991985,814,True
14.0,1.2471607576847155,-8.658420350715103e-05,1.2472473418882224,872,True
14.5,1.2590246400822993,-0.00018561054635166194,1.2592102506286509,936,True
15.0,1.27035404356795,-0.00017499963401457728,1.2705290432019645,1000,True
15.5,1.2832691481007088,0.001543048880816478,1.2817260992198924,1068,True
16.0,1.296109847418899,0.0033471649217247704,1.292762682497174,1140,True
