index,eigenvalue
0,-0.030846141489495063
1,0.16393172351504892
2,0.3909159225428976
3,0.40251730236554323
4,0.42329499127961034
5,0.43132191606275494
6,0.5796308420073049
7,0.6447448721376715
8,0.7357821899620598
9,0.7772074400499625
10,0.8568257055667667
11,0.8714926382671152
12,0.8837470185979588
13,0.9286051466938497
14,1.1161101862768408
15,1.1411075296439026
16,1.2687961042566884
17,1.4103221123713596
18,1.4300806252245122
19,1.4318464399248816
20,1.443855363316687
21,1.451717616150967
22,1.5651762068330315
23,1.5788922213692453
24,1.6343874455339387
25,1.6898376915856879
26,1.738791304555933
27,1.9165274567063264
28,1.9853641527142838
29,2.0198492114831494
30,2.03303601644396
31,2.0502250758343967
32,2.071109076649019
33,2.0977169975586416
34,2.1050472988988553
35,2.3352444868791884
36,2.3612915672078723
37,2.414022614217867
38,2.4829376622150394
39,2.6183053586675418
40,2.6264369025087944
41,2.638165769661413
42,2.6455704595368865
43,2.6596984263877634
44,2.679903578027993
45,2.8869001812378188
46,2.942734095591466
47,3.03455260760912
48,3.154689928884867
49,3.2044115647010125
50,3.215155876030734
51,3.2295510294517666
52,3.256265927404408
53,3.2611798072916787
54,3.298243773814272
55,3.3071114963976807
56,3.3175376948096313
57,3.3704619186190854
58,3.4129575877372176
59,3.4570564133891026
60,3.5163378749202456
61,3.580536869863824
62,3.6573914611284155
63,3.727375897669784
64,3.8969392541631778
65,3.9217415094413934
66,3.925007609121762
67,3.937908558442804
68,3.9419969618031048
69,4.049120203041891
70,4.09952364835055
71,4.237844643637655
72,4.277541781869488
73,4.364520718539507
74,4.373696102149766
75,4.416000200904748
76,4.440469326187032
77,4.523646783639274
78,4.525025770936717
79,4.595057267962273
80,4.61728995877707
81,4.675334079336743
82,4.702205349740172
83,4.732597387252946
84,4.786306603476524
85,4.833931073048258
86,4.875603343014299
87,4.987852139982441
88,5.022513551834223
89,5.128149857863072
90,5.136292155746089
91,5.2304155077019585
92,5.296877953327977
93,5.323504805890273
94,5.365526848923119
95,5.372669165697929
96,5.375453503415801
97,5.404097381149871
98,5.418597950156502
99,5.442304629109198
100,5.443715207022246
101,5.53154426272248
102,5.550408638391882
103,5.588904816833828
104,5.656110896212637
105,5.689698694645333
106,5.7975349524287045
107,5.837803893688969
108,5.925934869368831
109,6.0092214792995255
110,6.066873765224684
111,6.143460881658868
112,6.1502020894588485
113,6.203906201655239
114,6.220375580877622
115,6.296062188752276
116,6.327404773566752
117,6.3496003176217855
118,6.385243016298539
119,6.401917341955032
120,6.492983870324825
121,6.496073907215848
122,6.545434328945533
123,6.561542433208844
124,6.678108834916203
125,6.709553311279042
126,6.762515756974503
127,6.823116279219767
128,6.87345476122253
129,6.917326155640565
130,6.975683245340059
131,7.036749537294935
132,7.094927202638671
133,7.110352028844467
134,7.127945061810228
135,7.145657801685925
136,7.16226843958521
137,7.214426252352959
138,7.316718744308081
139,7.322595205762683
140,7.35051557948109
