j,l,ux,uy,uz,gx,gy,gz
-4,0,-0.4824859955252801,-0.0024397511407956555,0.0009128727699920457,4.939663539316186e-10,1.4637088294883194e-09,5.310204706510113e-11
-4,1,0.47748674065723823,0.0033982068592555773,0.0015081979144375439,1.5406247909355297e-09,9.307561874005721e-10,2.3378492960968167e-09
-4,2,0.43864531072606,0.0019878018400388536,0.0004559229752146174,3.4177336898089106e-09,1.4032930002478433e-09,-9.92671768352757e-10
-4,3,0.4007237203320343,-0.00046428777389430657,0.0007000726871101836,-2.033341987839332e-09,-1.6114711891279665e-09,-8.172764688857241e-10
-4,4,0.36807011091286906,-0.0016232384117704946,0.0010188300300650367,1.886615809431648e-09,-1.6913439459739776e-09,3.37358338486915e-09
-3,-2,-0.4031511673599143,-0.004398998905516141,-0.002778373479113758,-4.3671839798989365e-11,-8.147726798801713e-10,-3.9315206125378754e-09
-3,-1,-0.4332592638982177,-0.007493213863170798,-0.003918238873109403,-7.218464003616587e-10,-3.3245059136155497e-10,-3.0768642321488127e-09
-3,0,-0.4775855900963306,-0.007934678595914298,-0.0022945765971793992,-2.229700495418041e-09,1.434823189080947e-09,2.804193358421636e-09
-3,1,0.46601007400612005,0.006568963291657358,-0.0005074118971525287,1.5070951431273016e-09,-1.4783367806824044e-09,3.4758322019212695e-09
-3,2,0.4142081588702812,0.0029452724043947357,0.0008651578747600413,1.7658445261581335e-09,-2.473918511020079e-09,4.498962834220688e-10
-3,3,0.3695250964044852,-0.0028021729732429423,0.003047148317995815,-2.151472659750464e-09,1.5156226589518526e-09,1.057481874636168e-09
-3,4,0.33640971109789336,-0.0027957364948379593,0.0032485457052140636,-2.997132373880329e-09,4.1388526518786745e-09,2.0446179493406602e-09
-3,5,0.3140742071173685,-0.0006295701611805916,0.0011752939623319804,-8.496120213613567e-10,-2.5164919332382185e-09,-3.0900609952755342e-09
-2,-3,-0.358560351763349,-0.0032808481860668553,-0.00307286643729012,5.97076618561506e-10,2.721762254649391e-09,-2.8555021541754044e-10
-2,-2,-0.37439127038297837,-0.009309699045556924,-0.007583810875635809,8.588825727018357e-10,-4.113480736589459e-10,2.114300184583029e-09
-2,-1,-0.40400899900930387,-0.015667654643646965,-0.0114129582995364,-4.330122631984734e-12,1.2954400440811503e-09,-8.902328561821715e-10
-2,0,-0.46205026524820764,-0.01614721303379,-0.010621462665323735,2.3502656765206353e-10,-1.3400409323849338e-09,-8.749616517422787e-10
