j,l,ux,uy,uz
-4,0,-0.4824860295976142,-0.0024397563360581136,0.0009128777624036397
-4,1,0.47748668323645516,0.003398211999659194,0.001508210222987819
-4,2,0.4386452747731106,0.0019877953486360815,0.0004559326285190297
-4,3,0.40072373399173744,-0.00046428988794840746,0.00070006673959918
-4,4,0.36807013936647354,-0.001623236600180393,0.001018820758931534
-3,-2,-0.40315119588515774,-0.004399008543756271,-0.002778366986111585
-3,-1,-0.43325931506109006,-0.0074932297650192655,-0.003918232557410357
-3,0,-0.4775856574830154,-0.00793469928160814,-0.0022945644693741826
-3,1,0.46601000660554054,0.006568960109140556,-0.0005073942568608435
-3,2,0.41420811732985274,0.0029452786961384897,0.0008651679683021496
-3,3,0.36952512486309835,-0.002802167833594055,0.003047133446720507
-3,4,0.33640976744816475,-0.0027957429014209604,0.003248545230718188
-3,5,0.3140742210866875,-0.0006295814157345943,0.0011753034329677733
-2,-3,-0.3585603981225381,-0.003280849074308266,-0.0030728630655988097
-2,-2,-0.3743913712226206,-0.009309717141010426,-0.007583802116003712
-2,-1,-0.4040090999644651,-0.015667686635754748,-0.01141294420134812
-2,0,-0.46205032976902444,-0.01614722785861471,-0.010621451846745782
-2,1,0.4434708069553199,0.01082533007186603,-0.0038694168268615073
-2,2,0.37184689771294416,0.0008742908423285442,0.003481946359036924
-2,3,0.32624355055309945,-0.004648094762561318,0.0073573707839528265
-2,4,0.2980919694883065,-0.0020848389059168635,0.0035883944027218484
-2,5,0.28085027239624927,-0.000980432901980002,0.0009322024126275898
-1,-3,-0.3254963416535827,-0.00393653538984776,-0.005127772557784775
-1,-2,-0.33286167213392376,-0.010640501217761578,-0.01260713931185211
-1,-1,-0.34966266126454887,-0.019210822722061555,-0.0217513778526735
-1,0,-0.40812911428340504,-0.025052242091450846,-0.02541415266824196
-1,1,0.3866994177175713,0.014167932954727324,-0.0031410514881673617
-1,2,0.3092205259291757,-0.0003828206533735944,0.013403959043910202
-1,3,0.27443377363493693,-0.0008075645085088306,0.008262451834039246
-1,4,0.2561072972074271,-0.0010050547936382346,0.003293115647826063
-1,5,0.24624184795373313,-0.0009989589758444743,0.0008929801440892949
0,-4,-0.2884321113372411,4.091435046451479e-05,-0.001874070649591792
0,-3,-0.2867596095677756,-0.0021026743607685926,-0.006201258708386761
0,-2,-0.2820662065125154,-0.006163186357778121,-0.013028412351493239
0,-1,-0.27046579780215985,-0.01190702001050232,-0.023160343050865936
0,0,-0.2449996696620384,-0.017855334762706888,-0.02673267259493341
0,1,0.2550003303366194,0.017855334766148364,0.026732672588384132
0,2,0.22953420219731724,0.011907020000687406,0.02316034306636509
0,3,0.21793379348823946,0.006163186364348615,0.013028412352444556
0,4,0.213240390432019,0.0021026743660616737,0.006201258683568521
0,5,0.2115678886627811,-4.0914354350896954e-05,0.0018740706704444001
1,-4,-0.2537581520463619,0.0009989589591305177,-0.0008929801546890704
1,-3,-0.24389270279274913,0.0010050548077921463,-0.0032931155947384266
1,-2,-0.22556622636426601,0.000807564505805447,-0.008262451909597868
1,-1,-0.19077947407195017,0.0003828206488899967,-0.013403958996832685
1,0,-0.1133005822811418,-0.014167932956333836,0.0031410514778375176
1,1,0.0918708857143207,0.025052242100331773,0.025414152666100684
1,2,0.15033733873604865,0.019210822719305774,0.02175137783927863
1,3,0.16713832786530666,0.010640501211934331,0.012607139340592375
1,4,0.17450365834676448,0.003936535390885569,0.005127772537764338
2,-4,-0.21914972760395285,0.0009804329139298745,-0.0009322024470471465
2,-3,-0.20190803051077802,0.0020848388636645608,-0.0035883943687005666
2,-2,-0.17375644944895624,0.004648094789745343,-0.007357370758600591
2,-1,-0.12815310228592144,-0.0008742908098451295,-0.003481946429972506
2,0,-0.05652919304484272,-0.01082533010376109,0.003869416869946023
2,1,0.03794967023207573,0.016147227852614462,0.01062145184761689
2,2,0.09599090003545575,0.015667686648469875,0.011412944194474129
2,3,0.12560862877754206,0.009309717138594511,0.007583802111904027
2,4,0.14143960187733962,0.00328084906902823,0.0030728630771027616
3,-4,-0.18592577891331433,0.0006295814402740914,-0.001175303415295019
3,-3,-0.1635902325515496,0.002795742920361542,-0.003248545306128284
3,-2,-0.1304748751370997,0.0028021677796936234,-0.0030471333456669096
3,-1,-0.08579188266776124,-0.00294527871321024,-0.000865168004687823
3,0,-0.0339899933961436,-0.006568960056785834,0.0005073942409922748
3,1,0.022414342517753837,0.007934699269417587,0.002294564475186726
3,2,0.06674068493842332,0.007493229756148192,0.003918232565650067
3,3,0.09684880411501383,0.0043990085491066935,0.0027783669770293936
4,-3,-0.13192986063378534,0.0016232366189926348,-0.0010188207679387347
4,-2,-0.09927626600759437,0.0004642899187982677,-0.0007000667961550532
4,-1,-0.06135472522894147,-0.001987795361519305,-0.0004559325566202766
4,0,-0.02251331676215207,-0.0033982120250184763,-0.0015082102499541002
4,1,0.017513970401632252,0.0024397563504451976,-0.0009128777617591813
