case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.0,-1163.3270259940725,0.0,155.52997112368598,0.0,0.08182979699375083,0.08429615704364048,0.08401140518769598,0.00028475185594449266,9.677488476841819e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.03,-1163.290756665332,0.03626932874044542,155.52997112368598,0.0037362490727008576,2.2922964145780456,2.3613865077607565,0.30218947574840355,2.059197032012353,5.077476008701638e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.1,-1162.9739827992346,0.35304319483793734,155.52997112368598,0.03636839597380408,6.582148339805161,6.780535092603566,0.7462916652830932,6.034243427320473,3.0001628004294023e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.2,-1162.069233202584,1.257792791488555,155.52997112368598,0.12957028194482167,11.297056534783364,11.637551194948076,1.269753664119245,10.36779753082883,1.6243463796801695e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.35,-1159.9676109496968,3.359415044375737,155.52997112368598,0.3460668223056839,16.337881511984172,16.830307251034526,1.871221053560151,14.959086197474377,1.4852749537998886e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.5,-1157.305624505466,6.021401488606443,155.52997112368598,0.6202887262999591,18.621749726665417,19.183011531926873,2.178843818031138,17.004167713895733,2.097436517417207e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.7,-1153.6743040265842,9.652721967488333,155.52997112368598,0.9943656183482092,16.926498140920252,17.436664856871964,2.0312582365677554,15.405406620304207,1.5282505725412979e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,0.9,-1150.699990760349,12.627035233723518,155.52997112368598,1.3007615613892163,12.760535249600018,13.14513933651014,1.5444974663170266,11.600641870193112,1.1161379559379034e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,1.1,-1148.504080702938,14.822945291134602,155.52997112368598,1.5269710667939167,9.4629355680251,9.748149598819277,1.123084348242556,8.625065250576721,2.2206397129029566e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,1.4,-1146.1261675243793,17.20085846969323,155.52997112368598,1.7719294439376707,6.5886085147414315,6.787189977999393,0.7114731124163806,6.075716865583012,8.937438777774792e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,1.8,-1144.1409735851025,19.18605240897,155.52997112368598,1.9764322365819413,3.4480743044440825,3.551999684024107,0.21338248620448264,3.338617197819624,5.50813243107064e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,2.3,-1143.0582294717897,20.268796522282855,155.52997112368598,2.0879700518607303,1.3669244826087528,1.4081237530331896,-0.11972338108097633,1.527847134114166,1.0536810613589445e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,3.0,-1142.2852602878963,21.041765706176193,155.52997112368598,2.1675967087866215,0.7013448723292769,0.7224834922190462,-0.2234492553902026,0.9459327476092487,2.01149935651306e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,4.0,-1142.1162979280741,21.21072806599841,155.52997112368598,2.1850021993796456,-2.220446049250313e-16,-2.2873705636692416e-16,-0.35327880367585784,0.3532788036758576,1.2689653166217494e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,6.0,-1142.1162979280741,21.21072806599841,155.52997112368598,2.1850021993796456,0.0,0.0,-0.3327561084700302,0.3327561084700302,2.457973638484568e-16
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,8.0,-1142.1162979280741,21.21072806599841,155.52997112368598,2.1850021993796456,-1.6653345369377348e-16,-1.7155279227519312e-16,-0.3144869142253896,0.31448691422538944,1.2689653166217494e-15
P_01_bulk_spread,P,1,bulk_spread,2.2617152269074216e+20,10.0,-1142.1162979280741,21.21072806599841,155.52997112368598,2.1850021993796456,-3.885780586188048e-16,-4.002898486421173e-16,-0.2981193689830695,0.2981193689830691,1.2689653166217494e-15
