j,l,ux,uy,uz
-9,0,-0.4907909174066034,-0.00042075686227935555,0.000480075344231829
-9,1,0.49367463508216936,2.871730330621494e-05,0.0006873643620973183
-9,2,0.47771379356588894,0.00016682150798190024,0.0004077198465151031
-9,3,0.4614578200646026,0.00015479026588880422,0.00024802393239520276
-9,4,0.4451879539607768,3.747912939747973e-05,0.00015238205737682316
-9,5,0.4292644148872423,-0.00016874362375750908,0.00012746744122663087
-9,6,0.41399933558979707,-0.0002899551712324501,0.00019464983534390727
-9,7,0.3996176038579195,-0.00031948975546091345,0.00020251332587634894
-8,-2,-0.45848805424703054,-0.0012555958475495667,3.3858546179706727e-06
-8,-1,-0.47340163907167965,-0.0014148587757193162,0.0003618847637860179
-8,0,-0.48979631955829983,-0.0015074221658273115,0.0010666007652487802
-8,1,0.4927700988025478,-6.483224435049273e-05,0.0010163162530028808
-8,2,0.47508379068417056,0.00034629859805958735,0.0004253453030198317
-8,3,0.45710886867832057,0.00028337808405232633,0.00019127817391100845
-8,4,0.4390871950237285,-6.482536605430529e-05,0.000171989196960368
-8,5,0.4214624664169033,-0.0005184753097064575,0.000338231534932254
-8,6,0.40469570642669384,-0.0008594315796009008,0.0005049406696219298
-8,7,0.3892072503278188,-0.0007512871626365709,0.000510051539711452
-8,8,0.37519140103450715,-0.0004120577695976245,0.00032893222947657944
-7,-3,-0.43899015245214434,-0.0017741945658866802,-0.0002325282956783518
-7,-2,-0.4534576144212573,-0.0032399733607675245,-0.0001526919797859506
-7,-1,-0.4700425850056247,-0.003472735134200493,4.821656994682203e-05
-7,0,-0.48857644040323583,-0.002778471136067166,0.0007053346752209508
-7,1,0.4915870396505248,-8.899113890179802e-05,0.0005956223792336579
-7,2,0.4716945842276366,0.0005907095369165347,-6.910143100477309e-05
-7,3,0.45149757889897585,0.00025578188560665806,-0.00010058876455361647
-7,4,0.4311976574962712,-0.0003887717835363997,0.00029850957402066273
-7,5,0.41148237917170016,-0.0011871839753767753,0.0007666944661918721
-7,6,0.39307562653710193,-0.0015466949168266647,0.0011976745033513488
-7,7,0.37663258111240705,-0.0014102299163806788,0.0012050361962974907
-7,8,0.3623317532984927,-0.0008131312511893377,0.0009534548380109202
-7,9,0.3501148872818429,-0.0002863530576501184,0.000495471999052873
-6,-4,-0.4180261929412765,-0.0019367691865205296,-0.0006574169801224416
-6,-3,-0.4315828478097511,-0.004118362079780841,-0.0010894712930690786
-6,-2,-0.44743844978535535,-0.005964843635211695,-0.0013813163580275523
-6,-1,-0.46594008408068316,-0.005790534676302528,-0.0013313658941362932
-6,0,-0.4871108306465608,-0.004299294991556069,-0.00046241925284797134
-6,1,0.4899280334961952,-2.2551914984398247e-07,-0.0003517817250720646
-6,2,0.46716018162063566,0.0007594817931122646,-0.0008006042481162416
-6,3,0.4440685414723472,-2.7477843081765677e-05,-0.0002689561844270805
-6,4,0.42081508774171106,-0.0011382929871391779,0.0006657635749467377
-6,5,0.3986139177931664,-0.0020718692052925924,0.001684113766096651
-6,6,0.37863882813763294,-0.0023597142681506846,0.00209813932244238
-6,7,0.3615146416963919,-0.001934435512899502,0.00217175306256546
