observable,role,units,target,prediction,scale,normalized_residual
normal_strain_force_ev,exact,eV/strain,0.0,3.375077994860476e-14,0.1,3.375077994860476e-13
cohesive_ev_atom,exact,eV/atom,3.36,3.3599999999999994,0.0672,-6.608470384673551e-15
C11_GPa,exact,GPa,113.99999999999996,114.00000000000003,5.699999999999998,1.2465662030878955e-14
C12_GPa,exact,GPa,62.000000000000014,61.99999999999919,3.100000000000001,-2.658805075747471e-13
C44_GPa,exact,GPa,32.0,31.999999999999375,1.6,-3.907985046680551e-13
perfect_Haa,fit,eV/L0^2,19.66091286328976,29.4443235208347,1.9660912863289761,4.976071419253486
perfect_Hxx,fit,eV/L0^2,4.393593035123306,4.633828709566445,0.43935930351233066,0.5467863603266037
saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.09585382191392414,0.007624909750742465,2.5711418295266393
saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.2751497212706646,0.03173805605024358,8.669394270243952
fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.10504644484879294,0.006670794504308616,5.7472164344058605
fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.30035129155071216,0.03173805605024358,9.463443226492183
saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.21651471456904925,0.03173805605024358,6.821927411883418
opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.048556492833945364,0.005670265774764736,-1.4366460475196998
opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.43000486648708103,0.04710312483934004,-0.8709906624295666
opening_2h_energy,fit,eV/cell,0.7060534019484034,0.5765172323073626,0.07060534019484034,-1.8346511649625468
opening_40h_energy,fit,eV/cell,0.7719163228888833,0.8611022220152424,0.07719163228888834,1.155382992713283
direct_quarter_energy,fit,eV/cell,0.117221996542065,0.2121539862839592,0.0117221996542065,8.098479171341188
direct_half_energy,fit,eV/cell,0.26732847628894163,0.6306027522606388,0.026732847628894163,13.589060208425106
oblique_energy,fit,eV/cell,0.13339289745734875,0.09542393356655313,0.013339289745734876,-2.8464007165700766
opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.19456740914674814,0.02485368365449082,-2.1714860520648935
opening_3h_energy,fit,eV/cell,0.7719163228888833,0.7362437812037372,0.07719163228888834,-0.46212964575800447
saddle_Haa,fit,eV/L0^2,12.717337762538286,28.191392635109043,1.2717337762538286,12.167684118725688
saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,-0.03617062681877595,0.018642463121762064,8.059772113667073
fault_Haa,fit,eV/L0^2,14.140554350039636,22.65016248797812,1.4140554350039638,6.01787449578639
fault_Hxx,fit,eV/L0^2,2.4858929774856264,0.20493180311955073,0.24858929774856264,-9.17562097413047
saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,2.1952323869913064,0.12055891043737142,8.208794182257456
opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,0.8897719639139055,0.03173805605024358,-12.174480933778275
opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.4502966632775536,0.03173805605024358,1.1445400413659894
opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.5994079789467186,0.03173805605024358,-1.2136123520032307
opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.5340118946773087,0.03173805605024358,-0.657546096365547
opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.15742008521541306,0.03173805605024358,4.943732114628092
opening_3h_normal_force,fit,eV/L0,0.0,-0.10215052800923108,0.03173805605024358,-3.218550242885689
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.012698140930256544,0.004433026104653031,-0.2295122064784686
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.04975041571219522,0.004820527408303389,0.32053372967028687
shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.1077950477437104,0.00833416126053768,2.934120707997436
new_direct_017_energy,heldout,eV/cell,0.05826439239193282,0.08576891755032912,0.0058264392391932825,4.72064051974985
new_direct_017_normal_force,heldout,eV/L0,-0.44118804525591643,-2.6634299756704256,0.03173805605024358,-70.01821179269908
new_direct_017_Haa,heldout,eV/L0^2,26.109437232644353,100.30262019898905,2.6109437232644357,28.416232148267728
new_direct_039_energy,heldout,eV/cell,0.2262381941113307,0.5149504834351744,0.022623819411133072,12.76143006966232
new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-13.380221688723612,0.03173805605024358,-359.55924792167417
new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,363.45643054833835,3.6316785317933356,90.07946115452633
new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.10146030685311463,0.011960599647825674,-1.5171220640631355
new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,-0.6188311129584445,0.03173805605024358,-22.26543438895163
new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,73.83320621568711,2.000400949091716,26.9092037519834
new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.036448430290175804,0.0053604705065569865,-3.2005165879391204
new_off_path_positive_normal_force,heldout,eV/L0,0.35206897342006,0.26648196115483536,0.03173805605024358,-2.696668382264319
new_off_path_positive_Haa,heldout,eV/L0^2,13.446420569551602,31.087729880216102,1.3446420569551603,13.119706630783142
new_off_path_negative_energy,heldout,eV/cell,0.21544733160917068,0.22101175238232035,0.021544733160917068,0.25827290278274284
new_off_path_negative_normal_force,heldout,eV/L0,-0.05312860042135701,1.0419359308496645,0.03173805605024358,34.50320112666816
new_off_path_negative_Haa,heldout,eV/L0^2,13.5831841481301,61.382881450453496,1.35831841481301,35.19034769833672
new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.0928109236521228,0.007969505412787091,1.645757025675326
new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-1.7215424317440255,0.03173805605024358,-34.94879095478462
new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,81.80630364808118,2.3107568998056016,25.402384238239577
new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.10756137129156731,0.014263027381623706,-2.458727841317338
new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.1825350324716024,0.03173805605024358,-14.408189606112371
new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.3780780275936031,0.042260039734635615,-1.053533551608643
new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,1.0005075812796171,0.03173805605024358,4.155215882107157
new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.4991323204652285,0.05953584311886578,-1.6162719075181302
new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.2930435866707777,0.03173805605024358,-9.63993902241098
new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.6742869010324553,0.07765619947928293,-1.317024196988404
new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.45305858113941744,0.03173805605024358,9.339355602282316
