candidate,state,valid,energy_J_m2,a,x,y,force_residual,eigenvalues
v12_same_ranges,perfect,True,6.032330745930129e-15,0.8164965809277491,-3.3043464851788735e-17,-3.2749717017401014e-17,6.0776245943579496e-15,"[4.702488924652786, 4.702488924652798, 23.116556221040298]"
v12_same_ranges,fault,True,0.1512790105912381,0.8352896560800568,0.5000000000000001,0.28867513459481375,3.1780134079895106e-15,"[1.9095280528942489, 1.9095280528942826, 18.57066862118321]"
v12_same_ranges,saddle,True,0.16880406896339922,0.8498817639886951,0.3534493547060917,0.2040640800844619,5.131312041939395e-15,"[-1.2142474496248192, 4.261564234224453, 18.85159168942099]"
v13_other_basin,perfect,True,-1.7473962749348515e-36,0.816496580927726,0.0,0.0,1.4211116824516542e-14,"[4.735823255726858, 4.735823255726867, 22.566339488537515]"
v13_other_basin,fault,True,0.1217362063383517,0.8295617225156164,0.49999999999999983,0.2886751345948129,2.250977182427505e-14,"[2.655642997057174, 2.655642997057188, 18.836678712555383]"
v13_other_basin,saddle,True,0.15726501255937422,0.8435611096627753,0.31801189637221694,0.18360425397600283,3.0704605524789486e-15,"[-1.6047570068032677, 7.113486592685264, 21.025384606795676]"
