run,observable,role,units,target,prediction,scale,normalized_residual
cross_verified_polish,new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-13.493341525278842,0.03173805605024358,-363.12341821541094
cross_verified_polish,new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,369.1757841315872,3.6316785317933356,91.65431243422498
cross_verified_polish,new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.10544657231960394,0.011960599647825674,-1.183838985968136
cross_verified_polish,new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,-0.6185916793924624,0.03173805605024358,-22.25789033629752
cross_verified_polish,new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,73.03466374319981,2.000400949091716,26.510012543416
cross_verified_polish,new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.03882597099563964,0.0053604705065569865,-2.756984494523887
cross_verified_polish,new_off_path_positive_normal_force,heldout,eV/L0,0.35206897342006,0.28024804471523035,0.03173805605024358,-2.262927779544281
cross_verified_polish,new_off_path_positive_Haa,heldout,eV/L0^2,13.446420569551602,30.445490336137034,1.3446420569551603,12.642078000355376
cross_verified_polish,new_off_path_negative_energy,heldout,eV/cell,0.21544733160917068,0.22414226368263834,0.021544733160917068,0.40357576065228734
cross_verified_polish,new_off_path_negative_normal_force,heldout,eV/L0,-0.05312860042135701,0.9851203546246481,0.03173805605024358,32.713060730700825
cross_verified_polish,new_off_path_negative_Haa,heldout,eV/L0^2,13.5831841481301,60.35155852528284,1.35831841481301,34.43108321813557
cross_verified_polish,new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.0954264556966016,0.007969505412787091,1.9739495431535339
cross_verified_polish,new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-1.704144282559249,0.03173805605024358,-34.40061153392677
cross_verified_polish,new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,81.84096453377563,2.3107568998056016,25.417384035793948
cross_verified_polish,new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.10576527646968914,0.014263027381623706,-2.5846544608085296
cross_verified_polish,new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.128158259333663,0.03173805605024358,-16.121488399581548
cross_verified_polish,new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.37163489785885284,0.042260039734635615,-1.2059974341607829
cross_verified_polish,new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,1.0472878996721064,0.03173805605024358,5.629166218524509
cross_verified_polish,new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.5089733091556563,0.05953584311886578,-1.4509767143219934
cross_verified_polish,new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.305453471031754,0.03173805605024358,-9.248929429973101
cross_verified_polish,new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.6751327540884056,0.07765619947928293,-1.306131917149549
cross_verified_polish,new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.4184211900899726,0.03173805605024358,8.24800359904017
cross_verified_polish,new_opening_3.4h_energy,heldout,eV/cell,0.7719163228888833,0.6821466566031038,0.07719163228888834,-1.1629455631902967
cross_verified_polish,new_opening_3.4h_normal_force,heldout,eV/L0,0.0,-0.0883254892543032,0.03173805605024358,-2.782952084856039
cross_verified_polish,new_opening_5.5h_energy,heldout,eV/cell,0.7719163228888833,0.7184680740023541,0.07719163228888834,-0.6924098804712416
cross_verified_polish,new_opening_5.5h_normal_force,heldout,eV/L0,0.0,0.04626123284076084,0.03173805605024358,1.4575950325226614
joint_bulk_interface,normal_strain_force_ev,exact,eV/strain,0.0,7.105427357601002e-15,0.1,7.105427357601002e-14
joint_bulk_interface,cohesive_ev_atom,exact,eV/atom,3.36,3.360000000000028,0.0672,4.1633363423443375e-13
joint_bulk_interface,C11_GPa,fit,GPa,113.99999999999996,83.42507948224888,5.699999999999998,-5.364021143465104
joint_bulk_interface,C12_GPa,fit,GPa,62.000000000000014,70.94343998461702,3.100000000000001,2.8849806401990317
joint_bulk_interface,C44_GPa,fit,GPa,32.0,34.24796953613466,1.6,1.4049809600841634
joint_bulk_interface,perfect_Haa,fit,eV/L0^2,19.66091286328976,23.150331863968457,1.9660912863289761,1.7748000944523952
joint_bulk_interface,perfect_Hxx,fit,eV/L0^2,4.393593035123306,3.418008550803026,0.43935930351233066,-2.220470754849739
joint_bulk_interface,saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.08479425412486584,0.007624909750742465,1.12068954214299
joint_bulk_interface,saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.15308039332764264,0.03173805605024358,4.823244154755543
joint_bulk_interface,fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.08573582190003069,0.006670794504308616,2.852415382403785
joint_bulk_interface,fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,-0.006069462676615241,0.03173805605024358,-0.19123611940857826
joint_bulk_interface,saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.0756631873273197,0.03173805605024358,2.3839893409835597
joint_bulk_interface,opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.052719269735916875,0.005670265774764736,-0.7025046391049896
joint_bulk_interface,opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4467822812098808,0.04710312483934004,-0.514805912903407
joint_bulk_interface,opening_2h_energy,fit,eV/cell,0.7060534019484034,0.6668803077533534,0.07060534019484034,-0.5548177246501345
joint_bulk_interface,opening_40h_energy,fit,eV/cell,0.7719163228888833,0.8008157734355172,0.07719163228888834,0.37438579402594063
joint_bulk_interface,direct_quarter_energy,fit,eV/cell,0.117221996542065,0.11581883528499995,0.0117221996542065,-0.11970119077109616
joint_bulk_interface,direct_half_energy,fit,eV/cell,0.26732847628894163,0.2942812749777522,0.026732847628894163,1.0082277452432216
joint_bulk_interface,oblique_energy,fit,eV/cell,0.13339289745734875,0.09462782246803914,0.013339289745734876,-2.906082387310345
joint_bulk_interface,opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.22114909149310744,0.02485368365449082,-1.1019591877219395
joint_bulk_interface,opening_3h_energy,fit,eV/cell,0.7719163228888833,0.7779765632435193,0.07719163228888834,0.07850903232562284
joint_bulk_interface,saddle_Haa,fit,eV/L0^2,12.717337762538286,21.8427897562479,1.2717337762538286,7.175599299242204
joint_bulk_interface,saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,-0.1346513000330728,0.018642463121762064,2.7771722463063813
joint_bulk_interface,fault_Haa,fit,eV/L0^2,14.140554350039636,22.755212710169978,1.4140554350039638,6.092164526849822
joint_bulk_interface,fault_Hxx,fit,eV/L0^2,2.4858929774856264,0.7460393703527589,0.24858929774856264,-6.998907929224912
joint_bulk_interface,saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,0.8583538888958875,0.12055891043737142,-2.880211957939104
joint_bulk_interface,opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,1.0964945835243218,0.03173805605024358,-5.661082026070761
joint_bulk_interface,opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.3618136355484975,0.03173805605024358,-1.6433757524993045
joint_bulk_interface,opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.714256700081114,0.03173805605024358,2.405031491607788
joint_bulk_interface,opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.4815243519423611,0.03173805605024358,-2.3113191772327597
joint_bulk_interface,opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.08775072036045084,0.03173805605024358,2.7485956278605745
joint_bulk_interface,opening_3h_normal_force,fit,eV/L0,0.0,-0.06684840493566238,0.03173805605024358,-2.1062539189494354
joint_bulk_interface,shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.010806491421335357,0.004433026104653031,-0.6562296370245368
joint_bulk_interface,shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.04582540458830254,0.004820527408303389,-0.4936948373391701
joint_bulk_interface,shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.09406292804963344,0.00833416126053768,1.2864300448591233
joint_bulk_interface,new_direct_017_energy,heldout,eV/cell,0.05826439239193282,0.0525965821627757,0.0058264392391932825,-0.9727742788478599
joint_bulk_interface,new_direct_017_normal_force,heldout,eV/L0,-0.44118804525591643,-0.935021024543656,0.03173805605024358,-15.559647966654515
joint_bulk_interface,new_direct_017_Haa,heldout,eV/L0^2,26.109437232644353,42.735782257112014,2.6109437232644357,6.367944615703902
joint_bulk_interface,new_direct_039_energy,heldout,eV/cell,0.2262381941113307,0.247436122403266,0.022623819411133072,0.9369738993542318
joint_bulk_interface,new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-4.2417276516344815,0.03173805605024358,-71.62434659620392
joint_bulk_interface,new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,111.80374164023208,3.6316785317933356,20.785693354037864
joint_bulk_interface,new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.09558403784836667,0.011960599647825674,-2.008424271123985
joint_bulk_interface,new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,0.04682162538111173,0.03173805605024358,-1.2921039087930142
joint_bulk_interface,new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,30.896185666636384,2.000400949091716,5.444996504658143
joint_bulk_interface,new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.04433567688121427,0.0053604705065569865,-1.7291445168885096
joint_bulk_interface,new_off_path_positive_normal_force,heldout,eV/L0,0.35206897342006,0.33092735857084166,0.03173805605024358,-0.6661282220861187
joint_bulk_interface,new_off_path_positive_Haa,heldout,eV/L0^2,13.446420569551602,20.692043943335364,1.3446420569551603,5.388514613465925
joint_bulk_interface,new_off_path_negative_energy,heldout,eV/cell,0.21544733160917068,0.18096252240646532,0.021544733160917068,-1.6006143564248019
joint_bulk_interface,new_off_path_negative_normal_force,heldout,eV/L0,-0.05312860042135701,0.5493339258401623,0.03173805605024358,18.98233859401403
joint_bulk_interface,new_off_path_negative_Haa,heldout,eV/L0^2,13.5831841481301,24.755076065662763,1.35831841481301,8.224796038762838
joint_bulk_interface,new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.08386721820734643,0.007969505412787091,0.5235160607057582
joint_bulk_interface,new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-0.9165646420656425,0.03173805605024358,-9.585618478056796
joint_bulk_interface,new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,41.211076925166786,2.3107568998056016,7.834449365328639
joint_bulk_interface,new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.12561316459767763,0.014263027381623706,-1.1930923753595284
joint_bulk_interface,new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.4107496548991387,0.03173805605024358,-7.217622481703225
joint_bulk_interface,new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.3929285056728317,0.042260039734635615,-0.7021264499476044
joint_bulk_interface,new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,0.9493777006886494,0.03173805605024358,2.5442199058562616
joint_bulk_interface,new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.5747456649207903,0.05953584311886578,-0.3462244790371629
joint_bulk_interface,new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.5204617402800312,0.03173805605024358,-2.4744669705236633
joint_bulk_interface,new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.7420668619005496,0.07765619947928293,-0.44420320751702713
joint_bulk_interface,new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.30505569983167236,0.03173805605024358,4.676093269093222
joint_bulk_interface,new_opening_3.4h_energy,heldout,eV/cell,0.7719163228888833,0.7571871422701146,0.07719163228888834,-0.19081317730975048
joint_bulk_interface,new_opening_3.4h_normal_force,heldout,eV/L0,0.0,-0.05189348969467076,0.03173805605024358,-1.635055707650138
joint_bulk_interface,new_opening_5.5h_energy,heldout,eV/cell,0.7719163228888833,0.7607916145334334,0.07719163228888834,-0.14411806079985404
joint_bulk_interface,new_opening_5.5h_normal_force,heldout,eV/L0,0.0,0.017438917116443367,0.03173805605024358,0.5494639334191209
joint_quartic,normal_strain_force_ev,exact,eV/strain,0.0,7.105427357601002e-15,0.1,7.105427357601002e-14
joint_quartic,cohesive_ev_atom,exact,eV/atom,3.36,3.36000000000001,0.0672,1.5199481884749167e-13
joint_quartic,C11_GPa,exact,GPa,113.99999999999996,113.99999999999916,5.699999999999998,-1.3961541474584428e-13
joint_quartic,C12_GPa,exact,GPa,62.000000000000014,61.99999999999945,3.100000000000001,-1.8107379395176742e-13
joint_quartic,C44_GPa,exact,GPa,32.0,31.99999999999983,1.6,-1.0658141036401503e-13
joint_quartic,perfect_Haa,fit,eV/L0^2,19.66091286328976,35.34998982539679,1.9660912863289761,7.979831389925532
joint_quartic,perfect_Hxx,fit,eV/L0^2,4.393593035123306,4.415600634258805,0.43935930351233066,0.050090208536761376
joint_quartic,saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.0865417639180172,0.007624909750742465,1.3498738669779426
joint_quartic,saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.20822663373318295,0.03173805605024358,6.560787258159227
joint_quartic,fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.09726055428120958,0.006670794504308616,4.580055526877603
joint_quartic,fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.17291424119547685,0.03173805605024358,5.448167364810753
joint_quartic,saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.21184874046603525,0.03173805605024358,6.67491229238059
joint_quartic,opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.051898273338911435,0.005670265774764736,-0.8472943949325291
joint_quartic,opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4283667766936847,0.04710312483934004,-0.905767331684176
joint_quartic,opening_2h_energy,fit,eV/cell,0.7060534019484034,0.5691894426194377,0.07060534019484034,-1.9384363697034823
joint_quartic,opening_40h_energy,fit,eV/cell,0.7719163228888833,0.7608406679652031,0.07719163228888834,-0.14348258477330533
joint_quartic,direct_quarter_energy,fit,eV/cell,0.117221996542065,0.21440373407188928,0.0117221996542065,8.29040115307631
joint_quartic,direct_half_energy,fit,eV/cell,0.26732847628894163,0.6548223346935031,0.026732847628894163,14.495046086513407
joint_quartic,oblique_energy,fit,eV/cell,0.13339289745734875,0.0831415339514943,0.013339289745734876,-3.7671693518706193
joint_quartic,opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.1878843462827085,0.02485368365449082,-2.4403823234162862
joint_quartic,opening_3h_energy,fit,eV/cell,0.7719163228888833,0.7156300218110561,0.07719163228888834,-0.7291761996582321
joint_quartic,saddle_Haa,fit,eV/L0^2,12.717337762538286,30.304798912060114,1.2717337762538286,13.82951485438215
joint_quartic,saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,0.0046683111409591554,0.018642463121762064,10.250412786683194
joint_quartic,fault_Haa,fit,eV/L0^2,14.140554350039636,27.699156432773773,1.4140554350039638,9.588451589025667
joint_quartic,fault_Hxx,fit,eV/L0^2,2.4858929774856264,0.0969748473445205,0.24858929774856264,-9.609899347144838
joint_quartic,saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,2.004440703051875,0.12055891043737142,6.62623439263042
joint_quartic,opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,0.8685704953030244,0.03173805605024358,-12.842495023151537
joint_quartic,opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.4404078859329816,0.03173805605024358,0.8329652767075204
joint_quartic,opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.6359363346892417,0.03173805605024358,-0.06267999229297783
joint_quartic,opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.5449471752869979,0.03173805605024358,-0.31299819486906405
joint_quartic,opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.14162489587823135,0.03173805605024358,4.446058617795871
joint_quartic,opening_3h_normal_force,fit,eV/L0,0.0,-0.16375903990922858,0.03173805605024358,-5.159706052884476
joint_quartic,shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.011886558136621943,0.004433026104653031,-0.41258868166158114
joint_quartic,shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.0465063267945457,0.004820527408303389,-0.3524401262736819
joint_quartic,shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.10296593749043469,0.00833416126053768,2.3546850452701507
joint_quartic,new_direct_017_energy,heldout,eV/cell,0.05826439239193282,0.08486213297271165,0.0058264392391932825,4.565007801310481
joint_quartic,new_direct_017_normal_force,heldout,eV/L0,-0.44118804525591643,-2.852849153010098,0.03173805605024358,-75.98641529702866
joint_quartic,new_direct_017_Haa,heldout,eV/L0^2,26.109437232644353,111.02070804942068,2.6109437232644357,32.52129490964771
joint_quartic,new_direct_039_energy,heldout,eV/cell,0.2262381941113307,0.5320477118120619,0.022623819411133072,13.517148105869506
joint_quartic,new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-14.65219141873682,0.03173805605024358,-399.63636316778724
joint_quartic,new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,403.5747503674141,3.6316785317933356,101.12623180557985
joint_quartic,new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.09008121294912211,0.011960599647825674,-2.468503620092489
joint_quartic,new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,-0.7495912893578973,0.03173805605024358,-26.385415026469257
joint_quartic,new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,76.16944994340878,2.000400949091716,28.077091484081528
joint_quartic,new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.03224862052162543,0.0053604705065569865,-3.983994412024361
joint_quartic,new_off_path_positive_normal_force,heldout,eV/L0,0.35206897342006,0.27569768518863436,0.03173805605024358,-2.406300124699651
joint_quartic,new_off_path_positive_Haa,heldout,eV/L0^2,13.446420569551602,31.052642706623423,1.3446420569551603,13.093612568492594
joint_quartic,new_off_path_negative_energy,heldout,eV/cell,0.21544733160917068,0.19121264887709377,0.021544733160917068,-1.1248541604608733
joint_quartic,new_off_path_negative_normal_force,heldout,eV/L0,-0.05312860042135701,0.8250560420356297,0.03173805605024358,27.669767835394786
joint_quartic,new_off_path_negative_Haa,heldout,eV/L0^2,13.5831841481301,63.64722581614737,1.35831841481301,36.857367994167426
joint_quartic,new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.08784014775015561,0.007969505412787091,1.0220325102252743
joint_quartic,new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-1.9142669547653055,0.03173805605024358,-41.0211390127811
joint_quartic,new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,90.86946687909665,2.3107568998056016,29.324546379907495
joint_quartic,new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.10682704406066672,0.014263027381623706,-2.5102125094212986
joint_quartic,new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.0804061985096438,0.03173805605024358,-17.626056314781657
joint_quartic,new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.373216036839896,0.042260039734635615,-1.1685829170194917
joint_quartic,new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,1.05671654940011,0.03173805605024358,5.926243320949352
joint_quartic,new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.494044190453899,0.05953584311886578,-1.701735214070635
joint_quartic,new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.2585336142267458,0.03173805605024358,-10.727276330953133
joint_quartic,new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.6708457716723322,0.07765619947928293,-1.361336555604938
joint_quartic,new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.4736235073852759,0.03173805605024358,9.98731356836892
joint_quartic,new_opening_3.4h_energy,heldout,eV/cell,0.7719163228888833,0.6647332320900192,0.07719163228888834,-1.388532508261171
joint_quartic,new_opening_3.4h_normal_force,heldout,eV/L0,0.0,-0.12852432875273845,0.03173805605024358,-4.049533737960364
joint_quartic,new_opening_5.5h_energy,heldout,eV/cell,0.7719163228888833,0.667107269076264,0.07719163228888834,-1.357777400280554
joint_quartic,new_opening_5.5h_normal_force,heldout,eV/L0,0.0,0.04036659139813673,0.03173805605024358,1.2718671658476364
mixed_density,normal_strain_force_ev,exact,eV/strain,0.0,3.552713678800501e-15,0.1,3.552713678800501e-14
mixed_density,cohesive_ev_atom,exact,eV/atom,3.36,3.360000000000003,0.0672,4.625929269271486e-14
mixed_density,C11_GPa,exact,GPa,113.99999999999996,114.00000000000054,5.699999999999998,1.0221842865320742e-13
mixed_density,C12_GPa,exact,GPa,62.000000000000014,61.99999999999973,3.100000000000001,-9.168293364646451e-14
mixed_density,C44_GPa,exact,GPa,32.0,32.0,1.6,0.0
mixed_density,perfect_Haa,fit,eV/L0^2,19.66091286328976,35.349499508297846,1.9660912863289761,7.979582003184259
mixed_density,perfect_Hxx,fit,eV/L0^2,4.393593035123306,4.415595282514545,0.43935930351233066,0.05007802774482773
mixed_density,saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.08654219230204621,0.007624909750742465,1.3499300491549149
mixed_density,saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.20821286382804804,0.03173805605024358,6.560353397146659
mixed_density,fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.097261650814621,0.006670794504308616,4.580219905110317
mixed_density,fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.17289429959917169,0.03173805605024358,5.447539046671999
mixed_density,saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.21185294388415601,0.03173805605024358,6.675044733325118
mixed_density,opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.05189785800173045,0.005670265774764736,-0.8473676432065054
mixed_density,opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4283651369163348,0.04710312483934004,-0.9058021441802788
mixed_density,opening_2h_energy,fit,eV/cell,0.7060534019484034,0.5692045728413806,0.07060534019484034,-1.9382220768199534
mixed_density,opening_40h_energy,fit,eV/cell,0.7719163228888833,0.7608877290196219,0.07719163228888834,-0.14287291954116413
mixed_density,direct_quarter_energy,fit,eV/cell,0.117221996542065,0.2144112653814373,0.0117221996542065,8.29104363569648
mixed_density,direct_half_energy,fit,eV/cell,0.26732847628894163,0.6548563337937976,0.026732847628894163,14.496317896414334
mixed_density,oblique_energy,fit,eV/cell,0.13339289745734875,0.08314177655643011,0.013339289745734876,-3.767151164625239
mixed_density,opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.18788389217526613,0.02485368365449082,-2.440400594649182
