cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.004803541760813835,0.018403666458658163,0.0001261117805853116,0.00039582982010225314,-3.4489022592794493e-06,-3.4489022592758354e-06,0.008669916548405154,1.840137558282469e-06,0.9999999999999896,-1.0436096431476471e-14,-3.4489022592794493e-06,0.001580459106906588,0.018395183013292876,0.0003311066529799292,0.00033533067833391216,-4.22402535398337e-06,-3.4489022592758354e-06,0.008669916548405154,0.001580459106906588,2.3574942584331983e-11,0.0007919540045829336,0.9984195408930832,0.0007885051023236542
2,cyclic,40.0,0.0027888701598977684,0.018403212352796634,0.00012589298203718492,0.000454491569633621,-1.4479441696996193e-08,-1.4479441689477929e-08,0.0086582924250958,1.559101081950139e-06,0.9999999999999788,-2.120525977034049e-14,-3.4633817009764455e-06,0.0029748476082181543,0.018395172910888,0.00033151512819078015,0.0003357568871667234,-4.24175897594238e-06,-3.4633817009653133e-06,0.017328208973500955,0.0029748476082181543,2.3574611674890188e-11,0.0014891554949595653,0.9970251523917607,0.001485692113258589
3,cyclic,40.0,0.0027829960625901577,0.018403210356680855,0.0001258916931833956,0.00045458478547159045,-4.914840852371998e-10,-4.914840758766387e-10,0.008652271104509442,1.558780358184576e-06,0.9999999999999684,-3.164135620181696e-14,-3.4638731850616827e-06,0.004366296420655374,0.018395172834164673,0.00033151339373617726,0.000335755754654734,-4.242360918555145e-06,-3.46387318504119e-06,0.025980480078010397,0.004366296420655374,2.3574609162274532e-11,0.002184880146920218,0.995633703579313,0.0021814162737351563
4,cyclic,40.0,0.002777161481987742,0.01840321034089125,0.0001258916834084977,0.00045458644230157513,-4.6205396586968596e-10,-4.6205395802870197e-10,0.008646238739979613,1.5587843686017905e-06,0.9999999999999584,-4.163336342344337e-14,-3.4643352390275523e-06,0.005754828007749867,0.01839517283252646,0.00033151114592445204,0.00033575407274123264,-4.24292681678015e-06,-3.4643352389992187e-06,0.03462671881799001,0.005754828007749867,2.357460909231446e-11,0.002879146171494447,0.9942451719922084,0.0028756818362554197
5,cyclic,40.0,0.002771339084551236,0.01840321034002846,0.00012589168333411796,0.00045458798544870463,-4.629544508480174e-10,-4.6295444431146415e-10,0.00864021852123259,1.5587887703382655e-06,0.9999999999999493,-5.0737192225369654e-14,-3.4647981934784004e-06,0.007140448498793276,0.018395172831452263,0.0003315089016274906,0.00033575239544535797,-4.243493817869513e-06,-3.46479819344353e-06,0.0432669373392226,0.007140448498793276,2.357460904068777e-11,0.0035719566484933773,0.9928595515011559,0.003568491850299899
6,cyclic,40.0,0.002765528893263425,0.018403210339279025,0.00012589168333269202,0.00045458952574962746,-4.6399054480339945e-10,-4.6399052395368345e-10,0.00863421091901772,1.5587931622104735e-06,0.9999999999999397,-6.0285110237146e-14,-3.4652621840232038e-06,0.008523163997026236,0.01839517283038432,0.00033150665960928003,0.0003357507216971939,-4.244062087909635e-06,-3.465262183967484e-06,0.05190114825824032,0.008523163997026236,2.3574608989305085e-11,0.00426331462960513,0.9914768360029136,0.004259849367421107
7,cyclic,40.0,0.0027597308831993845,0.018403210338531994,0.0001258916833318767,0.0004545910628296949,-4.6502402712792973e-10,-4.6502401322007225e-10,0.008628215911864759,1.5587975448561383e-06,0.999999999999931,-6.894484982922222e-14,-3.4657272080503317e-06,0.009902980592849246,0.01839517282931856,0.00033150441983421323,0.0003357490514579162,-4.2446316237019345e-06,-3.465727207980704e-06,0.06052936417010508,0.009902980592849246,2.357460893803115e-11,0.004953223160028648,0.9900970194070817,0.004949757432820598
8,cyclic,40.0,0.0027539450288301707,0.018403210337786545,0.00012589168333126434,0.0004545925966869335,-4.660539628170896e-10,-4.660539437012501e-10,0.008622233473414558,1.558801918313109e-06,0.9999999999999213,-7.87148124459236e-14,-3.4661932620131488e-06,0.011279904363893705,0.018395172828255243,0.0003315021822989433,0.00033574738471984404,-4.245202420902687e-06,-3.466193261924405e-06,0.06915159764351964,0.011279904363893705,2.3574608886864682e-11,0.005641685278577859,0.9887200956360275,0.005638219085315846
9,cyclic,40.0,0.002748171304669235,0.018403210337042647,0.00012589168333024432,0.0004545941273279811,-4.670803258415567e-10,-4.670803075909613e-10,0.008616263577316874,1.5588062826011545e-06,0.999999999999911,-8.903988657493755e-14,-3.4666603423389903e-06,0.012653941375049172,0.018395172827193964,0.0003314999470004636,0.0003357457214756009,-4.245774475136288e-06,-3.466660342231996e-06,0.07776786122083651,0.012653941375049172,2.357460883580548e-11,0.0063287040176957556,0.9873460586248617,0.006325237357353417
10,cyclic,40.0,0.0027424096852836145,0.01840321033630033,0.00012589168332936135,0.00045459565475957026,-4.681031639032619e-10,-4.681031352468668e-10,0.008610306197276346,1.5588106377394108e-06,0.9999999999999013,-9.869882688917642e-14,-3.4671284455028936e-06,0.014025097678489891,0.018395172826135137,0.0003314977139357367,0.00033574406171782027,-4.2463477820855616e-06,-3.467128445367243e-06,0.08637816741811286,0.014025097678489891,2.357460878485332e-11,0.007014282403467697,0.9859749023214115,0.007010815275022194
