cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.003141539430589174,0.01840216505642524,4.0766001685454967e-16,3.257822694997529e-17,3.274290560905778e-17,2.3201926491189795e-17,0.016705776156391492,0.0,1.0000000000001361,1.361133428190442e-13,3.274290560905778e-17,0.0015707697153625937,0.01840216505642553,-1.0638840611072633e-16,-1.4744147178696353e-16,4.0101705719152406e-17,2.3201926491189795e-17,0.016705776156391492,0.0015707697153625937,1.0576887428398956e-11,0.0007853848576812805,0.9984292302847735,0.0007853848576813132
2,cyclic,40.0,0.0027677939862063893,0.01840216505642518,3.400058012914542e-16,4.3569536926451414e-17,5.3776427755261884e-17,2.992397996059992e-17,0.016698745122886587,0.0,1.0000000000002727,2.7267077484793845e-13,8.651933336431966e-17,0.002954627273898295,0.018402165056424984,-3.326770843184107e-17,-1.3982326549800602e-16,1.059641098141697e-16,5.312590645178972e-17,0.03340452127927808,0.002954627273898295,1.05768874284004e-11,0.0014773136369491042,0.9970453727263742,0.0014773136369491907
3,cyclic,40.0,0.002762019993697314,0.018402165056425182,4.0766001685454967e-16,4.3828821903499515e-17,6.700369425956522e-17,2.927345865710862e-17,0.016687377506457213,0.0,1.0000000000004075,4.0745185003743245e-13,1.5352302762388489e-16,0.004335588389785401,0.01840216505642512,4.995401614773998e-17,-1.3939138321937067e-16,1.8802654072286226e-16,8.239936510889834e-17,0.05009189878573529,0.004335588389785401,1.0576887428401831e-11,0.0021677941948926235,0.995664411610622,0.002167794194892777
4,cyclic,40.0,0.002756273309378942,0.018402165056425182,3.400058012914542e-16,7.198189264332518e-17,8.847089727474851e-17,3.122502256758253e-17,0.01667583231736365,0.0,1.0000000000005422,5.422329252269265e-13,2.419939248986334e-16,0.005713676172813007,0.018402165056424984,1.8542850395596084e-16,-1.1062786785360697e-16,2.9638081842752263e-16,1.1362438767648086e-16,0.06676773110309894,0.005713676172813007,1.0576887428403252e-11,0.0028568380864063825,0.9942863238277291,0.0028568380864066245
5,cyclic,40.0,0.0027505384349362466,0.018402165056425196,4.0766001685454967e-16,6.808321655665292e-17,1.0711917464146228e-16,2.992397996059992e-17,0.01666430890553207,0.0,1.0000000000006781,6.781242234410456e-13,3.4911309954009567e-16,0.007088896619461115,0.01840216505642485,3.130593456489458e-16,-1.13733970907097e-16,4.275744781973535e-16,1.4354836763708079e-16,0.08343204000863101,0.007088896619461115,1.057688742840469e-11,0.0035444483097303832,0.9929111033812168,0.0035444483097307323
6,cyclic,40.0,0.002744815491338795,0.01840216505642518,2.723515857283587e-16,4.802328645356296e-17,1.1579279202131067e-16,2.5587171270657905e-17,0.016652809449504355,0.0,1.000000000000813,8.129052986305396e-13,4.649058915614063e-16,0.00846125569577812,0.018402165056424984,4.1375359690703664e-16,-1.5477860771431948e-16,5.693911063695666e-16,1.691355389077387e-16,0.10008484945813537,0.00846125569577812,1.0576887428406116e-11,0.0042306278478888276,0.9915387443050345,0.0042306278478892925
7,cyclic,40.0,0.0027391044552446384,0.018402165056425175,3.400058012914542e-16,8.369665892732971e-17,1.3097162243606286e-16,2.42861286636753e-17,0.016641333919785298,0.0,1.0000000000009466,9.465761507954085e-13,5.958775139974692e-16,0.009830759355312187,0.01840216505642512,5.816220436218815e-16,-1.476803329660097e-16,7.297979292459702e-16,1.93421667571414e-16,0.11672618337792066,0.009830759355312187,1.0576887428407531e-11,0.004915379677655796,0.9901692406456346,0.004915379677656392
8,cyclic,40.0,0.0027334053018902007,0.01840216505642519,3.400058012914542e-16,1.0515720770364472e-16,1.526556658857136e-16,2.5153490401663703e-17,0.01662988226677488,0.0,1.0000000000010814,1.0813572259849025e-12,7.485331798831828e-16,0.011197413539223443,0.018402165056425255,7.92406530567973e-16,-1.2514633530738672e-16,9.16762173128366e-16,2.185751579730777e-16,0.13335606564469554,0.011197413539223443,1.0576887428408956e-11,0.005598706769611347,0.9888025864618577,0.005598706769612096
9,cyclic,40.0,0.0027277180065547906,0.018402165056425186,3.400058012914542e-16,8.204369288448955e-17,1.4745149545774905e-16,2.949029909160572e-17,0.01661845444079546,0.0,1.0000000000012155,1.2154721673596214e-12,8.959846753409318e-16,0.012561224176310424,0.018402165056424984,9.5872121254398e-16,-1.4022246969986186e-16,1.0973526359692642e-15,2.480654570646834e-16,0.149974520085491,0.012561224176310424,1.0576887428410375e-11,0.006280612088154764,0.987438775824905,0.00628061208815566
10,cyclic,40.0,0.0027220425445643927,0.01840216505642519,3.400058012914542e-16,1.1984360416232441e-16,1.821459649771993e-16,3.642919299551295e-17,0.01660705039227095,0.0,1.0000000000013491,1.3491430195244902e-12,1.0781306403181311e-15,0.013922197183035886,0.018402165056425394,1.1935011333533376e-15,-1.255716690031529e-16,1.3204349724197611e-15,2.8449465006019636e-16,0.16658157047776195,0.013922197183035886,1.0576887428411793e-11,0.006961098591517404,0.9860778028183135,0.006961098591518482
11,cyclic,40.0,0.002716378891297832,0.018402165056425196,3.400058012914542e-16,1.0890584992252497e-16,1.7520707107325382e-16,3.2959746043559335e-17,0.01659567007172852,0.0,1.0000000000014826,1.482591827084434e-12,1.253337711391385e-15,0.01528033846355241,0.01840216505642553,1.4098429681246257e-15,-1.2432886469199478e-16,1.5350189341482703e-15,3.174543961037557e-16,0.18317724054949047,0.01528033846355241,1.0576887428413202e-11,0.0076401692317755775,0.9847196615379303,0.007640169231776831
12,cyclic,40.0,0.0027107270221855607,0.01840216505642521,3.400058012914542e-16,1.3071314940082448e-16,2.1944251971054525e-16,4.163336342344337e-17,0.01658431342979827,0.0,1.0000000000016154,1.6153745008296028e-12,1.4727802311019302e-15,0.016635653909727974,0.018402165056425394,1.6579699381129966e-15,-1.4657621596808e-16,1.8037800347290084e-15,3.5908775952719907e-16,0.19976155397928874,0.016635653909727974,1.0576887428414603e-11,0.008317826954863251,0.9833643460918873,0.008317826954864724
13,cyclic,40.0,0.002705086912706059,0.018402165056425217,3.400058012914542e-16,1.6209908041593064e-16,2.5153490401599904e-16,2.949029909160572e-17,0.01657298041721289,0.0,1.0000000000017497,1.7497114868092467e-12,1.7243151351179293e-15,0.017988149401171615,0.018402165056424984,1.9885316356686268e-15,-1.1925650101973786e-16,2.111846118398579e-15,3.885780586188048e-16,0.21633453439650163,0.017988149401171615,1.0576887428416023e-11,0.008994074700584945,0.982011850600578,0.00899407470058667
14,cyclic,40.0,0.0026994585383963545,0.018402165056425217,4.0766001685454967e-16,1.4404573982772207e-16,2.6714741529969544e-16,2.7755575615628914e-17,0.01656167098480782,0.0,1.000000000001883,1.8829382497642655e-12,1.9914625504176247e-15,0.019337830805258895,0.018402165056425394,2.2829679788611843e-15,-1.5519415095445549e-16,2.4390335451923995e-15,4.163336342344337e-16,0.23289620538130945,0.019337830805258895,1.0576887428417436e-11,0.009668915402628452,0.9806621691966242,0.009668915402630443
15,cyclic,40.0,0.0026938418748363867,0.01840216505642521,2.723515857283587e-16,1.726433361495484e-16,2.7408630920351826e-16,2.7755575615628914e-17,0.016550385083520414,0.0,1.000000000002016,2.0159429681143592e-12,2.265548859621143e-15,0.020684703977157253,0.018402165056424984,2.6328402152306605e-15,-1.4203882612568321e-16,2.7747193467080578e-15,4.440892098500626e-16,0.24944659046482986,0.020684703977157253,1.0576887428418842e-11,0.010342351988577494,0.9793152960248588,0.01034235198857976
16,cyclic,40.0,0.002688236897661315,0.018402165056425206,3.400058012914542e-16,1.655954401027022e-16,2.671474152995562e-16,1.734723475976807e-17,0.016539122664390504,0.0,1.0000000000021476,2.147615418834903e-12,2.532696274920699e-15,0.02202877475985159,0.018402165056425255,2.961447322908967e-15,-1.3659831539174334e-16,3.1019067735017083e-15,4.614364446098307e-16,0.26598571312922037,0.02202877475985159,1.0576887428420236e-11,0.011014387379924528,0.9779712252422961,0.01101438737992706
17,zero_stress_hold,40.0,0.002682643582552486,0.01840216505642516,3.400058012914542e-16,1.6052994920051065e-16,2.7755575615531844e-16,2.2551405187698492e-17,0.016527883678559452,0.0,1.0000000000022808,2.2808421817899216e-12,2.8102520310760176e-15,0.023370048984169493,0.01840216505642512,3.287356414466816e-15,-1.5480344045883177e-16,3.441841762378149e-15,4.839878497975292e-16,0.2825135968077798,0.023370048984169493,1.0576887428421642e-11,0.011685024492083342,0.9766299510181113,0.011685024492086152
18,zero_stress_hold,40.0,0.002677061905250473,0.01840216505642519,3.400058012914542e-16,2.0055579509879084e-16,3.1745439610262053e-16,2.2551405187698492e-17,0.0165166680772712,0.0,1.0000000000024123,2.41229258790554e-12,3.127706427178638e-15,0.024708532468806575,0.018402165056425394,3.6952630994794996e-15,-1.3673077830946905e-16,3.8306424059055475e-15,5.065392549852277e-16,0.299030264885051,0.024708532468806575,1.0576887428423038e-11,0.012354266234401725,0.9752914675336057,0.012354266234404852
19,zero_stress_hold,40.0,0.002671491841534398,0.018402165056425168,3.400058012914542e-16,1.8863685567321668e-16,3.07046055246695e-16,3.122502256758253e-17,0.01650547581186934,0.0,1.000000000002546,2.545963440070409e-12,3.434752482425333e-15,0.026044231020351666,0.01840216505642512,4.076328245764271e-15,-1.3102034925607872e-16,4.206695487349956e-15,5.377642775528102e-16,0.31553574069692036,0.026044231020351666,1.0576887428424438e-11,0.013022115510174116,0.9739557689821943,0.01302211551017755
20,zero_stress_hold,40.0,0.0026659333672462795,0.018402165056425175,3.400058012914542e-16,2.0559450813246433e-16,3.4347524824202927e-16,2.42861286636753e-17,0.016494306833800376,0.0,1.0000000000026794,2.6794122476303528e-12,3.7782277306673624e-15,0.02737715043331208,0.01840216505642512,4.496077362006965e-15,-1.3512417104598645e-16,4.6273650360843345e-15,5.620504062164855e-16,0.33203004753072074,0.02737715043331208,1.057688742842585e-11,0.013688575216654151,0.9726228495693671,0.01368857521665793
21,zero_stress_hold,40.0,0.0026603864582723674,0.01840216505642519,3.400058012914542e-16,1.817909282943691e-16,3.1225022567445424e-16,1.734723475976807e-17,0.01648316109461101,0.0,1.00000000000281,2.8099744753262712e-12,4.090477956341817e-15,0.028707296490138725,0.018402165056425255,4.860910062751075e-15,-1.4545764021791625e-16,5.0097918985699886e-15,5.793976409762536e-16,0.34851320862533175,0.028707296490138725,1.0576887428427248e-11,0.014353648245067317,0.9712927035126712,0.014353648245071408
22,zero_stress_hold,40.0,0.0026548510905438165,0.01840216505642518,2.0469737016526324e-16,2.2254048985000576e-16,3.6082248300157843e-16,3.2959746043559335e-17,0.01647203854594903,0.0,1.0000000000029412,2.9412028368369647e-12,4.451300439343395e-15,0.030034674961251163,0.018402165056425255,5.3024588276523365e-15,-1.4985867689525156e-16,5.45170738410895e-15,6.123573870198129e-16,0.3649852471712808,0.030034674961251163,1.057688742842863e-11,0.015017337480623356,0.9699653250416901,0.015017337480627807
