cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,4.0,0.0006597756511387284,0.01840305079865473,4.180380434176678e-10,2.0683527635490765e-05,3.7826036247446424e-08,3.782603624752747e-08,0.0008661249145063164,2.3707759561813418e-08,0.9999999999999929,-7.105427357601002e-15,3.7826036247446424e-08,0.00029031465666202083,0.01840305071576428,-9.482247552980881e-06,-9.528574796878064e-06,4.632724389913236e-08,3.782603624752747e-08,0.0008661249145063164,0.00029031465666202083,2.3774629128466127e-11,0.00014513841531288668,0.9997096853433309,0.00014517624134913413
2,cyclic,4.0,0.00032962163686823804,0.01840305083148447,2.3745451611933976e-10,1.9631722730249832e-05,4.29293945384188e-08,4.292939453969186e-08,0.0008661249612031043,2.3970038135840154e-08,0.9999999999999857,-1.432187701766452e-14,8.075543078586523e-08,0.00045080274789832924,0.018403050854024678,-1.3952977937002509e-05,-1.4051882736695114e-05,9.890479969200688e-08,8.075543078721933e-08,0.0017322498757094207,0.00045080274789832924,2.3774629671711957e-11,0.0002253609962337717,0.9995491972520876,0.00022544175166455755
3,cyclic,4.0,0.0002931826317547481,0.018403050849012784,1.7346739669688027e-10,1.9149891036472585e-05,3.4674756577104524e-08,3.4674756578566886e-08,0.0008661249981965925,2.408243540880032e-08,0.9999999999999787,-2.1316282072803006e-14,1.1543018736296975e-07,0.0005973940637721482,0.01840305092085005,-1.6126630876546765e-05,-1.6268003406521278e-05,1.413725299765674e-07,1.1543018736578621e-07,0.002598374873906013,0.0005973940637721482,2.377463000505865e-11,0.00029863931679239257,0.9994026059362064,0.00029875474697975554
4,cyclic,4.0,0.0002846758107412352,0.01840305085846001,1.4652088743682956e-10,1.8917742122432492e-05,2.2914154095163694e-08,2.291415409673425e-08,0.000866124919673362,2.4134139227994705e-08,0.999999999999971,-2.8976820942716586e-14,1.3834434145813344e-07,0.0007397319691389342,0.018403050954184482,-1.720247644005797e-05,-1.7371912962744954e-05,1.6943652268689573e-07,1.3834434146252047e-07,0.003464499793579375,0.0007397319691389342,2.377463020739573e-11,0.00036979681239873805,0.9992602680308321,0.0003699351567401962
5,cyclic,4.0,0.0002815416960851036,0.01840305086375872,1.341089773954085e-10,1.8804226480838876e-05,1.3605160688260188e-08,1.3605160690372767e-08,0.0008661239936473587,2.415882836432568e-08,0.9999999999999631,-3.68594044175552e-14,1.5194950214639363e-07,0.0008805028171775142,0.018403050971217808,-1.7741082980480172e-05,-1.7927182353943204e-05,1.8609937346430085e-07,1.5194950215289323e-07,0.004330623787226734,0.0008805028171775142,2.3774630329749922e-11,0.0004401754338376839,0.9991194971827856,0.00044032738333983027
6,cyclic,4.0,0.0002802743744745554,0.018403050866824686,1.2813284981649797e-10,1.874835054134317e-05,7.616512595860611e-09,7.616512597919192e-09,0.0008661201443946713,2.4170892932276646e-08,0.999999999999956,-4.39648317751562e-14,1.5956601474225424e-07,0.0010206400044112226,0.018403050980083584,-1.801277860583751e-05,-1.8208206264040535e-05,1.9542765820397056e-07,1.5956601475081243e-07,0.005196743931621405,0.0010206400044112226,2.3774630403656297e-11,0.0005102402191982402,0.9989793599955448,0.0005103997852129824
7,cyclic,4.0,0.0002797202320465935,0.01840305086863394,1.2511089733657776e-10,1.8720247424509677e-05,4.121532189216161e-09,4.121532192142077e-09,0.0008661104350751875,2.417687930702336e-08,0.9999999999999485,-5.1514348342607263e-14,1.636875469314704e-07,0.0011605001204308117,0.01840305098476517,-1.8150529201746945e-05,-1.8351004685361668e-05,2.004754836149884e-07,1.636875469429545e-07,0.006062854366696593,0.0011605001204308117,2.3774630448297622e-11,0.0005801682164419402,0.9988394998795178,0.0005803319039888716
8,cyclic,4.0,0.00027945290677093315,0.018403050869713923,1.2359274714768276e-10,1.8706027493704294e-05,2.184669584886871e-09,2.184669587596e-09,0.0008660925240425122,2.4179880647593495e-08,0.9999999999999408,-5.917488721252084e-14,1.6587221651635727e-07,0.001300226573812441,0.01840305098726641,-1.82206064116735e-05,-1.8423757558158666e-05,2.031511464847638e-07,1.658722165305505e-07,0.006928946890739105,0.001300226573812441,2.3774630475273326e-11,0.0006500303507979623,0.9986997734261285,0.0006501962230144786
9,cyclic,4.0,0.00027930465955591,0.018403050870362894,1.228412874892948e-10,1.86988032697738e-05,1.1423414521189671e-09,1.1423414563458203e-09,0.0008660655712129971,2.4181395978211474e-08,0.999999999999932,-6.794564910705958e-14,1.6701455796847624e-07,0.0014398789035860152,0.01840305098861636,-1.8256337785797034e-05,-1.846088800911869e-05,2.0455022331962452e-07,1.6701455798689632e-07,0.007795012461952102,0.0014398789035860152,2.3774630491582998e-11,0.0007198559445140233,0.998560121096346,0.0007200229590719918
10,cyclic,4.0,0.0002792077513088021,0.018403050870754244,1.2245423772205832e-10,1.8695123268566913e-05,5.909580597239903e-10,5.909580606984488e-10,0.0008660301362919069,2.4182164625894612e-08,0.9999999999999243,-7.571721027943568e-14,1.6760551602820023e-07,0.001579482379659047,0.0184030509893513,-1.8274585345105395e-05,-1.847985934127897e-05,2.0527399617247902e-07,1.6760551604759477e-07,0.008661042598244009,0.001579482379659047,2.3774630501449098e-11,0.0007896573870715094,0.9984205176202654,0.0007898249925875376
