case,j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
stable_plus_R6r5,14,0,12.268693220279548,0.011037652501764757,0.0,0.0,0.011037652501764757,0.0,0.0,False
stable_plus_R6r5,15,0,13.134718624063986,0.010302245368216504,0.0,0.0,0.010302245368216504,0.0,0.0,False
stable_plus_R6r5,16,0,14.000744027848423,0.009658689874752796,0.0,0.0,0.009658689874752796,0.0,0.0,False
stable_plus_R6r5,17,0,14.866769431632862,0.00909079285020318,0.0,0.0,0.00909079285020318,0.0,0.0,False
stable_plus_R6r7,-21,0,-18.042195912175806,0.9926402212948431,0.0,0.0,0.9926402212948431,0.0,0.0,False
stable_plus_R6r7,-20,0,-17.176170508391365,0.9922723480741953,0.0,0.0,0.9922723480741953,0.0,0.0,False
stable_plus_R6r7,-19,0,-16.310145104606928,0.9918657710858574,0.0,0.0,0.9918657710858574,0.0,0.0,False
stable_plus_R6r7,-18,0,-15.444119700822489,0.9914140444544532,0.0,0.0,0.9914140444544532,0.0,0.0,False
stable_plus_R6r7,-17,0,-14.57809429703805,0.9909092071497969,0.0,0.0,0.9909092071497969,0.0,0.0,False
stable_plus_R6r7,-16,0,-13.712068893253612,0.9903413101252472,0.0,0.0,0.9903413101252472,0.0,0.0,False
stable_plus_R6r7,-15,0,-12.84604348946917,0.9896977546317836,0.0,0.0,0.9896977546317836,0.0,0.0,False
stable_plus_R6r7,-14,0,-11.980018085684733,0.9889623474982353,0.0,0.0,0.9889623474982353,0.0,0.0,False
stable_plus_R6r7,-13,0,-11.113992681900296,0.9881139213492505,0.0,0.0,0.9881139213492505,0.0,0.0,False
stable_plus_R6r7,-12,0,-10.247967278115857,0.9871242666958682,0.0,0.0,0.9871242666958682,0.0,0.0,False
stable_plus_R6r7,-11,0,-9.381941874331417,0.9859549394558582,0.0,0.0,0.9859549394558582,0.0,0.0,False
stable_plus_R6r7,-10,0,-8.51591647054698,0.9845521598119251,0.0,0.0,0.9845521598119251,0.0,0.0,False
stable_plus_R6r7,-9,0,-7.649891066762541,0.9828383249644312,0.0,0.0,0.9828383249644312,0.0,0.0,False
stable_plus_R6r7,-8,0,-6.783865662978103,0.9806971903212367,0.0,0.0,0.9806971903212367,0.0,0.0,False
stable_plus_R6r7,-7,0,-5.917840259193664,0.9783496152571809,0.0004101985892062333,0.00038453510071113667,0.9783496152571809,0.0004101985892062333,0.00038453510071113667,False
stable_plus_R6r7,-6,0,-5.0518148554092255,0.97509679503974,0.001917793594301337,0.00012814784765814984,0.97509679503974,0.001917793594301337,0.00012814784765814984,True
stable_plus_R6r7,-5,0,-4.185789451624787,0.9708704958572811,0.004209847681834708,6.523897699001739e-05,0.9708704958572811,0.004209847681834708,6.523897699001739e-05,True
stable_plus_R6r7,-4,0,-3.319764047840348,0.9652543219607062,0.006849628455685819,0.0009294402618186925,0.9652543219607062,0.006849628455685819,0.0009294402618186925,True
stable_plus_R6r7,-3,0,-2.4537386440559095,0.9577381219169512,0.009800746722542681,0.0028633992428754966,0.9577381219169512,0.009800746722542681,0.0028633992428754966,True
stable_plus_R6r7,-2,0,-1.5877132402714706,0.9454018495559675,0.013878356279936499,0.006354270823287005,0.9454018495559675,0.013878356279936499,0.006354270823287005,True
stable_plus_R6r7,-1,0,-0.7216878364870323,0.9059013686227105,0.018577518865194292,0.009112643110335123,0.9059013686227105,0.018577518865194292,0.009112643110335123,True
stable_plus_R6r7,0,0,0.14433756729740643,0.7450362339426644,0.01722408261535889,0.018018357734805916,0.7450362339426644,0.01722408261535889,0.018018357734805916,True
stable_plus_R6r7,1,0,1.010362971081845,0.2455937447774669,0.01768049258909643,0.017072287668052546,0.2455937447774669,0.01768049258909643,0.017072287668052546,True
stable_plus_R6r7,2,0,1.8763883748662837,0.08757913799037924,0.01852924498528291,0.0083096450953193,0.08757913799037924,0.01852924498528291,0.0083096450953193,True
stable_plus_R6r7,3,0,2.7424137786507226,0.05000990420986941,0.013354334532835114,0.005642596187088966,0.05000990420986941,0.013354334532835114,0.005642596187088966,True
stable_plus_R6r7,4,0,3.608439182435161,0.03862885573981992,0.008967859259852783,0.0023658663743655302,0.03862885573981992,0.008967859259852783,0.0023658663743655302,True
stable_plus_R6r7,5,0,4.474464586219599,0.03156887846630041,0.005842395451139732,0.0006984950746539279,0.03156887846630041,0.005842395451139732,0.0006984950746539279,True
stable_plus_R6r7,6,0,5.340489990004038,0.02623671042026697,0.002777973678040954,0.00025785992667588646,0.02623671042026697,0.002777973678040954,0.00025785992667588646,True
stable_plus_R6r7,7,0,6.206515393788477,0.022260636346904165,0.0007481222410880172,0.00045747865255846027,0.022260636346904165,0.0007481222410880172,0.00045747865255846027,False
stable_plus_R6r7,8,0,7.072540797572915,0.019302809678763293,0.0,0.0,0.019302809678763293,0.0,0.0,False
stable_plus_R6r7,9,0,7.938566201357354,0.017161675035568747,0.0,0.0,0.017161675035568747,0.0,0.0,False
stable_plus_R6r7,10,0,8.804591605141791,0.015447840188074886,0.0,0.0,0.015447840188074886,0.0,0.0,False
stable_plus_R6r7,11,0,9.670617008926232,0.014045060544141884,0.0,0.0,0.014045060544141884,0.0,0.0,False
stable_plus_R6r7,12,0,10.53664241271067,0.012875733304131824,0.0,0.0,0.012875733304131824,0.0,0.0,False
stable_plus_R6r7,13,0,11.402667816495107,0.01188607865074953,0.0,0.0,0.01188607865074953,0.0,0.0,False
stable_plus_R6r7,14,0,12.268693220279548,0.011037652501764757,0.0,0.0,0.011037652501764757,0.0,0.0,False
stable_plus_R6r7,15,0,13.134718624063986,0.010302245368216504,0.0,0.0,0.010302245368216504,0.0,0.0,False
stable_plus_R6r7,16,0,14.000744027848423,0.009658689874752796,0.0,0.0,0.009658689874752796,0.0,0.0,False
stable_plus_R6r7,17,0,14.866769431632862,0.00909079285020318,0.0,0.0,0.00909079285020318,0.0,0.0,False
stable_plus_R6r7,18,0,15.732794835417302,0.008585955545546847,0.0,0.0,0.008585955545546847,0.0,0.0,False
stable_plus_R6r7,19,0,16.59882023920174,0.008134228914142692,0.0,0.0,0.008134228914142692,0.0,0.0,False
stable_plus_R6r7,20,0,17.464845642986177,0.007727651925804754,0.0,0.0,0.007727651925804754,0.0,0.0,False
stable_plus_R6r7,21,0,18.330871046770618,0.0073597787051570595,0.0,0.0,0.0073597787051570595,0.0,0.0,False
stable_plus_R8r5,-19,0,-16.310145104606928,0.9918657710858574,0.0,0.0,0.9918657710858574,0.0,0.0,False
stable_plus_R8r5,-18,0,-15.444119700822489,0.9914140444544532,0.0,0.0,0.9914140444544532,0.0,0.0,False
stable_plus_R8r5,-17,0,-14.57809429703805,0.9909092071497969,0.0,0.0,0.9909092071497969,0.0,0.0,False
stable_plus_R8r5,-16,0,-13.712068893253612,0.9903413101252472,0.0,0.0,0.9903413101252472,0.0,0.0,False
stable_plus_R8r5,-15,0,-12.84604348946917,0.9896977546317836,0.0,0.0,0.9896977546317836,0.0,0.0,False
stable_plus_R8r5,-14,0,-11.980018085684733,0.9889623474982353,0.0,0.0,0.9889623474982353,0.0,0.0,False
