case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
stable_plus_R10r5,3.0,0.5,0.3945923936466966,0.26903162536991404,0.12556076827678259,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,3.0,0.75,0.4413143861010975,0.3240423611037495,0.11727202499734801,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,3.5,0.5,0.4390914111958365,0.32090051199748737,0.11819089919834913,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,3.5,0.75,0.48649767753002315,0.3759112477313229,0.11058642979870026,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,4.0,0.5,0.4784085971786475,0.3658313853029102,0.11257721187573727,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,4.0,0.75,0.5279493526368402,0.4208421210367458,0.10710723160009439,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,4.5,0.5,0.5145164766753965,0.40546322429290665,0.10905325238248981,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,4.5,0.75,0.5650090497194937,0.46047396002674224,0.10453508969275149,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,5.0,0.5,0.5472541228509641,0.4409151123274095,0.1063390105235546,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,5.0,0.75,0.5988221839266696,0.495925848061245,0.10289633586542463,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,5.5,0.5,0.5772946454855356,0.4729852460190936,0.10430939946644197,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,5.5,0.75,0.6294921238114565,0.5279959817529292,0.1014961420585273,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,6.0,0.5,0.6052637728219133,0.5022629842259029,0.10300078859601047,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,6.0,0.75,0.6583143012651299,0.5572737199597384,0.10104058130539151,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,6.5,0.5,0.6312340923382301,0.529195892561663,0.10203819977656714,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,6.5,0.75,0.6846563102480165,0.5842066282954985,0.10044968195251802,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,7.0,0.5,0.6554421080200603,0.5541318708534763,0.10131023716658405,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,7.0,0.75,0.7094674741847922,0.6091426065873118,0.10032486759748038,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,7.5,0.5,0.6782763438894001,0.5773467112504022,0.1009296326389979,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,7.5,0.75,0.732586130952693,0.6323574469842377,0.1002286839684553,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,8.0,0.5,0.6997369520757382,0.5990627441588992,0.10067420791683901,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,8.0,0.75,0.7545041720552434,0.6540734798927347,0.10043069216250877,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,8.5,0.5,0.7200298490388186,0.6194618214731215,0.10056802756569716,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,8.5,0.75,0.7750736469597749,0.674472557206957,0.1006010897528179,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,9.0,0.5,0.7393020425324812,0.6386945831488956,0.10060745938358562,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,9.0,0.75,0.7946677104829097,0.6937053188827311,0.10096239160017861,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,9.5,0.5,0.7576003093007372,0.6568872150171331,0.10071309428360409,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,9.5,0.75,0.8132257430912062,0.7118979507509686,0.10132779234023759,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r5,10.0,0.5,0.7750330044592528,0.6741464711833985,0.10088653327585428,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r5,10.0,0.75,0.8308693030123032,0.7291572069172341,0.10171209609506915,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,2.0,0.5,0.28457163713252753,0.13260002644692132,0.15197161068560622,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,2.0,0.75,0.32286152253582256,0.18761076218075684,0.13525076035506572,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,2.5,0.5,0.3441626540072932,0.2076837534714206,0.13647890053587258,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,2.5,0.75,0.38894728522464095,0.2626944892052561,0.12625279601938483,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,3.0,0.5,0.3945922087446987,0.26903162536991404,0.12556058337478465,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,3.0,0.75,0.4413142009987042,0.3240423611037495,0.11727183989495471,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,3.5,0.5,0.4390912309919277,0.32090051199748737,0.11819071899444034,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,3.5,0.75,0.4864975097416917,0.3759112477313229,0.11058626201036881,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,4.0,0.5,0.47840842857400745,0.3658313853029102,0.11257704327109724,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,4.0,0.75,0.5279492036520206,0.4208421210367458,0.1071070826152748,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,4.5,0.5,0.514516322525685,0.40546322429290665,0.10905309823277837,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,4.5,0.75,0.565008920597472,0.46047396002674224,0.10453496057072975,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,5.0,0.5,0.5472539852090892,0.4409151123274095,0.1063388728816797,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,5.0,0.75,0.598822073603924,0.495925848061245,0.10289622554267902,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,5.5,0.5,0.5772945247986693,0.4729852460190936,0.10430927877957569,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,5.5,0.75,0.6294920352809066,0.5279959817529292,0.10149605352797741,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,6.0,0.5,0.6052636698313363,0.5022629842259029,0.1030006856054334,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,6.0,0.75,0.6583142343899406,0.5572737199597384,0.10104051443020223,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,6.5,0.5,0.6312340081426321,0.529195892561663,0.10203811558096909,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,6.5,0.75,0.684656267912541,0.5842066282954985,0.10044963961704245,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,7.0,0.5,0.6554420431028927,0.5541318708534763,0.10131017224941641,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,7.0,0.75,0.7094674555163565,0.6091426065873118,0.1003248489290447,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,7.5,0.5,0.6782762978091013,0.5773467112504022,0.1009295865586991,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,7.5,0.75,0.7325861336547421,0.6323574469842377,0.10022868667050444,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,8.0,0.5,0.6997369237597197,0.5990627441588992,0.10067417960082059,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,8.0,0.75,0.7545041906238981,0.6540734798927347,0.10043071073116339,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,8.5,0.5,0.7200298360192461,0.6194618214731215,0.10056801454612463,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,8.5,0.75,0.775073675255838,0.674472557206957,0.10060111804888106,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,9.0,0.5,0.7393020415957947,0.6386945831488956,0.10060745844689911,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,9.0,0.75,0.7946677411337973,0.6937053188827311,0.10096242225106622,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,9.5,0.5,0.7576003167402319,0.6568872150171331,0.10071310172309877,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,9.5,0.75,0.8132257695015949,0.7118979507509686,0.10132781875062624,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R10r7,10.0,0.5,0.7750330164767558,0.6741464711833985,0.10088654529335728,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R10r7,10.0,0.75,0.8308693202059745,0.7291572069172341,0.10171211328874041,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R2r3,2.0,0.5,0.31197151015576996,0.13260002644692132,0.17937148370884864,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R2r3,2.0,0.75,0.355152216829835,0.18761076218075684,0.16754145464907816,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R3r4,2.0,0.5,0.29795768447447013,0.13260002644692132,0.16535765802754882,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R3r4,2.0,0.75,0.33884862161797225,0.18761076218075684,0.1512378594372154,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R3r4,2.5,0.5,0.36229961454407983,0.2076837534714206,0.15461586107265923,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R3r4,2.5,0.75,0.4113260551417973,0.2626944892052561,0.1486315659365412,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R3r4,3.0,0.5,0.4180560688725222,0.26903162536991404,0.14902444350260818,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R3r4,3.0,0.75,0.47040902028289866,0.3240423611037495,0.14636665917914915,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r5,2.0,0.5,0.29074826358734684,0.13260002644692132,0.15814823714042553,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r5,2.0,0.75,0.3302246273773571,0.18761076218075684,0.14261386519660024,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r5,2.5,0.5,0.3526377872863692,0.2076837534714206,0.1449540338149486,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r5,2.5,0.75,0.39948386033499544,0.2626944892052561,0.13678937112973932,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r5,3.0,0.5,0.40576211440310556,0.26903162536991404,0.13673048903319152,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r5,3.0,0.75,0.45544055246175563,0.3240423611037495,0.13139819135800612,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r5,3.5,0.5,0.4531005175066284,0.32090051199748737,0.13220000550914102,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r5,3.5,0.75,0.5037885279428816,0.3759112477313229,0.12787728021155875,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r5,4.0,0.5,0.4952870618970431,0.3658313853029102,0.12945567659413287,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r5,4.0,0.75,0.5486655301789628,0.4208421210367458,0.12782340914221701,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r7,2.0,0.5,0.29074815986172853,0.13260002644692132,0.1581481334148072,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r7,2.0,0.75,0.3302245112169863,0.18761076218075684,0.14261374903622948,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r7,2.5,0.5,0.3526376565041921,0.2076837534714206,0.1449539030327715,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r7,2.5,0.75,0.39948370487323065,0.2626944892052561,0.13678921566797453,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r7,3.0,0.5,0.40576195856647845,0.26903162536991404,0.1367303331965644,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r7,3.0,0.75,0.4554403724833693,0.3240423611037495,0.13139801137961982,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r7,3.5,0.5,0.45310033596023286,0.32090051199748737,0.1321998239627455,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r7,3.5,0.75,0.5037883178563345,0.3759112477313229,0.1278770701250116,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R4r7,4.0,0.5,0.4952868565911729,0.3658313853029102,0.12945547128826268,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R4r7,4.0,0.75,0.548665293682814,0.4208421210367458,0.12782317264606824,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,2.0,0.5,0.28705550675269076,0.13260002644692132,0.15445548030576944,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,2.0,0.75,0.32578392817677715,0.18761076218075684,0.1381731659960203,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,2.5,0.5,0.3475159821065694,0.2076837534714206,0.13983222863514883,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,2.5,0.75,0.39308712583630456,0.2626944892052561,0.13039263663104844,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,3.0,0.5,0.3989681763124725,0.26903162536991404,0.12993655094255846,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,3.0,0.75,0.44680857231852167,0.3240423611037495,0.12276621121477216,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,3.5,0.5,0.4445564122065098,0.32090051199748737,0.12365590020902245,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,3.5,0.75,0.49324027194882103,0.3759112477313229,0.11732902421749813,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,4.0,0.5,0.48500778425912017,0.3658313853029102,0.11917639895620996,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,4.0,0.75,0.5361011938805056,0.4208421210367458,0.1152590728437598,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,4.5,0.5,0.5223158753300341,0.40546322429290665,0.11685265103712744,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,4.5,0.75,0.5746224064957568,0.46047396002674224,0.11414844646901456,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,5.0,0.5,0.5562614994457021,0.4409151123274095,0.11534638711829265,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,5.0,0.75,0.6099011696734199,0.495925848061245,0.11397532161217488,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,5.5,0.5,0.5874992685603487,0.4729852460190936,0.11451402254125514,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,5.5,0.75,0.6418810453403935,0.5279959817529292,0.11388506358746431,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r5,6.0,0.5,0.6166244840499877,0.5022629842259029,0.11436149982408483,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r5,6.0,0.75,0.6719283531076087,0.5572737199597384,0.11465463314787028,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,2.0,0.5,0.28705540602587126,0.13260002644692132,0.15445537957894995,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,2.0,0.75,0.32578381601457806,0.18761076218075684,0.13817305383382122,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,2.5,0.5,0.3475158583986562,0.2076837534714206,0.13983210492723558,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,2.5,0.75,0.39308698305389134,0.2626944892052561,0.13039249384863522,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,3.0,0.5,0.39896802924368735,0.26903162536991404,0.1299364038737733,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,3.0,0.75,0.44680839969016095,0.3240423611037495,0.12276603858641144,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,3.5,0.5,0.44455623879546025,0.32090051199748737,0.12365572679797288,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,3.5,0.75,0.4932400663619796,0.3759112477313229,0.1173288186306567,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,4.0,0.5,0.48500758058030097,0.3658313853029102,0.11917619527739076,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,4.0,0.75,0.5361009459522246,0.4208421210367458,0.11525882491547879,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,4.5,0.5,0.5223156372535301,0.40546322429290665,0.11685241296062349,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,4.5,0.75,0.5746221145862755,0.46047396002674224,0.11414815455953331,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,5.0,0.5,0.5562612266173961,0.4409151123274095,0.11534611428998659,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,5.0,0.75,0.6099008367645378,0.495925848061245,0.11397498870329276,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,5.5,0.5,0.5874989633429233,0.4729852460190936,0.1145137173238297,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,5.5,0.75,0.6418806839873535,0.5279959817529292,0.11388470223442437,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R6r7,6.0,0.5,0.6166241527774863,0.5022629842259029,0.1143611685515834,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R6r7,6.0,0.75,0.6719279770184727,0.5572737199597384,0.11465425705873433,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,2.0,0.5,0.2853995795605846,0.13260002644692132,0.15279955311366328,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,2.0,0.75,0.3238283458017155,0.18761076218075684,0.13621758362095865,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,2.5,0.5,0.34526861777283235,0.2076837534714206,0.13758486430141176,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,2.5,0.75,0.3903018199900723,0.2626944892052561,0.12760733078481618,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,3.0,0.5,0.39600876447757144,0.26903162536991404,0.1269771391076574,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,3.0,0.75,0.44306147915924515,0.3240423611037495,0.11901911805549564,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,3.5,0.5,0.4408279491071477,0.32090051199748737,0.1199274371096603,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,3.5,0.75,0.4886010391288371,0.3759112477313229,0.11268979139751423,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,4.0,0.5,0.48046915245676247,0.3658313853029102,0.11463776715385227,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,4.0,0.75,0.5304492977528144,0.4208421210367458,0.10960717671606857,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,4.5,0.5,0.5169144169846183,0.40546322429290665,0.11145119269171161,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,4.5,0.75,0.5679128307642458,0.46047396002674224,0.10743887073750358,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
