seed,axis,parts,block,plane,start_ps,end_ps,duration_ps,signed_loss_A2_eV
35461,0,76,60,1,1600.0,1624.9999999999998,25.0,5.7572110181651804e-05
35461,0,76,60,2,1600.0,1624.9999999999998,25.0,-4.573358264436013e-05
35461,0,76,60,3,1600.0,1624.9999999999998,25.0,-3.6673257278153066e-05
35461,0,76,60,4,1600.0,1624.9999999999998,25.0,2.685416387688275e-05
35461,0,76,60,5,1600.0,1624.9999999999998,25.0,-2.679576228578062e-05
35461,0,76,61,0,1624.9999999999998,1649.9999999999998,25.0,-2.8529624738127215e-05
35461,0,76,61,1,1624.9999999999998,1649.9999999999998,25.0,3.4134942395116007e-06
35461,0,76,61,2,1624.9999999999998,1649.9999999999998,25.0,-5.39399507937027e-06
35461,0,76,61,3,1624.9999999999998,1649.9999999999998,25.0,2.836273223984734e-05
35461,0,76,61,4,1624.9999999999998,1649.9999999999998,25.0,4.732544711869973e-06
35461,0,76,61,5,1624.9999999999998,1649.9999999999998,25.0,-2.585151373731357e-06
35461,0,76,62,0,1649.9999999999998,1675.0,25.0,-2.8404067090489022e-05
35461,0,76,62,1,1649.9999999999998,1675.0,25.0,-4.1635119327680634e-05
35461,0,76,62,2,1649.9999999999998,1675.0,25.0,-1.7676578154231756e-05
35461,0,76,62,3,1649.9999999999998,1675.0,25.0,8.335231597447048e-06
35461,0,76,62,4,1649.9999999999998,1675.0,25.0,3.16415822130478e-05
35461,0,76,62,5,1649.9999999999998,1675.0,25.0,4.7738950761906625e-05
35461,0,76,63,0,1675.0,1700.0,25.0,1.726145589573495e-05
35461,0,76,63,1,1675.0,1700.0,25.0,3.388775612994683e-05
35461,0,76,63,2,1675.0,1700.0,25.0,7.187913613981082e-05
35461,0,76,63,3,1675.0,1700.0,25.0,-5.7428338708013635e-05
35461,0,76,63,4,1675.0,1700.0,25.0,-3.709657577754119e-05
35461,0,76,63,5,1675.0,1700.0,25.0,-2.8503433679938008e-05
35461,0,76,64,0,1700.0,1725.0,25.0,2.9118914744745433e-05
35461,0,76,64,1,1700.0,1725.0,25.0,1.5826836941846045e-05
35461,0,76,64,2,1700.0,1725.0,25.0,3.067056025500595e-05
35461,0,76,64,3,1700.0,1725.0,25.0,1.3503857740891684e-05
35461,0,76,64,4,1700.0,1725.0,25.0,-5.8431968794022445e-05
35461,0,76,64,5,1700.0,1725.0,25.0,-3.068820088846667e-05
35461,0,76,65,0,1725.0,1750.0,25.0,6.487573136373717e-05
35461,0,76,65,1,1725.0,1750.0,25.0,-4.480819012980722e-05
35461,0,76,65,2,1725.0,1750.0,25.0,-6.425529077541386e-06
35461,0,76,65,3,1725.0,1750.0,25.0,-1.3997332085462551e-05
35461,0,76,65,4,1725.0,1750.0,25.0,6.928531822178966e-06
35461,0,76,65,5,1725.0,1750.0,25.0,-6.5732118931050506e-06
35461,0,76,66,0,1750.0,1775.0,25.0,-4.2478785228952256e-05
35461,0,76,66,1,1750.0,1775.0,25.0,4.8585567873682346e-05
35461,0,76,66,2,1750.0,1775.0,25.0,-2.5267787120331062e-05
35461,0,76,66,3,1750.0,1775.0,25.0,-1.5918800049444255e-05
35461,0,76,66,4,1750.0,1775.0,25.0,3.744119726346179e-05
35461,0,76,66,5,1750.0,1775.0,25.0,-2.3613927384167725e-06
35461,0,76,67,0,1775.0,1800.0,25.0,-4.572474457545769e-05
35461,0,76,67,1,1775.0,1800.0,25.0,5.32277532838258e-05
35461,0,76,67,2,1775.0,1800.0,25.0,-6.300855550955412e-06
35461,0,76,67,3,1775.0,1800.0,25.0,-7.8163505405021e-06
35461,0,76,67,4,1775.0,1800.0,25.0,1.4655497332914193e-05
35461,0,76,67,5,1775.0,1800.0,25.0,-8.041299949824947e-06
35461,0,76,68,0,1800.0,1825.0,25.0,-1.4287646114882002e-05
35461,0,76,68,1,1800.0,1825.0,25.0,3.44190125537839e-05
35461,0,76,68,2,1800.0,1825.0,25.0,-2.881601074399602e-06
35461,0,76,68,3,1800.0,1825.0,25.0,1.669011341717241e-05
35461,0,76,68,4,1800.0,1825.0,25.0,-1.144365600598519e-05
35461,0,76,68,5,1800.0,1825.0,25.0,-2.2496222775689527e-05
35461,0,76,69,0,1825.0,1850.0,25.0,-1.3884004696065608e-05
35461,0,76,69,1,1825.0,1850.0,25.0,-1.2447462774166425e-05
35461,0,76,69,2,1825.0,1850.0,25.0,-1.5456617227731703e-05
35461,0,76,69,3,1825.0,1850.0,25.0,4.7538197368479115e-05
35461,0,76,69,4,1825.0,1850.0,25.0,1.972986342534532e-05
35461,0,76,69,5,1825.0,1850.0,25.0,-2.547997609586073e-05
35461,0,76,70,0,1850.0,1874.9999999999998,25.0,-1.9337499700775277e-05
35461,0,76,70,1,1850.0,1874.9999999999998,25.0,-2.709833048950847e-05
35461,0,76,70,2,1850.0,1874.9999999999998,25.0,-4.030195452174912e-06
35461,0,76,70,3,1850.0,1874.9999999999998,25.0,-1.5658334869160977e-05
35461,0,76,70,4,1850.0,1874.9999999999998,25.0,-4.82757707173447e-06
35461,0,76,70,5,1850.0,1874.9999999999998,25.0,7.095193758335396e-05
35461,0,76,71,0,1874.9999999999998,1900.0,25.0,-1.0297573564541485e-05
35461,0,76,71,1,1874.9999999999998,1900.0,25.0,-6.415281688676406e-06
35461,0,76,71,2,1874.9999999999998,1900.0,25.0,1.2763014893420835e-05
35461,0,76,71,3,1874.9999999999998,1900.0,25.0,3.977752598531308e-05
35461,0,76,71,4,1874.9999999999998,1900.0,25.0,2.559784794154285e-05
35461,0,76,71,5,1874.9999999999998,1900.0,25.0,-6.142553356705893e-05
35461,0,76,72,0,1900.0,1924.9999999999998,25.0,-5.304751957653654e-05
35461,0,76,72,1,1900.0,1924.9999999999998,25.0,-1.4282369639262566e-05
35461,0,76,72,2,1900.0,1924.9999999999998,25.0,-2.3528165382812418e-05
35461,0,76,72,3,1900.0,1924.9999999999998,25.0,6.036696031812916e-05
35461,0,76,72,4,1900.0,1924.9999999999998,25.0,5.610261435990752e-05
35461,0,76,72,5,1900.0,1924.9999999999998,25.0,-2.561152007942518e-05
35461,0,76,73,0,1924.9999999999998,1950.0,25.0,7.887535778408084e-06
35461,0,76,73,1,1924.9999999999998,1950.0,25.0,2.6841833636379737e-05
35461,0,76,73,2,1924.9999999999998,1950.0,25.0,7.268074277911133e-06
35461,0,76,73,3,1924.9999999999998,1950.0,25.0,3.928405005165113e-05
35461,0,76,73,4,1924.9999999999998,1950.0,25.0,3.457231699141332e-06
35461,0,76,73,5,1924.9999999999998,1950.0,25.0,-8.473872544349144e-05
35461,0,76,74,0,1950.0,1975.0,25.0,-3.169281989456286e-05
35461,0,76,74,1,1950.0,1975.0,25.0,2.350678472060806e-05
35461,0,76,74,2,1950.0,1975.0,25.0,2.8169965866595807e-05
35461,0,76,74,3,1950.0,1975.0,25.0,4.417105474378547e-05
35461,0,76,74,4,1950.0,1975.0,25.0,-2.395961603238533e-05
35461,0,76,74,5,1950.0,1975.0,25.0,-4.019536940404107e-05
35461,0,76,75,0,1975.0,2000.0000000000002,25.0,-4.323457146109067e-05
35461,0,76,75,1,1975.0,2000.0000000000002,25.0,-1.3495252942337074e-05
35461,0,76,75,2,1975.0,2000.0000000000002,25.0,5.8474519623636426e-05
35461,0,76,75,3,1975.0,2000.0000000000002,25.0,3.440812155604932e-05
35461,0,76,75,4,1975.0,2000.0000000000002,25.0,-4.5215729437302274e-05
35461,0,76,75,5,1975.0,2000.0000000000002,25.0,9.062912661044138e-06
35461,1,1,0,0,100.0,2000.0000000000002,1900.0,-6.747854590843838e-06
35461,1,1,0,1,100.0,2000.0000000000002,1900.0,-1.0729012531871347e-05
35461,1,1,0,2,100.0,2000.0000000000002,1900.0,-2.7665015601645383e-05
35461,1,1,0,3,100.0,2000.0000000000002,1900.0,5.4894156222445104e-08
35461,1,1,0,4,100.0,2000.0000000000002,1900.0,2.261035171408329e-05
35461,1,1,0,5,100.0,2000.0000000000002,1900.0,2.2476636854054606e-05
35461,1,2,0,0,100.0,1050.0,950.0,5.668491789765364e-05
35461,1,2,0,1,100.0,1050.0,950.0,7.221727253983804e-06
35461,1,2,0,2,100.0,1050.0,950.0,-4.089170802842917e-05
35461,1,2,0,3,100.0,1050.0,950.0,1.9379577831903208e-05
35461,1,2,0,4,100.0,1050.0,950.0,-2.7173009948728164e-05
35461,1,2,0,5,100.0,1050.0,950.0,-1.522150500638362e-05
35461,1,2,1,0,1050.0,2000.0000000000002,950.0,-7.018062707962055e-05
35461,1,2,1,1,1050.0,2000.0000000000002,950.0,-2.867975231784069e-05
35461,1,2,1,2,1050.0,2000.0000000000002,950.0,-1.4438323174918716e-05
35461,1,2,1,3,1050.0,2000.0000000000002,950.0,-1.9269789519534878e-05
35461,1,2,1,4,1050.0,2000.0000000000002,950.0,7.239371337718348e-05
35461,1,2,1,5,1050.0,2000.0000000000002,950.0,6.0174778714731976e-05
35461,1,4,0,0,100.0,575.0,475.0,5.733805198009656e-05
35461,1,4,0,1,100.0,575.0,475.0,-1.818537616298038e-05
35461,1,4,0,2,100.0,575.0,475.0,-7.518947846332216e-05
35461,1,4,0,3,100.0,575.0,475.0,4.410451126730623e-05
35461,1,4,0,4,100.0,575.0,475.0,-9.150389753137549e-06
35461,1,4,0,5,100.0,575.0,475.0,1.0826811320373253e-06
35461,1,4,1,0,575.0,1050.0,475.0,5.60317838151801e-05
35461,1,4,1,1,575.0,1050.0,475.0,3.26288306709294e-05
35461,1,4,1,2,575.0,1050.0,475.0,-6.593937593531963e-06
35461,1,4,1,3,575.0,1050.0,475.0,-5.345355603497053e-06
35461,1,4,1,4,575.0,1050.0,475.0,-4.5195630144293215e-05
35461,1,4,1,5,575.0,1050.0,475.0,-3.1525691144786544e-05
35461,1,4,2,0,1050.0,1525.0,475.0,-7.349455381759105e-06
35461,1,4,2,1,1050.0,1525.0,475.0,-2.8694498133650407e-05
35461,1,4,2,2,1050.0,1525.0,475.0,1.798532425644055e-05
35461,1,4,2,3,1050.0,1525.0,475.0,-2.6538260312016252e-05
35461,1,4,2,4,1050.0,1525.0,475.0,2.6996149114486814e-05
35461,1,4,2,5,1050.0,1525.0,475.0,1.7600740456498722e-05
35461,1,4,3,0,1525.0,2000.0000000000002,475.0,-0.0001330117987774823
35461,1,4,3,1,1525.0,2000.0000000000002,475.0,-2.8665006502030418e-05
35461,1,4,3,2,1525.0,2000.0000000000002,475.0,-4.686197060627792e-05
35461,1,4,3,3,1525.0,2000.0000000000002,475.0,-1.2001318727053802e-05
35461,1,4,3,4,1525.0,2000.0000000000002,475.0,0.00011779127763987867
35461,1,4,3,5,1525.0,2000.0000000000002,475.0,0.00010274881697296538
35461,1,5,0,0,100.0,480.0,380.0,4.7165110865111165e-05
35461,1,5,0,1,100.0,480.0,380.0,1.397247358746523e-05
35461,1,5,0,2,100.0,480.0,380.0,-6.525119566135203e-05
35461,1,5,0,3,100.0,480.0,380.0,6.525883877041432e-05
35461,1,5,0,4,100.0,480.0,380.0,-5.047716987900274e-05
35461,1,5,0,5,100.0,480.0,380.0,-1.0668057682636281e-05
35461,1,5,1,0,480.0,860.0,380.0,0.0001134411486409383
35461,1,5,1,1,480.0,860.0,380.0,-5.2665902126861506e-05
35461,1,5,1,2,480.0,860.0,380.0,-2.897425940628012e-05
35461,1,5,1,3,480.0,860.0,380.0,-4.59462316509908e-05
35461,1,5,1,4,480.0,860.0,380.0,1.865412373471742e-05
35461,1,5,1,5,480.0,860.0,380.0,-4.508879191522981e-06
35461,1,5,2,0,860.0,1240.0,380.0,-5.738094956234463e-05
35461,1,5,2,1,860.0,1240.0,380.0,6.297217659249022e-05
35461,1,5,2,2,860.0,1240.0,380.0,7.168604322138684e-07
35461,1,5,2,3,860.0,1240.0,380.0,2.6417530377294812e-05
35461,1,5,2,4,860.0,1240.0,380.0,-2.9097795264749405e-05
35461,1,5,2,5,860.0,1240.0,380.0,-3.627822574904671e-06
35461,1,5,3,0,1240.0,1620.0,380.0,-8.089040486528279e-06
35461,1,5,3,1,1240.0,1620.0,380.0,-5.018504147179889e-05
35461,1,5,3,2,1240.0,1620.0,380.0,1.5200903810073265e-05
35461,1,5,3,3,1240.0,1620.0,380.0,-2.3356830931344488e-05
35461,1,5,3,4,1240.0,1620.0,380.0,4.962681455086777e-05
35461,1,5,3,5,1240.0,1620.0,380.0,1.68031945287301e-05
35461,1,5,4,0,1620.0,2000.0000000000002,380.0,-0.00012887554241215916
35461,1,5,4,1,1620.0,2000.0000000000002,380.0,-2.7738769240224254e-05
35461,1,5,4,2,1620.0,2000.0000000000002,380.0,-6.0017387183177695e-05
35461,1,5,4,3,1620.0,2000.0000000000002,380.0,-2.2098835784100068e-05
35461,1,5,4,4,1620.0,2000.0000000000002,380.0,0.0001243457854286983
35461,1,5,4,5,1620.0,2000.0000000000002,380.0,0.00011438474919096248
35461,1,10,0,0,100.0,290.0,190.0,6.480588266672617e-05
35461,1,10,0,1,100.0,290.0,190.0,2.4604891067897e-05
35461,1,10,0,2,100.0,290.0,190.0,-2.0789239153275647e-06
35461,1,10,0,3,100.0,290.0,190.0,0.0001344733578088023
35461,1,10,0,4,100.0,290.0,190.0,-0.00014661993056346077
35461,1,10,0,5,100.0,290.0,190.0,-7.51852770646375e-05
35461,1,10,1,0,290.0,480.0,190.0,2.9524339063546632e-05
35461,1,10,1,1,290.0,480.0,190.0,3.3400561070391792e-06
35461,1,10,1,2,290.0,480.0,190.0,-0.0001284234674075958
35461,1,10,1,3,290.0,480.0,190.0,-3.955680267979442e-06
35461,1,10,1,4,290.0,480.0,190.0,4.5665590805532336e-05
35461,1,10,1,5,290.0,480.0,190.0,5.384916169945697e-05
35461,1,10,2,0,480.0,670.0,190.0,7.291857571384286e-05
35461,1,10,2,1,480.0,670.0,190.0,-0.00014970318602820133
35461,1,10,2,2,480.0,670.0,190.0,-0.00011897177694398802
35461,1,10,2,3,480.0,670.0,190.0,5.6647966011347806e-05
35461,1,10,2,4,480.0,670.0,190.0,-2.2122195940133235e-05
35461,1,10,2,5,480.0,670.0,190.0,0.00016123061718713189
35461,1,10,3,0,670.0,860.0,190.0,0.00015396372156873306
35461,1,10,3,1,670.0,860.0,190.0,4.437138177467961e-05
35461,1,10,3,2,670.0,860.0,190.0,6.102325813170551e-05
35461,1,10,3,3,670.0,860.0,190.0,-0.0001485404293140049
35461,1,10,3,4,670.0,860.0,190.0,5.9430443409838115e-05
35461,1,10,3,5,670.0,860.0,190.0,-0.00017024837557095128
35461,1,10,4,0,860.0,1050.0,190.0,-3.778792952410757e-05
35461,1,10,4,1,860.0,1050.0,190.0,0.00011349549334922353
35461,1,10,4,2,860.0,1050.0,190.0,-1.6007630006911038e-05
35461,1,10,4,3,860.0,1050.0,190.0,5.827267492095264e-05
35461,1,10,4,4,860.0,1050.0,190.0,-7.221895745537862e-05
35461,1,10,4,5,860.0,1050.0,190.0,-4.575365128377858e-05
35461,1,10,5,0,1050.0,1240.0,190.0,-7.697396960058154e-05
35461,1,10,5,1,1050.0,1240.0,190.0,1.2448859835756203e-05
35461,1,10,5,2,1050.0,1240.0,190.0,1.744135087133898e-05
35461,1,10,5,3,1050.0,1240.0,190.0,-5.4376141663627835e-06
35461,1,10,5,4,1050.0,1240.0,190.0,1.4023366925880018e-05
35461,1,10,5,5,1050.0,1240.0,190.0,3.849800613396902e-05
35461,1,10,6,0,1240.0,1430.0,190.0,6.403597175552535e-05
35461,1,10,6,1,1240.0,1430.0,190.0,-1.655370100077433e-05
35461,1,10,6,2,1240.0,1430.0,190.0,-2.2130651003903884e-05
35461,1,10,6,3,1240.0,1430.0,190.0,-8.130553152004401e-05
35461,1,10,6,4,1240.0,1430.0,190.0,-2.2170272468150828e-05
35461,1,10,6,5,1240.0,1430.0,190.0,7.812418423734761e-05
35461,1,10,7,0,1430.0,1620.0,190.0,-8.021405272931134e-05
35461,1,10,7,1,1430.0,1620.0,190.0,-8.381638194358613e-05
35461,1,10,7,2,1430.0,1620.0,190.0,5.253245862452821e-05
35461,1,10,7,3,1430.0,1620.0,190.0,3.4591869657670294e-05
35461,1,10,7,4,1430.0,1620.0,190.0,0.00012142390157099098
35461,1,10,7,5,1430.0,1620.0,190.0,-4.451779518029242e-05
35461,1,10,8,0,1620.0,1810.0,190.0,-8.353310805525688e-05
35461,1,10,8,1,1620.0,1810.0,190.0,-5.2745109607222066e-05
35461,1,10,8,2,1620.0,1810.0,190.0,-0.00011324639458399739
35461,1,10,8,3,1620.0,1810.0,190.0,-5.412234912693779e-06
35461,1,10,8,4,1620.0,1810.0,190.0,0.0001969076896117816
35461,1,10,8,5,1620.0,1810.0,190.0,5.8029157547388834e-05
35461,1,10,9,0,1810.0,2000.0000000000002,190.0,-0.0001742179767690609
35461,1,10,9,1,1810.0,2000.0000000000002,190.0,-2.7324288732262187e-06
35461,1,10,9,2,1810.0,2000.0000000000002,190.0,-6.788379782358019e-06
35461,1,10,9,3,1810.0,2000.0000000000002,190.0,-3.8785436655505965e-05
35461,1,10,9,4,1810.0,2000.0000000000002,190.0,5.178388124561442e-05
35461,1,10,9,5,1810.0,2000.0000000000002,190.0,0.00017074034083453666
35461,1,19,0,0,100.0,200.0,100.0,1.9090616705448517e-05
35461,1,19,0,1,100.0,200.0,100.0,0.00011473358754312688
35461,1,19,0,2,100.0,200.0,100.0,-0.00013163658576519484
35461,1,19,0,3,100.0,200.0,100.0,0.00019440355928792788
35461,1,19,0,4,100.0,200.0,100.0,-0.00012560442445355016
35461,1,19,0,5,100.0,200.0,100.0,-7.098675331775763e-05
35461,1,19,1,0,200.0,300.0,100.0,0.0001532446133561884
35461,1,19,1,1,200.0,300.0,100.0,-3.3643628102721702e-06
35461,1,19,1,2,200.0,300.0,100.0,6.506232886440272e-05
35461,1,19,1,3,200.0,300.0,100.0,1.8190315024674607e-05
35461,1,19,1,4,200.0,300.0,100.0,-0.00018859199560794895
35461,1,19,1,5,200.0,300.0,100.0,-4.454089882704339e-05
35461,1,19,2,0,300.0,400.0,100.0,0.00016781394518168428
35461,1,19,2,1,300.0,400.0,100.0,6.12670676955354e-05
35461,1,19,2,2,300.0,400.0,100.0,-0.00019690373942217012
35461,1,19,2,3,300.0,400.0,100.0,-1.8639002819294178e-05
35461,1,19,2,4,300.0,400.0,100.0,5.80142101911971e-05
35461,1,19,2,5,300.0,400.0,100.0,-7.155248082695161e-05
35461,1,19,3,0,400.0,500.00000000000006,100.0,-0.000188385052724121
35461,1,19,3,1,400.0,500.00000000000006,100.0,-8.570998163873743e-05
35461,1,19,3,2,400.0,500.00000000000006,100.0,1.763328173944365e-05
35461,1,19,3,3,400.0,500.00000000000006,100.0,6.536353129052839e-06
35461,1,19,3,4,400.0,500.00000000000006,100.0,8.465140996560106e-05
35461,1,19,3,5,400.0,500.00000000000006,100.0,0.00016527398952876209
35461,1,19,4,0,500.00000000000006,600.0,100.0,0.0001149933160593323
35461,1,19,4,1,500.00000000000006,600.0,100.0,-0.00017322745803021505
35461,1,19,4,2,500.00000000000006,600.0,100.0,-0.00015217185496062163
35461,1,19,4,3,500.00000000000006,600.0,100.0,-1.9546054092684598e-05
35461,1,19,4,4,500.00000000000006,600.0,100.0,0.00015245584376510137
35461,1,19,4,5,500.00000000000006,600.0,100.0,7.749620725908769e-05
35461,1,19,5,0,600.0,700.0,100.0,9.934717169628114e-05
35461,1,19,5,1,600.0,700.0,100.0,-7.366300329077701e-05
35461,1,19,5,2,600.0,700.0,100.0,-0.00015891465183281154
35461,1,19,5,3,600.0,700.0,100.0,8.06943097600011e-05
35461,1,19,5,4,600.0,700.0,100.0,-9.11201512030285e-05
35461,1,19,5,5,600.0,700.0,100.0,0.0001436563248703346
35461,1,19,6,0,700.0,800.0,100.0,0.00030754910704623
35461,1,19,6,1,700.0,800.0,100.0,2.057488601771722e-05
35461,1,19,6,2,700.0,800.0,100.0,-0.00010577474720656653
35461,1,19,6,3,700.0,800.0,100.0,-0.0002910463059218496
35461,1,19,6,4,700.0,800.0,100.0,0.00016800571257671103
35461,1,19,6,5,700.0,800.0,100.0,-9.930865251223954e-05
35461,1,19,7,0,800.0,900.0,100.0,4.929224587342821e-05
35461,1,19,7,1,800.0,900.0,100.0,0.0001606665797438033
35461,1,19,7,2,800.0,900.0,100.0,0.00023250763802071844
35461,1,19,7,3,800.0,900.0,100.0,-1.0394518452477109e-05
35461,1,19,7,4,800.0,900.0,100.0,-0.0002310468912313792
35461,1,19,7,5,800.0,900.0,100.0,-0.00020102505395409496
35461,1,19,8,0,900.0,1000.0000000000001,100.0,-0.00017517115980892278
35461,1,19,8,1,900.0,1000.0000000000001,100.0,-7.037741239879162e-06
35461,1,19,8,2,900.0,1000.0000000000001,100.0,9.540948016887521e-05
35461,1,19,8,3,900.0,1000.0000000000001,100.0,0.0001167402088651235
35461,1,19,8,4,900.0,1000.0000000000001,100.0,-4.3935084120614295e-05
35461,1,19,8,5,900.0,1000.0000000000001,100.0,1.3994296135417636e-05
35461,1,19,9,0,1000.0000000000001,1100.0,100.0,-4.6552614502331606e-05
35461,1,19,9,1,1000.0000000000001,1100.0,100.0,0.00017510918926942685
35461,1,19,9,2,1000.0000000000001,1100.0,100.0,4.8379274633335345e-06
35461,1,19,9,3,1000.0000000000001,1100.0,100.0,2.8019631631738524e-05
35461,1,19,9,4,1000.0000000000001,1100.0,100.0,-0.00013761426561830297
35461,1,19,9,5,1000.0000000000001,1100.0,100.0,-2.3799868243864524e-05
35461,1,19,10,0,1100.0,1200.0,100.0,-8.781865839070376e-05
35461,1,19,10,1,1100.0,1200.0,100.0,-1.4068759468986184e-05
35461,1,19,10,2,1100.0,1200.0,100.0,4.382476723737219e-06
35461,1,19,10,3,1100.0,1200.0,100.0,6.227876953839621e-05
35461,1,19,10,4,1100.0,1200.0,100.0,3.0581857586447844e-05
35461,1,19,10,5,1100.0,1200.0,100.0,4.644314011108728e-06
35461,1,19,11,0,1200.0,1300.0,100.0,1.817891980979357e-05
35461,1,19,11,1,1200.0,1300.0,100.0,-0.00010256876263591125
35461,1,19,11,2,1200.0,1300.0,100.0,-6.279139235457499e-05
35461,1,19,11,3,1200.0,1300.0,100.0,-0.00020521855700455764
35461,1,19,11,4,1200.0,1300.0,100.0,0.00019980188039674573
35461,1,19,11,5,1200.0,1300.0,100.0,0.00015259791178850448
35461,1,19,12,0,1300.0,1400.0,100.0,1.666421515682553e-05
35461,1,19,12,1,1300.0,1400.0,100.0,-1.997494811139821e-05
35461,1,19,12,2,1300.0,1400.0,100.0,9.314641167109734e-05
35461,1,19,12,3,1300.0,1400.0,100.0,0.00010286603630575441
35461,1,19,12,4,1300.0,1400.0,100.0,-0.0002607601308703731
35461,1,19,12,5,1300.0,1400.0,100.0,6.805841584809452e-05
35461,1,19,13,0,1400.0,1500.0,100.0,8.440717426832094e-05
35461,1,19,13,1,1400.0,1500.0,100.0,-0.00010882196553329402
35461,1,19,13,2,1400.0,1500.0,100.0,7.383527277767823e-06
35461,1,19,13,3,1400.0,1500.0,100.0,-2.2773091503481675e-05
35461,1,19,13,4,1400.0,1500.0,100.0,0.00021721346688572353
35461,1,19,13,5,1400.0,1500.0,100.0,-0.00017740911139503605
35461,1,19,14,0,1500.0,1600.0,100.0,-0.00016391450534016091
35461,1,19,14,1,1500.0,1600.0,100.0,-2.457417118971544e-05
35461,1,19,14,2,1500.0,1600.0,100.0,3.557860833356203e-05
35461,1,19,14,3,1500.0,1600.0,100.0,-2.9292021592532253e-05
35461,1,19,14,4,1500.0,1600.0,100.0,4.695535427698706e-05
35461,1,19,14,5,1500.0,1600.0,100.0,0.0001352467355118589
35461,1,19,15,0,1600.0,1700.0,100.0,-0.0001059839919429504
35461,1,19,15,1,1600.0,1700.0,100.0,-2.403372595533928e-05
35461,1,19,15,2,1600.0,1700.0,100.0,-0.00013017103625442993
35461,1,19,15,3,1600.0,1700.0,100.0,-1.1508151700883422e-06
35461,1,19,15,4,1600.0,1700.0,100.0,0.0002126853346166041
35461,1,19,15,5,1600.0,1700.0,100.0,4.8654234706203574e-05
35461,1,19,16,0,1700.0,1800.0,100.0,-5.603269477323722e-05
35461,1,19,16,1,1700.0,1800.0,100.0,-0.00013641515047983492
35461,1,19,16,2,1700.0,1800.0,100.0,-0.000128661293835234
35461,1,19,16,3,1700.0,1800.0,100.0,9.900632371552943e-05
35461,1,19,16,4,1700.0,1800.0,100.0,0.0002698566417035028
35461,1,19,16,5,1700.0,1800.0,100.0,-4.7753826330726164e-05
35461,1,19,17,0,1800.0,1900.0,100.0,-6.843594539730739e-05
35461,1,19,17,1,1800.0,1900.0,100.0,-4.144754662371929e-05
35461,1,19,17,2,1800.0,1900.0,100.0,5.7633414641805756e-05
35461,1,19,17,3,1800.0,1900.0,100.0,-0.000153553632911524
35461,1,19,17,4,1800.0,1900.0,100.0,5.392500078318644e-05
35461,1,19,17,5,1800.0,1900.0,100.0,0.00015187870950755892
35461,1,19,18,0,1900.0,2000.0000000000002,100.0,-0.00026649593950160423
35461,1,19,18,1,1900.0,2000.0000000000002,100.0,7.870502863310207e-05
35461,1,19,18,2,1900.0,2000.0000000000002,100.0,-7.218508970365313e-05
35461,1,19,18,3,1900.0,2000.0000000000002,100.0,4.392148117653357e-05
35461,1,19,18,4,1900.0,2000.0000000000002,100.0,1.4122912927737958e-05
35461,1,19,18,5,1900.0,2000.0000000000002,100.0,0.00020193160646788421
35461,1,20,0,0,100.0,195.0,95.0,1.6814483874867947e-05
35461,1,20,0,1,100.0,195.0,95.0,0.00010217328240002657
35461,1,20,0,2,100.0,195.0,95.0,-0.00016903712253656244
35461,1,20,0,3,100.0,195.0,95.0,0.0002222025413079719
35461,1,20,0,4,100.0,195.0,95.0,-0.0001469194026035456
35461,1,20,0,5,100.0,195.0,95.0,-2.5233782442758392e-05
35461,1,20,1,0,195.0,290.0,95.0,0.00011279728145864857
35461,1,20,1,1,195.0,290.0,95.0,-5.2963500264262396e-05
35461,1,20,1,2,195.0,290.0,95.0,0.00016487927470600067
35461,1,20,1,3,195.0,290.0,95.0,4.6744174309659736e-05
35461,1,20,1,4,195.0,290.0,95.0,-0.000146320458523459
35461,1,20,1,5,195.0,290.0,95.0,-0.0001251367716865879
35461,1,20,2,0,290.0,385.0,95.0,0.00022346456694814066
35461,1,20,2,1,290.0,385.0,95.0,9.477547113998496e-05
35461,1,20,2,2,290.0,385.0,95.0,-0.0002175996121822446
35461,1,20,2,3,290.0,385.0,95.0,-8.103111346339258e-05
35461,1,20,2,4,290.0,385.0,95.0,2.66250456031397e-05
35461,1,20,2,5,290.0,385.0,95.0,-4.623435804562821e-05
35461,1,20,3,0,385.0,480.0,95.0,-0.00016441588882104804
35461,1,20,3,1,385.0,480.0,95.0,-8.809535892590662e-05
35461,1,20,3,2,385.0,480.0,95.0,-3.924732263294694e-05
35461,1,20,3,3,385.0,480.0,95.0,7.311975292743377e-05
35461,1,20,3,4,385.0,480.0,95.0,6.470613600792503e-05
35461,1,20,3,5,385.0,480.0,95.0,0.00015393268144454203
35461,1,20,4,0,480.0,575.0,95.0,9.802981643998324e-05
35461,1,20,4,1,480.0,575.0,95.0,-0.00014681677516468025
35461,1,20,4,2,480.0,575.0,95.0,-0.00011494260967113679
35461,1,20,4,3,480.0,575.0,95.0,-4.0512798745102985e-05
35461,1,20,4,4,480.0,575.0,95.0,0.00015615673075023337
35461,1,20,4,5,480.0,575.0,95.0,4.8085636390703526e-05
35461,1,20,5,0,575.0,670.0,95.0,4.7807334987702316e-05
35461,1,20,5,1,575.0,670.0,95.0,-0.00015258959689172248
35461,1,20,5,2,575.0,670.0,95.0,-0.00012300094421683944
35461,1,20,5,3,575.0,670.0,95.0,0.00015380873076779834
35461,1,20,5,4,575.0,670.0,95.0,-0.00020040112263050027
35461,1,20,5,5,575.0,670.0,95.0,0.0002743755979835605
